x,	y,	z
12.51,	-0.46,	1.23
12.45,	0.42,	1.96
12.68,	-0.84,	-0.50
12.43,	2.59,	1.61
9.37,	2.20,	2.79
6.13,	-2.75,	0.41
6.46,	-0.97,	1.67
6.00,	3.36,	5.06
7.27,	0.11,	4.71
11.67,	-4.75,	1.03
13.65,	-2.18,	2.43
13.60,	-0.43,	1.43
11.70,	-1.32,	-1.42
10.75,	0.54,	-0.87
8.84,	2.63,	0.34
7.29,	-0.16,	1.10
7.61,	-3.71,	0.36
9.25,	1.46,	3.00
8.37,	2.80,	7.79
9.40,	-4.27,	2.68
11.22,	-1.52,	3.47
12.30,	1.18,	3.22
10.36,	-1.63,	-1.47
8.95,	-1.31,	-1.18
10.02,	1.60,	-0.35
9.70,	1.01,	1.65
9.47,	-3.76,	0.83
10.31,	0.06,	1.88
9.03,	5.90,	7.52
7.27,	-1.67,	3.52
7.61,	-5.08,	1.10
9.86,	1.05,	3.52
10.82,	0.48,	1.77
11.02,	-3.46,	-0.62
12.06,	-1.27,	-0.75
12.64,	3.79,	1.65
10.52,	0.13,	2.71
9.85,	-4.25,	-0.46
8.58,	3.78,	4.19
6.20,	5.17,	5.98
4.26,	-5.06,	0.83
7.57,	-4.74,	0.91
12.16,	3.14,	4.73
12.48,	-1.41,	2.94
12.61,	-4.46,	-2.20
13.48,	2.79,	1.63
11.76,	2.79,	1.42
9.21,	-3.26,	-0.70
7.48,	0.45,	0.39
7.15,	5.86,	5.07
5.98,	-2.60,	2.76
6.84,	-6.32,	0.85
11.54,	3.06,	5.67
13.32,	2.83,	5.64
12.96,	-7.53,	-2.32
12.79,	-2.98,	-2.55
9.90,	6.85,	3.18
8.12,	0.08,	-1.07
7.68,	-4.25,	-1.38
8.94,	1.84,	2.73
8.48,	3.31,	6.59
7.77,	-4.01,	3.69
10.23,	-2.17,	3.10
10.24,	3.60,	6.58
10.77,	-2.93,	0.13
10.86,	-3.90,	-2.91
10.27,	1.77,	0.73
9.96,	0.91,	-1.07
9.96,	-1.64,	1.06
11.15,	-1.61,	0.62
10.31,	4.66,	5.58
7.82,	2.02,	6.44
6.86,	-4.24,	0.00
7.50,	0.52,	4.15
9.58,	0.56,	2.41
10.28,	-3.65,	0.03
12.37,	-1.18,	-0.03
13.46,	2.57,	1.63
11.39,	-1.18,	1.06
10.92,	-3.39,	-0.82
9.96,	5.16,	4.10
7.47,	4.06,	5.44
4.82,	-6.17,	-0.64
5.71,	-1.59,	1.65
8.75,	4.60,	7.13
10.91,	-3.05,	1.51
13.25,	-6.23,	0.05
13.84,	0.68,	0.69
12.14,	4.39,	2.85
10.31,	-2.06,	-0.90
9.80,	-1.36,	-0.69
8.02,	4.71,	3.65
5.74,	-1.10,	3.14
6.58,	-5.81,	-0.10
8.84,	2.82,	6.21
9.66,	3.29,	7.39
12.18,	-5.10,	0.21
13.77,	-3.70,	0.25
12.05,	1.93,	0.15
8.87,	0.60,	-0.39
8.47,	-1.21,	-2.56
9.29,	2.21,	0.91
8.75,	0.20,	3.79
8.42,	-3.74,	2.32
9.63,	1.57,	4.51
9.47,	4.34,	7.05
8.10,	-4.92,	1.37
9.74,	-5.31,	-0.89
11.91,	3.59,	2.53
10.79,	0.95,	0.34
10.31,	-4.10,	-2.10
11.63,	0.42,	0.06
11.44,	4.29,	4.70
8.73,	-1.26,	3.32
8.05,	-2.23,	1.71
7.43,	3.78,	5.02
6.19,	-1.02,	3.70
7.99,	-5.71,	-0.97
11.96,	0.26,	2.68
12.65,	1.94,	2.24
12.62,	-2.60,	-0.06
12.70,	-3.33,	-0.88
11.62,	3.85,	2.36
8.68,	4.36,	4.46
6.42,	-3.02,	-0.27
5.99,	-1.21,	1.27
6.90,	3.13,	5.22
7.29,	-1.11,	4.32
12.00,	-4.85,	0.80
14.45,	0.03,	2.43
13.27,	-0.03,	1.62
11.36,	-3.08,	-2.25
10.07,	2.44,	0.82
9.52,	3.92,	1.96
7.01,	-3.66,	0.80
6.88,	-3.35,	0.09
8.47,	5.43,	6.98
8.27,	0.80,	5.91
9.39,	-6.44,	0.79
11.90,	0.15,	3.47
13.63,	1.87,	2.30
11.82,	-3.34,	-2.45
8.90,	-1.71,	-2.04
8.71,	3.03,	-0.30
9.29,	1.73,	2.32
9.16,	-3.96,	0.97
10.44,	1.50,	3.67
9.74,	6.13,	8.54
7.18,	-5.39,	1.47
8.34,	-6.31,	-0.60
9.51,	2.01,	2.98
11.17,	2.19,	2.19
10.81,	-6.44,	-2.99
11.75,	-1.98,	-1.34
12.38,	4.93,	2.85
10.29,	-0.03,	2.37
8.90,	-2.71,	0.46
8.47,	4.30,	4.50
6.43,	4.25,	6.55
5.38,	-7.23,	-0.07
7.92,	-3.49,	0.53
11.64,	4.92,	5.69
12.71,	-2.38,	1.03
12.90,	-4.84,	-1.49
13.72,	2.27,	1.53
10.86,	2.49,	2.07
8.38,	-2.04,	0.30
7.36,	1.49,	1.26
6.49,	4.44,	4.72
6.24,	-4.54,	1.66
8.09,	-5.60,	0.57
11.17,	4.78,	6.37
13.29,	3.06,	5.54
12.83,	-7.92,	-2.17
12.43,	-3.94,	-2.81
10.08,	8.06,	3.13
8.24,	2.48,	0.69
8.51,	-5.33,	-1.58
8.32,	-0.10,	2.36
7.91,	3.46,	7.52
7.64,	-3.95,	3.42
10.14,	-1.64,	2.57
10.55,	4.91,	7.04
11.74,	-3.21,	0.08
11.94,	-6.17,	-3.50
10.39,	2.66,	0.33
8.75,	2.38,	0.37
9.23,	-2.17,	-1.11
10.70,	0.33,	1.54
9.81,	3.14,	5.95
8.71,	-1.60,	4.85
7.88,	-2.95,	1.53
7.23,	2.25,	5.32
8.74,	-0.45,	1.39
10.45,	-2.79,	-0.09
12.64,	-2.15,	-0.92
12.34,	0.38,	-0.37
11.55,	-0.03,	1.25
11.77,	-1.36,	-0.85
9.39,	3.76,	4.67
6.76,	1.27,	4.29
5.30,	-3.56,	1.19
6.69,	-0.46,	3.45
