x,	y,	z
6.18,	-3.08,	2.68
8.27,	-4.40,	0.31
10.55,	1.84,	2.95
11.65,	1.30,	1.96
11.61,	-3.75,	-0.82
13.24,	-0.29,	0.10
12.61,	3.32,	3.12
8.53,	-1.86,	0.78
7.02,	-0.96,	0.23
6.68,	5.10,	4.84
7.34,	0.27,	3.76
8.75,	-7.93,	0.18
11.19,	-2.40,	2.19
12.76,	4.79,	4.59
12.12,	-0.67,	1.04
11.26,	-3.57,	-2.73
11.35,	3.16,	0.89
9.16,	0.75,	1.55
7.69,	-5.24,	-1.64
6.84,	2.65,	3.13
7.63,	7.21,	7.50
8.70,	-5.51,	2.60
10.65,	-8.47,	0.18
12.74,	2.77,	5.44
11.88,	2.31,	2.95
9.57,	-2.43,	-1.67
8.66,	0.01,	-0.74
9.33,	2.48,	0.86
9.88,	-1.12,	0.71
10.15,	-1.29,	0.71
9.69,	4.26,	6.00
8.49,	-0.11,	4.87
8.99,	-5.67,	1.36
9.40,	-1.33,	2.72
9.32,	1.68,	3.02
10.40,	-0.65,	0.06
10.19,	-1.61,	-0.65
10.94,	0.60,	0.15
11.62,	1.13,	2.06
11.29,	-1.76,	0.63
10.40,	1.07,	2.74
7.74,	3.00,	5.39
6.32,	-2.35,	2.55
6.87,	-3.43,	1.62
8.59,	1.62,	3.78
10.35,	-0.31,	2.84
11.71,	-4.55,	-0.55
12.89,	0.58,	0.89
12.47,	3.65,	2.95
10.67,	-2.50,	-0.50
9.82,	-2.33,	-0.61
7.06,	4.89,	4.26
5.27,	2.18,	4.04
7.58,	-5.36,	0.86
10.23,	-2.73,	2.24
11.60,	2.10,	5.15
12.09,	-1.16,	2.62
12.56,	-2.54,	-0.76
11.26,	1.25,	0.44
9.89,	1.69,	0.09
9.53,	-0.96,	-1.03
8.90,	-0.03,	0.35
7.53,	1.69,	3.43
7.30,	-1.66,	3.65
9.43,	-1.75,	3.17
11.06,	0.85,	5.68
11.03,	-1.80,	3.23
11.23,	-3.22,	-0.07
10.67,	0.08,	-0.00
8.56,	2.45,	0.53
8.68,	0.32,	-0.45
11.73,	-0.92,	0.01
11.20,	1.41,	2.39
8.44,	-0.01,	5.16
8.47,	-2.60,	2.39
9.13,	1.70,	4.58
8.21,	0.97,	4.83
8.42,	-4.82,	-0.48
10.45,	-1.85,	0.61
11.48,	1.65,	1.10
10.63,	-0.07,	0.09
12.10,	-1.34,	0.21
12.63,	0.87,	1.33
9.35,	1.97,	4.90
6.95,	-2.12,	2.47
6.62,	-0.15,	1.72
7.44,	3.86,	5.13
8.13,	-2.84,	2.26
10.20,	-5.88,	0.25
12.14,	-1.68,	1.61
13.32,	3.07,	2.76
11.59,	-0.86,	0.65
11.08,	-1.08,	-0.90
10.76,	3.60,	2.39
6.45,	-0.83,	2.02
5.43,	-4.80,	-0.03
7.76,	2.87,	4.38
10.01,	4.84,	6.89
10.19,	-6.81,	1.19
12.39,	-6.22,	-0.15
13.31,	3.79,	3.80
11.04,	1.65,	0.49
8.96,	-0.86,	-1.33
9.85,	1.73,	-0.06
8.97,	-0.07,	1.24
7.70,	-3.20,	1.38
8.48,	-0.59,	3.04
9.69,	4.54,	5.99
9.84,	-0.89,	5.32
9.76,	-7.24,	0.26
11.38,	-1.48,	1.73
10.57,	1.69,	1.42
8.88,	0.43,	-0.85
8.99,	0.84,	-0.07
12.01,	1.43,	0.88
11.09,	-0.87,	2.71
9.70,	-2.46,	1.32
9.24,	3.34,	4.27
7.91,	2.80,	5.17
7.26,	-4.96,	1.34
8.05,	-4.53,	0.79
10.76,	1.65,	2.97
11.32,	0.95,	1.52
11.41,	-3.52,	-1.16
12.32,	1.49,	0.60
12.21,	4.74,	4.20
9.02,	-4.36,	0.45
8.32,	-3.64,	0.05
6.51,	6.27,	6.03
6.08,	2.70,	4.14
7.98,	-6.38,	0.96
10.98,	-4.28,	1.27
12.43,	2.47,	3.92
12.53,	0.39,	1.76
12.17,	-0.72,	-0.99
10.85,	2.67,	1.53
8.88,	0.05,	1.32
7.18,	-4.24,	0.03
7.18,	1.92,	2.06
7.42,	6.39,	7.58
9.33,	-4.60,	2.12
11.37,	-6.79,	0.80
12.68,	1.42,	4.52
12.47,	0.90,	2.14
10.61,	-1.43,	-1.81
9.06,	1.78,	-0.66
8.78,	2.44,	0.99
8.51,	-3.68,	-0.23
9.60,	-2.49,	-0.31
9.48,	6.73,	6.49
8.60,	0.41,	5.26
10.16,	-7.31,	0.07
10.09,	-1.23,	4.05
10.15,	0.55,	3.20
9.90,	-1.34,	-1.38
9.78,	0.74,	0.24
10.15,	1.55,	-0.08
10.32,	0.18,	1.31
12.06,	-3.46,	0.39
11.33,	0.42,	1.52
7.59,	5.20,	7.05
6.43,	-1.74,	2.22
7.45,	-3.93,	1.35
8.99,	-0.18,	3.30
10.07,	-0.88,	1.63
11.70,	-1.89,	0.31
12.90,	1.24,	0.77
12.02,	1.90,	1.87
10.52,	-2.45,	0.42
10.42,	-1.42,	0.50
8.05,	4.14,	4.74
5.98,	0.67,	4.01
6.08,	-3.57,	1.02
8.79,	0.60,	4.55
11.27,	-0.81,	3.37
12.00,	-4.57,	0.62
13.44,	0.12,	0.29
12.53,	5.08,	2.01
8.83,	-0.56,	0.51
8.72,	-4.45,	-2.48
8.49,	2.86,	3.00
6.83,	3.74,	4.68
7.13,	-3.48,	2.71
9.38,	-3.32,	3.20
12.06,	1.41,	5.84
11.23,	-1.68,	3.72
11.88,	-3.30,	-1.19
11.80,	2.14,	0.76
8.28,	1.30,	-0.05
7.67,	-1.75,	-2.03
10.58,	-0.04,	0.80
10.82,	1.84,	1.98
8.40,	-0.13,	5.33
8.87,	-2.34,	2.02
10.31,	1.64,	5.18
9.52,	-0.65,	3.99
8.33,	-4.99,	-0.41
10.24,	-0.17,	0.64
10.98,	3.56,	1.59
9.76,	-1.73,	-0.10
11.72,	-3.26,	-1.48
13.01,	3.72,	2.97
10.07,	1.79,	4.37
7.03,	-4.40,	0.94
6.93,	1.42,	2.90
7.23,	4.79,	5.92
7.87,	-5.56,	0.46
10.26,	-6.64,	-0.95
12.96,	4.00,	3.23
12.89,	3.59,	2.73
10.73,	-5.10,	-1.84
11.14,	-1.89,	-1.06
10.05,	6.62,	5.08
7.02,	0.35,	2.99
6.60,	-5.44,	-0.51
7.32,	1.77,	4.17
8.83,	2.53,	6.33
10.02,	-5.40,	1.38
13.66,	-1.95,	1.23
14.11,	3.76,	3.48
10.43,	-0.57,	-0.61
8.40,	-2.44,	-1.80
9.32,	3.37,	1.27
8.93,	2.89,	3.37
6.18,	-5.52,	0.41
7.96,	-1.64,	2.11
9.63,	5.48,	7.88
10.45,	-2.74,	4.04
11.05,	-8.12,	-0.27
12.25,	1.64,	2.57
11.59,	4.13,	2.67
8.48,	-3.51,	-2.61
7.70,	-1.82,	-2.48
11.16,	5.80,	3.29
10.13,	0.70,	2.84
9.70,	-5.22,	0.57
9.97,	2.47,	4.12
8.75,	3.82,	6.32
7.91,	-6.13,	0.54
8.41,	-4.51,	-0.21
10.47,	4.36,	3.57
10.56,	1.29,	1.32
10.19,	-5.89,	-2.02
12.37,	-0.34,	-0.30
12.24,	6.52,	5.08
10.03,	-2.52,	1.10
8.45,	-4.85,	-1.32
7.07,	5.22,	5.57
6.08,	2.63,	4.69
7.75,	-6.85,	0.12
10.68,	-3.45,	0.91
12.84,	3.63,	4.42
12.52,	-0.94,	1.50
11.70,	-3.00,	-1.62
11.15,	3.40,	2.15
8.92,	1.77,	2.46
7.58,	-4.15,	-0.37
7.37,	1.73,	2.34
7.90,	4.70,	6.36
8.25,	-5.52,	1.31
10.03,	-5.07,	1.52
13.10,	3.80,	5.10
13.06,	1.00,	2.35
10.91,	-4.30,	-2.61
9.64,	1.28,	-0.99
7.94,	4.98,	2.77
8.22,	-2.12,	-0.16
8.49,	-3.93,	0.39
8.71,	4.21,	5.62
8.43,	1.22,	6.99
9.93,	-7.15,	0.99
11.98,	-0.69,	3.59
10.89,	2.97,	4.55
9.98,	-2.07,	-1.48
9.37,	-1.98,	-1.21
8.66,	1.81,	-0.29
9.27,	2.24,	2.02
11.21,	-2.01,	0.63
11.50,	-0.71,	1.95
9.27,	3.32,	6.29
7.36,	-1.37,	3.62
7.97,	-4.34,	0.59
8.68,	0.21,	2.39
10.01,	0.53,	1.92
11.34,	-2.08,	-0.45
12.01,	-0.91,	0.08
12.12,	0.91,	1.22
10.82,	-0.74,	0.99
10.49,	0.13,	0.88
8.11,	2.95,	3.58
5.97,	0.10,	2.72
6.58,	-3.25,	1.59
8.45,	-0.56,	3.11
11.00,	0.34,	3.89
11.87,	-3.01,	1.37
13.64,	-1.19,	-0.08
12.71,	3.16,	1.72
9.40,	0.30,	0.63
8.94,	-1.95,	-0.79
8.13,	1.47,	2.74
6.44,	1.47,	3.33
7.30,	-2.83,	2.95
9.41,	-3.23,	2.50
11.10,	2.01,	5.61
11.40,	0.54,	4.81
12.34,	-4.07,	-1.03
11.90,	-0.72,	-0.34
8.93,	3.07,	0.30
7.29,	1.26,	-0.38
9.64,	-0.22,	0.35
10.33,	0.06,	2.20
7.87,	-1.77,	4.53
8.51,	-0.98,	3.98
11.09,	2.41,	5.73
10.67,	-0.88,	3.56
9.43,	-5.31,	-0.50
10.52,	-0.65,	0.03
10.35,	3.42,	1.31
8.86,	-1.15,	-0.73
10.11,	-2.31,	-0.87
11.94,	3.52,	2.66
10.41,	0.65,	4.90
8.80,	-5.58,	0.86
8.11,	1.35,	3.73
7.39,	4.63,	6.10
7.61,	-4.27,	-0.32
9.37,	-4.41,	-0.24
12.92,	1.38,	1.51
12.67,	1.11,	1.22
11.20,	-2.59,	-0.32
11.73,	-0.23,	-0.18
9.66,	4.89,	4.46
7.41,	-0.68,	2.73
6.23,	-4.25,	-0.63
7.63,	2.39,	3.73
8.73,	1.35,	4.77
9.90,	-5.32,	1.02
12.82,	-1.37,	1.74
13.80,	2.93,	3.04
11.43,	-1.16,	-0.88
9.61,	-1.64,	-1.39
9.21,	4.19,	2.01
8.07,	2.00,	3.34
6.05,	-6.19,	0.06
7.76,	-0.96,	2.67
10.07,	5.48,	8.09
10.34,	-2.62,	3.84
11.36,	-6.03,	0.64
12.48,	1.10,	2.90
10.69,	1.56,	0.21
8.50,	-1.39,	-2.19
8.26,	1.98,	-0.32
9.69,	3.79,	1.84
9.19,	-3.41,	2.45
