x,	y,	z
5.99,	-3.02,	1.60
7.01,	-5.60,	0.07
10.39,	3.42,	4.42
10.97,	2.26,	4.86
12.35,	-6.08,	-1.58
13.30,	-1.94,	-0.24
11.70,	5.79,	3.22
8.70,	1.16,	1.87
7.76,	-3.34,	-0.87
7.98,	1.51,	2.37
6.31,	1.94,	4.73
7.24,	-3.40,	2.44
10.70,	-2.40,	3.04
12.11,	1.49,	4.98
11.51,	-1.65,	2.15
12.30,	-2.89,	-1.16
11.18,	3.03,	0.93
8.72,	1.57,	0.49
7.19,	-2.31,	-1.01
8.52,	0.48,	1.55
9.98,	3.00,	5.16
8.00,	-2.30,	5.22
9.66,	-2.94,	2.57
10.86,	3.18,	6.83
10.84,	-1.88,	1.25
10.38,	-4.36,	-1.75
10.61,	2.21,	0.70
10.16,	1.37,	-0.01
8.22,	-3.54,	-1.27
9.12,	-1.98,	0.26
11.50,	5.77,	4.34
10.37,	2.74,	6.43
9.20,	-7.18,	-0.74
8.92,	-1.45,	2.80
8.43,	2.80,	4.55
8.23,	-1.58,	-0.59
10.65,	-2.00,	1.00
12.68,	-0.91,	-0.64
12.03,	0.74,	1.89
10.92,	-1.11,	1.16
10.26,	1.12,	1.22
9.02,	4.54,	4.81
6.38,	-2.86,	1.65
6.58,	-4.59,	-0.36
8.64,	2.68,	4.98
9.26,	0.63,	3.68
11.30,	-4.14,	0.88
12.90,	-1.62,	1.11
13.28,	2.23,	1.50
11.02,	0.09,	0.75
9.37,	-2.03,	-1.32
8.48,	3.40,	1.78
7.78,	3.67,	4.21
6.36,	-5.49,	0.93
7.95,	-2.71,	1.98
10.61,	4.95,	8.18
10.91,	-2.38,	4.05
11.91,	-5.31,	-0.35
12.59,	2.89,	2.61
10.57,	2.40,	0.36
8.12,	-3.58,	-2.81
8.39,	-0.70,	-1.06
9.05,	4.98,	3.45
8.83,	-0.86,	4.18
9.13,	-6.58,	1.18
10.62,	3.19,	5.82
9.74,	5.59,	8.84
8.73,	-7.51,	-1.46
11.19,	-3.61,	-1.99
10.66,	5.03,	3.62
10.32,	-2.05,	-2.40
9.62,	-3.37,	-1.42
10.25,	2.69,	1.91
9.79,	3.61,	4.71
9.15,	-2.32,	3.16
9.89,	-2.36,	1.16
8.97,	3.27,	5.46
7.34,	-3.31,	1.64
7.95,	-4.81,	-2.24
11.26,	4.97,	4.04
12.14,	1.38,	1.73
12.42,	-6.44,	-1.95
12.21,	-0.80,	0.03
10.26,	7.47,	5.38
7.32,	0.53,	2.75
6.65,	-4.56,	-0.83
7.73,	1.87,	3.77
7.59,	0.23,	4.13
8.67,	-5.49,	0.70
12.28,	-0.35,	2.56
13.47,	3.31,	4.13
11.81,	-3.28,	-0.77
11.23,	-3.96,	-2.11
10.04,	4.61,	1.95
7.76,	3.83,	3.42
6.88,	-4.42,	-0.68
8.01,	-1.29,	2.01
9.03,	3.51,	6.58
8.71,	-1.77,	5.12
11.53,	-4.81,	1.49
12.75,	1.60,	3.03
11.31,	1.52,	1.64
9.91,	-3.07,	-3.02
8.89,	-0.27,	-0.96
8.65,	2.54,	0.67
8.19,	-1.00,	2.40
9.06,	-2.94,	1.45
10.97,	4.02,	6.08
9.34,	1.92,	6.91
8.90,	-6.66,	0.50
9.13,	-1.81,	2.24
10.62,	4.48,	2.94
10.46,	-0.69,	0.30
10.75,	-5.43,	-3.24
12.06,	0.71,	-0.32
9.98,	4.05,	4.29
9.11,	-2.30,	0.94
9.80,	0.75,	2.69
9.16,	4.70,	6.64
6.95,	-4.93,	1.33
7.22,	-6.85,	-0.40
9.84,	4.19,	3.44
10.59,	4.44,	4.11
12.06,	-5.99,	-2.09
13.21,	-4.50,	-1.75
12.25,	4.94,	3.31
9.33,	2.60,	2.62
7.49,	-1.88,	-0.42
7.05,	1.93,	2.09
7.30,	0.73,	4.14
7.43,	-5.57,	1.33
10.62,	-1.28,	2.36
12.63,	4.83,	6.28
12.54,	-3.32,	0.65
12.36,	-6.13,	-2.92
11.54,	3.88,	1.29
9.38,	4.61,	1.76
7.20,	-3.71,	-0.74
7.61,	-2.10,	-0.13
8.23,	4.80,	7.14
8.01,	-1.41,	4.96
10.07,	-4.93,	2.46
11.32,	2.08,	5.96
11.36,	0.74,	3.03
10.78,	-3.46,	-1.61
10.23,	0.35,	-0.71
9.41,	1.63,	-0.61
8.63,	-0.76,	-0.25
9.21,	-1.25,	0.73
10.34,	2.79,	4.18
9.59,	2.26,	6.81
9.23,	-4.61,	1.49
9.23,	-1.71,	2.80
8.90,	1.55,	3.92
9.05,	-1.05,	0.23
11.09,	-0.94,	0.37
11.77,	-0.62,	-0.50
11.55,	-0.27,	0.87
10.66,	-0.71,	0.77
9.79,	2.45,	2.46
8.77,	3.94,	5.11
7.01,	-3.85,	1.91
7.27,	-4.78,	0.68
8.20,	2.44,	5.03
9.23,	0.03,	3.26
11.13,	-3.00,	0.30
13.19,	-0.62,	1.70
13.19,	-0.28,	0.35
11.51,	-1.49,	0.34
9.95,	0.80,	-0.26
8.14,	4.89,	2.98
5.65,	-0.79,	2.19
6.77,	-5.28,	-0.61
10.05,	0.99,	4.35
9.98,	2.66,	5.85
11.50,	-3.23,	2.11
12.47,	-2.81,	1.01
12.76,	0.61,	0.48
10.59,	0.61,	-0.65
8.74,	-0.45,	-1.16
8.61,	0.45,	-0.41
7.52,	0.95,	3.44
7.01,	-1.85,	3.58
8.46,	-2.31,	3.25
10.80,	2.91,	5.98
10.39,	-2.43,	4.17
9.99,	-6.26,	-0.35
10.96,	-0.63,	0.05
