x,	y,	z
8.94,	2.59,	4.08
8.50,	-1.25,	3.00
9.03,	-2.97,	2.17
9.56,	3.08,	5.91
8.89,	2.06,	6.03
7.94,	-5.44,	1.33
10.49,	-3.35,	-0.07
11.55,	2.71,	2.32
10.00,	-0.96,	-0.57
10.80,	-1.50,	-1.16
12.19,	2.98,	1.98
11.25,	-0.01,	3.34
8.91,	-3.91,	1.49
8.70,	3.11,	4.13
6.68,	4.76,	5.76
5.28,	-5.46,	0.63
8.55,	-4.24,	-0.48
12.45,	2.52,	4.35
12.55,	-1.94,	0.25
12.32,	-3.48,	-0.86
13.30,	2.45,	0.65
10.94,	3.56,	3.05
7.83,	-2.62,	0.37
6.84,	-0.52,	0.80
6.79,	5.34,	5.20
5.98,	-1.31,	3.10
8.01,	-5.43,	1.15
12.50,	-0.00,	3.20
14.18,	1.99,	3.84
13.08,	-3.51,	-1.02
11.48,	-2.72,	-2.14
10.06,	4.53,	1.82
8.05,	2.02,	1.40
7.33,	-4.66,	-0.78
8.08,	-0.18,	1.72
8.66,	4.74,	7.76
7.82,	-3.17,	4.46
9.93,	-4.41,	1.73
12.14,	3.54,	5.73
12.46,	-0.29,	0.23
10.62,	-3.96,	-2.47
9.74,	-0.21,	-1.18
9.30,	2.72,	-0.03
8.79,	-0.71,	1.90
9.79,	-3.20,	0.17
9.96,	5.04,	6.60
8.55,	2.82,	6.99
7.25,	-6.78,	0.02
8.36,	-2.01,	2.32
10.32,	4.22,	3.85
10.96,	-0.98,	0.67
11.01,	-5.39,	-2.79
12.21,	1.25,	-0.25
11.35,	3.65,	3.89
11.42,	-3.23,	-0.14
9.56,	0.74,	2.49
8.43,	6.30,	6.65
4.74,	-3.36,	2.04
4.84,	-7.11,	-0.28
9.70,	3.61,	4.05
11.60,	3.81,	5.21
12.73,	-7.89,	-2.70
13.57,	-3.97,	-1.69
12.54,	5.60,	3.48
10.24,	0.22,	0.46
8.13,	-2.29,	-1.05
7.54,	3.78,	2.81
5.89,	1.13,	3.99
6.41,	-5.99,	1.01
9.77,	-0.50,	3.75
11.74,	4.93,	6.81
12.96,	-2.79,	1.45
13.66,	-6.37,	-1.99
11.69,	2.70,	-0.10
9.24,	4.36,	1.96
8.17,	-2.79,	-2.76
8.46,	-1.06,	0.55
8.15,	2.42,	4.93
7.53,	-1.32,	4.83
9.19,	-3.09,	2.65
9.99,	1.98,	5.77
9.89,	0.16,	4.24
11.45,	-4.13,	-0.91
11.02,	-0.40,	-0.15
10.44,	0.80,	-0.27
9.17,	-0.92,	-1.00
9.97,	0.19,	0.74
11.19,	3.23,	3.72
9.17,	1.48,	6.05
8.08,	-4.49,	1.39
7.88,	-0.07,	2.79
7.56,	1.69,	5.15
8.40,	-2.83,	-0.58
12.14,	-1.18,	1.72
12.31,	-0.57,	-0.23
11.76,	-0.29,	1.01
11.55,	-0.68,	0.89
12.31,	2.42,	1.58
9.75,	3.77,	4.93
6.15,	-3.22,	0.96
5.83,	-2.63,	1.50
6.41,	2.77,	5.34
7.47,	-0.33,	3.60
11.94,	-3.64,	0.57
14.10,	-1.35,	1.76
13.75,	-0.66,	0.46
11.89,	-1.77,	-0.41
10.82,	1.25,	-0.71
9.23,	4.63,	2.51
5.87,	-1.25,	1.93
5.71,	-5.20,	-0.18
8.70,	1.95,	4.58
9.53,	3.41,	6.77
10.43,	-4.30,	2.15
12.48,	-2.56,	1.17
13.58,	1.71,	2.56
11.28,	-2.06,	-2.18
8.45,	-0.55,	-1.68
9.05,	3.41,	0.54
8.91,	0.73,	2.56
7.60,	-4.27,	2.23
9.39,	0.14,	3.58
9.93,	5.76,	7.63
8.58,	-2.85,	3.21
8.61,	-6.49,	-0.26
11.51,	2.20,	2.58
11.65,	2.84,	1.89
10.02,	-4.16,	-2.26
10.69,	-2.86,	-2.06
11.34,	5.81,	3.80
9.86,	2.23,	4.87
8.99,	-4.80,	0.54
8.99,	1.25,	4.28
6.47,	2.80,	5.67
5.56,	-4.43,	1.60
9.62,	-1.95,	0.24
12.16,	3.45,	4.07
12.12,	-3.50,	-0.74
11.69,	-5.39,	-2.07
13.08,	1.06,	0.58
11.63,	5.41,	4.01
9.07,	-1.39,	2.04
6.76,	-2.41,	-0.30
6.73,	4.89,	5.01
6.40,	-1.36,	3.03
6.80,	-6.71,	-0.23
11.46,	1.74,	3.61
14.20,	4.25,	4.66
13.08,	-6.71,	-1.53
12.51,	-6.49,	-3.72
11.02,	8.32,	3.63
8.16,	5.13,	3.16
6.40,	-7.26,	-2.54
7.25,	-1.89,	0.76
8.68,	6.21,	7.84
8.44,	-2.99,	3.87
10.81,	-5.12,	0.99
12.21,	4.24,	5.94
12.26,	0.11,	1.06
10.97,	-5.24,	-3.35
9.90,	0.74,	-0.86
8.79,	3.85,	0.88
8.36,	-1.84,	0.98
9.40,	-3.93,	0.41
9.83,	5.01,	6.76
8.61,	3.51,	7.92
8.10,	-6.82,	0.21
8.89,	-3.16,	1.67
10.36,	3.63,	3.64
10.61,	-0.52,	0.34
10.98,	-3.77,	-1.67
12.09,	-0.07,	-0.34
11.01,	2.43,	3.17
9.89,	-1.46,	1.80
10.03,	1.24,	2.36
8.40,	4.76,	6.34
5.59,	-4.29,	1.76
5.72,	-5.58,	0.45
9.63,	4.80,	4.69
10.80,	2.80,	4.42
13.04,	-8.66,	-2.89
13.14,	-3.50,	-1.75
12.81,	7.93,	4.93
10.62,	0.88,	1.67
9.08,	-4.24,	-1.08
8.31,	3.27,	3.26
5.42,	2.12,	4.60
5.85,	-6.13,	0.46
9.49,	-1.11,	2.18
10.27,	5.62,	6.86
12.73,	-2.60,	0.83
13.60,	-6.80,	-1.83
13.28,	0.63,	-1.11
10.61,	5.51,	1.72
7.44,	-1.04,	-1.36
7.92,	-2.29,	-1.85
7.43,	2.26,	5.44
7.77,	-1.32,	4.15
9.52,	-2.35,	3.10
10.94,	2.24,	5.48
10.46,	-0.60,	3.75
10.64,	-4.49,	-0.66
11.88,	1.36,	-0.17
10.47,	2.52,	0.65
8.69,	-2.99,	-2.04
9.13,	-1.43,	0.11
10.61,	4.18,	4.43
8.95,	1.52,	6.05
8.53,	-4.77,	1.55
9.04,	0.07,	3.38
7.91,	0.89,	5.16
8.33,	-3.63,	-0.97
11.37,	-0.30,	1.37
11.91,	0.65,	-0.00
11.72,	-0.24,	0.67
11.62,	-1.58,	0.80
11.16,	1.66,	1.65
9.12,	4.67,	6.20
6.50,	-3.08,	1.07
6.04,	-3.38,	0.70
6.92,	2.69,	5.00
7.68,	0.74,	3.40
11.15,	-3.37,	0.96
13.82,	-2.58,	0.53
13.90,	-0.33,	0.55
11.77,	0.26,	0.70
10.65,	1.47,	0.47
9.38,	3.19,	2.29
6.66,	-1.56,	2.52
5.74,	-4.08,	0.40
8.10,	2.65,	4.72
9.37,	2.50,	5.50
9.38,	-5.26,	1.34
12.20,	-2.71,	0.88
14.49,	2.64,	2.78
12.52,	-1.81,	-1.52
9.75,	-1.84,	-2.14
8.15,	2.88,	0.35
7.89,	1.83,	1.98
7.33,	-3.08,	1.72
9.32,	-2.28,	2.85
10.48,	3.93,	6.30
9.20,	-1.19,	4.90
9.71,	-6.70,	-1.00
10.84,	2.28,	2.20
11.30,	4.24,	2.41
10.23,	-4.41,	-3.05
10.00,	-3.77,	-2.01
10.97,	4.76,	3.57
9.47,	2.88,	5.20
9.10,	-4.01,	1.05
9.00,	0.20,	3.72
7.58,	1.99,	5.83
6.83,	-4.58,	1.99
9.22,	-1.81,	0.34
11.47,	4.66,	4.07
12.00,	-2.98,	-0.68
11.57,	-5.70,	-2.92
13.02,	4.16,	2.81
11.73,	4.88,	4.00
7.68,	-3.66,	1.32
7.21,	-2.06,	0.46
6.13,	5.21,	5.96
6.26,	-1.28,	3.19
8.51,	-5.43,	-0.03
11.23,	1.83,	4.01
14.00,	1.91,	3.09
13.11,	-5.44,	-0.73
12.54,	-1.50,	-2.00
10.60,	7.72,	4.02
7.27,	-0.08,	1.03
7.15,	-5.85,	-1.98
7.54,	2.64,	4.24
7.87,	4.52,	6.56
8.66,	-6.41,	1.50
10.51,	-4.90,	0.20
11.85,	3.82,	5.32
12.83,	0.88,	1.34
12.43,	-5.26,	-2.82
