x,	y,	z
8.88,	-2.35,	1.64
8.76,	4.24,	5.97
8.11,	0.73,	4.54
8.05,	-7.35,	-0.95
9.99,	-2.29,	0.84
12.15,	4.43,	2.61
11.37,	-0.68,	0.20
11.08,	-3.74,	-2.22
11.98,	3.34,	2.18
10.12,	1.90,	4.50
8.32,	-5.42,	-0.20
6.98,	1.16,	2.43
6.57,	6.56,	5.52
6.70,	0.97,	4.44
9.40,	-8.05,	-1.34
12.05,	-1.53,	1.95
13.77,	3.80,	3.77
12.10,	-2.24,	-0.62
10.87,	-1.24,	-1.26
10.07,	4.80,	1.95
7.13,	-0.07,	2.00
7.05,	-5.46,	-1.00
8.04,	2.49,	4.49
8.73,	4.82,	7.37
9.87,	-5.79,	2.00
11.50,	-5.87,	0.94
12.92,	3.05,	3.61
11.68,	2.06,	1.26
9.32,	-1.67,	-1.78
8.68,	0.45,	-0.61
8.71,	1.53,	2.40
8.49,	-2.72,	1.76
9.42,	-0.01,	3.11
9.74,	5.05,	7.86
9.25,	-3.08,	3.71
9.55,	-6.47,	0.94
10.52,	-0.05,	2.80
10.50,	1.91,	0.79
9.54,	-0.55,	-0.17
9.51,	-1.55,	-1.83
10.47,	2.85,	1.82
11.02,	1.19,	3.47
10.76,	-3.50,	0.51
10.02,	1.99,	4.02
7.33,	3.05,	5.32
6.54,	-4.27,	1.46
8.98,	-3.69,	0.77
10.25,	1.74,	3.44
11.25,	0.17,	1.17
12.14,	-2.90,	-0.60
12.21,	0.11,	-0.14
10.97,	2.99,	2.67
9.98,	-1.13,	0.76
9.45,	-1.27,	0.46
7.32,	2.70,	4.22
5.57,	-0.10,	2.92
7.40,	-3.49,	2.06
10.53,	-0.85,	2.78
12.10,	0.62,	3.70
13.07,	-2.63,	0.82
12.65,	-0.70,	-0.57
10.95,	3.32,	1.78
7.95,	-0.23,	-0.02
7.64,	-1.66,	-0.54
8.35,	2.66,	3.21
7.79,	1.66,	4.56
8.05,	-5.38,	2.95
10.28,	-3.44,	2.60
11.68,	2.85,	5.75
11.30,	-0.94,	1.73
11.03,	-1.99,	-1.29
10.42,	1.83,	0.71
8.07,	0.41,	-0.21
7.60,	-1.89,	-0.20
10.60,	0.99,	1.68
9.84,	3.75,	5.41
8.80,	-1.83,	4.51
9.68,	-4.88,	2.11
10.12,	0.26,	4.48
9.05,	0.76,	3.57
9.59,	-1.55,	-0.58
10.62,	0.13,	-0.02
10.44,	0.10,	-0.75
10.24,	-0.96,	0.33
11.55,	-0.21,	1.02
12.09,	2.94,	3.06
8.15,	0.13,	5.07
6.65,	-3.98,	0.88
6.62,	1.31,	4.18
8.62,	1.47,	4.26
10.00,	-3.90,	0.40
11.19,	-2.86,	1.04
13.65,	2.46,	1.00
12.20,	1.30,	1.95
10.42,	-3.88,	-2.39
10.55,	1.75,	0.37
8.96,	5.34,	5.22
6.29,	-3.81,	0.94
6.59,	-4.44,	0.68
7.75,	3.92,	5.99
10.41,	0.05,	4.16
11.18,	-5.44,	0.04
13.95,	-1.06,	1.29
14.19,	2.52,	1.06
8.59,	-0.63,	-0.10
8.28,	-1.48,	-2.00
8.69,	4.64,	2.69
8.00,	1.93,	4.20
7.76,	-6.61,	0.70
9.13,	-1.45,	3.52
10.54,	4.16,	7.76
9.91,	-2.79,	3.11
11.29,	-4.26,	-0.35
11.55,	1.56,	1.70
9.70,	0.80,	-0.25
8.29,	-1.97,	-1.92
9.72,	2.21,	0.61
11.01,	4.34,	3.42
8.97,	-3.11,	3.28
9.32,	-4.16,	1.96
10.42,	4.44,	6.44
8.84,	1.09,	5.31
8.02,	-7.25,	-1.33
9.24,	-1.20,	0.87
11.07,	5.09,	2.93
10.68,	-1.87,	-0.40
11.39,	-4.42,	-2.52
11.99,	4.69,	2.49
10.10,	3.17,	5.33
8.05,	-6.22,	-0.26
7.43,	0.28,	2.71
7.00,	6.93,	6.74
7.18,	-4.16,	1.97
10.14,	-7.99,	-1.60
12.99,	2.61,	4.06
13.01,	3.14,	3.20
11.75,	-4.31,	-1.71
11.26,	-1.20,	-1.05
9.37,	6.19,	4.02
7.74,	0.45,	2.70
6.89,	-5.39,	-1.53
7.84,	1.62,	3.48
7.92,	1.61,	5.17
9.07,	-4.75,	1.67
12.33,	-1.45,	2.76
13.39,	1.96,	3.49
12.07,	-2.74,	-0.85
10.10,	-2.43,	-2.70
8.70,	5.53,	1.56
7.41,	3.37,	2.44
7.87,	-3.91,	-0.00
9.52,	-1.99,	2.22
9.69,	4.68,	6.94
9.21,	-1.47,	5.09
10.13,	-6.40,	0.75
10.82,	0.41,	3.45
10.51,	1.66,	2.29
9.61,	-1.87,	-1.57
9.90,	-0.89,	-1.09
