x,	y,	z
10.58,	1.56,	-0.62
9.08,	5.65,	1.97
8.15,	-2.80,	-1.66
9.40,	-5.13,	-1.62
9.94,	2.94,	3.83
8.70,	5.01,	6.97
8.52,	-3.71,	3.15
10.64,	-3.31,	2.08
10.34,	0.88,	5.34
9.39,	-2.51,	0.37
10.48,	0.28,	0.55
10.14,	1.27,	0.56
9.28,	-1.50,	-1.34
10.06,	-0.62,	1.27
12.80,	1.17,	1.43
11.01,	2.54,	4.84
7.69,	-1.98,	2.50
7.12,	-2.12,	1.28
8.00,	1.09,	3.98
8.13,	-0.74,	1.30
10.33,	-2.27,	1.05
12.25,	-0.80,	0.23
12.44,	0.85,	1.08
11.49,	-0.13,	1.11
10.95,	-0.42,	0.21
10.34,	2.68,	1.99
6.48,	-0.20,	3.06
5.34,	-3.98,	0.62
7.25,	1.87,	4.04
9.68,	2.94,	5.96
10.94,	-5.48,	0.60
12.87,	-4.58,	0.24
13.50,	3.85,	2.18
11.37,	2.37,	0.94
9.20,	-2.18,	-1.73
9.22,	0.33,	0.20
8.26,	2.02,	3.27
6.64,	-2.40,	2.47
8.65,	-2.20,	2.79
9.85,	3.09,	6.41
10.18,	-1.20,	5.07
10.86,	-5.93,	0.42
12.21,	1.09,	1.23
10.88,	3.62,	1.46
7.63,	-1.49,	-2.77
8.46,	-1.32,	-1.21
11.15,	1.67,	1.68
10.15,	0.09,	4.12
8.55,	-2.56,	2.91
9.61,	2.02,	4.41
9.95,	2.11,	6.37
8.94,	-5.68,	1.00
9.68,	-2.76,	-0.41
10.78,	5.47,	3.18
10.18,	-1.60,	-1.03
9.17,	-5.91,	-3.44
11.59,	3.24,	2.32
12.48,	6.11,	4.45
9.32,	-4.58,	2.19
8.24,	-5.24,	-0.34
6.86,	6.30,	7.02
5.82,	0.95,	4.61
8.78,	-6.95,	-2.71
11.10,	0.65,	3.19
12.69,	1.81,	2.01
11.76,	-4.07,	-0.77
11.84,	-1.00,	-0.73
11.53,	5.47,	2.51
8.14,	0.40,	2.23
7.22,	-5.53,	-1.74
7.06,	2.17,	3.28
7.69,	4.80,	6.31
9.09,	-4.84,	2.05
11.51,	-5.86,	0.78
13.72,	2.66,	3.65
12.70,	1.92,	2.51
10.38,	-2.65,	-2.60
9.28,	0.75,	-0.10
8.44,	2.49,	2.02
7.64,	-2.57,	1.38
8.11,	-1.60,	1.25
9.56,	5.00,	6.70
9.29,	-1.81,	4.99
9.55,	-7.23,	0.96
11.65,	1.01,	3.53
11.92,	4.48,	2.60
9.11,	-2.47,	-1.40
8.45,	-4.03,	-3.91
9.24,	4.25,	2.27
10.20,	2.56,	3.32
10.69,	-5.35,	0.28
10.28,	0.58,	3.31
8.49,	5.67,	8.06
7.48,	-3.64,	2.91
9.30,	-5.58,	-0.39
10.58,	2.36,	2.94
10.38,	1.75,	1.58
10.63,	-3.93,	-1.71
11.24,	-0.85,	-0.76
10.87,	4.40,	3.35
10.68,	-0.53,	1.74
10.50,	-2.95,	0.65
8.49,	2.46,	4.58
6.04,	1.08,	4.37
6.35,	-4.23,	0.73
9.47,	-0.73,	1.07
11.75,	1.31,	3.76
12.62,	-3.39,	-0.13
12.93,	-1.68,	0.08
11.96,	3.49,	1.88
8.78,	1.01,	1.88
7.95,	-2.42,	-0.77
8.05,	1.35,	2.23
7.30,	2.34,	3.75
6.95,	-1.97,	3.31
9.77,	-3.96,	1.71
11.96,	1.77,	4.49
11.95,	-0.01,	3.30
12.05,	-4.76,	-1.73
11.18,	1.53,	0.33
9.14,	3.36,	1.47
7.82,	-1.55,	-1.11
8.90,	-1.26,	0.61
9.11,	2.26,	3.95
8.32,	1.49,	6.27
9.73,	-4.50,	2.45
10.84,	-2.10,	2.96
10.42,	2.13,	4.82
10.01,	-0.92,	0.41
9.81,	-0.78,	-0.67
9.47,	-0.52,	-1.02
9.16,	-0.08,	-0.45
9.56,	0.53,	1.76
12.47,	1.51,	2.03
10.50,	2.02,	5.43
7.89,	-2.86,	2.77
7.74,	-1.66,	2.51
8.84,	0.95,	4.21
9.32,	-1.41,	0.91
10.56,	-2.35,	0.57
12.13,	0.48,	-0.07
11.40,	0.27,	1.11
10.18,	-2.53,	-0.64
10.83,	1.53,	1.69
10.48,	4.96,	4.39
7.17,	-3.23,	1.94
