x,	y,	z
12.15,	-1.87,	1.57
13.08,	-3.39,	-2.08
12.83,	2.90,	1.84
9.59,	1.57,	2.54
8.12,	-3.35,	-0.22
6.48,	1.75,	2.49
5.78,	5.15,	5.05
7.43,	-3.96,	2.34
10.41,	-6.84,	-0.02
12.40,	1.86,	4.75
12.14,	2.72,	4.46
12.58,	-3.49,	-1.13
12.31,	-1.59,	-1.52
10.37,	3.16,	1.14
7.52,	0.63,	0.41
7.93,	-1.53,	-0.07
7.81,	1.73,	3.10
6.84,	0.10,	5.60
8.65,	-3.26,	2.66
12.39,	-0.01,	4.59
13.01,	-0.18,	3.46
11.10,	-4.14,	-1.07
10.04,	-0.70,	-1.27
9.21,	5.18,	1.49
8.48,	0.74,	0.33
10.49,	-3.87,	-1.20
10.87,	2.05,	2.86
8.73,	3.48,	6.71
7.68,	-3.43,	3.05
8.37,	-1.83,	2.40
9.50,	2.59,	5.23
9.55,	-3.11,	0.00
9.91,	-4.23,	-1.40
12.30,	2.45,	0.70
12.34,	2.95,	1.25
10.88,	-4.04,	-0.25
11.12,	-2.41,	-0.43
9.09,	7.04,	6.83
5.95,	1.16,	4.94
5.62,	-6.01,	-1.01
8.23,	1.17,	4.32
9.69,	1.05,	4.02
10.59,	-3.93,	0.55
13.55,	-1.75,	1.29
14.48,	1.05,	0.56
11.10,	0.03,	1.18
9.82,	-1.79,	-0.69
8.55,	3.83,	2.34
6.40,	3.13,	4.71
5.15,	-5.09,	0.06
7.01,	-1.45,	2.96
11.46,	2.57,	5.97
11.67,	-3.35,	2.57
12.01,	-4.14,	0.76
13.04,	2.22,	1.89
10.98,	2.80,	0.90
9.82,	-2.22,	-1.89
8.68,	-0.43,	-1.03
9.27,	4.28,	2.84
6.62,	-1.76,	3.71
6.70,	-6.38,	1.10
9.90,	4.50,	6.56
11.23,	5.40,	8.19
11.27,	-4.80,	1.67
11.85,	-6.59,	-1.84
9.97,	4.20,	1.32
9.09,	3.67,	-0.03
8.66,	0.12,	-0.80
11.25,	-0.87,	-0.42
11.17,	1.93,	2.97
8.55,	-1.35,	4.20
8.28,	-2.80,	1.26
