x,	y,	z
10.09,	1.00,	2.43
10.92,	1.41,	2.68
11.00,	-4.64,	-1.95
12.42,	-0.72,	-0.57
11.51,	5.19,	3.11
9.79,	-0.67,	1.69
9.69,	-3.54,	-0.52
8.67,	2.86,	3.89
6.57,	2.02,	4.20
6.17,	-5.35,	0.74
8.75,	-1.86,	0.82
11.61,	4.52,	5.87
12.26,	-2.75,	1.34
13.45,	-5.15,	-1.91
12.17,	3.17,	1.63
8.97,	3.93,	2.11
7.33,	-1.67,	-0.60
8.21,	-0.56,	1.30
8.36,	2.21,	3.91
7.53,	-2.85,	3.64
9.90,	-4.49,	1.51
12.09,	3.27,	5.63
12.05,	1.43,	4.87
10.93,	-5.16,	-2.52
10.68,	0.29,	-0.21
8.90,	2.57,	0.72
7.63,	-1.70,	-0.91
9.35,	-1.07,	1.12
10.57,	2.63,	3.77
8.55,	-0.04,	6.19
8.81,	-4.41,	3.07
10.56,	0.79,	4.68
10.52,	1.91,	4.88
9.04,	-3.43,	-1.15
10.03,	-1.03,	-0.91
10.04,	1.67,	0.11
9.81,	-1.12,	-0.54
10.38,	-1.79,	0.63
11.89,	2.16,	2.56
9.94,	2.28,	5.38
7.71,	-3.51,	1.85
7.50,	-0.86,	2.77
7.65,	2.66,	5.52
9.93,	-1.38,	0.57
10.92,	-2.74,	0.75
13.23,	-1.33,	-0.29
12.96,	1.49,	1.02
10.23,	0.09,	1.62
9.91,	-1.20,	-0.31
9.42,	3.75,	4.44
6.78,	-0.46,	3.90
6.38,	-5.27,	-0.31
7.15,	1.19,	3.59
9.92,	1.86,	4.24
10.91,	-2.85,	0.98
12.88,	-3.26,	0.88
13.68,	-0.52,	0.18
10.54,	1.75,	0.34
8.97,	0.84,	-0.17
8.26,	1.84,	0.39
8.03,	1.90,	3.32
7.91,	-5.50,	1.22
9.02,	-2.95,	1.78
10.63,	6.16,	8.59
10.96,	-0.43,	4.44
11.11,	-6.35,	-0.45
11.53,	-0.03,	0.77
10.09,	3.67,	0.81
8.39,	-1.65,	-1.27
8.69,	-2.66,	-1.58
9.62,	3.48,	3.26
9.25,	0.75,	4.73
9.31,	-4.73,	1.82
10.51,	1.67,	5.34
9.47,	3.10,	6.91
8.22,	-5.88,	-0.59
9.72,	-2.16,	-1.02
10.88,	4.00,	3.06
10.21,	-2.51,	-2.12
10.76,	-2.13,	-0.72
11.83,	4.05,	2.52
10.10,	2.30,	4.33
8.89,	-4.01,	1.60
8.11,	-0.21,	1.83
7.27,	5.05,	6.01
7.19,	-3.41,	1.38
9.21,	-4.99,	-1.18
12.43,	2.36,	3.28
12.79,	0.82,	1.82
12.01,	-3.53,	-0.88
11.81,	0.28,	-0.04
9.04,	5.49,	4.09
7.28,	-0.24,	2.33
7.12,	-5.00,	-0.60
7.51,	1.37,	3.45
7.52,	2.41,	5.03
9.57,	-3.81,	2.06
12.54,	-2.82,	1.15
13.57,	1.52,	3.36
12.08,	-1.70,	-0.59
10.69,	-1.78,	-2.49
8.78,	3.73,	1.51
7.60,	2.00,	1.72
7.30,	-4.49,	0.58
9.63,	-1.47,	1.43
9.45,	3.98,	7.72
9.21,	-1.86,	4.53
10.53,	-3.90,	1.94
11.39,	0.67,	2.96
10.26,	0.71,	0.15
9.34,	-1.97,	-1.42
9.70,	-1.02,	-1.48
9.25,	1.63,	1.33
8.89,	-0.88,	2.39
10.03,	-1.57,	1.53
10.79,	3.67,	6.01
9.29,	0.67,	5.23
8.32,	-6.74,	0.97
8.78,	-2.00,	0.82
9.46,	5.55,	4.59
10.22,	-0.86,	0.42
11.41,	-5.98,	-2.70
12.14,	1.30,	0.40
10.61,	5.25,	4.97
9.22,	-2.43,	0.87
9.48,	-3.71,	-0.46
8.32,	4.71,	6.24
5.78,	0.18,	4.14
7.06,	-5.94,	-0.09
10.17,	0.74,	2.74
12.20,	1.94,	4.84
11.92,	-5.37,	-1.08
13.10,	-1.16,	-0.01
12.58,	5.18,	2.26
7.65,	0.41,	1.29
7.24,	-3.17,	-1.03
8.48,	2.99,	2.95
7.61,	2.39,	4.70
7.49,	-5.51,	1.39
