x,	y,	z
10.61,	-0.59,	-1.09
9.60,	4.90,	2.65
7.80,	-0.49,	1.28
7.56,	-4.97,	-0.87
7.69,	2.44,	4.31
8.28,	4.09,	7.14
9.78,	-5.02,	2.39
12.19,	-4.67,	2.03
12.79,	1.32,	3.48
11.74,	0.29,	1.18
9.59,	-1.61,	-1.99
7.92,	1.01,	-0.68
8.66,	1.88,	1.28
9.68,	-1.53,	0.08
10.41,	-0.17,	2.06
9.87,	3.70,	5.54
8.88,	-1.46,	3.92
9.67,	-5.24,	0.99
9.65,	-0.59,	2.94
9.14,	0.69,	2.10
10.59,	-0.39,	-0.25
10.40,	-1.14,	-0.12
10.69,	0.47,	0.43
10.81,	1.02,	3.09
11.79,	-1.56,	0.62
10.42,	1.26,	3.12
6.79,	1.96,	4.56
5.89,	-2.57,	1.92
8.21,	-2.28,	1.48
10.13,	0.73,	2.97
11.20,	-1.14,	1.44
12.32,	-2.47,	-0.16
12.57,	1.14,	1.39
10.86,	1.76,	2.36
9.42,	-1.50,	0.37
9.52,	0.08,	0.88
6.86,	2.58,	3.92
6.28,	-1.23,	3.31
7.79,	-3.41,	1.96
10.35,	0.72,	4.23
12.25,	0.01,	3.36
12.99,	-3.45,	0.30
12.63,	-0.27,	-0.14
10.58,	3.39,	1.42
7.58,	0.07,	0.07
8.47,	-1.31,	-0.90
8.39,	1.67,	3.42
7.53,	0.16,	3.61
8.32,	-3.04,	3.74
10.17,	-1.15,	4.14
12.01,	1.27,	5.48
11.33,	-2.85,	2.04
11.42,	-2.13,	-1.02
10.32,	1.98,	1.32
7.54,	-0.62,	-1.57
8.30,	-0.33,	-1.10
11.22,	3.27,	2.39
10.66,	0.93,	3.47
9.16,	-2.93,	2.84
9.49,	-0.61,	3.09
9.53,	1.62,	4.33
8.64,	-2.33,	1.86
8.95,	-3.21,	-0.49
10.84,	1.69,	1.02
11.13,	1.25,	1.55
10.11,	-3.59,	-0.68
11.79,	0.17,	0.76
11.64,	5.80,	4.57
8.19,	-1.58,	2.84
6.90,	-5.75,	-0.47
6.56,	2.93,	4.77
7.62,	3.01,	5.37
9.41,	-4.98,	0.04
11.69,	-3.95,	0.98
13.15,	0.94,	1.41
12.31,	1.48,	2.67
10.48,	-2.92,	-0.84
10.00,	1.44,	0.78
9.26,	5.50,	4.34
6.26,	-3.66,	0.97
6.43,	-5.48,	-0.29
8.91,	3.24,	5.61
9.57,	2.72,	5.81
11.39,	-4.80,	1.17
13.19,	-2.91,	1.10
13.03,	0.80,	1.43
10.20,	-0.21,	-0.96
7.90,	1.84,	-0.60
8.35,	3.66,	1.25
8.29,	-1.30,	1.99
7.66,	-5.39,	1.41
9.21,	1.74,	4.06
10.72,	6.39,	8.16
10.35,	-4.41,	2.35
11.08,	-7.40,	-0.67
11.26,	1.38,	2.64
10.19,	1.90,	0.86
8.58,	-1.68,	-1.58
8.86,	0.41,	-0.74
10.19,	4.03,	3.87
10.02,	-1.61,	3.24
10.47,	-3.60,	0.99
10.00,	4.08,	5.88
7.91,	0.47,	4.03
7.83,	-6.43,	-0.92
9.44,	-0.78,	1.21
10.81,	3.73,	2.83
11.46,	-1.74,	0.17
11.49,	-4.35,	-1.39
12.19,	3.86,	2.67
10.31,	4.77,	5.25
8.21,	-4.99,	-0.49
7.85,	-2.81,	0.18
6.93,	4.37,	5.54
6.71,	-0.13,	3.30
9.65,	-4.30,	0.83
12.20,	-1.00,	2.53
13.04,	0.01,	2.12
12.42,	-2.36,	-0.33
11.52,	1.95,	0.42
9.64,	4.88,	3.24
7.33,	-2.73,	0.74
6.96,	-4.56,	-0.58
7.84,	4.21,	5.08
8.94,	2.77,	5.88
9.58,	-6.39,	1.13
