x,	y,	z
8.17,	-2.16,	1.24
9.96,	-1.88,	-0.04
11.87,	1.13,	0.83
11.19,	-0.17,	0.28
11.31,	-2.53,	0.26
12.22,	-0.04,	0.59
10.20,	4.13,	4.83
6.52,	-0.10,	3.42
5.88,	-2.50,	0.59
7.35,	1.66,	4.14
9.09,	-1.37,	2.85
10.16,	-4.58,	0.83
12.98,	0.27,	1.70
13.60,	3.00,	1.95
10.81,	-1.85,	-0.03
10.21,	-2.81,	-1.71
10.10,	4.53,	2.84
7.61,	2.82,	3.56
6.09,	-5.22,	0.55
6.90,	-1.83,	2.52
10.08,	4.00,	7.03
10.47,	-1.89,	3.74
12.59,	-4.70,	0.37
13.11,	0.86,	1.98
10.38,	2.71,	0.84
7.80,	-0.66,	-0.75
9.12,	0.57,	-0.68
10.14,	2.82,	2.54
7.20,	-3.16,	2.65
7.81,	-4.24,	2.26
10.28,	4.41,	7.11
10.79,	2.73,	6.83
9.88,	-7.04,	-0.77
10.98,	-2.91,	-0.01
10.72,	2.80,	1.44
9.14,	-0.44,	-1.65
8.77,	-0.00,	-0.11
11.61,	2.56,	1.12
10.93,	-0.11,	3.79
9.45,	-3.89,	2.23
9.32,	1.79,	3.47
8.59,	4.87,	5.96
7.22,	-4.75,	1.16
7.11,	-6.62,	-0.41
11.19,	2.83,	3.03
11.92,	3.04,	2.36
11.45,	-5.16,	-1.98
12.37,	-2.12,	-1.36
11.73,	6.48,	4.87
9.29,	0.37,	3.24
6.96,	-5.30,	-1.22
6.47,	2.94,	3.62
7.12,	3.49,	5.11
8.52,	-5.52,	1.40
11.70,	-4.89,	0.82
13.49,	2.91,	3.54
12.33,	0.42,	1.45
11.37,	-3.97,	-2.89
10.44,	4.10,	1.70
9.13,	4.39,	3.62
6.43,	-5.94,	-0.90
7.06,	-3.08,	0.78
8.41,	5.59,	7.47
8.43,	0.19,	5.32
11.18,	-5.54,	1.46
12.65,	-0.84,	3.37
12.26,	0.21,	1.32
10.17,	-1.86,	-1.80
8.49,	3.17,	-0.06
8.63,	4.53,	1.50
9.21,	-4.33,	0.29
8.69,	-6.02,	0.06
9.83,	6.20,	6.96
9.30,	5.99,	8.53
9.92,	-7.50,	0.30
10.61,	-5.72,	0.57
10.43,	1.90,	3.14
10.12,	0.45,	-0.31
9.65,	-1.05,	-0.79
9.51,	0.56,	-0.76
10.64,	2.46,	3.19
10.88,	-2.58,	2.23
10.97,	-0.86,	1.42
9.14,	5.97,	7.30
6.32,	-2.26,	2.05
7.09,	-6.60,	-1.06
9.06,	1.16,	3.62
10.62,	1.90,	2.94
11.89,	-2.86,	-0.13
12.83,	-2.60,	-0.93
12.64,	3.68,	2.16
10.05,	1.82,	3.06
8.99,	-3.22,	-1.07
8.04,	1.67,	1.98
5.94,	2.64,	4.72
6.28,	-3.47,	1.72
10.10,	-2.24,	2.97
11.91,	1.05,	4.57
12.66,	-2.38,	1.03
12.89,	-2.56,	-0.76
11.69,	3.69,	0.92
9.58,	3.70,	1.86
7.92,	-3.79,	-0.80
7.95,	-2.60,	-0.14
7.64,	5.53,	6.26
7.66,	0.33,	5.93
9.67,	-6.82,	0.70
11.07,	0.34,	5.23
11.76,	1.09,	3.95
11.47,	-4.13,	-1.80
10.17,	0.51,	-0.33
9.07,	4.05,	0.41
7.73,	0.07,	0.28
9.81,	-3.04,	-0.76
10.73,	1.67,	3.50
8.84,	3.40,	7.03
9.02,	-2.65,	2.68
9.83,	-2.50,	2.90
10.29,	-0.33,	3.18
8.85,	-2.24,	1.07
10.61,	-0.29,	0.08
11.11,	1.66,	0.64
9.43,	-1.51,	-0.42
10.02,	-2.22,	0.15
12.49,	2.63,	2.43
10.90,	3.43,	4.92
8.24,	-1.28,	3.94
6.60,	-3.10,	0.80
6.57,	2.09,	4.20
8.81,	-0.19,	2.46
9.37,	-3.87,	0.39
12.99,	-1.65,	0.58
13.94,	2.19,	0.99
11.18,	-0.88,	1.35
10.54,	-4.01,	-2.06
9.76,	5.12,	3.08
7.80,	5.22,	5.04
5.98,	-5.73,	-1.08
7.35,	-3.08,	1.69
9.94,	3.28,	6.26
10.50,	-1.54,	3.58
12.44,	-4.13,	0.51
13.88,	1.12,	1.24
11.26,	2.72,	1.37
8.46,	-2.27,	-1.06
8.50,	-0.28,	-0.71
9.17,	4.38,	3.38
6.36,	-1.77,	3.17
7.62,	-4.60,	1.85
10.48,	2.34,	6.42
10.61,	1.20,	6.37
10.39,	-5.77,	0.44
