x,	y,	z
11.44,	2.91,	1.30
11.15,	-0.55,	1.02
10.73,	-3.93,	-0.91
10.12,	3.86,	3.97
8.52,	5.47,	6.54
6.79,	-1.70,	2.50
6.38,	-3.98,	0.57
7.32,	2.70,	4.33
8.91,	0.92,	4.06
11.84,	-5.33,	-0.36
14.68,	-2.36,	-0.44
13.64,	3.78,	2.24
10.83,	0.28,	1.13
9.81,	-2.58,	-1.53
8.61,	3.50,	4.29
6.08,	1.59,	3.90
6.11,	-3.14,	1.27
7.41,	-0.77,	3.59
9.49,	0.34,	4.19
10.22,	-1.88,	2.91
14.20,	-2.08,	0.32
14.32,	-0.68,	0.60
11.09,	-1.55,	-1.30
8.67,	-0.54,	-1.64
8.22,	4.32,	0.89
7.65,	3.62,	3.05
7.60,	-5.12,	1.51
9.55,	-3.60,	1.80
10.23,	4.25,	7.97
9.84,	-1.09,	3.98
10.43,	-4.71,	-0.40
11.92,	1.17,	1.45
10.92,	0.98,	0.27
9.01,	-3.17,	-2.35
10.32,	0.76,	-0.19
10.52,	5.30,	3.56
8.66,	-1.36,	4.05
8.58,	-5.20,	0.60
9.17,	3.68,	5.78
7.98,	2.68,	6.13
7.18,	-6.40,	-0.48
9.65,	-2.34,	1.00
12.61,	2.35,	1.95
11.54,	-1.29,	-0.21
12.19,	-1.51,	-0.53
12.58,	2.76,	1.78
9.37,	1.68,	4.13
7.27,	-3.13,	1.44
7.04,	0.83,	2.38
6.59,	4.05,	4.92
7.12,	-2.89,	1.73
8.48,	-4.80,	1.06
12.96,	1.16,	3.12
14.32,	0.75,	2.31
12.88,	-4.44,	-2.34
11.73,	0.76,	-0.57
9.08,	6.44,	3.81
7.28,	-0.65,	1.51
6.59,	-5.42,	-0.57
7.92,	2.49,	4.13
8.16,	2.62,	6.81
9.09,	-5.85,	1.44
11.38,	-1.80,	2.58
13.55,	3.61,	4.16
12.53,	-3.46,	-0.87
11.22,	-5.07,	-4.10
9.23,	4.80,	1.25
8.00,	4.51,	2.23
7.01,	-3.48,	0.16
8.62,	-2.47,	1.92
10.36,	2.91,	6.57
9.31,	-1.18,	5.35
9.58,	-4.39,	1.10
10.25,	0.34,	2.97
10.14,	0.22,	0.89
11.23,	-2.92,	-1.90
11.39,	0.75,	-1.07
11.27,	4.35,	1.68
9.41,	-1.26,	2.27
9.57,	-3.58,	0.58
9.15,	4.17,	6.09
7.68,	2.67,	5.45
6.92,	-5.78,	0.39
7.80,	-2.46,	1.50
10.13,	3.20,	3.96
11.46,	-1.70,	1.15
13.19,	-4.52,	-2.58
13.50,	3.65,	1.45
11.04,	3.19,	3.87
8.92,	-5.09,	-1.01
8.05,	0.69,	2.10
6.82,	6.64,	6.39
5.43,	-3.48,	1.93
7.53,	-6.23,	-0.09
10.25,	2.48,	5.31
11.59,	1.00,	4.04
13.69,	-4.63,	-1.32
14.00,	-1.44,	-0.93
10.98,	4.75,	1.80
7.89,	1.59,	1.41
7.21,	-2.52,	-0.98
8.17,	1.72,	2.93
7.56,	0.36,	4.99
8.35,	-4.57,	2.58
10.91,	0.00,	4.31
10.77,	2.44,	5.97
11.65,	-3.98,	-0.52
12.69,	-2.99,	-1.64
11.50,	2.22,	-0.42
9.05,	1.69,	-0.45
7.95,	-1.85,	-0.82
8.52,	0.99,	0.56
9.11,	3.61,	6.73
8.87,	-2.86,	3.35
10.16,	-3.76,	2.18
10.02,	1.57,	4.64
8.09,	-0.90,	2.59
8.87,	-3.88,	-1.05
12.60,	1.19,	0.29
12.46,	2.10,	0.91
10.50,	-2.41,	-0.48
10.89,	-1.16,	0.59
9.77,	4.52,	5.29
7.78,	1.21,	5.34
6.94,	-4.06,	0.65
7.02,	-0.09,	3.23
8.53,	0.77,	3.25
8.82,	-3.16,	1.18
12.60,	-1.85,	-0.18
14.27,	2.41,	1.34
12.36,	-0.57,	1.03
11.32,	-3.83,	-1.41
9.19,	3.50,	2.52
7.33,	5.05,	5.10
5.53,	-4.54,	0.25
6.66,	-3.74,	1.26
9.27,	3.12,	6.09
10.01,	-0.20,	4.19
11.85,	-4.83,	0.20
14.43,	-0.31,	0.29
12.90,	2.51,	1.78
10.14,	-2.55,	-1.86
8.29,	0.34,	-0.58
7.82,	5.55,	3.74
7.11,	-1.24,	3.25
7.61,	-5.86,	0.81
9.65,	-1.62,	3.42
10.35,	2.49,	6.92
9.80,	-3.21,	2.75
10.79,	-2.91,	0.16
12.53,	2.77,	1.30
10.53,	-0.76,	-0.46
9.14,	-3.92,	-3.91
9.65,	3.24,	1.18
9.55,	5.69,	3.96
8.38,	-3.64,	2.76
9.44,	-3.89,	0.97
10.28,	4.24,	6.66
8.63,	-0.99,	3.69
7.76,	-5.77,	-1.13
9.22,	1.42,	2.10
11.98,	3.98,	2.23
12.24,	-3.55,	-0.53
12.39,	-3.49,	-2.26
12.05,	6.29,	3.88
8.35,	1.73,	4.34
6.77,	-6.96,	-1.11
7.30,	1.73,	3.71
7.23,	6.08,	6.93
7.65,	-5.93,	0.49
9.34,	-6.28,	-0.91
12.83,	3.93,	3.60
13.08,	2.78,	2.33
12.78,	-5.14,	-1.97
12.90,	-1.57,	-0.98
9.01,	5.31,	4.64
5.90,	0.12,	2.17
6.04,	-2.67,	0.02
7.93,	2.53,	4.44
8.16,	-2.34,	4.42
9.59,	-6.67,	0.65
12.55,	2.31,	4.06
13.22,	3.70,	3.48
11.84,	-3.81,	-2.39
10.92,	-2.81,	-2.20
8.75,	4.52,	1.40
7.63,	2.75,	2.82
8.12,	-3.58,	0.34
9.39,	0.10,	3.89
9.96,	2.61,	6.70
9.56,	-3.87,	3.71
10.41,	-4.10,	0.80
9.74,	1.82,	3.55
10.53,	1.16,	0.25
11.12,	-2.58,	-1.83
10.95,	-1.36,	-2.13
10.33,	3.73,	1.64
8.87,	0.31,	3.16
9.60,	-3.41,	0.15
9.38,	3.25,	6.40
8.56,	1.64,	5.67
7.39,	-5.71,	0.15
8.08,	-2.39,	1.29
9.66,	3.20,	3.25
11.17,	-0.38,	0.88
13.96,	-3.11,	-1.79
13.80,	0.85,	0.64
10.60,	1.47,	2.78
8.58,	-1.27,	0.93
7.48,	2.53,	3.18
6.59,	2.56,	4.99
6.48,	-4.79,	1.36
8.38,	-3.55,	2.18
10.46,	1.17,	4.13
11.67,	-0.67,	1.75
13.11,	-1.33,	-0.30
13.72,	1.10,	0.66
11.32,	0.66,	1.22
8.72,	-2.75,	0.12
6.56,	0.59,	0.69
6.44,	6.50,	5.38
7.39,	-1.67,	4.05
9.08,	-8.57,	0.43
11.36,	-0.24,	4.50
11.45,	3.93,	6.11
11.70,	-2.49,	-1.11
11.80,	-1.92,	-1.76
10.80,	2.05,	0.05
7.94,	0.37,	-0.58
8.15,	-1.26,	-0.13
9.00,	2.50,	2.17
9.32,	2.06,	6.96
9.32,	-4.23,	2.45
10.59,	-0.97,	3.92
10.72,	1.04,	4.52
7.95,	-4.10,	-0.46
9.15,	-0.86,	-0.66
12.20,	4.36,	1.99
11.13,	-1.72,	-0.73
10.14,	-4.14,	-1.34
10.36,	3.70,	2.84
9.25,	4.47,	5.84
7.73,	-4.05,	1.91
7.87,	-3.08,	1.91
8.34,	3.04,	4.69
7.87,	-0.47,	2.28
8.76,	-4.54,	-0.59
12.98,	-0.13,	0.05
14.03,	3.81,	2.15
12.45,	-3.00,	-0.17
11.00,	-4.22,	-1.99
8.53,	6.71,	5.06
6.36,	4.27,	5.31
5.77,	-6.99,	-0.66
7.56,	-3.28,	1.91
9.67,	3.02,	6.03
10.06,	-1.66,	3.02
12.14,	-3.38,	-0.13
13.62,	1.53,	1.18
11.89,	0.97,	1.04
10.54,	-2.98,	-1.82
9.34,	0.80,	0.35
7.38,	4.16,	3.35
5.52,	-0.95,	3.14
7.60,	-2.82,	2.43
10.90,	0.42,	5.98
10.79,	-1.97,	4.79
10.82,	-3.56,	0.91
11.27,	1.12,	1.55
10.69,	2.51,	0.73
10.09,	-2.03,	-1.85
9.28,	-1.85,	-2.03
9.46,	4.65,	1.80
8.23,	2.13,	5.43
9.08,	-5.37,	0.81
10.70,	0.65,	4.60
10.34,	4.70,	7.13
8.60,	-5.64,	0.22
8.45,	-6.17,	-1.67
9.84,	4.77,	2.31
10.93,	4.69,	2.41
11.64,	-3.16,	-0.99
12.60,	-3.61,	-2.09
11.60,	5.38,	4.13
8.03,	1.58,	4.69
7.47,	-5.83,	-0.87
7.96,	1.55,	4.01
7.42,	3.29,	5.90
7.90,	-4.62,	-0.16
9.50,	-2.33,	1.02
12.78,	1.88,	2.05
12.85,	-0.87,	0.66
13.67,	-2.68,	-1.17
12.62,	1.86,	0.48
7.44,	3.46,	4.18
5.57,	-2.47,	1.05
6.68,	-0.54,	2.34
7.85,	3.12,	5.89
8.83,	-4.45,	2.62
10.41,	-5.89,	0.96
12.57,	2.80,	3.97
12.26,	2.40,	2.47
11.34,	-3.28,	-2.52
11.54,	-0.40,	-1.19
9.32,	3.30,	1.83
7.20,	-0.62,	1.17
7.25,	-1.95,	1.30
8.91,	3.34,	5.11
9.93,	0.71,	6.84
10.35,	-6.79,	1.92
11.51,	-2.27,	2.03
10.63,	3.04,	3.80
8.83,	-0.33,	-1.21
10.32,	-0.33,	-1.56
11.55,	0.62,	-0.27
9.03,	-0.04,	0.49
8.50,	0.50,	3.44
9.59,	1.39,	3.25
10.08,	0.62,	5.49
8.34,	-3.33,	2.98
8.84,	-2.11,	2.16
9.17,	0.08,	2.87
8.76,	-1.27,	-0.10
10.28,	-0.98,	-0.10
13.51,	1.54,	-0.05
13.56,	1.57,	1.57
10.38,	-3.05,	0.85
8.77,	-0.83,	1.04
7.17,	5.05,	5.85
6.11,	-0.26,	2.75
7.04,	-5.42,	0.80
9.02,	-1.47,	2.65
10.55,	1.48,	3.50
11.72,	-1.76,	1.40
13.54,	-1.85,	-1.17
14.08,	2.89,	1.56
10.57,	-0.04,	0.76
7.56,	-3.94,	-1.08
6.88,	2.63,	2.42
6.91,	5.49,	5.80
7.32,	-4.67,	2.70
9.48,	-6.27,	1.14
11.88,	1.88,	5.77
11.64,	0.19,	3.17
11.34,	-2.48,	-1.41
11.55,	2.07,	-0.04
10.64,	1.91,	0.48
8.06,	-3.12,	-1.58
8.01,	-0.73,	0.40
8.52,	5.70,	4.94
8.12,	-0.29,	5.37
9.46,	-6.59,	1.62
11.53,	-0.00,	4.91
11.11,	1.33,	4.97
8.85,	-4.73,	-1.85
8.90,	-0.05,	-1.10
10.96,	5.94,	2.23
11.39,	-0.86,	-0.37
10.03,	-5.48,	-1.89
10.42,	3.70,	2.97
9.03,	6.41,	8.00
8.51,	-4.28,	1.68
8.34,	-5.15,	1.39
9.33,	2.29,	4.28
8.77,	0.12,	1.71
8.92,	-3.66,	-1.14
11.19,	0.77,	0.32
13.24,	3.28,	2.17
12.26,	-3.10,	0.52
12.04,	-3.60,	-1.04
8.51,	6.03,	5.34
6.10,	2.90,	5.06
5.69,	-5.54,	-0.39
7.01,	-1.52,	3.16
9.75,	0.15,	4.10
10.44,	-3.97,	1.46
12.90,	-1.08,	0.18
13.64,	3.70,	1.91
11.89,	-0.95,	-0.06
10.81,	-4.46,	-2.71
8.31,	3.47,	1.87
6.48,	5.23,	4.66
6.73,	-3.48,	1.41
8.92,	-3.51,	2.65
10.70,	1.36,	5.95
11.20,	-0.96,	4.44
11.57,	-4.00,	0.06
11.76,	0.08,	0.33
9.82,	3.68,	1.65
9.84,	-0.65,	-1.01
9.58,	-2.89,	-1.69
8.96,	2.50,	2.19
7.43,	2.35,	5.90
8.43,	-2.88,	1.92
10.74,	-0.07,	5.13
10.50,	0.29,	5.57
9.36,	-4.92,	0.44
8.99,	-2.58,	0.03
9.70,	4.73,	1.44
9.68,	2.62,	1.53
12.41,	-4.04,	-2.56
12.45,	-1.04,	0.18
9.83,	4.33,	5.66
7.86,	-0.09,	4.06
9.12,	-0.33,	2.14
8.57,	1.95,	5.54
7.87,	-4.82,	0.51
8.93,	-4.56,	0.10
10.53,	2.32,	2.12
11.06,	2.39,	1.47
12.14,	-3.03,	-0.54
13.65,	-2.50,	-1.21
11.58,	3.34,	3.60
8.12,	0.62,	2.97
5.64,	-3.38,	0.09
6.51,	1.96,	2.79
7.26,	1.90,	6.16
9.05,	-6.69,	0.97
11.55,	-7.02,	-0.66
13.24,	3.82,	4.09
12.61,	3.11,	1.81
10.52,	-3.07,	-1.79
11.19,	-0.58,	-1.68
8.85,	2.99,	2.64
6.06,	-1.35,	1.34
7.32,	-1.20,	1.63
9.58,	3.83,	5.66
9.73,	-2.35,	5.00
10.55,	-6.93,	0.63
12.12,	1.04,	3.73
11.06,	2.05,	2.83
8.58,	-2.01,	-2.00
9.25,	0.91,	-0.51
11.24,	2.43,	0.95
8.91,	-1.20,	1.04
8.61,	-1.66,	1.90
9.49,	4.18,	4.94
9.17,	1.31,	5.94
9.35,	-6.65,	0.46
9.58,	-2.60,	1.76
9.87,	2.60,	2.96
8.79,	0.64,	0.01
9.63,	-1.49,	-0.78
13.18,	0.03,	-0.50
12.96,	1.98,	2.34
9.77,	-2.17,	1.53
8.93,	-0.48,	1.12
7.83,	5.49,	6.46
7.16,	-0.73,	3.69
7.41,	-6.55,	0.01
9.68,	-1.18,	2.81
10.87,	1.05,	2.32
10.71,	-1.87,	0.12
12.53,	-0.01,	-0.05
13.45,	2.69,	1.83
10.72,	-2.79,	0.97
8.75,	-4.21,	-1.06
6.36,	5.35,	4.18
5.71,	4.49,	4.81
7.38,	-5.25,	1.41
9.65,	-4.77,	2.10
12.29,	1.24,	4.60
12.15,	-0.74,	2.43
11.96,	-1.15,	-1.33
11.08,	3.52,	0.92
9.77,	1.43,	0.44
8.67,	-4.43,	-1.26
7.70,	-0.96,	0.33
8.25,	7.01,	6.23
8.72,	-0.87,	4.65
10.32,	-7.76,	0.41
11.61,	0.03,	4.68
10.99,	1.92,	4.66
9.74,	-3.68,	-1.96
9.03,	-0.61,	-1.13
9.84,	4.36,	1.44
9.97,	0.41,	0.41
10.39,	-3.85,	-0.27
10.62,	1.42,	2.57
8.68,	4.51,	7.65
7.99,	-2.53,	2.95
9.48,	-3.01,	1.97
9.38,	0.22,	3.83
8.86,	-2.57,	-0.05
9.34,	-1.09,	-0.69
11.24,	3.55,	1.82
11.91,	0.22,	1.01
12.45,	-4.81,	-1.01
11.34,	0.22,	1.40
7.87,	5.72,	6.05
6.05,	-0.83,	2.88
7.84,	-3.51,	0.94
8.59,	0.91,	4.37
10.13,	-1.31,	2.69
10.96,	-4.74,	0.45
12.72,	0.61,	0.31
12.02,	5.28,	3.34
11.24,	-2.14,	-0.22
11.40,	-4.78,	-2.29
8.93,	2.88,	2.77
6.16,	3.75,	4.05
4.94,	-2.67,	1.28
8.83,	-2.02,	2.63
10.68,	0.14,	5.18
11.68,	-3.33,	2.90
12.24,	-2.70,	0.22
12.00,	1.93,	1.15
9.25,	2.12,	0.60
8.62,	-0.60,	-1.48
10.59,	0.24,	0.11
8.72,	1.36,	2.37
7.63,	-1.06,	3.72
