x,	y,	z
10.63,	0.43,	-0.79
8.72,	-1.10,	-1.58
8.96,	2.59,	0.08
8.89,	0.05,	2.93
7.70,	-5.15,	0.62
9.54,	2.27,	5.17
9.71,	6.43,	8.58
9.62,	-4.42,	2.28
9.87,	-7.25,	-0.10
10.74,	0.51,	1.90
10.10,	2.60,	1.03
9.23,	0.09,	-0.63
9.93,	-1.08,	-0.83
11.39,	1.05,	1.99
10.89,	-0.51,	3.77
10.06,	-1.78,	0.87
8.65,	3.73,	5.37
7.17,	0.28,	3.99
7.61,	-5.19,	0.23
9.39,	-2.23,	1.80
11.27,	1.20,	2.00
11.74,	-0.80,	1.02
11.83,	-2.56,	-1.32
11.55,	3.05,	2.29
10.78,	2.64,	3.57
9.19,	-4.53,	-0.26
8.47,	-0.98,	0.82
6.33,	5.04,	4.94
6.11,	-0.36,	2.93
9.07,	-4.67,	1.05
11.20,	-0.86,	3.25
12.94,	0.24,	2.74
13.32,	-2.31,	-0.37
11.68,	1.63,	0.12
9.92,	4.25,	2.08
7.35,	-1.79,	0.17
7.91,	-3.71,	-0.65
8.05,	3.53,	4.58
7.50,	2.87,	6.41
9.72,	-5.10,	1.74
11.28,	-2.97,	3.06
11.89,	0.68,	3.71
11.11,	-1.48,	0.42
10.33,	0.57,	-0.71
9.45,	2.44,	0.64
7.73,	-0.54,	-0.05
9.14,	-2.55,	0.65
10.34,	1.40,	2.53
9.53,	4.53,	7.29
8.77,	-3.54,	3.39
9.48,	-4.67,	1.36
9.94,	0.87,	4.62
9.13,	-1.34,	1.09
10.03,	-1.18,	-0.62
10.44,	1.82,	0.42
10.21,	0.83,	0.54
10.13,	-2.40,	0.51
12.03,	-0.84,	0.76
10.75,	3.86,	4.88
8.01,	2.85,	5.18
6.66,	-3.54,	1.02
7.52,	-1.76,	2.32
9.83,	0.95,	3.30
9.99,	-2.27,	1.49
12.78,	-2.27,	-0.35
13.45,	2.23,	1.46
10.62,	0.59,	1.91
9.66,	-3.34,	-0.68
10.47,	2.56,	1.81
8.47,	4.26,	4.92
5.73,	-4.08,	0.68
5.72,	-3.37,	1.07
9.94,	2.43,	5.24
10.75,	0.19,	3.41
