x,	y,	z
11.58,	3.87,	0.56
10.84,	1.62,	2.94
9.62,	-4.48,	1.30
9.91,	0.68,	2.68
8.57,	7.06,	7.88
5.02,	-3.56,	1.59
5.82,	-6.89,	-0.76
10.18,	2.99,	4.53
12.28,	1.73,	3.43
11.98,	-5.53,	-1.68
13.20,	-1.81,	-0.74
13.05,	5.50,	2.98
9.70,	0.14,	1.98
7.51,	-3.98,	-1.82
7.27,	4.50,	3.45
5.97,	2.68,	5.35
6.34,	-6.49,	0.57
10.00,	-2.07,	3.54
12.70,	3.75,	5.70
12.98,	-2.51,	0.92
13.15,	-4.77,	-1.85
12.25,	3.51,	0.77
9.96,	4.55,	2.11
6.59,	-4.31,	-1.43
7.42,	-2.35,	-0.84
7.73,	6.73,	7.19
7.43,	-0.06,	5.62
9.04,	-7.39,	1.08
10.75,	0.49,	5.06
12.32,	1.63,	4.42
11.88,	-5.18,	-2.13
10.12,	0.16,	-0.63
9.32,	5.25,	1.81
8.69,	-0.95,	-0.78
9.34,	-4.03,	-0.87
11.04,	3.07,	3.33
9.66,	5.83,	7.50
7.98,	-4.74,	1.39
8.18,	-5.06,	0.08
9.29,	3.31,	5.27
10.14,	-0.44,	1.94
11.25,	-4.36,	-1.87
11.81,	0.55,	0.06
11.35,	2.06,	1.22
10.71,	-2.57,	0.15
11.09,	-0.47,	0.49
9.77,	6.24,	6.03
6.58,	-1.62,	3.39
5.19,	-6.54,	-1.01
6.82,	2.35,	5.61
9.19,	2.92,	4.51
11.88,	-4.69,	0.59
13.63,	-4.44,	-0.92
13.99,	3.87,	1.91
11.74,	2.24,	2.85
9.92,	-4.91,	-3.24
9.33,	2.15,	1.14
5.97,	5.03,	5.72
5.36,	-3.86,	0.56
8.04,	-3.07,	2.99
9.45,	2.46,	6.26
11.32,	-1.16,	3.48
13.01,	-3.69,	0.68
14.06,	0.80,	0.57
11.94,	2.22,	0.74
8.11,	-2.26,	-1.68
7.78,	-0.83,	-1.55
8.59,	5.28,	4.45
6.88,	0.13,	4.81
8.15,	-5.57,	1.02
9.94,	1.73,	5.67
9.91,	1.16,	6.25
10.10,	-6.09,	-0.03
12.36,	-0.74,	0.59
11.70,	3.55,	1.44
8.98,	-0.91,	-1.67
8.31,	-2.09,	-1.22
11.28,	2.89,	1.65
11.35,	3.39,	4.90
8.57,	-3.93,	2.43
9.38,	-2.05,	1.72
7.73,	3.53,	6.23
6.64,	-2.43,	2.32
10.19,	-4.35,	-0.36
11.75,	1.12,	2.52
12.08,	0.44,	0.37
11.05,	-2.92,	-0.68
12.23,	-0.43,	-0.48
11.76,	4.20,	3.08
7.27,	-0.00,	3.28
6.55,	-3.66,	0.39
6.40,	2.66,	4.17
6.31,	2.59,	5.65
8.87,	-6.02,	0.52
12.00,	-3.38,	0.62
14.95,	3.20,	3.43
13.43,	-1.03,	0.22
11.26,	-3.09,	-1.63
10.91,	2.71,	0.90
7.67,	2.95,	3.74
5.62,	-3.67,	0.66
6.96,	0.31,	2.25
8.23,	5.04,	7.33
8.56,	-5.02,	2.35
10.38,	-6.22,	0.71
13.97,	3.93,	4.32
13.77,	2.66,	2.20
10.44,	-4.76,	-2.64
9.22,	-1.72,	-2.16
8.22,	6.20,	2.80
8.13,	1.24,	2.90
8.25,	-5.23,	0.31
9.55,	1.24,	5.03
9.16,	3.04,	7.38
8.75,	-4.89,	2.31
10.43,	-3.02,	0.90
11.59,	3.09,	3.16
10.66,	-0.51,	-0.68
9.58,	-3.77,	-2.47
10.62,	2.26,	0.34
10.79,	4.59,	3.63
10.22,	-3.76,	1.30
9.45,	-2.12,	1.36
8.47,	5.60,	7.82
6.87,	-1.58,	3.59
6.36,	-6.64,	-0.49
9.18,	1.16,	3.54
12.00,	1.54,	2.42
11.87,	-4.68,	-1.78
13.02,	-0.90,	-1.04
13.16,	4.98,	2.72
9.92,	-1.38,	1.18
8.27,	-4.06,	-0.96
