x,	y,	z
9.81,	-5.75,	-1.92
10.21,	-0.52,	0.19
10.08,	3.25,	1.29
8.89,	-1.39,	-0.62
9.72,	-1.44,	-0.33
11.47,	4.06,	3.54
9.15,	0.73,	5.68
8.51,	-5.20,	1.36
9.43,	0.94,	4.19
8.85,	2.49,	5.48
7.81,	-3.90,	-0.18
9.58,	-1.73,	0.78
12.77,	2.55,	1.44
12.04,	-1.18,	0.41
11.35,	-3.13,	-1.27
11.42,	3.55,	2.10
9.04,	4.44,	5.02
6.81,	-4.14,	1.39
6.58,	-2.99,	0.94
7.18,	4.92,	5.46
8.96,	-1.49,	3.81
10.71,	-7.13,	-1.41
13.62,	0.82,	2.83
13.75,	3.73,	2.50
10.76,	-2.55,	-0.52
10.10,	-3.00,	-2.27
8.42,	6.20,	3.49
7.20,	3.59,	4.59
6.53,	-7.82,	-1.37
8.45,	-2.68,	1.89
9.32,	5.55,	7.65
10.31,	-1.51,	3.76
12.62,	-4.84,	0.10
13.21,	0.45,	2.33
10.57,	0.47,	-0.34
8.65,	-0.97,	-1.87
8.24,	3.00,	0.21
9.09,	3.14,	2.37
8.21,	-3.66,	2.07
9.85,	-3.96,	2.45
10.50,	4.41,	6.49
9.42,	2.01,	6.60
9.09,	-6.53,	-0.96
9.81,	-2.23,	1.03
10.34,	2.46,	1.12
10.63,	-0.59,	-1.09
10.51,	-1.62,	-1.21
11.08,	2.35,	0.76
9.79,	1.83,	4.88
9.03,	-3.26,	1.74
8.90,	1.02,	4.15
8.22,	3.66,	6.03
7.48,	-4.87,	1.20
8.25,	-5.49,	-0.38
10.97,	3.65,	3.57
11.59,	3.07,	2.77
12.39,	-5.61,	-2.28
12.94,	-2.12,	-1.68
10.11,	6.75,	5.38
7.60,	0.24,	2.68
7.53,	-3.57,	-0.83
7.36,	2.67,	4.78
6.61,	-0.59,	3.45
7.93,	-4.55,	1.92
12.72,	-0.64,	2.92
13.86,	1.48,	3.24
12.42,	-3.74,	-0.52
12.26,	-2.38,	-2.36
10.19,	5.84,	2.79
7.15,	1.70,	1.79
6.75,	-4.59,	-0.83
8.05,	1.10,	2.81
8.76,	2.43,	6.07
8.53,	-5.02,	2.82
11.07,	-2.47,	2.87
12.51,	2.73,	5.38
11.35,	-2.18,	-0.68
10.11,	-3.04,	-1.91
9.60,	2.36,	-0.35
8.33,	2.99,	0.48
8.58,	-2.48,	0.47
9.94,	-2.11,	0.56
10.98,	5.05,	7.09
9.53,	0.59,	5.50
9.10,	-5.56,	0.41
9.67,	-0.71,	3.24
9.16,	0.86,	1.90
9.55,	-1.60,	-0.53
11.51,	-0.24,	-0.29
11.88,	0.95,	-0.01
10.03,	-0.76,	1.95
9.82,	-2.01,	1.19
9.96,	4.50,	4.63
7.94,	3.67,	7.17
6.28,	-5.90,	0.26
7.46,	-3.21,	2.33
9.85,	2.10,	3.16
10.19,	-0.27,	2.01
12.50,	-2.44,	-0.71
13.95,	0.53,	-0.09
13.00,	2.18,	1.81
9.60,	-1.87,	0.08
8.33,	-0.70,	0.45
7.89,	5.24,	3.88
6.55,	1.61,	3.83
6.98,	-6.82,	0.34
8.65,	-2.44,	2.68
11.58,	3.69,	6.16
12.41,	-1.47,	2.08
13.68,	-4.44,	-1.45
13.25,	1.93,	0.17
8.78,	2.72,	1.81
6.92,	-3.00,	-1.68
7.97,	1.84,	1.43
7.79,	5.52,	6.18
8.16,	-4.45,	2.10
9.39,	-5.76,	1.87
11.06,	2.11,	5.79
10.93,	0.91,	4.51
11.10,	-4.00,	-1.65
10.84,	0.11,	-0.47
9.70,	2.19,	0.71
8.39,	-1.95,	-1.97
9.42,	-0.57,	0.44
11.23,	4.24,	3.02
9.04,	0.69,	6.22
9.57,	-5.23,	1.33
9.62,	0.66,	4.07
8.34,	1.93,	5.28
8.40,	-4.05,	-0.98
9.96,	-1.17,	0.88
11.76,	2.57,	0.83
11.44,	-0.40,	0.56
11.14,	-3.88,	-0.97
11.48,	1.06,	1.02
8.80,	5.78,	6.42
6.89,	-2.10,	2.83
7.16,	-3.77,	0.57
7.55,	2.99,	6.08
8.56,	-2.33,	2.83
9.98,	-5.74,	-0.75
13.35,	1.90,	2.68
14.22,	3.58,	1.85
11.07,	-3.88,	-0.61
10.45,	-4.05,	-2.26
8.69,	7.10,	4.59
5.89,	3.98,	5.31
6.67,	-5.91,	-1.49
8.47,	-1.15,	3.15
9.31,	0.94,	5.55
9.86,	-4.15,	2.61
13.16,	-0.66,	1.62
14.35,	3.15,	3.19
11.58,	-1.60,	-1.60
9.20,	-2.64,	-1.93
8.10,	1.93,	0.05
7.77,	3.51,	1.90
6.76,	-1.46,	3.36
8.86,	-3.66,	1.99
10.93,	3.07,	6.53
10.19,	0.19,	6.28
10.61,	-6.83,	-1.34
11.16,	-0.54,	1.24
10.24,	4.48,	1.33
9.10,	-0.81,	-0.82
9.76,	-3.21,	-2.47
11.08,	2.10,	1.31
9.54,	2.55,	4.96
8.90,	-2.59,	2.50
10.24,	1.15,	4.00
8.86,	3.17,	6.01
6.85,	-6.25,	0.45
8.52,	-5.24,	-0.92
11.68,	5.72,	3.85
11.40,	2.43,	2.01
11.75,	-6.41,	-2.93
12.44,	-0.76,	-0.37
10.65,	5.72,	5.40
7.89,	-0.69,	2.14
7.43,	-1.06,	1.24
7.69,	3.92,	4.93
6.83,	-2.68,	3.02
7.91,	-7.45,	0.39
11.93,	1.15,	2.86
13.34,	5.55,	4.60
12.87,	-4.28,	-0.86
12.08,	-5.77,	-3.48
10.45,	5.29,	3.00
7.62,	4.20,	3.23
5.74,	-3.74,	-0.16
7.24,	0.29,	1.92
8.61,	2.72,	6.53
8.88,	-5.90,	2.27
11.41,	-3.72,	1.82
12.87,	4.90,	5.98
12.79,	0.17,	0.86
10.59,	-5.37,	-2.56
10.13,	1.29,	-0.46
8.65,	4.14,	1.98
7.03,	-2.81,	-0.53
7.73,	-1.39,	1.04
10.04,	4.96,	7.20
9.35,	-0.93,	5.41
10.42,	-7.01,	0.55
11.31,	-0.96,	2.81
10.13,	1.81,	1.76
9.47,	-0.66,	-1.22
9.74,	-0.21,	-0.31
10.71,	0.51,	-0.49
10.21,	-0.90,	1.79
10.29,	-1.62,	1.45
9.82,	4.42,	4.85
8.15,	3.98,	6.08
7.49,	-6.00,	0.81
7.64,	-5.36,	0.68
9.42,	3.02,	3.88
10.61,	2.10,	2.59
12.17,	-4.20,	-1.14
12.73,	-2.25,	-1.26
12.02,	3.27,	3.09
10.05,	-0.21,	1.56
8.16,	-0.39,	1.03
7.29,	4.16,	4.77
6.22,	-0.87,	2.81
7.00,	-5.60,	0.81
10.19,	-0.83,	3.48
11.15,	2.38,	4.84
12.22,	-1.87,	1.63
13.42,	-3.70,	-0.98
12.25,	1.60,	0.49
9.59,	2.27,	1.41
7.51,	-0.77,	-1.23
7.14,	2.20,	1.50
7.10,	1.33,	4.67
8.05,	-4.11,	2.46
10.05,	-2.60,	3.42
11.73,	2.15,	5.35
11.41,	-0.47,	3.26
12.08,	-3.88,	-0.98
12.40,	-1.21,	-1.35
9.45,	3.01,	1.32
8.35,	-0.68,	-0.89
9.01,	-1.44,	-0.45
8.60,	3.65,	3.16
8.17,	0.81,	6.07
9.32,	-4.97,	2.12
11.11,	-0.82,	4.33
10.32,	1.07,	4.97
9.15,	-3.36,	-0.56
9.35,	-1.32,	-0.23
10.56,	2.96,	0.44
10.25,	0.29,	0.41
11.37,	-3.66,	-1.27
11.80,	1.02,	1.44
9.13,	4.68,	6.43
7.02,	-2.03,	2.55
7.95,	-1.72,	1.64
8.66,	2.29,	4.90
7.93,	-3.00,	1.39
10.04,	-3.84,	0.59
12.83,	1.67,	2.16
13.38,	0.84,	1.46
11.73,	-2.99,	-0.79
10.98,	-0.34,	0.34
8.74,	4.75,	3.70
6.11,	0.57,	3.52
6.06,	-4.24,	0.40
7.88,	0.96,	3.74
9.51,	1.19,	5.49
10.38,	-5.46,	1.61
13.00,	-1.59,	1.49
13.72,	3.84,	3.80
11.36,	-1.16,	-0.92
10.02,	-2.83,	-2.18
