x,	y,	z
11.57,	2.09,	2.34
10.84,	-0.67,	0.14
9.79,	-3.00,	-2.11
10.71,	1.86,	0.02
11.08,	3.16,	3.39
10.40,	-2.53,	1.47
9.69,	-0.06,	2.57
9.00,	4.70,	6.65
5.96,	-3.96,	2.14
6.15,	-6.41,	-0.50
10.39,	3.51,	3.96
12.35,	2.35,	2.94
12.08,	-5.97,	-1.97
12.69,	-2.58,	-1.24
12.25,	5.06,	3.51
10.14,	0.90,	2.07
7.74,	-2.88,	-0.18
7.16,	2.70,	2.76
5.72,	1.70,	4.30
6.44,	-4.33,	0.87
10.36,	-1.25,	2.81
12.37,	2.75,	4.01
13.93,	-2.14,	1.54
13.38,	-5.53,	-1.96
11.47,	3.02,	1.05
9.36,	5.32,	3.52
7.24,	-2.67,	-0.78
7.12,	-2.57,	0.70
7.66,	3.34,	4.96
7.51,	-0.08,	5.59
9.69,	-5.59,	0.81
11.33,	1.07,	4.16
12.24,	1.81,	4.42
12.45,	-4.53,	-1.69
10.58,	-1.14,	-0.57
9.66,	3.21,	0.38
7.66,	1.11,	0.52
9.17,	-1.12,	-0.06
10.07,	1.48,	4.16
8.94,	1.26,	6.12
8.78,	-3.47,	2.92
9.36,	-1.77,	2.68
9.19,	1.05,	3.73
9.64,	-1.66,	0.82
11.46,	-1.63,	-0.53
10.97,	0.25,	0.21
10.82,	1.57,	0.95
10.62,	-0.14,	1.67
11.34,	-0.40,	1.24
9.32,	2.44,	4.43
6.86,	-0.70,	3.59
6.46,	-3.74,	1.19
7.10,	0.28,	3.33
8.67,	1.99,	3.71
12.07,	-3.42,	0.42
13.53,	-4.88,	-1.55
13.32,	2.86,	2.07
11.65,	2.45,	2.66
10.20,	-2.27,	-1.17
8.77,	1.61,	2.17
5.52,	1.46,	3.41
5.45,	-2.91,	1.00
8.29,	-0.87,	2.71
10.05,	2.04,	4.57
11.66,	-1.77,	2.72
13.38,	-3.71,	0.18
13.85,	-0.40,	0.37
11.36,	1.13,	0.04
8.46,	0.73,	-0.29
8.12,	1.06,	0.04
7.58,	0.87,	3.42
6.71,	-2.51,	3.37
9.02,	-1.49,	3.41
10.23,	2.29,	6.19
10.16,	-1.17,	3.26
10.79,	-3.17,	1.30
12.39,	-0.83,	0.45
11.13,	0.76,	-0.54
9.14,	0.05,	-0.23
8.66,	-1.11,	-1.06
9.97,	3.33,	2.99
9.06,	1.94,	5.47
9.04,	-4.95,	1.38
9.58,	-0.75,	3.73
8.16,	2.53,	5.86
7.51,	-3.11,	1.67
10.29,	-1.84,	0.34
12.07,	1.25,	2.10
11.01,	-1.54,	-0.95
11.11,	-1.19,	-0.05
11.93,	2.35,	1.80
11.29,	2.66,	3.64
7.60,	-2.88,	1.91
7.20,	-1.89,	1.07
6.54,	3.32,	5.10
7.55,	-0.55,	2.77
8.76,	-3.26,	0.99
12.30,	-0.09,	2.00
14.09,	-0.74,	1.20
12.81,	-3.22,	-0.52
12.02,	1.15,	0.11
10.43,	5.01,	2.94
6.91,	-0.97,	1.44
5.59,	-4.03,	-0.15
7.08,	2.03,	3.90
8.38,	2.60,	4.85
9.45,	-4.57,	2.34
11.77,	-4.42,	1.25
13.65,	2.82,	3.86
13.17,	0.33,	1.50
10.52,	-2.55,	-2.79
9.14,	2.35,	0.24
7.99,	2.34,	1.60
7.05,	-2.54,	1.08
8.84,	-1.58,	2.83
9.26,	3.27,	6.21
9.40,	-0.83,	5.00
9.86,	-5.31,	1.45
11.02,	-0.88,	2.04
11.54,	1.96,	1.97
10.25,	-0.79,	-1.03
10.08,	-1.34,	-1.26
10.03,	1.70,	1.03
9.79,	1.45,	2.99
9.59,	-1.42,	1.79
9.83,	1.43,	3.82
8.20,	0.20,	4.98
7.22,	-4.36,	1.64
7.64,	-1.04,	2.64
9.84,	2.27,	2.95
11.97,	-1.12,	0.87
11.93,	-5.02,	-1.59
12.78,	2.75,	0.68
11.70,	6.31,	5.38
9.73,	-4.20,	-0.29
9.01,	-3.28,	0.42
7.15,	5.46,	5.65
5.37,	0.55,	3.77
7.86,	-5.77,	-0.58
9.26,	0.08,	2.64
12.31,	2.18,	3.43
13.42,	-2.82,	-0.02
13.84,	-3.46,	-1.76
12.93,	3.03,	0.78
8.10,	1.95,	2.64
7.05,	-3.88,	-2.23
6.83,	2.60,	3.27
6.95,	4.05,	6.03
8.31,	-4.89,	1.86
9.86,	-4.57,	2.46
12.03,	0.58,	3.97
12.20,	0.50,	3.43
12.64,	-3.13,	-1.36
11.20,	0.72,	-0.42
9.20,	2.48,	0.80
