x,	y,	z
8.48,	-6.14,	0.21
11.64,	3.49,	5.24
12.10,	2.70,	5.33
12.36,	-6.44,	-1.88
12.70,	-2.02,	-1.52
10.04,	5.86,	3.06
7.79,	-0.28,	-0.21
7.73,	-2.60,	-0.73
8.73,	2.95,	3.69
7.64,	0.81,	5.41
8.08,	-4.37,	3.04
11.58,	-0.89,	4.03
11.78,	2.24,	5.64
10.34,	-2.67,	0.22
10.76,	-1.14,	-1.59
9.69,	2.22,	0.76
8.65,	-1.69,	-2.20
8.42,	-1.40,	0.60
10.46,	2.47,	2.23
10.44,	3.31,	6.45
8.68,	-3.92,	4.09
9.02,	-2.39,	2.38
8.86,	3.96,	7.05
9.14,	-2.03,	-0.14
9.76,	-3.47,	-0.10
11.39,	0.25,	-0.23
11.75,	1.25,	0.36
10.14,	-1.99,	0.45
10.16,	-2.54,	-0.35
10.31,	5.29,	4.71
8.77,	2.85,	5.54
7.40,	-6.36,	-0.87
7.48,	-1.54,	2.36
8.15,	3.00,	4.52
9.36,	-1.32,	0.58
12.20,	-2.78,	0.73
14.10,	-0.25,	0.43
12.21,	0.92,	2.32
10.12,	-2.20,	-0.19
9.42,	-0.00,	-0.92
7.34,	5.55,	5.13
6.00,	-1.36,	2.21
7.68,	-5.05,	0.03
9.27,	1.78,	4.71
10.26,	-0.19,	4.38
11.47,	-4.56,	0.72
13.02,	-0.08,	1.80
12.61,	1.87,	0.96
9.49,	-0.63,	-0.62
8.67,	-1.78,	-1.37
8.83,	2.61,	1.11
8.22,	3.49,	4.59
7.79,	-4.81,	2.31
9.13,	-2.91,	2.45
10.79,	4.82,	8.49
10.62,	-2.55,	4.03
11.01,	-4.87,	-1.73
11.02,	4.43,	2.88
9.50,	0.78,	-0.78
8.57,	-5.67,	-3.87
10.09,	0.23,	0.05
10.75,	5.81,	4.37
9.52,	-0.94,	4.29
9.50,	-5.66,	0.73
9.58,	2.93,	5.52
7.75,	2.66,	6.81
7.75,	-5.77,	-1.75
10.21,	-0.26,	1.15
11.74,	1.73,	2.22
11.43,	-3.57,	-1.75
11.81,	-0.95,	0.13
11.76,	4.29,	2.39
8.49,	1.39,	3.83
7.84,	-3.67,	0.58
7.84,	0.43,	2.91
7.79,	2.44,	4.33
7.50,	-3.95,	1.32
9.06,	-3.71,	0.34
12.69,	3.75,	3.69
13.32,	0.92,	2.64
12.33,	-5.97,	-2.39
11.70,	-0.46,	-0.51
8.75,	6.99,	3.79
6.29,	1.01,	2.07
6.86,	-4.14,	-0.50
8.86,	1.64,	3.82
9.02,	0.13,	5.32
9.69,	-6.00,	1.27
12.68,	0.53,	2.79
12.98,	4.56,	4.88
10.74,	-3.53,	-2.25
9.52,	-2.97,	-2.37
9.19,	3.03,	0.97
8.24,	1.44,	1.50
7.64,	-3.03,	1.32
9.58,	0.25,	2.66
9.42,	3.30,	7.87
9.17,	-3.69,	4.07
10.46,	-4.07,	1.87
11.12,	2.10,	3.12
9.80,	1.30,	0.90
9.22,	-2.95,	-2.16
10.28,	-1.24,	-1.41
10.65,	2.94,	1.62
9.72,	-0.41,	2.77
9.59,	-2.63,	1.20
10.29,	4.00,	5.58
8.22,	1.57,	5.69
7.09,	-7.02,	-0.06
8.42,	-1.39,	1.33
