x,	y,	z
12.91,	-1.49,	0.95
13.45,	-2.27,	-0.84
12.77,	1.68,	1.09
9.28,	0.41,	1.66
7.22,	-2.48,	-0.34
6.67,	3.88,	2.76
6.84,	4.84,	5.52
7.89,	-6.79,	0.76
9.69,	-6.10,	1.10
12.25,	3.60,	5.56
12.29,	0.97,	2.97
12.92,	-3.83,	-2.35
11.74,	0.99,	-0.38
8.82,	2.99,	1.32
6.60,	-2.40,	-0.49
7.80,	-0.98,	0.43
8.11,	5.44,	5.88
8.43,	-0.78,	5.03
10.35,	-7.06,	1.45
11.56,	-0.42,	4.16
10.91,	2.20,	4.77
10.59,	-2.12,	-1.78
10.28,	-0.06,	-0.66
9.57,	1.27,	-0.30
8.93,	-0.67,	-0.62
9.98,	-1.41,	0.70
10.35,	2.45,	2.55
8.01,	3.13,	7.52
8.63,	-3.19,	2.15
8.95,	-2.04,	3.48
9.80,	-0.54,	3.63
8.95,	-1.93,	0.55
9.98,	0.48,	1.00
12.20,	2.43,	0.80
11.79,	-1.28,	0.38
11.16,	-4.26,	-0.96
10.91,	1.58,	1.85
8.23,	6.28,	5.47
5.65,	-0.72,	3.39
7.15,	-4.50,	0.37
8.34,	0.75,	4.83
9.40,	-1.27,	2.60
10.75,	-3.32,	0.67
14.28,	0.68,	1.49
14.69,	1.77,	1.03
10.68,	-3.10,	0.24
9.76,	-3.04,	-1.26
8.20,	5.46,	3.97
5.35,	3.01,	4.19
6.18,	-3.76,	0.15
9.09,	-0.68,	3.80
10.67,	-1.31,	4.02
10.96,	-3.89,	2.11
12.82,	0.17,	1.73
13.85,	2.64,	1.34
9.97,	-0.51,	-0.59
8.10,	-2.85,	-1.78
8.40,	1.70,	0.24
8.87,	4.61,	3.43
7.13,	-3.01,	3.56
8.58,	-4.41,	1.35
11.60,	4.62,	7.56
11.17,	-0.41,	5.24
9.43,	-7.20,	-1.98
10.45,	0.96,	1.64
10.51,	4.83,	1.51
9.22,	-2.25,	-1.17
10.55,	-3.74,	-2.02
11.86,	3.65,	2.46
9.02,	3.09,	5.73
7.22,	-3.81,	2.13
9.15,	0.75,	3.53
8.77,	4.17,	6.88
7.81,	-6.41,	0.39
9.67,	-6.52,	-1.70
11.78,	5.70,	3.39
11.90,	4.38,	2.47
11.57,	-6.43,	-2.36
12.52,	-3.66,	-1.62
10.49,	6.61,	5.37
7.17,	2.08,	3.86
5.67,	-3.06,	-0.20
7.14,	2.15,	3.76
8.43,	-0.81,	3.83
8.44,	-7.20,	0.57
12.53,	0.56,	1.90
13.88,	6.65,	5.55
13.15,	-4.69,	-1.36
11.43,	-7.41,	-4.17
10.44,	6.71,	3.63
8.07,	6.11,	4.46
4.70,	-6.85,	-1.25
5.99,	-2.49,	0.67
9.07,	6.84,	7.36
10.01,	-3.66,	3.80
10.68,	-10.62,	-1.70
12.93,	3.61,	4.41
12.86,	6.99,	4.61
9.55,	-4.51,	-3.16
8.72,	-4.15,	-3.18
9.40,	5.42,	2.25
8.47,	2.74,	2.80
8.18,	-5.16,	0.82
9.25,	0.12,	3.64
9.96,	4.76,	8.03
10.10,	-4.24,	2.85
10.35,	-6.15,	-1.02
10.15,	2.52,	2.89
10.16,	2.91,	0.66
9.82,	-2.54,	-1.38
11.14,	-1.96,	-1.12
11.74,	3.04,	2.70
9.55,	-0.65,	2.87
8.85,	-1.71,	0.69
7.71,	4.85,	6.78
7.27,	-0.09,	4.17
7.38,	-6.81,	0.42
9.81,	-1.48,	2.50
11.16,	2.61,	3.03
11.81,	-1.66,	0.48
12.54,	-2.27,	-1.23
12.99,	2.27,	1.90
9.86,	0.05,	1.86
7.99,	-2.52,	0.38
6.51,	4.11,	3.13
5.95,	4.95,	5.21
8.07,	-6.25,	0.69
9.88,	-7.24,	0.01
11.82,	3.75,	5.22
12.30,	3.83,	4.65
13.52,	-4.93,	-1.84
12.85,	-3.34,	-2.02
9.49,	4.57,	2.30
7.98,	1.29,	1.38
6.81,	-2.27,	-0.55
6.60,	2.41,	4.29
7.75,	0.96,	5.45
9.71,	-4.54,	2.81
12.50,	-2.51,	2.88
12.44,	1.47,	4.05
11.35,	-1.22,	-0.29
10.49,	-0.85,	-1.90
8.80,	2.15,	0.47
8.23,	-0.11,	-0.43
9.83,	-1.53,	0.18
9.83,	1.99,	2.85
8.37,	2.09,	6.58
8.47,	-3.11,	3.36
10.48,	-1.89,	3.40
10.26,	-0.07,	3.56
9.00,	-1.78,	0.04
10.02,	-0.50,	0.41
11.09,	1.28,	0.21
10.94,	-0.41,	0.34
11.27,	-2.31,	0.23
11.24,	0.89,	1.82
8.46,	3.65,	5.29
6.20,	-0.50,	3.18
7.43,	-2.37,	2.00
8.66,	0.02,	3.86
9.45,	-0.76,	2.86
11.00,	-2.62,	1.61
13.52,	-1.07,	0.09
13.55,	1.72,	1.35
11.29,	-0.53,	1.02
10.30,	-2.36,	-0.68
8.28,	3.30,	2.96
5.83,	2.80,	4.28
5.23,	-3.23,	0.90
8.17,	-0.70,	2.85
10.82,	-0.40,	4.62
10.64,	-4.49,	1.52
12.53,	-0.46,	2.25
13.77,	3.09,	2.16
11.70,	-0.51,	-0.34
9.42,	-2.99,	-1.79
8.95,	2.28,	0.44
8.07,	4.16,	3.07
5.59,	-3.45,	2.12
7.18,	-3.86,	2.09
11.35,	4.40,	7.01
11.75,	0.80,	6.06
11.63,	-8.03,	-1.43
11.42,	-2.29,	0.03
10.05,	5.07,	1.33
8.71,	1.36,	-0.78
9.06,	-2.54,	-1.58
11.23,	0.85,	0.49
9.21,	2.04,	5.77
8.00,	-3.29,	2.76
9.27,	0.97,	3.52
9.11,	5.08,	7.11
8.39,	-5.59,	0.25
8.99,	-6.82,	-1.54
11.45,	3.79,	2.72
11.80,	3.32,	1.55
11.29,	-4.43,	-1.69
12.30,	-1.93,	-0.81
10.92,	5.65,	5.45
7.89,	0.46,	4.14
6.19,	-4.18,	0.02
6.90,	3.26,	3.68
7.95,	1.68,	5.26
8.25,	-7.35,	-0.02
11.92,	-1.96,	1.82
