x,	y,	z
7.70,	-4.55,	0.14
9.65,	-4.37,	-0.50
12.18,	2.50,	1.89
12.37,	1.37,	0.93
11.69,	-2.99,	-0.78
11.65,	-0.04,	0.09
8.81,	4.67,	4.86
6.87,	-0.64,	3.09
7.06,	-3.16,	0.50
7.55,	2.34,	4.41
8.03,	-1.13,	4.04
9.80,	-5.68,	0.54
13.02,	0.65,	2.83
13.88,	2.41,	2.76
12.03,	-2.97,	-1.54
10.22,	-1.67,	-1.36
8.59,	5.34,	2.48
6.32,	2.43,	3.73
6.62,	-5.29,	-0.39
8.60,	-0.47,	2.92
9.45,	2.64,	6.36
9.77,	-3.67,	3.42
12.00,	-3.24,	1.98
13.44,	1.99,	3.50
11.01,	-0.65,	-0.69
9.77,	-1.66,	-1.93
8.85,	1.82,	-0.54
8.02,	1.76,	0.86
7.30,	-1.54,	1.91
9.32,	-1.09,	2.91
10.74,	2.54,	5.76
10.36,	-0.23,	4.88
9.71,	-5.41,	0.55
10.19,	-2.26,	0.94
9.93,	2.87,	1.37
9.52,	1.13,	0.01
11.08,	-2.37,	-1.58
11.63,	-0.63,	-0.35
9.97,	0.99,	4.25
9.32,	-1.31,	2.23
8.91,	2.90,	4.42
8.03,	2.65,	5.83
6.88,	-5.38,	0.58
7.67,	-3.73,	1.91
10.99,	2.18,	2.79
11.74,	0.58,	2.08
12.48,	-3.74,	-1.65
13.32,	0.33,	-0.24
10.30,	3.32,	3.87
8.10,	-2.61,	1.12
7.29,	0.03,	1.68
7.19,	5.58,	5.16
6.84,	-1.70,	2.71
8.31,	-7.30,	1.10
11.48,	-0.76,	2.99
12.39,	3.88,	5.15
13.30,	-2.07,	-0.40
12.76,	-3.06,	-1.78
10.22,	2.92,	0.70
7.89,	2.38,	1.46
6.50,	-2.08,	-0.32
7.72,	1.20,	2.16
8.60,	2.15,	6.17
8.46,	-4.56,	2.92
11.01,	-2.78,	3.09
12.15,	2.63,	5.20
11.86,	-1.06,	0.68
11.72,	-2.50,	-1.93
10.04,	2.26,	0.44
9.09,	1.40,	-0.04
7.92,	-3.31,	-0.53
8.98,	0.19,	0.59
9.75,	5.84,	7.57
9.29,	-1.16,	4.46
10.01,	-6.78,	1.37
10.24,	-1.03,	3.22
8.92,	0.74,	2.85
9.22,	-1.95,	-1.21
10.53,	1.04,	0.68
11.16,	0.93,	0.22
11.00,	-2.28,	0.24
10.82,	-2.05,	0.89
10.18,	4.66,	3.98
7.61,	4.47,	6.10
7.03,	-4.32,	0.39
7.80,	-4.09,	1.66
8.97,	0.59,	2.97
10.18,	0.62,	3.00
12.57,	-1.96,	0.55
13.76,	-1.06,	0.00
12.08,	0.72,	1.71
10.24,	-1.69,	0.67
8.83,	1.09,	0.82
7.22,	4.80,	4.60
5.80,	-1.81,	2.11
6.87,	-4.22,	1.37
8.66,	-1.11,	4.09
11.07,	-0.82,	3.79
11.57,	-2.46,	2.28
13.37,	0.29,	1.34
13.30,	1.96,	1.00
9.66,	-1.10,	-0.39
7.78,	-2.57,	-1.78
8.32,	4.38,	1.35
7.40,	5.63,	5.37
7.85,	-6.01,	1.56
9.56,	-5.97,	1.41
10.70,	4.36,	7.66
10.83,	0.92,	4.91
11.31,	-4.84,	-1.22
12.02,	0.08,	0.39
9.97,	2.38,	0.45
8.75,	-1.53,	-1.27
9.60,	-1.63,	-1.04
10.13,	3.59,	2.18
8.14,	2.02,	6.10
8.77,	-3.96,	1.63
10.61,	-0.52,	4.27
9.67,	0.59,	5.17
7.86,	-4.89,	0.20
9.28,	-1.48,	-0.14
11.49,	4.36,	2.44
11.15,	-0.77,	-0.19
12.04,	-5.11,	-2.10
12.17,	1.30,	1.04
9.50,	5.40,	5.86
6.63,	-1.93,	2.55
6.97,	-1.39,	0.76
8.13,	4.38,	5.44
8.19,	-4.33,	1.44
9.25,	-7.47,	-1.15
12.99,	4.51,	4.22
13.50,	4.51,	3.97
11.67,	-6.92,	-2.67
11.13,	-3.31,	-1.92
9.69,	7.89,	4.59
6.44,	2.11,	3.11
5.77,	-5.85,	-0.85
7.69,	0.96,	3.85
8.95,	3.44,	6.74
9.93,	-5.23,	2.96
12.77,	-3.99,	0.31
13.66,	4.81,	4.49
11.25,	0.37,	0.03
9.38,	-4.06,	-3.05
8.87,	1.98,	0.29
8.62,	4.19,	2.32
6.55,	-2.49,	2.26
8.31,	-3.45,	1.67
10.72,	3.03,	6.94
9.67,	-0.25,	5.97
9.98,	-5.24,	0.76
11.21,	-0.20,	2.05
11.01,	1.76,	0.99
10.17,	-2.20,	-1.84
9.84,	-0.23,	-1.15
10.88,	3.41,	1.62
8.78,	-0.31,	2.53
8.46,	-2.71,	1.61
10.08,	4.11,	5.07
9.47,	3.00,	5.94
8.62,	-8.46,	-0.74
8.39,	-5.27,	-0.02
10.21,	5.52,	4.26
10.62,	2.82,	1.66
11.51,	-6.36,	-2.56
13.27,	-2.70,	-2.04
11.54,	5.43,	4.87
8.69,	-0.71,	1.75
7.34,	-1.26,	0.60
6.70,	5.36,	5.34
7.00,	-1.15,	3.06
8.48,	-7.60,	0.13
11.41,	-0.82,	2.72
12.42,	4.42,	4.99
12.86,	-2.80,	0.18
12.49,	-5.10,	-2.66
11.02,	4.36,	2.07
8.54,	3.84,	3.01
6.48,	-4.45,	-1.49
6.75,	0.31,	1.14
7.41,	4.06,	7.28
8.12,	-4.38,	2.73
11.15,	-3.12,	3.10
13.22,	2.81,	5.59
12.25,	-1.69,	0.56
11.13,	-3.40,	-1.53
10.15,	3.84,	0.03
8.74,	4.41,	1.85
7.82,	-4.92,	-1.48
8.31,	-2.72,	-0.15
9.18,	6.73,	8.16
8.96,	0.42,	5.86
10.24,	-7.62,	0.74
10.57,	-0.91,	3.82
9.69,	1.80,	3.70
9.63,	-2.72,	-1.43
11.19,	-0.39,	-0.11
10.85,	1.59,	-0.05
9.94,	-0.06,	1.43
10.18,	-2.38,	0.57
9.30,	3.57,	3.76
7.89,	5.11,	7.51
8.36,	-4.51,	0.43
8.51,	-4.66,	1.18
9.69,	0.30,	2.43
9.33,	0.36,	2.09
11.59,	-0.83,	-0.19
13.08,	0.28,	-0.04
12.49,	-1.29,	0.94
11.37,	-2.97,	-0.56
9.18,	2.63,	2.15
7.54,	5.08,	3.93
4.82,	-2.14,	2.00
6.49,	-3.86,	1.09
10.28,	0.84,	4.92
10.66,	-0.67,	3.44
12.24,	-3.16,	0.93
13.79,	-0.29,	0.87
12.49,	2.09,	0.79
9.93,	-0.52,	0.09
8.43,	-1.10,	-0.68
8.17,	2.65,	1.97
6.12,	1.02,	3.84
6.65,	-3.16,	2.55
9.94,	-1.27,	4.23
10.92,	1.67,	5.70
11.61,	-2.72,	2.94
12.21,	-4.53,	-0.65
12.25,	-0.16,	-0.00
9.54,	3.39,	0.92
7.72,	-1.23,	-1.62
8.88,	-1.10,	-0.27
9.20,	2.74,	3.76
7.82,	0.18,	5.98
9.92,	-2.40,	2.12
10.94,	1.96,	5.36
9.27,	-2.70,	2.91
8.38,	-6.18,	-0.92
9.53,	-0.95,	0.92
11.65,	4.84,	1.78
11.18,	-0.94,	-0.14
11.36,	-4.50,	-2.21
12.23,	2.42,	1.89
8.91,	4.04,	5.31
6.68,	-3.15,	2.27
7.87,	-0.54,	2.07
8.51,	4.38,	5.86
8.27,	-5.08,	1.19
9.36,	-7.88,	-1.94
