x,	y,	z
11.98,	2.91,	1.23
9.50,	1.43,	0.79
7.33,	-3.25,	-1.73
8.23,	0.43,	0.05
7.59,	5.57,	6.25
7.10,	-1.76,	4.91
10.03,	-5.60,	1.76
11.18,	1.23,	6.52
10.67,	-0.78,	3.00
10.61,	-3.69,	-1.14
10.95,	1.92,	0.76
10.97,	2.51,	0.17
8.70,	-2.64,	-0.94
9.56,	-2.47,	-0.66
11.42,	4.88,	3.36
7.89,	4.36,	6.46
8.01,	-3.99,	0.67
9.73,	-1.29,	2.51
9.47,	-1.17,	3.81
8.68,	-5.18,	-0.49
10.09,	0.90,	1.66
11.92,	4.52,	1.92
11.34,	-2.41,	-0.17
11.48,	-6.43,	-1.98
12.32,	2.90,	1.89
10.04,	7.33,	6.25
5.65,	-3.73,	1.42
5.46,	-4.94,	-0.92
8.00,	5.43,	6.64
9.62,	-0.16,	4.45
10.50,	-8.59,	-2.03
12.59,	0.29,	2.21
13.83,	5.58,	3.71
11.69,	-3.46,	-0.66
10.29,	-3.94,	-2.88
9.97,	6.59,	3.02
6.16,	2.37,	4.04
5.16,	-7.45,	-1.41
8.33,	0.98,	4.70
9.74,	6.15,	8.67
10.53,	-5.21,	1.49
12.49,	-5.94,	-0.03
13.62,	3.46,	3.03
11.54,	2.75,	1.02
8.35,	-2.39,	-1.98
8.77,	0.41,	-1.17
8.92,	3.45,	3.22
6.99,	-1.53,	2.87
8.12,	-2.89,	2.77
10.08,	3.04,	6.01
10.24,	-0.40,	5.57
9.71,	-7.17,	0.25
10.76,	-0.14,	1.21
10.55,	4.76,	3.16
10.06,	-2.21,	-2.23
10.15,	-3.34,	-2.39
11.80,	4.02,	2.30
10.85,	3.22,	4.24
8.10,	-4.07,	0.91
8.23,	0.40,	2.67
8.57,	4.87,	5.98
8.03,	-4.10,	2.08
9.01,	-7.64,	-1.49
10.58,	2.11,	2.97
11.04,	6.29,	4.69
12.00,	-4.30,	-1.86
12.70,	-5.62,	-2.73
12.30,	4.85,	3.26
9.62,	3.28,	4.27
6.49,	-4.66,	-1.30
6.46,	0.95,	2.20
6.43,	4.14,	6.21
8.47,	-3.97,	1.88
11.34,	-5.45,	1.15
13.05,	0.86,	3.26
12.87,	1.60,	2.37
12.10,	-2.80,	-1.39
11.40,	1.27,	-0.53
9.11,	5.01,	2.92
6.38,	-3.22,	0.25
6.34,	-4.16,	-0.52
7.69,	5.03,	6.99
8.29,	1.14,	6.39
10.69,	-5.72,	1.08
12.53,	-0.19,	4.22
12.89,	-0.05,	1.95
11.02,	-3.85,	-2.28
9.53,	2.18,	-0.47
8.98,	5.92,	1.46
8.52,	-2.43,	0.35
8.67,	-6.42,	-1.16
9.69,	5.52,	6.46
8.55,	6.78,	9.28
9.52,	-7.02,	0.26
10.64,	-5.95,	0.89
9.75,	1.51,	3.69
9.46,	0.61,	0.51
10.47,	0.17,	0.27
11.74,	-1.04,	-0.73
11.24,	-0.22,	0.83
10.31,	-0.23,	3.23
10.11,	0.22,	1.08
7.91,	4.22,	5.72
6.17,	-1.05,	2.98
7.61,	-4.06,	0.48
9.81,	-1.21,	3.21
10.71,	-1.50,	1.28
10.98,	-1.15,	0.96
13.10,	0.88,	-0.16
13.07,	1.02,	1.41
11.02,	-2.63,	0.22
9.36,	-0.50,	0.38
7.72,	4.74,	3.65
5.19,	0.82,	3.02
5.56,	-4.16,	1.39
9.83,	-0.74,	3.88
12.09,	0.96,	5.11
11.97,	-3.51,	0.92
13.15,	-2.45,	-0.15
13.11,	3.96,	0.88
10.21,	2.46,	1.10
7.54,	-3.54,	-2.00
8.46,	0.04,	0.06
7.21,	4.39,	5.60
6.40,	-1.41,	3.98
9.11,	-3.64,	2.97
11.26,	1.10,	5.65
11.37,	-0.88,	3.80
11.67,	-4.75,	0.01
11.51,	0.33,	-0.29
10.19,	3.94,	1.15
7.71,	-0.32,	-1.11
8.59,	-1.92,	-0.76
10.86,	1.75,	2.52
9.07,	2.47,	5.73
7.89,	-2.52,	3.22
9.76,	-0.54,	2.74
9.77,	0.57,	4.97
9.04,	-5.26,	-0.08
9.65,	-1.81,	0.34
11.26,	5.40,	2.28
11.54,	-0.07,	1.10
11.47,	-7.59,	-2.84
11.97,	2.13,	1.73
10.77,	8.76,	7.47
6.01,	-4.12,	1.01
5.90,	-6.33,	-1.17
8.13,	5.85,	6.53
9.05,	1.70,	5.08
10.16,	-8.95,	-2.36
12.15,	-2.37,	0.39
13.71,	6.43,	3.31
12.55,	-0.48,	0.49
10.92,	-5.72,	-2.75
10.25,	3.37,	1.90
6.26,	4.56,	5.49
4.25,	-5.55,	-0.27
7.45,	-0.71,	2.13
9.54,	6.33,	8.33
11.20,	-5.42,	1.44
12.04,	-7.60,	-1.10
13.72,	4.55,	3.62
12.73,	4.41,	1.63
8.77,	-4.00,	-2.47
8.60,	-1.86,	-2.32
8.95,	5.60,	4.17
6.85,	-0.04,	4.05
7.28,	-5.54,	1.20
9.25,	3.04,	5.64
10.38,	2.45,	7.08
10.70,	-7.40,	0.42
11.93,	-2.64,	0.71
11.97,	4.46,	3.05
9.36,	-0.03,	-1.45
8.27,	-2.62,	-2.05
10.77,	2.95,	1.25
10.42,	3.34,	4.53
8.94,	-4.68,	1.55
8.88,	-1.16,	2.53
8.34,	5.88,	7.52
7.97,	-1.98,	3.10
9.28,	-8.12,	-1.49
10.34,	-0.68,	1.48
11.12,	5.55,	2.90
11.34,	-0.86,	0.56
12.92,	-5.05,	-2.63
12.45,	2.02,	2.28
8.93,	2.21,	4.41
7.34,	-2.71,	-0.33
5.88,	2.29,	3.96
6.44,	3.02,	4.91
8.83,	-5.03,	1.43
10.89,	-5.66,	0.59
13.28,	2.39,	2.39
13.03,	2.72,	3.08
12.61,	-3.44,	-2.80
11.61,	0.00,	-0.32
8.36,	2.90,	3.39
6.84,	-2.06,	0.77
5.93,	0.04,	1.61
7.19,	4.81,	5.78
7.96,	0.77,	5.40
11.08,	-7.00,	0.45
13.20,	-2.10,	2.83
12.87,	2.79,	2.71
11.23,	-0.45,	0.11
10.41,	-0.87,	-1.80
9.33,	2.22,	0.34
7.46,	-0.49,	1.53
8.42,	-3.26,	0.44
8.88,	2.61,	5.49
8.00,	3.38,	7.53
9.11,	-4.09,	2.98
11.17,	-4.05,	2.09
11.32,	-0.20,	2.13
10.75,	-0.28,	0.28
9.86,	0.28,	-0.51
10.02,	1.00,	-0.68
9.73,	0.46,	1.16
10.34,	-1.11,	1.57
10.38,	1.02,	2.55
9.39,	3.95,	5.44
6.52,	-1.76,	3.69
7.00,	-4.81,	1.22
9.82,	0.23,	3.55
10.35,	0.09,	2.54
10.87,	-2.52,	-0.66
12.17,	0.37,	0.46
13.45,	1.69,	1.57
11.70,	-2.69,	0.57
10.13,	-0.74,	0.43
8.85,	5.94,	4.77
4.92,	0.20,	3.29
4.40,	-5.98,	-0.45
9.05,	0.03,	3.89
11.13,	2.18,	4.98
12.18,	-3.78,	0.84
12.97,	-3.64,	-0.34
13.49,	2.94,	0.82
11.43,	2.35,	1.18
8.12,	-2.93,	-2.03
7.99,	0.83,	0.36
6.80,	3.85,	4.70
5.94,	-2.03,	3.10
8.79,	-3.81,	2.84
11.43,	1.06,	4.74
12.46,	0.37,	4.21
12.10,	-4.51,	0.04
11.55,	-0.27,	-0.66
10.01,	4.36,	1.76
8.03,	-1.02,	-1.02
8.22,	-3.10,	-1.43
9.73,	3.53,	3.56
8.45,	2.75,	6.74
7.65,	-5.64,	2.26
9.31,	-1.30,	3.43
10.36,	3.05,	6.42
10.53,	-3.99,	0.25
10.35,	-3.29,	-0.46
10.99,	2.51,	0.86
10.39,	2.30,	0.45
10.07,	-2.29,	-0.17
11.78,	-0.61,	0.21
11.07,	5.24,	5.46
7.31,	-1.65,	3.46
6.68,	-5.37,	-0.67
7.57,	3.79,	5.55
8.42,	2.78,	4.80
10.38,	-6.43,	-0.55
11.19,	-4.23,	-0.19
13.37,	4.33,	2.35
12.40,	1.62,	1.96
12.11,	-4.26,	-2.04
10.51,	1.65,	1.37
7.40,	4.72,	5.63
5.02,	-3.89,	1.05
5.59,	-3.01,	0.54
8.32,	5.35,	6.47
10.55,	-2.32,	3.19
12.35,	-8.00,	-1.23
13.88,	1.22,	2.76
13.01,	3.41,	2.26
10.45,	-2.30,	-2.50
9.43,	-0.08,	-1.66
7.79,	4.62,	2.99
6.74,	-0.82,	2.72
7.15,	-5.44,	1.06
9.20,	1.95,	5.23
10.31,	3.39,	7.02
11.55,	-4.31,	1.41
12.77,	-3.93,	0.17
11.75,	0.68,	0.96
9.06,	2.03,	-0.55
8.79,	1.15,	-0.35
9.90,	-0.09,	0.09
9.40,	0.36,	2.53
8.64,	-2.07,	4.02
8.80,	-1.31,	3.00
8.65,	3.74,	6.66
8.17,	-0.42,	4.81
9.93,	-5.76,	-0.44
10.85,	-1.53,	1.17
11.22,	1.58,	0.48
10.60,	-0.30,	-0.99
12.15,	0.31,	-0.01
11.77,	2.00,	2.01
9.30,	-1.14,	3.30
8.05,	-2.03,	1.70
6.74,	3.84,	4.44
5.70,	2.66,	4.39
8.31,	-5.44,	1.11
10.78,	-4.21,	0.72
11.72,	0.98,	2.96
12.54,	-0.02,	0.85
13.26,	-0.49,	-0.63
13.23,	1.53,	0.39
8.91,	0.25,	1.59
6.84,	-1.63,	1.12
6.58,	1.55,	2.45
6.26,	3.00,	4.71
7.16,	-2.85,	3.15
