x,	y,	z
8.63,	0.68,	-0.47
8.53,	3.30,	1.97
6.42,	-0.59,	3.94
6.69,	-3.68,	2.59
10.36,	1.70,	5.54
11.46,	2.45,	6.85
11.20,	-5.82,	0.65
11.54,	-3.35,	-0.79
10.86,	5.46,	2.71
9.17,	0.60,	-0.55
8.95,	-4.90,	-2.58
10.04,	-0.18,	0.53
9.87,	5.69,	5.78
7.95,	0.02,	5.20
9.15,	-3.96,	1.48
10.05,	2.49,	5.87
8.65,	-2.35,	3.52
8.18,	-6.46,	-2.66
10.64,	4.69,	4.15
11.18,	2.39,	2.02
11.32,	-5.69,	-2.44
11.68,	-2.19,	0.64
11.90,	5.86,	3.57
8.73,	3.39,	5.48
6.03,	-4.88,	-1.03
7.00,	0.78,	2.40
8.55,	2.01,	4.89
8.34,	-6.04,	-0.12
11.22,	-1.61,	0.96
12.94,	5.11,	4.15
13.17,	-2.31,	-0.21
11.76,	-6.23,	-2.51
11.46,	3.17,	1.18
9.33,	7.18,	4.39
5.14,	-3.95,	0.57
5.50,	-5.60,	-1.41
8.04,	6.24,	7.42
10.25,	1.70,	5.78
11.28,	-9.32,	-1.47
12.79,	-1.01,	1.61
12.64,	5.95,	4.81
10.89,	-2.91,	-2.18
9.65,	-2.65,	-2.31
9.32,	4.52,	1.83
8.04,	0.35,	2.45
6.72,	-5.36,	0.28
8.69,	2.17,	4.68
9.57,	6.45,	9.02
10.06,	-5.57,	2.33
11.18,	-7.37,	-0.40
12.04,	3.40,	2.47
10.14,	3.59,	1.42
8.56,	-3.72,	-2.71
9.83,	-2.25,	-1.89
10.89,	3.22,	3.53
9.23,	-0.14,	3.44
9.33,	-0.73,	1.93
9.17,	4.59,	6.13
8.12,	-1.89,	3.74
8.04,	-7.56,	0.04
9.89,	0.86,	1.42
10.54,	6.33,	4.66
11.03,	-4.78,	-1.20
12.30,	-7.14,	-3.81
13.38,	1.06,	1.07
11.05,	5.32,	4.23
8.79,	-1.86,	1.67
7.15,	-1.21,	0.65
6.07,	5.53,	5.63
7.12,	-2.04,	2.71
8.76,	-8.01,	-1.23
11.71,	1.18,	3.33
12.00,	4.56,	4.99
12.54,	-4.33,	-1.32
13.06,	-4.80,	-2.58
11.13,	4.76,	2.54
8.15,	3.09,	2.79
6.45,	-3.82,	-1.58
6.82,	0.97,	1.76
7.16,	3.19,	6.74
8.66,	-3.94,	2.67
12.52,	-3.50,	2.41
13.12,	1.91,	4.07
11.40,	-0.48,	1.35
11.05,	-2.38,	-2.33
9.89,	2.34,	0.82
8.65,	0.87,	0.24
8.16,	-3.07,	0.28
8.80,	-0.91,	1.76
8.49,	5.00,	6.80
7.50,	0.42,	6.71
10.44,	-5.17,	1.16
10.95,	0.09,	4.62
11.13,	-0.26,	1.10
9.97,	-2.69,	-1.24
9.87,	0.62,	-0.70
10.01,	2.55,	0.22
10.14,	-1.52,	1.30
10.85,	-3.89,	-0.31
10.11,	4.60,	5.09
7.83,	4.68,	6.75
6.95,	-4.37,	0.49
8.70,	-2.54,	2.01
9.72,	0.50,	2.86
9.21,	-1.46,	1.10
11.81,	-0.76,	0.77
13.42,	0.37,	0.65
12.70,	-0.96,	1.07
10.72,	-1.93,	0.48
9.68,	3.23,	2.32
7.42,	4.32,	4.69
4.34,	-4.30,	1.10
6.20,	-3.18,	0.87
10.40,	2.57,	6.13
11.12,	-2.42,	1.93
11.98,	-4.25,	0.76
13.46,	0.92,	1.00
12.78,	2.52,	1.02
10.24,	-1.75,	-1.01
8.30,	-1.05,	-0.66
8.12,	3.48,	2.29
5.94,	-0.00,	3.20
6.87,	-4.14,	2.18
10.52,	0.99,	4.79
12.09,	3.28,	7.34
11.27,	-5.94,	0.17
11.70,	-4.09,	-1.63
11.03,	5.54,	2.44
9.46,	1.40,	-0.83
8.53,	-4.33,	-2.04
9.66,	-0.87,	0.22
9.32,	4.09,	5.78
7.53,	-0.67,	4.82
8.91,	-1.92,	2.25
10.45,	3.71,	6.62
9.47,	-2.89,	2.98
9.26,	-7.01,	-1.44
11.38,	2.83,	1.96
10.88,	3.45,	1.72
9.90,	-3.03,	-2.04
11.16,	-1.55,	0.12
11.87,	3.18,	2.96
9.38,	1.94,	5.02
6.79,	-3.32,	1.18
6.85,	1.20,	2.31
8.20,	3.04,	5.59
8.87,	-5.35,	0.21
10.42,	-4.59,	-0.30
12.27,	4.71,	3.40
13.17,	0.98,	1.69
12.88,	-6.53,	-2.53
11.68,	0.85,	0.60
9.38,	7.75,	5.42
5.68,	-2.70,	0.76
4.90,	-6.13,	-1.42
7.35,	5.70,	6.48
9.33,	3.65,	6.91
11.11,	-10.17,	-1.55
13.31,	-4.51,	-0.36
13.21,	6.85,	5.08
11.93,	-0.13,	-1.26
9.74,	-3.24,	-2.03
8.93,	2.13,	0.68
7.29,	1.27,	3.34
5.92,	-3.94,	0.64
8.68,	1.95,	4.63
9.63,	4.49,	7.99
10.58,	-5.16,	2.18
11.72,	-6.04,	0.93
11.86,	3.30,	1.32
10.18,	4.25,	2.42
9.14,	-4.22,	-3.96
9.61,	-2.25,	-1.95
10.08,	3.30,	3.52
9.38,	-0.30,	3.08
8.97,	-1.10,	2.79
9.19,	3.76,	5.75
8.08,	-0.42,	5.05
8.73,	-7.13,	0.39
10.24,	-0.54,	1.33
10.88,	5.25,	4.08
10.57,	-2.95,	-1.34
10.95,	-5.38,	-3.04
12.22,	4.00,	2.53
11.06,	4.27,	4.33
8.63,	-3.86,	0.19
7.99,	-0.31,	1.40
5.41,	4.68,	6.40
6.05,	-2.73,	2.54
8.91,	-6.42,	-0.65
11.37,	-0.01,	3.33
11.80,	1.43,	2.81
12.32,	-1.22,	0.81
13.69,	-1.83,	-0.93
11.90,	0.63,	1.11
8.77,	0.89,	1.76
7.18,	0.26,	0.71
6.37,	2.25,	2.27
6.05,	0.28,	4.48
7.70,	-3.82,	2.50
12.12,	-2.25,	3.43
13.35,	0.52,	3.91
12.54,	-1.30,	0.98
11.95,	-1.73,	-1.22
10.07,	2.72,	0.18
8.07,	1.41,	0.77
7.78,	-3.21,	-0.83
8.60,	-0.01,	1.84
8.35,	4.32,	6.37
8.25,	-1.00,	5.01
10.85,	-4.74,	1.65
12.11,	0.59,	4.12
11.01,	0.00,	0.73
10.04,	-1.16,	-1.62
9.71,	-0.28,	-0.27
9.84,	-0.81,	-1.72
9.41,	-0.34,	2.18
10.67,	-0.24,	1.05
9.76,	4.05,	6.06
7.70,	1.20,	5.97
7.10,	-3.91,	1.52
8.67,	-0.63,	4.03
10.11,	-0.10,	1.54
9.89,	-1.39,	0.99
11.67,	-1.23,	-0.47
12.63,	0.32,	-0.19
11.61,	-0.43,	1.39
11.14,	-1.88,	0.24
9.80,	3.22,	3.29
7.73,	3.86,	4.44
4.54,	-3.35,	1.52
5.74,	-3.18,	1.67
10.10,	2.50,	5.14
11.28,	-1.29,	3.20
11.83,	-5.48,	-0.53
13.69,	0.90,	0.91
12.98,	3.62,	2.38
11.08,	-3.36,	-1.08
8.80,	-0.74,	-0.61
8.32,	6.82,	4.70
5.12,	-1.55,	2.52
5.04,	-7.47,	-0.89
9.80,	3.01,	5.63
11.48,	4.58,	7.40
12.58,	-6.24,	-0.12
13.04,	-4.75,	-0.41
11.83,	4.28,	1.40
9.26,	2.02,	0.10
8.27,	-2.37,	-2.68
8.75,	0.84,	0.76
9.00,	1.67,	4.43
7.29,	-3.23,	4.04
9.64,	-1.08,	3.17
10.33,	4.72,	6.88
10.17,	-2.44,	2.45
10.19,	-7.01,	-1.82
10.39,	2.33,	0.73
10.44,	4.61,	1.76
9.93,	-4.12,	-2.20
10.60,	-4.05,	-1.65
11.50,	5.90,	4.66
9.22,	4.03,	6.42
7.25,	-6.07,	0.32
7.60,	-0.70,	2.52
7.97,	4.01,	7.08
8.74,	-4.99,	0.34
11.35,	-3.30,	-0.25
12.35,	4.01,	3.66
12.38,	-1.06,	0.05
11.56,	-4.68,	-1.38
12.02,	2.03,	1.53
9.58,	6.09,	5.02
5.54,	-3.50,	1.19
5.28,	-4.85,	-1.72
7.14,	5.69,	7.14
8.50,	1.37,	4.49
11.66,	-7.35,	-0.08
13.18,	-2.46,	1.09
13.40,	3.95,	3.61
11.76,	-0.91,	-0.03
11.48,	-1.33,	-1.65
9.89,	3.87,	1.97
6.73,	0.60,	2.96
5.92,	-5.07,	0.29
7.16,	0.89,	3.47
8.69,	5.86,	7.41
10.62,	-3.79,	2.37
12.61,	-6.56,	-0.08
13.49,	1.31,	2.20
11.14,	2.04,	0.64
8.58,	-1.47,	-2.18
9.04,	0.16,	-1.55
8.80,	2.22,	3.30
8.52,	-3.01,	2.55
9.61,	-1.18,	2.66
9.26,	5.84,	8.31
8.61,	-1.49,	3.82
8.92,	-6.36,	0.06
11.17,	-0.11,	1.51
10.92,	2.42,	1.33
9.77,	-1.98,	-1.06
11.03,	-2.53,	-1.79
11.85,	2.23,	2.44
10.47,	0.93,	3.51
8.97,	-1.73,	1.14
8.71,	2.49,	3.65
6.40,	1.19,	4.84
6.25,	-4.24,	1.35
10.07,	-1.71,	1.76
11.79,	1.86,	3.08
12.15,	-2.22,	1.43
12.24,	-4.54,	-1.47
13.24,	3.28,	1.83
11.37,	4.84,	3.82
7.80,	-3.33,	0.27
6.83,	-2.70,	0.05
5.81,	5.53,	5.24
5.71,	1.46,	4.42
9.04,	-6.09,	0.39
12.15,	-1.80,	2.98
12.78,	1.20,	3.74
12.20,	-2.60,	0.48
12.06,	-0.14,	-1.27
11.22,	4.66,	1.70
8.16,	-1.07,	0.23
7.17,	-4.87,	-1.35
8.30,	3.59,	3.96
7.58,	5.04,	7.44
7.79,	-5.32,	1.52
10.72,	-3.27,	2.14
12.92,	2.36,	5.36
12.56,	-3.02,	-0.35
11.21,	-3.68,	-2.52
9.40,	3.14,	0.71
8.84,	1.92,	-0.35
8.57,	-3.24,	0.23
