x,	y,	z
9.96,	2.03,	-0.49
9.99,	-1.37,	-1.13
11.58,	-0.83,	-1.38
11.86,	2.26,	2.38
9.15,	-1.99,	2.52
9.31,	-1.57,	1.01
7.50,	5.73,	6.86
7.35,	0.53,	3.49
8.07,	-7.22,	0.11
9.46,	-3.43,	1.15
11.67,	3.92,	3.41
12.25,	1.13,	1.95
13.11,	-4.23,	-2.08
12.50,	0.72,	0.33
9.23,	2.48,	3.77
7.13,	-2.81,	0.04
6.69,	2.09,	2.73
6.94,	5.01,	6.28
7.24,	-4.93,	1.86
9.48,	-5.75,	1.72
12.90,	1.37,	3.94
13.23,	1.08,	2.43
12.39,	-2.22,	-1.20
11.76,	1.13,	-0.67
8.69,	2.95,	2.31
6.69,	-2.92,	0.10
6.64,	-0.35,	0.74
7.86,	6.89,	6.85
8.90,	-2.52,	4.43
9.97,	-9.87,	-0.01
11.68,	1.36,	5.23
11.93,	4.99,	5.86
11.83,	-2.75,	-2.55
10.72,	-1.95,	-1.39
9.31,	1.92,	-0.64
8.35,	1.21,	0.82
9.40,	-2.51,	-0.47
8.92,	1.68,	2.19
8.67,	4.11,	7.55
9.63,	-2.97,	2.32
10.03,	-5.20,	2.24
10.92,	-1.66,	2.05
8.89,	0.76,	1.69
9.96,	0.96,	-0.23
11.30,	0.53,	0.04
11.28,	-1.83,	-0.62
11.30,	-2.08,	1.01
10.86,	0.81,	2.00
8.26,	4.98,	5.66
5.98,	0.27,	4.32
6.82,	-3.84,	1.03
8.39,	-0.61,	4.02
9.90,	-1.81,	1.84
10.73,	-2.86,	0.83
13.71,	1.59,	0.87
13.59,	2.15,	1.70
10.58,	-4.10,	-0.91
9.72,	-2.66,	-0.87
8.16,	6.29,	4.43
5.89,	3.30,	4.19
6.33,	-4.68,	0.77
8.38,	-2.25,	3.62
10.49,	0.82,	5.12
11.53,	-1.44,	3.35
13.50,	-1.97,	0.42
13.90,	1.23,	0.65
9.96,	1.50,	0.53
