x,	y,	z
8.80,	-0.57,	4.81
11.28,	-4.03,	1.80
13.54,	-0.11,	2.26
12.79,	0.32,	0.79
9.85,	-2.34,	-2.17
8.90,	1.43,	-0.67
8.36,	3.23,	1.64
8.39,	-2.87,	1.58
8.99,	-3.89,	0.72
9.98,	5.16,	6.51
9.47,	3.37,	6.75
7.94,	-7.13,	0.64
9.11,	-3.95,	1.03
12.27,	4.33,	3.38
11.03,	-1.23,	0.71
10.21,	-5.16,	-3.91
10.73,	3.62,	1.17
10.46,	3.27,	3.67
9.89,	-5.29,	-0.12
9.70,	0.78,	2.84
8.79,	7.00,	7.35
4.89,	-4.40,	1.55
6.42,	-7.26,	-1.66
10.27,	4.89,	4.95
12.13,	3.36,	3.71
13.07,	-7.83,	-2.41
13.38,	-3.33,	-2.01
12.10,	8.67,	5.58
9.08,	1.10,	2.77
7.73,	-5.27,	-2.14
6.85,	3.73,	4.11
6.14,	2.08,	4.99
6.23,	-6.36,	0.92
10.05,	-1.64,	2.19
12.34,	4.81,	5.50
12.97,	-2.66,	0.55
13.19,	-6.08,	-2.66
12.50,	3.00,	0.96
9.89,	4.43,	2.91
6.29,	-3.78,	-1.29
7.20,	-0.96,	-0.02
8.64,	5.40,	6.70
8.12,	-2.91,	4.20
9.43,	-6.19,	0.94
11.26,	4.06,	6.09
11.84,	1.34,	3.12
11.78,	-5.33,	-3.10
10.32,	-0.87,	-0.51
9.22,	2.59,	-0.45
7.74,	0.21,	1.65
9.45,	-3.22,	-0.39
10.95,	3.21,	4.43
9.51,	4.33,	7.59
8.51,	-2.55,	3.04
8.77,	-3.56,	1.68
8.65,	1.36,	4.08
9.74,	0.54,	1.36
11.57,	-2.32,	-0.03
11.99,	-2.99,	-1.90
11.25,	1.61,	1.04
10.27,	1.18,	2.15
11.38,	-1.20,	-0.20
8.88,	2.34,	4.89
7.29,	0.47,	4.07
5.49,	-3.34,	1.72
6.43,	-0.94,	2.43
9.43,	2.70,	3.94
11.13,	-1.88,	2.28
14.40,	-4.10,	-1.90
14.52,	1.50,	1.60
11.12,	0.76,	1.18
9.63,	-2.00,	-1.13
8.29,	3.62,	2.76
6.59,	2.75,	4.23
6.17,	-5.25,	0.58
7.95,	-2.72,	2.45
9.94,	3.28,	6.07
10.70,	0.04,	3.89
13.14,	-4.17,	-0.20
14.13,	-1.24,	-0.21
10.81,	2.24,	1.19
9.23,	-1.06,	-0.59
7.73,	-0.38,	-1.04
7.38,	4.50,	4.11
7.81,	-1.34,	3.04
8.96,	-5.04,	1.21
10.49,	1.38,	5.74
10.09,	2.13,	6.06
10.27,	-3.51,	0.64
12.01,	-1.16,	-0.72
10.87,	1.06,	1.55
9.07,	-4.09,	-3.08
9.06,	0.86,	0.50
10.47,	5.66,	3.61
10.37,	0.12,	4.15
8.67,	-5.20,	2.23
9.53,	1.95,	3.99
8.62,	4.14,	6.94
6.76,	-6.40,	-1.37
8.52,	-2.64,	-0.32
12.56,	4.04,	3.39
12.59,	-2.71,	-0.78
11.27,	-4.74,	-1.25
11.97,	2.90,	1.36
10.35,	6.12,	5.25
7.54,	-2.69,	1.93
6.54,	-4.14,	-0.03
7.00,	4.20,	5.21
6.94,	0.20,	3.77
8.38,	-5.21,	-0.59
12.88,	0.12,	2.40
14.79,	2.50,	2.41
12.95,	-3.44,	-0.41
11.50,	-3.66,	-2.05
9.56,	6.26,	3.41
7.24,	3.87,	4.19
5.80,	-6.07,	-1.11
7.09,	-1.64,	2.14
9.15,	3.64,	6.61
8.89,	-3.13,	3.58
11.23,	-3.39,	0.97
13.47,	3.69,	3.81
12.43,	-0.35,	0.37
10.08,	-5.46,	-3.55
9.69,	2.14,	-0.10
8.60,	5.41,	2.77
7.05,	-2.49,	1.33
8.32,	-3.64,	0.93
10.53,	4.45,	6.73
9.55,	1.13,	6.46
9.43,	-7.72,	-0.40
10.07,	-1.28,	1.46
11.06,	5.71,	3.69
10.56,	-1.44,	-0.21
10.30,	-7.16,	-4.53
10.78,	2.82,	0.51
9.89,	5.48,	5.77
9.97,	-4.08,	-0.04
9.76,	-0.12,	3.36
8.54,	5.59,	7.47
6.44,	-4.72,	1.70
7.07,	-6.92,	-1.38
9.77,	5.33,	4.41
11.71,	3.52,	3.81
12.51,	-8.40,	-3.57
13.58,	-2.97,	-1.71
12.03,	7.47,	5.12
9.16,	0.80,	2.30
7.61,	-3.86,	-1.03
7.05,	3.14,	3.42
6.24,	0.36,	4.11
6.95,	-5.99,	0.17
10.51,	0.94,	3.29
12.43,	4.36,	5.50
13.26,	-4.93,	-0.89
13.62,	-5.08,	-2.11
11.78,	5.01,	1.67
8.57,	4.41,	2.76
6.69,	-4.30,	-1.27
7.21,	-1.06,	0.75
7.45,	3.36,	6.75
8.08,	-3.60,	3.26
10.60,	-3.28,	2.12
11.37,	3.82,	5.91
11.42,	-0.45,	1.80
11.92,	-4.33,	-2.32
10.79,	-0.03,	-0.67
9.58,	1.91,	-0.08
7.78,	-0.33,	0.91
8.94,	-1.25,	0.36
9.97,	3.39,	5.25
9.07,	1.50,	6.64
9.56,	-5.57,	1.37
10.01,	-2.00,	2.73
8.94,	2.33,	3.61
8.47,	-0.44,	1.00
11.68,	-2.05,	-0.83
11.80,	-1.36,	-0.67
10.40,	0.27,	1.15
10.19,	0.54,	1.79
10.91,	2.84,	2.89
9.54,	2.50,	5.26
6.50,	-4.05,	1.62
6.98,	-2.97,	1.88
8.73,	2.43,	3.72
8.55,	0.90,	2.30
12.12,	-4.20,	-0.53
13.89,	-1.90,	-1.00
13.98,	1.74,	2.33
11.72,	-1.01,	0.37
10.01,	-1.37,	-0.40
7.86,	3.88,	3.70
5.80,	1.13,	3.38
5.70,	-4.89,	0.62
8.42,	-1.31,	2.66
10.00,	2.40,	5.19
10.99,	-1.47,	2.98
13.17,	-3.59,	-0.27
14.05,	-0.18,	0.04
11.55,	1.84,	0.29
8.67,	-0.59,	-0.72
7.80,	0.99,	0.18
7.61,	3.17,	3.93
7.42,	-3.36,	2.90
8.70,	-4.21,	2.11
11.04,	3.63,	7.04
10.56,	0.93,	5.05
10.31,	-5.22,	-0.74
11.33,	0.15,	0.04
11.03,	2.39,	1.17
9.46,	-3.83,	-3.10
8.91,	-0.78,	-0.05
9.80,	5.55,	3.78
8.91,	0.91,	4.78
8.74,	-5.57,	1.56
10.09,	0.86,	4.30
9.10,	3.54,	7.13
7.81,	-5.14,	-1.18
8.66,	-1.71,	0.09
11.67,	2.80,	2.40
12.14,	-1.88,	-1.17
11.61,	-3.14,	-0.65
11.86,	2.32,	1.10
9.55,	4.85,	6.04
8.10,	-2.55,	1.84
7.25,	-2.27,	1.22
7.26,	3.73,	5.26
8.01,	-1.43,	1.92
8.45,	-4.46,	-0.01
11.55,	0.59,	1.95
13.60,	2.10,	2.08
12.66,	-3.31,	-0.11
12.58,	-2.87,	-1.42
9.80,	5.39,	3.11
7.03,	2.02,	3.42
5.64,	-5.72,	-1.50
6.74,	0.40,	2.82
9.24,	3.47,	6.29
9.40,	-4.83,	2.25
11.93,	-3.99,	0.80
13.77,	3.53,	3.81
12.04,	0.76,	-0.33
10.77,	-3.31,	-2.26
9.30,	0.53,	-1.03
7.70,	3.55,	2.56
7.24,	-2.09,	1.15
8.97,	-2.59,	1.58
9.97,	3.06,	6.67
9.80,	0.57,	5.75
10.19,	-5.91,	0.91
10.74,	-2.30,	0.19
9.94,	5.00,	3.88
10.12,	-1.03,	-0.57
10.67,	-4.42,	-3.01
10.47,	2.28,	1.78
9.10,	2.04,	3.81
9.33,	-1.59,	1.51
9.65,	1.78,	4.55
9.23,	1.74,	5.04
7.17,	-5.25,	1.61
7.76,	-3.87,	0.24
9.88,	5.36,	4.15
10.70,	1.87,	2.87
12.64,	-7.11,	-3.48
13.34,	-0.86,	-0.42
11.46,	6.21,	5.18
8.89,	-1.03,	1.88
8.19,	-1.31,	0.96
7.76,	4.43,	5.55
6.06,	-2.43,	2.58
7.79,	-6.90,	-0.26
10.55,	1.61,	3.32
10.73,	4.06,	5.14
12.63,	-4.01,	-0.76
13.61,	-3.95,	-1.59
12.33,	3.06,	1.76
9.25,	1.76,	2.02
6.85,	-2.61,	-1.73
6.81,	2.34,	1.83
6.99,	1.79,	5.26
8.12,	-5.39,	1.61
11.39,	-2.51,	2.78
12.50,	3.13,	4.93
11.81,	-1.18,	1.25
11.28,	-3.07,	-2.43
11.11,	2.56,	1.23
9.65,	0.10,	-0.28
7.16,	-2.66,	-0.24
8.54,	1.39,	2.19
9.90,	4.64,	5.60
8.72,	-1.72,	5.51
10.00,	-6.08,	0.66
10.74,	1.46,	5.07
9.81,	0.54,	1.53
9.04,	-1.81,	-1.03
10.41,	-0.98,	-0.26
11.44,	-0.26,	-1.54
10.13,	0.17,	2.68
10.58,	-1.81,	0.06
10.12,	4.61,	5.02
8.69,	4.24,	6.40
7.33,	-5.49,	0.37
7.66,	-4.18,	1.25
8.77,	2.99,	3.49
8.79,	2.27,	2.82
11.65,	-3.20,	-0.72
13.68,	-2.57,	-0.93
13.01,	0.91,	2.51
10.82,	-0.85,	1.08
9.58,	2.91,	1.93
7.58,	4.85,	5.84
6.05,	-4.77,	0.86
6.08,	-5.25,	1.05
9.70,	2.02,	4.45
10.43,	1.63,	3.86
10.83,	-4.21,	0.45
12.67,	-2.18,	-0.85
13.19,	3.14,	2.55
11.34,	-1.67,	-0.14
9.11,	-2.53,	-1.31
7.56,	4.37,	2.18
5.97,	2.39,	3.99
6.77,	-5.25,	1.23
9.83,	-2.40,	3.18
11.28,	3.10,	6.88
11.18,	0.49,	4.38
11.62,	-3.74,	-0.66
11.30,	0.94,	0.20
9.94,	1.84,	0.43
10.03,	-2.81,	-2.50
9.12,	-1.16,	-0.46
9.17,	4.43,	3.53
8.96,	1.24,	4.58
9.33,	-4.07,	1.70
10.13,	-0.06,	4.15
9.43,	1.61,	5.82
9.02,	-4.24,	-0.38
9.58,	-1.36,	-0.39
10.35,	2.78,	2.69
10.47,	-2.15,	-0.99
11.40,	-2.10,	-0.07
12.45,	3.22,	2.46
9.65,	2.86,	5.02
7.51,	-3.25,	2.17
7.32,	-0.42,	2.19
7.30,	3.54,	5.69
7.66,	-3.82,	0.34
9.00,	-4.28,	-0.32
12.13,	3.33,	3.00
13.13,	1.87,	1.89
12.77,	-5.73,	-1.43
12.50,	-2.51,	-1.24
9.33,	7.83,	5.57
6.40,	2.05,	3.94
6.44,	-5.92,	-1.30
7.94,	0.64,	3.92
8.77,	1.19,	5.26
10.02,	-5.19,	1.09
12.37,	-0.57,	1.54
12.81,	4.13,	3.75
11.58,	-1.55,	-0.87
11.22,	-3.95,	-1.90
10.75,	2.00,	0.39
7.58,	3.82,	3.53
5.55,	-2.63,	0.64
8.14,	-1.10,	1.48
9.98,	2.08,	6.94
10.07,	-4.19,	3.45
11.00,	-3.95,	1.31
12.20,	3.28,	2.40
9.39,	1.96,	1.90
8.24,	-4.58,	-3.41
11.62,	-0.05,	-0.84
10.96,	4.30,	2.41
8.33,	-0.95,	2.81
9.25,	-2.38,	1.48
10.09,	4.38,	6.08
9.02,	1.05,	5.67
7.94,	-7.36,	-0.22
9.03,	-2.44,	1.07
10.27,	5.00,	3.78
9.56,	-0.17,	1.05
11.48,	-5.24,	-2.82
13.10,	1.65,	0.73
11.61,	4.48,	5.32
9.42,	-3.88,	1.09
8.21,	-0.18,	1.77
6.82,	6.23,	7.39
6.01,	-3.59,	1.47
7.73,	-6.87,	-0.37
11.11,	1.73,	3.01
11.87,	3.43,	3.92
11.89,	-3.93,	-0.78
13.39,	-3.39,	-1.78
12.33,	3.72,	2.97
8.86,	1.02,	2.12
6.04,	-1.82,	-0.28
6.92,	3.32,	3.08
8.17,	0.46,	4.92
8.30,	-7.31,	0.77
11.70,	-1.02,	2.76
12.72,	5.36,	5.53
11.25,	-2.49,	-0.25
10.38,	-4.64,	-2.83
11.54,	3.58,	1.47
10.30,	1.84,	0.93
7.03,	-4.36,	-1.01
6.94,	0.51,	1.26
9.15,	6.17,	7.45
8.81,	-2.87,	4.04
10.90,	-7.17,	0.73
12.04,	1.97,	4.71
10.47,	1.71,	1.96
8.66,	-2.25,	-1.40
9.02,	-1.18,	-0.90
11.42,	0.94,	-0.74
10.57,	-0.68,	2.08
10.22,	-2.51,	-0.09
10.01,	5.73,	6.05
8.53,	3.83,	7.08
7.75,	-6.81,	-0.09
7.81,	-3.45,	1.97
9.84,	3.28,	3.71
9.43,	-0.17,	1.44
10.86,	-3.45,	-1.92
12.53,	0.67,	0.18
12.69,	2.20,	2.60
11.40,	-2.56,	0.71
9.79,	0.11,	1.77
7.95,	4.71,	5.37
5.13,	-2.80,	2.67
6.14,	-5.50,	-0.14
9.51,	3.22,	5.40
10.71,	1.32,	4.27
11.45,	-6.05,	-0.83
12.84,	-1.22,	0.07
12.71,	5.39,	3.36
10.93,	-0.86,	0.64
8.84,	-3.52,	-2.04
7.37,	4.34,	3.31
5.64,	1.58,	4.57
7.79,	-5.59,	0.34
10.33,	-1.48,	4.04
11.70,	2.63,	5.47
11.43,	-2.00,	2.12
11.80,	-3.82,	-1.31
10.10,	3.33,	1.38
9.94,	2.11,	0.84
9.94,	-4.05,	-2.78
9.08,	-0.70,	0.27
7.79,	4.44,	4.90
