x,	y,	z
13.47,	0.18,	0.27
12.48,	4.46,	2.04
8.51,	-0.46,	0.39
8.09,	-2.63,	-0.86
7.91,	2.20,	3.41
6.24,	1.65,	4.56
7.97,	-3.52,	2.52
10.41,	-2.00,	3.23
11.89,	1.22,	5.09
11.40,	-2.12,	2.79
12.26,	-2.31,	-1.10
11.38,	3.06,	0.52
8.28,	2.07,	0.41
7.05,	-2.05,	-1.60
9.63,	1.02,	1.81
10.24,	2.24,	4.72
8.18,	-2.11,	4.74
9.00,	-2.00,	3.04
10.46,	3.78,	6.48
10.26,	-2.02,	2.15
10.11,	-6.76,	-1.98
10.72,	1.08,	0.55
11.23,	4.98,	1.28
8.55,	-1.84,	-0.64
9.08,	-4.23,	-1.82
12.10,	4.73,	3.81
10.98,	4.12,	6.56
8.96,	-6.69,	-0.28
8.53,	-2.47,	1.52
7.49,	4.24,	6.00
7.40,	-1.96,	1.24
9.92,	-3.37,	0.11
12.93,	0.84,	1.40
13.18,	0.61,	0.92
11.16,	-2.69,	0.29
10.95,	0.74,	0.38
9.53,	6.21,	4.83
6.18,	-2.48,	2.46
6.22,	-6.62,	-2.18
8.27,	4.18,	5.67
9.08,	2.42,	5.70
10.65,	-6.85,	-0.46
12.23,	-1.95,	1.86
13.66,	3.48,	2.04
11.79,	-0.19,	-0.24
9.43,	-2.14,	-1.79
9.27,	2.75,	0.43
7.59,	1.86,	4.10
6.56,	-5.35,	1.04
8.41,	0.08,	4.05
9.96,	5.95,	8.44
10.70,	-4.41,	2.78
11.14,	-7.49,	-0.35
12.67,	2.89,	3.00
11.33,	4.03,	1.49
7.71,	-2.29,	-2.02
7.81,	-1.03,	-1.89
9.79,	4.18,	3.34
8.99,	-0.24,	4.03
9.57,	-5.44,	1.20
10.15,	2.23,	4.93
8.97,	3.79,	7.09
8.27,	-5.83,	0.73
10.29,	-3.93,	-0.53
11.21,	3.59,	2.71
10.88,	0.40,	-0.45
10.18,	-3.88,	-2.15
10.53,	1.97,	0.79
10.47,	4.43,	5.18
9.59,	-3.41,	1.21
