x,	y,	z
11.98,	3.15,	2.54
9.66,	2.35,	3.33
6.54,	-4.03,	-0.14
5.83,	0.33,	1.24
6.51,	6.11,	6.31
8.03,	-1.98,	3.64
11.01,	-8.94,	-0.41
11.98,	-0.65,	3.31
13.08,	4.92,	3.68
12.84,	-0.93,	-0.33
11.87,	-2.58,	-2.25
9.64,	1.91,	0.25
7.11,	0.43,	1.91
7.33,	-2.83,	-0.49
7.05,	3.42,	5.59
7.53,	3.31,	7.15
10.42,	-5.26,	2.32
12.30,	-5.07,	2.15
12.27,	-0.08,	2.50
10.93,	0.40,	0.27
9.27,	1.56,	-0.40
9.18,	1.48,	-0.39
8.88,	-1.57,	0.22
9.93,	-2.53,	0.79
10.63,	3.56,	3.73
8.61,	5.17,	7.30
8.00,	-4.34,	1.64
8.48,	-4.34,	1.64
10.05,	0.20,	3.02
9.66,	-0.79,	0.67
10.96,	-0.44,	0.24
12.06,	1.02,	0.03
11.83,	-0.46,	0.97
10.70,	-3.09,	0.75
10.38,	0.73,	1.76
8.63,	5.68,	5.24
5.42,	-0.07,	3.20
5.54,	-4.70,	0.87
8.81,	-1.32,	3.40
10.31,	0.57,	3.54
12.25,	-1.22,	1.32
13.71,	-1.65,	0.48
13.29,	0.86,	0.54
10.98,	0.31,	1.61
8.66,	-1.76,	-0.73
8.27,	2.35,	1.55
5.43,	2.67,	4.32
5.25,	-2.40,	1.91
9.19,	-2.29,	4.00
11.68,	-1.31,	3.84
11.77,	-2.13,	2.76
12.21,	-1.06,	1.51
12.78,	2.68,	1.04
10.76,	1.24,	0.77
8.40,	-3.89,	-2.42
8.49,	-0.27,	-0.39
8.59,	5.72,	4.14
6.62,	0.40,	4.89
7.87,	-5.47,	1.16
10.39,	1.30,	5.29
11.88,	0.08,	4.91
11.64,	-6.59,	-1.30
10.79,	-0.68,	0.17
10.12,	4.75,	1.12
8.68,	0.12,	-0.45
9.01,	-3.68,	-1.82
11.84,	2.10,	1.88
10.83,	5.13,	6.01
7.61,	-3.16,	2.03
8.05,	-2.93,	1.23
8.26,	3.60,	5.67
8.37,	-1.42,	2.90
10.10,	-5.34,	-1.36
11.81,	0.77,	1.51
12.49,	2.34,	1.47
11.66,	-3.05,	-0.22
11.86,	-2.23,	-0.68
10.85,	5.44,	3.64
6.57,	1.43,	4.73
5.34,	-6.14,	-0.85
6.54,	1.96,	4.01
8.58,	4.81,	6.60
9.81,	-6.27,	0.00
11.77,	-4.55,	0.12
14.30,	4.07,	3.69
13.23,	0.19,	1.04
10.39,	-4.46,	-2.42
10.32,	2.54,	0.24
7.24,	5.69,	4.79
5.33,	-3.69,	0.77
6.67,	-3.37,	1.36
8.79,	5.10,	7.52
10.89,	-1.69,	4.51
11.58,	-8.25,	-0.46
12.91,	1.57,	2.70
12.22,	5.49,	3.47
9.22,	-2.51,	-2.38
9.52,	-2.60,	-2.42
9.92,	3.86,	2.06
8.29,	2.05,	3.64
7.48,	-5.03,	1.07
8.29,	-0.09,	3.10
9.50,	4.65,	7.86
10.37,	-3.49,	2.64
11.68,	-5.97,	-0.44
11.47,	0.17,	1.46
9.30,	1.13,	-0.09
9.00,	-0.33,	-1.59
11.12,	1.87,	0.84
11.35,	1.33,	2.13
9.93,	-2.89,	2.21
9.05,	-0.71,	2.16
7.43,	4.52,	5.42
6.03,	-0.08,	3.41
8.59,	-4.95,	0.76
10.83,	-2.07,	2.05
11.62,	0.87,	1.89
12.20,	-1.13,	0.95
13.31,	-1.29,	-0.98
12.53,	2.39,	1.57
8.53,	0.51,	2.41
7.11,	-2.54,	0.43
6.38,	2.21,	3.43
6.01,	2.90,	5.08
8.01,	-3.57,	2.42
10.52,	-4.26,	2.18
12.87,	0.44,	2.85
13.04,	0.66,	2.96
12.73,	-2.69,	-0.13
12.23,	1.00,	-0.75
8.73,	3.88,	2.59
6.93,	-1.90,	0.02
6.34,	-3.95,	-0.50
7.83,	4.38,	5.13
7.69,	2.68,	7.12
9.80,	-6.01,	1.22
12.45,	-1.74,	3.47
12.58,	0.65,	3.08
11.11,	-3.08,	-1.00
9.60,	0.93,	-0.69
10.26,	4.82,	0.61
8.47,	-1.34,	0.40
8.91,	-5.67,	-1.12
9.76,	3.32,	3.96
