x,	y,	z
10.01,	-0.42,	-1.74
10.67,	5.01,	1.67
8.18,	-1.70,	0.17
7.45,	-6.23,	-1.01
8.68,	4.18,	4.56
9.56,	6.58,	8.22
9.04,	-2.37,	4.39
10.32,	-6.83,	0.84
11.42,	0.33,	4.00
10.17,	0.27,	0.57
9.04,	-2.05,	-1.41
9.76,	1.59,	-0.32
11.20,	3.95,	0.99
10.88,	-2.45,	1.59
10.47,	-4.66,	-0.40
9.49,	6.79,	6.99
7.85,	4.76,	6.99
6.83,	-8.00,	-1.14
7.79,	-4.69,	1.08
10.27,	3.41,	3.90
10.51,	0.46,	1.65
11.42,	-3.51,	-1.01
12.75,	-0.20,	-0.28
11.82,	2.79,	3.27
10.54,	-1.99,	1.10
9.46,	-0.00,	1.14
7.75,	4.75,	5.53
5.17,	-2.02,	2.51
6.23,	-4.95,	1.15
10.58,	1.06,	4.20
11.65,	0.54,	4.05
12.41,	-4.25,	-0.45
12.70,	-0.35,	-0.01
12.05,	4.43,	2.42
9.81,	-0.53,	0.38
7.79,	-3.68,	-1.15
6.92,	2.86,	2.12
6.62,	4.11,	6.06
8.08,	-5.04,	2.26
10.71,	-4.58,	1.71
12.07,	3.52,	6.34
11.71,	-1.09,	1.60
11.71,	-4.89,	-2.43
10.00,	3.03,	0.58
9.73,	4.76,	1.36
8.52,	-4.17,	-1.50
9.22,	-4.31,	-1.47
8.67,	6.62,	6.59
8.18,	3.20,	7.22
10.05,	-6.57,	0.05
10.54,	-2.30,	3.90
10.04,	0.57,	3.10
9.65,	-2.20,	-0.30
9.80,	0.75,	0.03
10.16,	2.07,	0.61
10.62,	-1.28,	-0.02
11.72,	-2.29,	0.44
11.86,	2.99,	2.95
8.63,	4.06,	6.51
6.78,	-3.90,	1.00
7.24,	-2.40,	1.53
7.76,	0.98,	4.39
9.01,	-2.64,	1.01
11.36,	-2.35,	0.93
12.50,	1.41,	0.91
11.85,	1.21,	1.96
11.40,	-3.06,	-0.48
11.10,	0.55,	0.67
9.52,	5.45,	4.80
6.06,	-1.99,	1.87
5.78,	-4.80,	-0.07
7.83,	3.34,	5.96
9.48,	1.86,	5.71
11.52,	-6.21,	0.03
13.26,	-2.69,	0.79
13.06,	4.99,	2.35
10.00,	1.66,	1.21
9.64,	-3.51,	-2.54
9.47,	0.87,	0.65
6.01,	2.03,	4.10
5.89,	-2.22,	2.00
9.63,	0.07,	4.13
11.53,	1.11,	6.03
10.69,	-4.71,	1.85
11.62,	-3.45,	1.13
12.26,	2.82,	1.24
9.34,	1.80,	0.46
8.46,	-1.73,	-2.16
9.95,	0.65,	-0.55
10.58,	1.36,	2.20
8.67,	-1.24,	2.99
8.77,	-0.83,	3.64
10.39,	2.90,	4.25
8.52,	-1.55,	4.46
8.41,	-7.59,	-1.12
10.52,	0.39,	1.31
10.48,	5.44,	2.80
10.01,	-1.57,	-0.50
10.76,	-4.94,	-1.99
13.31,	2.98,	2.35
11.60,	3.66,	5.40
7.87,	-3.92,	0.18
7.35,	-0.18,	2.42
7.04,	4.22,	5.50
6.57,	-2.90,	3.02
9.45,	-6.52,	-0.58
12.30,	1.05,	2.57
12.57,	2.48,	2.37
11.90,	-3.11,	-1.10
11.78,	-0.30,	0.22
11.28,	3.80,	3.29
7.19,	-1.81,	1.83
6.60,	-3.25,	-0.15
7.26,	4.81,	4.84
7.73,	2.71,	5.79
9.22,	-7.54,	0.83
11.86,	-4.02,	1.56
13.59,	4.52,	4.00
12.47,	1.04,	0.99
9.76,	-2.00,	-2.15
9.65,	2.50,	0.32
8.47,	0.62,	2.31
7.22,	-5.35,	-0.28
7.73,	2.41,	4.00
8.83,	7.55,	8.73
10.16,	-5.68,	2.81
11.14,	-9.66,	-0.66
12.21,	3.00,	4.48
11.70,	3.98,	2.63
8.35,	-2.87,	-2.18
8.47,	-1.02,	-1.53
10.56,	3.99,	2.22
10.03,	-0.86,	2.10
10.69,	-2.94,	0.51
9.67,	5.01,	6.12
8.23,	0.88,	5.07
7.85,	-7.01,	-0.25
8.26,	-2.17,	2.08
10.13,	2.96,	2.89
10.76,	2.03,	1.42
10.56,	-3.41,	-1.23
11.96,	-2.00,	-1.35
12.17,	2.65,	3.19
11.48,	-0.90,	1.82
9.27,	-0.46,	0.87
7.51,	4.82,	4.70
5.74,	-1.00,	3.06
6.63,	-6.00,	0.49
9.70,	-0.47,	3.62
11.41,	2.17,	3.99
12.66,	-2.23,	0.60
12.83,	-2.55,	-0.82
11.62,	3.02,	1.77
9.96,	1.72,	2.24
8.84,	-3.09,	-0.64
7.25,	0.97,	2.13
6.36,	3.09,	4.81
6.99,	-2.74,	2.73
10.06,	-4.04,	2.07
11.99,	1.50,	4.96
12.09,	-0.47,	2.87
12.33,	-3.61,	-1.46
10.25,	2.47,	0.82
8.85,	3.53,	1.34
8.38,	-1.92,	-1.12
9.34,	-2.06,	0.38
8.11,	2.65,	4.72
7.55,	1.31,	6.58
9.87,	-3.73,	2.50
11.74,	-1.68,	3.83
10.84,	-0.38,	2.80
10.40,	-1.94,	0.08
10.26,	0.28,	-0.60
8.62,	1.53,	-0.02
8.86,	-0.34,	0.10
11.29,	-1.31,	0.31
12.01,	1.99,	2.78
9.83,	2.72,	5.40
8.06,	-2.78,	2.42
7.97,	-2.45,	2.11
7.72,	0.28,	3.68
8.18,	-1.68,	1.54
11.37,	-1.73,	0.34
12.40,	0.37,	0.50
11.69,	-0.21,	1.04
11.29,	-2.64,	0.10
11.91,	1.57,	1.25
10.19,	4.74,	4.69
5.62,	-2.33,	1.18
5.74,	-3.14,	0.24
8.49,	2.48,	4.85
9.21,	-0.34,	3.58
11.28,	-4.25,	0.95
13.02,	-0.24,	1.60
13.23,	2.45,	1.86
10.56,	-1.31,	-0.01
10.17,	-0.56,	-0.74
9.90,	3.76,	2.27
6.44,	-0.60,	2.43
5.98,	-4.49,	1.19
8.57,	1.42,	4.46
10.35,	3.33,	6.57
10.74,	-4.54,	1.95
12.19,	-4.31,	0.61
12.60,	2.55,	1.87
10.35,	2.38,	0.48
7.70,	-1.12,	-1.39
9.06,	0.58,	-0.70
10.12,	1.86,	3.24
8.02,	-2.84,	2.89
8.66,	-1.87,	3.31
10.01,	4.53,	6.78
10.21,	-0.98,	4.76
9.46,	-7.69,	-1.14
10.77,	0.37,	1.61
11.04,	3.74,	2.15
8.63,	-1.99,	-1.77
8.76,	-1.87,	-0.77
12.44,	3.50,	1.91
11.33,	2.09,	4.67
9.44,	-4.52,	0.58
8.77,	0.16,	2.51
7.55,	3.41,	5.49
