x,	y,	z
13.27,	0.35,	0.68
12.44,	3.48,	2.80
10.28,	-1.59,	0.36
9.44,	-0.85,	0.35
7.55,	3.71,	5.16
5.41,	-0.70,	2.70
6.80,	-3.33,	1.63
9.24,	-0.33,	3.65
9.68,	-0.22,	3.73
11.39,	-2.34,	1.79
14.65,	-0.19,	0.37
13.32,	0.11,	1.29
10.47,	-1.96,	-1.92
8.52,	0.90,	-0.15
7.21,	4.01,	2.07
6.41,	0.38,	2.96
7.69,	-4.73,	1.88
9.92,	-0.82,	3.86
10.66,	1.43,	6.26
11.08,	-3.23,	1.53
11.83,	-1.48,	0.55
11.79,	2.52,	1.06
9.75,	0.03,	-0.66
8.43,	-2.72,	-2.26
9.83,	1.73,	1.01
9.28,	4.64,	4.62
8.15,	-3.47,	3.52
9.21,	-4.61,	1.08
9.75,	4.02,	7.25
8.94,	-0.20,	4.01
9.09,	-5.04,	-1.34
10.62,	0.63,	1.42
11.32,	1.94,	0.77
10.21,	-1.83,	-0.68
11.73,	-0.92,	0.01
11.92,	2.63,	2.94
8.41,	0.77,	4.72
7.35,	-3.17,	1.56
7.62,	-0.54,	1.39
7.14,	2.77,	5.22
7.37,	-2.84,	1.38
9.99,	-2.68,	1.33
12.42,	1.68,	2.72
13.68,	-0.71,	1.10
12.47,	-4.06,	-0.82
11.37,	2.69,	1.20
9.36,	6.48,	4.98
6.59,	-4.08,	0.52
6.50,	-5.67,	-0.91
7.91,	5.26,	6.13
8.53,	2.76,	5.79
9.42,	-7.48,	-0.05
11.75,	-3.17,	1.17
13.85,	4.60,	3.60
12.96,	-0.75,	0.23
11.32,	-3.53,	-3.16
9.54,	2.95,	0.96
6.63,	1.75,	2.23
5.89,	-3.33,	-0.09
8.56,	-0.03,	3.80
9.96,	2.80,	6.55
9.86,	-3.64,	4.00
10.83,	-5.11,	0.94
11.66,	1.77,	2.97
10.41,	1.68,	1.10
10.34,	-0.99,	-1.73
10.12,	0.36,	-0.81
9.67,	1.10,	1.44
8.89,	-0.62,	2.52
9.82,	-0.10,	2.74
9.46,	3.00,	5.18
