x,	y,	z
11.85,	-3.38,	-1.55
9.81,	-1.14,	-1.39
10.00,	3.27,	0.67
8.00,	-0.88,	0.39
7.07,	-3.84,	0.28
9.85,	4.04,	4.04
10.30,	6.25,	8.18
9.65,	-8.04,	0.94
10.02,	-7.42,	-0.16
10.37,	5.14,	5.63
9.42,	2.28,	1.15
9.65,	-4.03,	-1.64
10.84,	-2.11,	-1.98
11.67,	3.14,	2.34
10.20,	-0.20,	2.36
10.07,	-1.39,	0.86
9.11,	4.69,	5.58
7.11,	-0.03,	4.04
7.26,	-6.41,	-0.28
8.99,	-0.43,	2.19
10.35,	3.96,	4.27
11.27,	-2.17,	0.65
12.87,	-4.84,	-1.42
13.31,	1.94,	1.45
11.01,	3.50,	3.30
8.40,	-1.96,	-0.46
7.44,	0.36,	1.09
6.42,	2.89,	4.72
6.23,	-2.78,	2.65
8.87,	-3.35,	2.36
11.66,	1.48,	4.65
11.96,	-0.95,	3.11
12.46,	-4.45,	-0.48
12.95,	1.61,	0.14
11.08,	3.99,	1.73
7.63,	-1.98,	-1.35
7.06,	-1.51,	-0.56
7.40,	4.54,	4.76
8.15,	0.70,	4.80
9.55,	-6.93,	1.47
10.65,	-1.35,	3.61
11.12,	4.64,	6.93
10.90,	-2.51,	0.97
11.42,	-2.20,	-1.29
10.36,	1.80,	0.79
9.27,	-0.30,	-1.62
8.52,	-1.67,	-0.14
9.15,	1.19,	1.53
8.51,	4.06,	6.20
9.70,	-2.38,	2.82
10.58,	-3.49,	1.74
10.04,	-0.67,	4.45
9.10,	-2.15,	0.96
9.03,	0.80,	0.84
10.58,	2.11,	1.07
11.23,	-2.33,	-0.83
11.45,	-2.94,	-0.46
11.44,	2.29,	1.88
9.90,	5.04,	4.27
6.38,	-2.29,	2.87
6.48,	-4.12,	0.17
8.14,	2.49,	5.33
8.48,	-0.71,	3.43
9.97,	-3.95,	0.28
12.73,	0.34,	2.48
13.63,	0.76,	0.91
12.21,	-2.57,	-0.18
11.08,	-0.65,	-0.36
9.51,	4.48,	2.41
6.11,	1.12,	3.17
5.35,	-4.33,	-0.18
8.28,	0.64,	4.04
9.06,	2.92,	6.04
10.58,	-4.19,	2.82
12.28,	-4.70,	0.79
13.66,	1.00,	2.10
11.97,	1.37,	0.68
10.10,	-1.76,	-2.51
8.74,	0.57,	-0.28
7.87,	2.24,	1.09
6.43,	-0.71,	3.56
7.46,	-2.85,	2.17
10.89,	2.23,	5.46
10.86,	1.30,	6.63
9.67,	-5.74,	0.99
10.76,	-1.85,	1.16
11.40,	4.82,	2.38
10.18,	-0.94,	-0.62
9.93,	-4.65,	-3.74
10.86,	2.46,	0.90
9.25,	3.24,	4.04
7.70,	-2.48,	2.13
9.49,	0.43,	3.75
10.32,	3.94,	6.08
8.78,	-5.78,	2.01
8.59,	-8.47,	-2.32
10.19,	6.00,	3.74
10.82,	6.73,	3.95
11.06,	-7.41,	-3.26
12.42,	-6.06,	-2.82
12.31,	7.61,	5.39
8.62,	3.20,	5.09
7.05,	-4.64,	-1.55
5.95,	2.50,	4.27
7.78,	1.54,	4.33
7.97,	-6.18,	0.88
10.92,	-3.00,	0.49
13.27,	4.67,	4.50
12.87,	-1.26,	0.63
12.60,	-6.12,	-3.48
11.18,	3.46,	1.61
9.04,	5.77,	4.27
5.95,	-4.71,	-0.40
6.36,	-2.71,	-0.68
8.13,	6.83,	7.89
8.92,	-1.51,	4.41
10.59,	-7.61,	0.61
12.89,	1.01,	4.23
12.87,	3.17,	2.77
11.31,	-2.26,	-1.14
9.71,	-0.78,	-1.67
8.87,	2.49,	0.65
7.45,	-1.30,	0.79
7.94,	-2.46,	0.38
9.08,	4.71,	6.16
9.77,	3.16,	7.38
10.03,	-7.72,	1.17
10.73,	-4.98,	1.01
10.44,	5.13,	4.19
10.21,	2.85,	1.50
10.08,	-4.58,	-2.14
10.66,	-3.69,	-2.41
10.36,	3.41,	3.73
9.80,	0.68,	2.26
8.72,	1.07,	2.36
8.27,	4.15,	6.64
7.75,	-3.45,	2.61
8.09,	-7.25,	0.89
10.08,	0.73,	1.90
9.97,	4.48,	4.28
11.04,	-2.74,	-1.64
12.39,	-3.79,	-1.98
12.94,	1.50,	1.43
11.49,	0.92,	2.16
8.66,	-1.08,	0.40
7.35,	3.06,	2.69
5.25,	1.98,	4.22
6.76,	-4.06,	1.13
9.92,	-3.73,	2.20
11.19,	0.88,	3.52
12.32,	0.64,	3.14
13.57,	-2.72,	-0.84
12.67,	-0.14,	-0.08
10.20,	1.36,	1.02
7.84,	-0.36,	-0.40
7.72,	1.06,	1.27
6.31,	1.73,	3.88
6.75,	-0.94,	4.05
10.04,	-3.05,	3.39
11.64,	-0.93,	4.07
11.70,	-0.24,	4.20
11.83,	-2.24,	0.35
11.11,	1.98,	0.79
9.32,	1.10,	0.49
8.57,	-2.81,	-2.53
8.57,	0.06,	0.77
9.57,	4.40,	3.86
7.75,	1.30,	6.33
9.55,	-4.85,	1.90
10.89,	-0.14,	4.31
9.79,	-0.84,	3.98
9.05,	-4.15,	-1.44
10.16,	3.11,	2.51
10.95,	2.33,	0.65
10.72,	-4.58,	-1.92
10.89,	-2.63,	-0.07
11.32,	4.87,	3.04
9.00,	5.35,	5.61
6.12,	-3.85,	1.39
7.76,	-2.76,	1.18
8.55,	0.80,	5.16
9.15,	-3.73,	0.55
10.39,	-0.95,	0.99
12.57,	2.55,	2.19
13.04,	-0.93,	-0.05
11.52,	-4.07,	-0.27
11.47,	0.30,	-0.11
9.53,	6.30,	4.30
4.97,	-1.10,	2.64
4.76,	-5.63,	-1.19
8.32,	3.55,	5.98
10.56,	1.13,	5.21
10.83,	-7.17,	-0.90
12.77,	-0.28,	1.77
13.64,	4.00,	2.76
11.55,	-2.90,	-1.70
9.39,	-2.70,	-1.93
9.50,	4.74,	1.34
7.12,	2.50,	3.74
5.88,	-5.49,	0.45
8.29,	-0.32,	4.00
10.29,	6.03,	8.13
10.54,	-4.35,	3.34
11.60,	-8.29,	-1.12
12.22,	4.31,	3.08
10.84,	5.44,	2.43
8.30,	-4.24,	-3.60
9.20,	-3.41,	-2.01
10.04,	4.23,	2.99
8.56,	2.58,	5.22
8.55,	-3.18,	1.85
9.56,	1.07,	4.78
9.44,	1.04,	6.10
