x,	y,	z
10.95,	-0.91,	-0.66
10.72,	2.52,	0.80
10.57,	-0.68,	-0.23
10.70,	-2.42,	0.16
11.01,	1.93,	2.66
9.33,	4.25,	6.04
6.57,	-3.19,	1.98
6.37,	-3.01,	0.88
8.47,	3.17,	5.13
9.62,	-0.84,	1.95
11.22,	-4.85,	-0.90
13.05,	0.23,	0.69
12.84,	2.19,	2.15
11.61,	-2.20,	-0.39
10.12,	0.83,	0.80
8.94,	5.65,	4.44
4.96,	-2.87,	2.05
5.25,	-6.12,	-1.03
7.51,	5.37,	7.10
9.66,	3.53,	6.35
12.33,	-7.73,	-0.32
13.44,	-5.61,	-0.01
13.43,	4.97,	2.25
11.06,	3.64,	1.79
9.84,	-3.02,	-2.30
9.04,	-0.41,	0.39
7.09,	2.31,	4.04
6.16,	-2.57,	2.69
8.64,	-1.30,	2.56
9.14,	4.28,	7.24
10.65,	-1.96,	3.53
12.27,	-5.94,	0.08
13.32,	-0.28,	-0.38
11.12,	2.95,	0.23
7.85,	-0.95,	-2.27
8.93,	-0.91,	-2.21
9.73,	2.20,	3.62
9.02,	-1.16,	3.37
9.35,	-1.46,	3.25
9.52,	3.39,	5.20
8.36,	-0.10,	5.18
8.03,	-5.82,	-0.26
11.35,	-0.44,	1.38
11.25,	2.53,	1.84
10.60,	-1.95,	-1.11
11.39,	-2.34,	-0.84
12.07,	3.15,	2.36
10.17,	2.21,	4.54
7.88,	-3.02,	0.85
7.43,	0.57,	3.24
6.55,	3.56,	5.39
6.41,	-2.71,	2.30
9.12,	-4.53,	0.29
12.81,	-0.04,	2.18
12.80,	0.71,	1.84
12.93,	-2.41,	-0.54
12.99,	-1.25,	-0.57
10.41,	3.61,	2.76
7.46,	1.60,	3.02
6.11,	-2.35,	-0.04
6.41,	1.30,	2.65
7.25,	1.79,	5.22
8.13,	-3.80,	3.18
12.72,	-2.97,	1.94
14.42,	1.41,	3.55
12.45,	-1.56,	-0.09
10.89,	-2.20,	-2.40
9.64,	4.18,	1.34
8.79,	2.31,	1.92
7.12,	-5.60,	-0.56
8.00,	-0.48,	1.77
8.50,	6.14,	7.98
8.31,	-2.14,	4.23
9.74,	-5.61,	1.39
12.48,	1.27,	3.96
12.87,	0.74,	0.38
10.67,	-2.62,	-2.02
8.99,	-1.33,	-2.05
8.99,	2.52,	-0.20
9.25,	0.39,	2.72
10.13,	-3.66,	0.36
10.42,	3.78,	5.96
8.71,	3.68,	7.34
6.72,	-6.21,	0.60
8.03,	-3.04,	0.84
10.85,	4.20,	4.01
