x,	y,	z
9.27,	2.16,	3.72
9.69,	2.10,	6.16
9.08,	-7.58,	0.40
9.64,	-4.37,	-0.44
10.80,	5.33,	3.61
11.13,	1.71,	0.17
10.98,	-4.87,	-2.59
12.59,	0.14,	0.12
11.79,	4.69,	5.08
7.61,	-3.32,	1.47
7.03,	-2.88,	0.32
6.41,	6.68,	6.16
6.99,	1.68,	4.48
9.63,	-9.43,	-0.95
11.37,	-4.65,	0.49
13.10,	6.44,	4.28
13.26,	1.56,	1.86
12.24,	-5.29,	-3.38
10.85,	1.26,	0.64
7.22,	3.30,	3.80
6.11,	-2.92,	-0.04
6.51,	1.00,	3.29
7.96,	4.51,	6.87
9.37,	-4.69,	3.16
11.21,	-6.62,	0.71
13.92,	2.45,	3.76
13.32,	2.44,	2.29
10.45,	-1.74,	-2.05
9.45,	0.92,	-0.35
7.80,	1.90,	1.61
7.22,	-2.96,	1.08
7.86,	-0.00,	1.84
8.74,	6.19,	8.07
9.52,	-3.34,	4.27
10.66,	-8.24,	0.28
11.54,	0.01,	4.02
10.81,	1.95,	2.10
9.72,	0.11,	-0.33
10.27,	-0.58,	-0.97
9.97,	0.85,	-0.27
9.30,	0.89,	2.80
10.55,	-1.95,	0.39
9.08,	2.48,	3.75
7.68,	3.28,	5.69
8.28,	-2.98,	1.56
9.49,	-5.46,	1.06
10.39,	-1.78,	1.08
10.24,	2.35,	2.00
11.31,	0.98,	0.39
12.60,	-1.81,	-1.04
12.17,	-1.08,	0.58
10.84,	-0.55,	2.29
9.12,	0.14,	1.37
7.43,	3.34,	3.52
5.01,	0.36,	3.99
5.65,	-3.66,	1.29
10.40,	-1.57,	4.02
11.70,	-1.41,	2.41
12.45,	-1.60,	0.93
13.70,	0.75,	0.55
12.70,	2.03,	0.99
9.76,	-1.50,	0.53
8.10,	-1.89,	-0.70
7.57,	4.10,	3.03
5.91,	2.68,	4.48
6.39,	-3.94,	2.33
9.85,	-3.17,	3.10
11.82,	1.29,	5.57
12.19,	-0.83,	2.57
12.87,	-3.25,	-0.26
11.72,	1.38,	-0.58
9.45,	3.72,	1.36
7.12,	-1.73,	-0.95
8.54,	-2.40,	-0.86
8.71,	3.72,	4.98
7.83,	1.94,	6.17
8.81,	-3.98,	2.87
10.97,	-1.80,	3.76
10.82,	-0.47,	3.80
9.48,	-3.22,	0.62
10.30,	1.21,	0.10
10.81,	3.67,	1.62
10.20,	-3.20,	-1.57
10.32,	-3.87,	-1.13
11.94,	4.85,	3.63
9.70,	5.08,	5.78
6.54,	-4.97,	1.41
7.49,	-2.77,	0.66
9.15,	3.51,	6.33
9.21,	-3.99,	0.95
10.39,	-4.83,	-0.81
11.73,	3.78,	2.72
12.75,	2.39,	1.58
11.58,	-5.60,	-1.24
11.55,	-1.15,	-0.62
10.58,	8.14,	5.49
5.23,	-0.93,	2.98
4.76,	-8.06,	-2.47
7.49,	3.90,	5.68
9.60,	5.14,	7.68
11.40,	-7.58,	-1.06
12.60,	-5.01,	0.24
14.25,	4.93,	2.46
12.00,	2.33,	1.29
9.38,	-4.41,	-2.88
9.45,	1.25,	-0.53
7.08,	5.38,	5.61
5.62,	-4.01,	1.95
7.75,	-4.65,	1.23
9.96,	4.69,	7.18
10.89,	0.37,	5.07
11.29,	-6.32,	-0.13
13.30,	-0.54,	1.71
11.92,	1.84,	1.18
8.35,	-0.56,	-1.98
7.86,	1.68,	-0.53
10.25,	3.51,	2.35
8.19,	-1.78,	3.21
8.20,	-4.85,	2.00
9.43,	3.58,	5.58
9.56,	3.05,	6.74
9.45,	-6.82,	-0.36
9.69,	-3.95,	0.24
10.44,	3.79,	2.88
10.53,	2.06,	0.62
10.62,	-3.79,	-1.23
12.42,	-1.47,	-1.40
11.69,	5.25,	4.93
8.06,	-1.27,	2.52
7.55,	-4.01,	-0.12
6.82,	3.99,	5.95
7.47,	1.58,	4.16
9.30,	-6.68,	-0.19
11.54,	-3.75,	0.00
12.08,	3.66,	3.12
12.04,	0.05,	1.18
12.92,	-3.21,	-2.14
11.79,	2.81,	2.32
7.95,	1.94,	3.61
6.12,	-3.50,	-0.16
5.77,	0.68,	2.65
7.15,	3.58,	5.13
9.11,	-3.77,	2.66
11.96,	-5.21,	0.80
13.17,	1.91,	3.75
12.77,	0.68,	2.21
11.49,	-2.66,	-3.00
10.70,	2.40,	-0.11
8.12,	3.22,	2.01
7.06,	-3.07,	0.43
7.78,	-1.92,	1.55
8.20,	4.63,	6.90
8.53,	-0.56,	5.18
10.77,	-5.29,	1.54
12.16,	-0.74,	3.71
12.35,	0.11,	2.15
10.07,	-1.48,	-1.23
9.52,	0.48,	-1.13
8.75,	3.59,	0.62
9.00,	1.01,	1.95
9.42,	-4.45,	0.64
10.09,	0.52,	3.31
8.02,	4.84,	8.29
7.70,	-2.81,	2.89
9.88,	-4.03,	0.84
10.25,	-0.11,	3.28
9.74,	-1.26,	-0.56
10.21,	0.27,	0.21
12.73,	1.31,	0.24
12.64,	-1.10,	0.41
10.42,	-2.77,	0.95
10.02,	1.52,	2.21
7.27,	5.01,	5.68
5.00,	-1.95,	2.82
7.38,	-4.10,	0.69
9.82,	1.42,	4.68
11.45,	-2.07,	1.29
12.01,	-4.66,	-0.88
13.53,	1.89,	0.67
13.52,	4.44,	1.64
9.05,	-3.02,	0.28
8.49,	-4.18,	-1.51
7.19,	5.57,	4.70
5.33,	3.74,	4.87
6.79,	-5.06,	0.87
9.48,	-3.21,	2.93
13.15,	1.20,	4.24
12.38,	-1.20,	3.08
12.31,	-3.87,	-0.51
12.31,	2.79,	0.34
10.62,	4.80,	2.09
7.40,	-3.71,	-1.91
7.75,	-3.25,	-1.13
8.74,	5.39,	5.81
7.42,	1.61,	6.62
8.18,	-5.46,	1.51
10.44,	0.36,	5.01
11.88,	0.49,	4.26
10.68,	-5.21,	-0.93
10.92,	-0.34,	-0.30
10.61,	4.53,	1.07
8.64,	-0.22,	-0.18
8.80,	-3.80,	-1.36
11.58,	3.05,	2.74
9.98,	5.23,	6.76
7.82,	-4.62,	1.89
7.87,	-3.57,	1.20
8.67,	3.77,	6.51
9.21,	-1.71,	2.00
9.98,	-5.92,	-1.57
11.55,	0.78,	0.36
12.13,	4.78,	3.05
11.80,	-3.07,	0.12
11.76,	-4.57,	-1.79
10.96,	6.41,	4.73
6.54,	2.64,	5.31
4.72,	-7.36,	-1.75
6.62,	1.03,	3.93
9.11,	5.52,	7.14
10.86,	-6.53,	-0.39
12.32,	-6.26,	-1.16
14.42,	5.00,	2.54
12.84,	3.73,	2.08
9.82,	-6.10,	-3.10
9.42,	-0.84,	-1.71
7.09,	7.68,	7.08
5.38,	-2.14,	2.20
7.10,	-4.61,	0.35
9.55,	4.32,	7.65
11.51,	-1.60,	3.15
12.37,	-6.76,	-0.45
13.49,	1.09,	1.55
12.11,	4.71,	1.67
8.79,	-1.53,	-0.95
8.16,	-3.51,	-2.80
9.20,	3.82,	3.10
8.02,	3.03,	5.16
7.63,	-5.64,	2.29
8.88,	-1.51,	3.47
9.42,	4.44,	8.48
10.02,	-3.72,	2.41
11.54,	-5.04,	-1.82
11.20,	2.66,	2.56
9.94,	1.65,	-0.54
9.20,	-1.86,	-1.53
10.85,	0.01,	0.12
11.73,	3.52,	3.30
8.54,	-0.82,	4.02
8.57,	-3.42,	0.94
7.61,	3.71,	5.67
6.77,	1.34,	5.19
8.88,	-6.48,	-0.53
11.18,	-2.67,	1.19
11.94,	2.75,	2.04
11.94,	-0.03,	0.54
13.06,	-1.93,	-1.36
12.86,	1.73,	1.66
8.70,	0.87,	3.34
7.25,	-1.71,	1.31
5.94,	1.78,	3.13
5.37,	2.25,	4.00
8.37,	-4.02,	2.24
11.07,	-5.03,	1.00
13.61,	1.07,	2.74
13.41,	1.35,	2.32
12.30,	-2.93,	-1.98
11.21,	-0.22,	-1.38
8.53,	3.75,	2.28
6.44,	-0.41,	1.42
6.98,	-1.57,	1.13
7.87,	2.90,	5.37
8.66,	-1.20,	5.07
10.36,	-5.37,	1.80
13.28,	0.35,	3.37
13.58,	1.60,	2.36
10.05,	-1.90,	-1.50
9.14,	-0.33,	-1.03
8.77,	2.73,	0.77
8.38,	-0.29,	1.86
8.66,	-2.98,	0.94
9.62,	2.41,	4.77
8.16,	2.08,	7.08
8.21,	-4.96,	2.61
10.39,	-2.35,	2.50
11.24,	1.38,	3.68
10.43,	-1.02,	-0.76
10.34,	-1.73,	-0.49
11.04,	1.49,	-0.95
10.93,	2.97,	2.64
10.51,	-3.03,	0.89
10.33,	-1.24,	1.22
8.21,	5.31,	6.74
6.06,	-0.35,	3.32
6.49,	-5.02,	0.48
9.18,	0.47,	3.07
11.51,	0.84,	3.20
11.25,	-4.16,	-0.58
13.06,	-0.80,	-0.27
13.59,	4.05,	2.10
11.02,	-0.62,	1.27
8.91,	-3.79,	-0.77
7.95,	4.70,	3.83
6.07,	4.82,	5.54
4.81,	-6.75,	0.45
7.63,	-5.01,	1.01
12.67,	4.59,	5.98
12.85,	-0.18,	3.34
13.52,	-6.25,	-2.61
12.77,	0.53,	0.19
10.17,	3.70,	1.47
8.14,	-1.52,	-1.58
7.18,	-0.08,	0.55
7.99,	4.38,	3.96
7.11,	-1.93,	4.92
8.16,	-6.87,	1.67
11.25,	1.89,	5.80
11.99,	3.86,	6.28
12.25,	-4.84,	-1.84
11.03,	-3.37,	-1.81
9.35,	3.82,	0.85
8.53,	2.06,	0.59
9.14,	-3.01,	-0.81
10.69,	0.38,	1.60
8.98,	4.12,	7.23
7.85,	-2.57,	4.14
8.39,	-5.76,	0.74
9.13,	2.60,	5.64
9.20,	1.60,	4.16
10.66,	-4.35,	-1.04
11.31,	-1.64,	-0.03
11.23,	1.68,	0.49
11.34,	-0.07,	0.43
11.39,	-0.94,	0.43
11.03,	3.25,	3.53
6.95,	0.73,	5.35
5.84,	-4.58,	0.57
5.88,	1.44,	3.71
8.13,	3.04,	5.60
10.60,	-4.49,	0.16
11.86,	-4.63,	0.71
13.68,	2.69,	1.16
12.78,	3.01,	2.92
11.83,	-4.12,	-3.02
11.20,	0.15,	-0.61
7.07,	5.83,	5.28
5.62,	-1.94,	1.74
6.63,	-4.70,	0.70
7.76,	2.40,	5.29
10.18,	1.28,	5.28
12.40,	-4.68,	1.03
14.28,	-2.78,	0.68
13.61,	0.90,	0.77
