x,	y,	z
9.95,	-7.13,	0.62
11.96,	0.46,	2.46
11.81,	3.42,	3.02
8.46,	-2.93,	-2.34
8.17,	-1.52,	-1.72
10.99,	5.17,	2.49
11.00,	1.34,	3.20
9.57,	-5.87,	0.47
9.69,	1.44,	3.69
8.63,	5.27,	7.16
7.37,	-4.63,	1.42
8.21,	-5.76,	-0.38
10.52,	3.08,	3.28
10.70,	2.28,	2.07
10.35,	-4.94,	-1.53
12.08,	-0.85,	-0.92
12.40,	6.69,	4.47
9.89,	-1.79,	2.21
8.67,	-5.70,	-1.30
7.75,	4.69,	5.83
6.23,	3.44,	5.05
7.02,	-6.33,	0.73
9.80,	-3.73,	0.69
12.78,	3.52,	4.48
12.35,	-0.87,	1.83
11.94,	-3.22,	-1.87
11.81,	3.68,	2.17
9.42,	2.24,	2.64
7.54,	-4.64,	-0.40
6.74,	0.81,	1.36
7.27,	6.44,	6.39
8.29,	-4.37,	2.17
10.52,	-7.35,	0.03
12.72,	2.62,	5.22
12.82,	2.18,	3.13
11.30,	-4.09,	-2.03
9.72,	-0.64,	-1.92
8.96,	5.88,	2.40
8.42,	-0.20,	0.99
8.80,	-6.33,	-1.81
8.97,	3.20,	4.15
8.64,	3.95,	7.69
9.35,	-6.40,	1.04
11.08,	-2.96,	2.53
10.99,	2.95,	4.88
10.02,	-1.77,	-1.36
9.25,	-2.12,	-1.62
9.70,	1.96,	-0.05
9.85,	2.11,	1.13
11.14,	-2.85,	1.07
11.88,	-1.58,	0.69
8.97,	5.41,	7.48
7.13,	-0.18,	4.44
7.55,	-5.22,	0.33
8.53,	-0.45,	3.15
10.01,	0.41,	1.89
10.76,	-1.92,	0.37
12.15,	-0.65,	-0.08
12.04,	1.53,	1.20
10.78,	-0.69,	1.46
10.54,	-1.60,	0.44
8.65,	3.54,	3.95
7.11,	1.97,	4.51
5.93,	-3.61,	1.64
7.31,	-1.24,	2.70
9.96,	2.91,	5.04
11.73,	-2.28,	1.84
12.90,	-5.39,	-0.36
13.20,	2.41,	0.63
11.00,	6.05,	3.58
8.59,	-2.76,	-0.95
8.52,	-3.29,	-1.32
7.04,	3.57,	4.39
6.06,	1.04,	3.87
8.44,	-4.09,	2.24
11.02,	-1.22,	3.40
12.19,	0.79,	4.92
11.51,	-3.46,	1.29
12.33,	-1.02,	-0.83
10.75,	3.64,	1.01
7.67,	0.34,	-0.81
8.35,	-1.58,	-1.37
10.42,	0.79,	2.02
9.00,	0.68,	4.15
8.25,	-1.93,	3.64
9.99,	0.19,	3.70
10.48,	0.50,	4.53
9.54,	-4.05,	0.70
9.65,	-2.21,	-0.15
10.64,	2.85,	0.56
9.52,	1.42,	0.49
9.58,	-3.33,	-1.12
11.83,	0.39,	0.84
12.38,	4.81,	5.57
8.31,	-3.42,	2.01
7.69,	-4.18,	0.45
7.64,	4.64,	5.79
7.71,	1.45,	3.99
9.00,	-6.50,	-0.60
11.68,	-3.04,	0.31
12.93,	3.89,	2.36
11.58,	0.58,	1.48
11.01,	-2.89,	-1.24
11.09,	2.64,	2.17
8.04,	2.17,	4.53
