x,	y,	z
11.46,	6.28,	3.82
8.62,	2.10,	4.89
7.91,	-6.08,	-0.21
8.24,	1.00,	4.00
7.88,	3.90,	6.23
7.20,	-6.06,	-0.04
9.37,	-3.92,	-0.86
12.87,	5.17,	4.20
13.16,	0.10,	0.57
12.76,	-5.98,	-1.87
12.55,	0.25,	0.36
8.87,	6.82,	5.98
6.12,	-1.01,	3.14
5.96,	-4.18,	-0.81
7.00,	3.54,	5.36
8.53,	-1.76,	3.55
9.70,	-7.83,	-0.31
12.59,	2.42,	3.31
13.36,	6.14,	4.85
11.96,	-5.26,	-2.31
10.89,	-5.56,	-3.71
10.34,	7.10,	3.77
7.59,	3.74,	3.88
6.31,	-6.08,	-1.10
7.48,	-0.03,	3.67
9.21,	4.04,	7.87
9.62,	-4.91,	3.33
11.53,	-4.16,	0.46
12.54,	4.69,	4.47
10.72,	1.35,	0.10
9.49,	-3.81,	-2.87
9.48,	-0.41,	-1.04
9.26,	3.60,	2.13
7.80,	-0.50,	3.08
9.56,	-2.72,	1.63
10.18,	2.60,	6.40
9.30,	0.53,	5.58
9.15,	-5.74,	0.61
9.72,	-2.48,	0.68
9.41,	3.29,	1.93
10.54,	0.94,	0.45
11.50,	-3.14,	-2.03
12.47,	-0.03,	-0.32
10.94,	2.24,	3.73
9.61,	-1.00,	1.72
8.82,	1.81,	3.16
6.96,	3.00,	5.11
6.60,	-5.06,	0.89
7.82,	-4.65,	0.84
10.52,	2.62,	4.06
11.46,	1.66,	2.72
13.16,	-4.71,	-1.21
14.12,	-1.89,	-1.54
11.42,	4.09,	3.73
8.57,	-0.67,	0.85
7.02,	-0.72,	0.88
6.76,	4.00,	4.57
6.16,	-1.82,	3.41
7.87,	-6.42,	1.20
11.58,	0.16,	3.88
12.30,	3.26,	5.20
12.10,	-2.88,	-0.29
12.49,	-2.86,	-1.45
11.61,	3.04,	0.88
8.85,	1.99,	1.05
7.30,	-2.93,	-0.52
8.04,	0.59,	1.14
7.75,	3.43,	7.66
7.69,	-4.12,	3.73
10.57,	-3.25,	3.24
11.63,	2.45,	5.89
10.61,	-1.02,	0.49
9.56,	-2.48,	-1.02
10.64,	2.16,	-0.43
10.35,	2.31,	0.48
8.45,	-3.45,	-0.67
10.17,	-1.10,	0.24
9.97,	6.68,	7.19
9.11,	0.37,	5.65
8.84,	-7.01,	0.06
9.50,	-0.30,	4.01
9.13,	1.20,	3.04
8.76,	-2.93,	-0.85
10.91,	-0.02,	0.42
12.31,	2.06,	0.21
12.25,	-1.62,	0.71
11.46,	-3.85,	-0.28
10.30,	4.23,	3.81
8.01,	5.46,	6.83
5.80,	-2.19,	2.29
5.84,	-3.99,	0.65
8.10,	1.94,	5.01
9.67,	-0.93,	2.49
10.72,	-4.35,	0.76
13.68,	-0.02,	0.52
14.00,	2.81,	1.65
11.45,	-2.14,	-0.56
10.13,	-2.92,	-2.15
7.76,	5.78,	3.65
6.21,	3.14,	4.71
6.56,	-6.49,	0.37
8.33,	-2.15,	3.16
10.79,	3.40,	6.72
11.10,	-2.12,	2.80
12.41,	-3.65,	-0.01
12.91,	2.04,	1.03
10.36,	2.44,	1.13
9.05,	-2.57,	-1.62
8.57,	0.18,	0.18
8.44,	4.37,	4.42
7.18,	-2.52,	3.48
8.62,	-5.16,	2.11
10.83,	3.33,	7.11
10.16,	1.12,	6.24
10.49,	-5.76,	-1.86
10.03,	-0.67,	0.44
10.37,	3.65,	0.53
9.91,	0.40,	-0.96
10.61,	-2.83,	-0.90
10.88,	0.90,	0.63
8.94,	3.78,	6.65
8.45,	-2.23,	2.74
9.37,	-0.76,	2.67
8.49,	2.39,	5.65
7.98,	-4.21,	0.78
9.07,	-4.46,	-0.11
10.46,	3.17,	1.83
11.77,	2.60,	1.75
12.38,	-4.26,	-1.84
13.33,	-1.83,	-0.86
10.76,	4.60,	4.58
7.55,	0.11,	3.48
6.11,	-3.30,	0.15
6.37,	2.91,	3.83
7.11,	0.35,	5.06
9.24,	-7.42,	0.18
12.34,	-1.80,	1.90
13.30,	4.42,	4.22
12.49,	-1.36,	-0.55
11.83,	-3.45,	-2.55
10.72,	3.10,	0.98
7.34,	3.12,	2.89
6.01,	-3.39,	0.23
7.37,	-0.76,	2.35
9.19,	2.21,	6.60
9.20,	-2.99,	3.59
11.35,	-3.15,	2.36
12.82,	1.18,	2.74
11.40,	0.68,	0.11
9.84,	-0.94,	-1.30
9.83,	0.94,	-0.49
8.64,	1.91,	0.81
7.99,	-2.78,	1.84
8.16,	-1.91,	1.33
9.78,	5.29,	8.02
9.34,	0.47,	5.76
9.51,	-7.30,	0.72
10.09,	-3.04,	1.54
10.00,	3.33,	1.29
9.34,	2.06,	0.82
10.68,	-2.54,	-2.13
12.03,	-0.32,	-0.94
10.00,	1.30,	4.01
10.17,	-1.83,	1.46
9.06,	3.43,	5.14
8.58,	3.89,	6.06
6.86,	-5.49,	0.62
7.84,	-5.47,	0.99
10.62,	1.41,	2.46
10.03,	2.25,	2.37
11.64,	-1.87,	-0.40
13.28,	-1.58,	-1.05
12.60,	1.15,	2.29
10.71,	-1.41,	1.59
8.14,	0.26,	0.83
6.81,	5.01,	4.32
5.30,	-0.46,	3.58
6.06,	-6.17,	1.27
10.83,	-2.15,	3.39
12.21,	1.31,	4.00
13.35,	-0.81,	0.65
13.03,	-1.16,	-0.58
11.40,	2.23,	0.10
9.75,	0.95,	1.36
7.36,	-3.67,	-1.32
7.06,	1.67,	1.58
7.82,	5.58,	7.26
8.12,	-4.06,	3.81
9.99,	-6.86,	0.96
11.79,	2.37,	5.83
11.20,	0.95,	2.10
11.21,	-3.09,	-2.29
10.32,	1.31,	0.46
9.62,	2.08,	-0.20
7.91,	-2.30,	0.40
9.46,	-2.20,	0.09
9.31,	5.47,	6.27
8.64,	2.94,	7.10
9.32,	-6.05,	0.81
9.95,	-3.04,	3.09
9.33,	0.83,	2.89
8.92,	-0.38,	0.46
10.27,	1.36,	0.38
10.91,	0.54,	0.16
11.84,	-2.88,	-0.34
11.06,	-2.51,	1.06
10.99,	4.58,	3.67
8.63,	5.44,	6.88
6.89,	-4.50,	0.81
7.45,	-4.48,	1.27
8.41,	0.82,	3.95
9.79,	-0.40,	2.26
10.90,	-2.26,	0.48
12.14,	0.07,	0.05
12.67,	1.75,	2.02
11.75,	-2.84,	0.22
11.39,	-1.31,	-0.84
9.40,	6.17,	4.21
5.13,	0.13,	2.73
5.44,	-5.75,	-0.98
8.19,	0.79,	5.20
9.97,	1.21,	5.71
11.66,	-4.01,	0.85
13.19,	-1.57,	1.14
13.53,	2.92,	0.92
9.95,	0.84,	0.27
8.94,	-2.43,	-1.40
9.31,	1.36,	-0.33
8.46,	4.55,	4.08
6.59,	-2.65,	2.54
8.30,	-4.34,	2.07
10.99,	1.58,	6.31
10.40,	0.24,	4.98
10.43,	-3.88,	0.65
11.88,	-0.46,	0.12
10.09,	2.37,	0.63
8.82,	-1.03,	-1.13
9.67,	-0.76,	-0.66
10.61,	3.44,	1.95
9.37,	1.19,	5.43
8.12,	-4.59,	2.61
9.71,	1.33,	4.14
9.10,	4.11,	6.95
8.11,	-6.37,	-0.85
8.48,	-4.78,	-1.40
10.87,	6.21,	3.34
10.88,	2.78,	1.27
11.47,	-7.07,	-2.92
13.55,	-2.10,	-1.38
10.92,	7.41,	6.51
8.02,	0.88,	3.74
6.90,	-4.37,	0.35
7.82,	2.05,	4.24
7.22,	-0.25,	4.21
8.31,	-6.27,	0.17
12.10,	-0.23,	1.58
