x,	y,	z
9.27,	-6.02,	0.50
10.20,	-0.95,	2.38
11.57,	2.38,	3.33
12.19,	-0.88,	0.79
14.33,	-3.19,	-1.25
12.43,	0.14,	0.64
8.74,	1.64,	2.40
7.42,	-0.35,	0.31
5.34,	2.46,	3.09
5.54,	1.75,	4.92
7.51,	-3.09,	2.55
11.03,	-3.87,	2.47
12.82,	0.50,	3.66
12.17,	-0.06,	2.30
12.57,	-2.76,	-1.22
11.17,	1.71,	-0.40
9.07,	2.75,	1.39
7.78,	-2.48,	-0.96
7.60,	-1.55,	0.54
8.05,	4.05,	5.40
8.18,	0.81,	5.59
10.99,	-4.91,	1.68
12.42,	-0.75,	3.79
10.83,	0.03,	3.01
9.90,	-1.76,	-1.43
10.06,	1.46,	0.82
9.71,	-0.24,	-0.98
9.41,	-1.73,	0.20
10.02,	-0.28,	1.79
9.96,	3.56,	4.42
7.62,	2.30,	6.96
7.87,	-3.17,	1.64
9.45,	-0.52,	3.80
9.52,	-1.78,	1.99
9.72,	-3.17,	-0.11
10.99,	0.91,	1.02
12.27,	2.37,	0.08
11.49,	-1.81,	0.65
11.66,	-3.73,	-1.13
10.52,	4.05,	3.59
8.35,	4.86,	5.53
4.96,	-4.21,	0.59
5.68,	-2.43,	1.82
9.71,	2.98,	5.38
10.22,	-2.98,	2.31
11.27,	-5.30,	-0.37
13.58,	2.24,	2.15
14.03,	3.25,	2.31
11.66,	-4.45,	-1.29
9.60,	-0.77,	-0.59
8.71,	6.91,	4.73
4.60,	-1.56,	2.34
4.76,	-6.71,	-1.23
9.65,	3.97,	6.05
11.45,	3.48,	6.95
11.61,	-7.80,	-0.05
12.77,	-4.27,	-0.08
12.53,	5.84,	2.77
10.26,	1.76,	-0.03
8.35,	-3.31,	-3.09
8.75,	1.10,	0.32
8.27,	2.04,	4.06
7.11,	-3.47,	2.64
9.84,	-0.02,	3.30
10.67,	5.83,	7.61
10.82,	-4.46,	2.53
10.19,	-9.05,	-2.18
10.13,	4.12,	2.25
10.18,	6.51,	3.09
9.52,	-5.28,	-2.97
10.30,	-4.86,	-2.34
11.57,	6.06,	4.56
9.66,	3.55,	5.66
7.47,	-5.45,	0.63
7.75,	0.61,	3.02
8.43,	3.83,	6.92
8.49,	-5.96,	0.50
10.83,	-4.43,	-0.58
11.73,	4.54,	3.81
11.92,	0.62,	0.54
11.88,	-5.07,	-1.68
12.56,	0.75,	0.73
10.35,	5.49,	5.05
6.37,	-2.85,	0.91
5.35,	-3.21,	-1.04
6.77,	5.28,	6.45
8.49,	0.58,	3.85
10.67,	-8.39,	-0.09
12.16,	-2.48,	0.58
13.43,	6.07,	5.06
12.83,	-0.72,	0.13
11.79,	-3.65,	-2.42
9.79,	3.42,	1.70
6.93,	1.37,	3.17
5.84,	-4.61,	-0.88
6.52,	2.67,	4.43
8.32,	5.68,	7.62
10.82,	-6.63,	1.78
12.39,	-7.76,	-0.18
13.45,	3.71,	3.31
11.44,	4.24,	1.98
9.11,	-2.88,	-2.90
9.16,	-1.48,	-2.25
8.50,	2.18,	2.69
8.68,	-1.59,	1.56
9.20,	0.02,	2.87
9.26,	4.97,	7.59
8.75,	-1.92,	3.96
9.93,	-6.36,	1.06
10.99,	-0.96,	0.91
10.13,	3.47,	2.21
9.79,	-0.49,	-0.62
10.52,	-3.21,	-2.45
11.50,	0.83,	1.57
10.69,	1.18,	3.29
9.70,	-0.39,	1.76
8.56,	2.34,	3.99
6.08,	0.41,	4.32
6.77,	-3.78,	1.74
9.90,	-2.09,	2.12
10.98,	0.65,	2.26
11.87,	-1.60,	1.32
12.45,	-2.67,	-1.20
12.98,	2.54,	2.02
11.46,	1.58,	2.58
8.81,	-2.91,	-0.12
7.65,	0.95,	1.78
5.29,	4.52,	4.82
4.76,	-1.45,	3.14
9.82,	-5.10,	0.83
12.20,	-0.57,	3.76
11.86,	0.48,	2.91
12.55,	-1.69,	0.76
12.92,	0.20,	-0.60
11.85,	1.94,	0.88
7.77,	-1.68,	-0.70
7.62,	-0.76,	-0.35
7.43,	3.76,	3.89
6.32,	1.16,	4.55
6.92,	-3.42,	3.45
11.52,	-1.46,	3.42
13.17,	1.07,	5.22
12.09,	-3.89,	0.10
