x,	y,	z
8.14,	4.59,	3.73
5.54,	1.28,	3.58
6.38,	-5.47,	0.19
8.93,	-1.50,	3.09
11.01,	3.44,	5.43
11.91,	-2.15,	1.88
13.88,	-5.02,	-1.66
13.11,	1.63,	0.87
10.15,	3.15,	1.48
7.57,	-1.28,	-0.68
7.76,	-0.41,	0.45
7.63,	2.52,	4.78
6.98,	-1.42,	4.10
9.55,	-3.37,	2.64
11.22,	0.64,	4.77
10.26,	0.23,	3.78
10.74,	-2.65,	0.01
12.66,	1.41,	0.09
10.47,	-0.02,	0.06
8.66,	-2.99,	-2.67
8.24,	1.20,	1.32
10.01,	4.54,	3.97
8.20,	-0.33,	5.61
9.44,	-5.30,	1.37
10.30,	1.01,	4.68
8.92,	-0.02,	3.54
8.52,	-3.56,	-1.39
10.26,	1.35,	1.95
11.61,	1.05,	-0.05
11.55,	-2.75,	-0.63
11.23,	-2.84,	-0.20
11.20,	4.19,	2.72
9.75,	5.74,	6.03
6.67,	-4.81,	0.79
6.91,	-4.33,	0.36
7.85,	4.05,	6.26
8.10,	-0.62,	2.77
10.22,	-3.79,	-0.03
12.69,	0.22,	1.99
13.79,	1.46,	1.04
11.86,	-1.69,	0.87
11.75,	-1.76,	-0.77
10.02,	4.15,	3.06
5.69,	1.26,	4.03
5.02,	-5.00,	-0.56
8.10,	1.55,	4.19
9.12,	2.63,	6.17
9.89,	-5.76,	0.70
11.78,	-1.85,	1.42
14.01,	3.93,	3.04
12.67,	-1.78,	-0.95
9.65,	-3.53,	-2.68
9.33,	3.29,	0.59
7.62,	4.56,	4.10
7.08,	-3.82,	2.18
8.92,	-3.84,	1.75
10.06,	5.27,	7.69
10.18,	-1.75,	4.52
10.02,	-7.65,	-1.98
11.27,	4.17,	3.33
11.51,	4.95,	2.37
9.46,	-6.32,	-3.97
9.64,	-5.08,	-2.84
9.87,	6.59,	3.41
8.81,	5.16,	6.15
8.66,	-6.35,	0.49
9.94,	-2.39,	2.67
8.95,	3.84,	7.51
7.86,	-3.86,	2.36
8.97,	-2.19,	-1.05
10.48,	5.78,	4.83
11.38,	-2.83,	-1.82
11.97,	-6.32,	-3.07
12.99,	2.88,	1.58
11.33,	5.75,	4.42
7.86,	-2.59,	1.78
7.41,	-3.03,	-0.06
6.74,	3.90,	5.51
6.99,	-0.37,	3.59
8.45,	-5.71,	0.19
11.10,	-0.12,	2.06
12.69,	3.35,	3.84
12.81,	-3.22,	-0.25
12.48,	-3.22,	-1.60
11.90,	4.66,	2.76
8.14,	1.75,	2.98
5.96,	-4.82,	-0.88
6.76,	2.09,	3.03
7.29,	5.51,	7.05
8.61,	-2.54,	3.83
10.99,	-6.84,	-0.03
12.52,	3.22,	4.49
12.48,	2.73,	2.98
11.38,	-5.16,	-3.02
11.18,	-0.77,	-1.22
9.19,	4.38,	1.84
7.07,	-0.90,	0.99
7.70,	-2.98,	0.24
9.96,	3.00,	5.94
