x,	y,	z
8.09,	4.45,	5.69
11.29,	-3.94,	1.40
11.37,	-8.86,	-1.39
13.16,	3.08,	1.84
13.28,	7.89,	5.02
11.79,	-4.60,	-1.98
10.55,	-5.14,	-3.15
7.82,	6.69,	5.35
5.61,	1.68,	3.68
5.65,	-5.51,	-0.58
7.12,	1.73,	4.85
11.42,	2.55,	6.13
12.60,	-6.14,	1.47
13.67,	-8.16,	-1.30
13.35,	3.28,	1.78
10.84,	5.11,	2.34
8.90,	-1.90,	-2.63
8.29,	-0.56,	-0.97
7.57,	2.89,	3.95
7.14,	-1.36,	3.41
8.60,	-3.22,	1.85
10.27,	2.71,	5.75
10.42,	-0.16,	4.54
11.55,	-5.67,	-0.30
11.23,	-2.45,	0.10
9.80,	1.02,	-0.06
9.50,	2.09,	0.24
9.92,	1.08,	0.15
10.64,	0.09,	1.50
9.65,	0.16,	3.47
8.55,	-0.60,	3.17
8.12,	0.79,	3.41
7.43,	0.76,	3.88
8.96,	-2.47,	1.68
10.83,	-3.20,	0.61
11.06,	-0.42,	1.28
11.87,	0.55,	1.37
11.91,	-1.26,	-0.02
11.89,	1.59,	1.36
10.50,	3.49,	3.93
7.62,	-3.04,	0.90
6.36,	-3.08,	0.31
5.60,	4.88,	5.08
6.36,	2.93,	5.42
11.07,	-5.99,	0.48
13.14,	-5.93,	0.49
12.79,	1.46,	2.12
12.52,	2.91,	2.30
11.82,	-0.33,	-0.82
11.01,	-0.04,	0.26
6.89,	0.58,	1.75
6.31,	-0.30,	1.62
6.46,	-0.17,	2.71
7.08,	0.42,	4.26
9.47,	-1.55,	4.10
13.12,	-1.84,	2.66
13.92,	-2.61,	1.71
12.45,	-3.53,	-0.84
9.45,	1.43,	-0.52
9.08,	4.54,	0.41
7.85,	1.07,	0.82
7.90,	-3.47,	0.62
9.58,	0.80,	2.66
9.01,	4.46,	7.37
8.77,	-4.23,	2.21
9.96,	-4.98,	0.95
11.47,	2.21,	4.07
11.17,	-0.71,	1.12
9.54,	-3.71,	-2.21
10.44,	0.98,	-0.06
11.04,	3.82,	2.23
10.27,	-1.17,	1.81
10.09,	-2.33,	0.33
9.57,	4.44,	5.07
6.17,	0.51,	4.78
5.93,	-6.03,	0.15
9.70,	0.73,	3.39
11.27,	1.88,	4.04
10.94,	-4.66,	-0.95
12.19,	-2.20,	0.33
13.35,	3.76,	2.27
11.24,	0.93,	2.35
9.06,	-3.33,	-0.79
8.49,	1.78,	1.70
5.82,	3.65,	4.32
