x,	y,	z
9.71,	5.01,	0.94
8.26,	4.29,	0.90
9.01,	-2.18,	-1.78
10.16,	-0.38,	0.21
9.57,	1.57,	6.07
7.89,	-3.35,	3.50
9.44,	-0.34,	3.75
9.09,	4.20,	6.47
8.54,	-3.31,	1.43
10.24,	-6.06,	-1.41
11.39,	0.81,	0.71
11.35,	2.97,	0.54
11.39,	-1.17,	0.03
11.70,	-2.59,	-0.58
10.62,	3.47,	4.17
7.96,	2.54,	5.72
6.46,	-3.77,	0.25
6.46,	0.53,	2.55
8.24,	2.20,	5.21
9.17,	-5.02,	1.21
11.84,	-2.72,	0.65
13.71,	3.32,	3.42
13.05,	-1.27,	-0.46
11.70,	-3.13,	-1.73
10.32,	4.18,	2.07
7.84,	4.22,	3.87
5.67,	-2.82,	1.74
6.03,	-2.49,	0.40
7.47,	5.81,	6.80
10.38,	-1.05,	4.27
11.69,	-8.63,	-0.51
13.46,	-1.02,	2.14
13.10,	4.63,	3.37
10.40,	0.03,	-0.88
10.06,	-1.54,	-1.86
8.69,	1.98,	1.22
7.43,	0.61,	2.86
6.90,	-3.70,	1.40
8.26,	-0.03,	3.78
8.88,	3.50,	7.36
9.95,	-2.05,	3.95
12.75,	-5.10,	0.67
13.18,	-2.14,	0.45
9.56,	0.49,	-1.09
8.29,	1.94,	-0.61
10.16,	2.48,	0.18
9.95,	0.01,	1.05
9.73,	-3.72,	1.91
10.19,	0.62,	2.87
8.68,	5.25,	6.86
7.28,	-1.69,	3.49
8.12,	-5.46,	0.21
10.29,	-0.19,	3.09
11.49,	0.67,	0.32
11.64,	-1.68,	-0.74
12.78,	-0.28,	-0.95
12.56,	2.66,	1.54
9.08,	-1.82,	2.67
8.40,	-3.43,	-0.11
6.93,	5.64,	6.13
5.69,	3.00,	4.93
6.56,	-5.78,	0.87
9.77,	-3.59,	2.22
12.41,	0.82,	2.73
12.44,	0.41,	1.76
13.58,	-2.03,	-0.71
13.22,	0.12,	-0.68
9.47,	2.04,	2.24
7.13,	-1.13,	0.67
6.84,	0.82,	1.26
6.61,	4.26,	5.14
6.99,	-2.54,	3.64
8.90,	-5.43,	2.29
13.23,	0.06,	4.37
13.39,	0.19,	3.03
11.86,	-2.56,	-1.01
10.75,	1.23,	-0.80
9.32,	3.95,	1.70
7.95,	-2.25,	-0.15
8.54,	-3.98,	-0.74
8.96,	4.73,	4.53
7.66,	2.62,	6.86
7.64,	-6.53,	1.49
10.61,	-1.30,	3.73
12.19,	2.90,	5.69
11.64,	-4.33,	-2.51
10.31,	-2.68,	-1.72
9.17,	3.58,	0.54
9.50,	2.28,	0.16
9.81,	-3.53,	0.00
11.28,	-1.44,	0.77
10.01,	5.99,	7.48
7.43,	-0.08,	4.75
6.76,	-5.33,	0.16
7.83,	0.85,	3.50
10.36,	1.55,	3.12
11.35,	-3.87,	-0.34
12.65,	-1.60,	-0.71
13.16,	3.14,	1.94
11.01,	-1.35,	1.05
10.17,	-3.82,	-1.15
8.42,	5.94,	4.45
6.36,	4.84,	6.14
5.31,	-6.55,	-0.53
6.66,	-3.26,	2.39
10.74,	3.28,	5.49
11.77,	-1.41,	2.40
13.44,	-3.86,	-0.70
14.33,	1.55,	0.66
11.31,	1.36,	1.60
9.17,	-3.75,	-1.70
8.23,	2.40,	0.91
7.00,	6.85,	5.56
5.82,	-3.78,	1.45
7.48,	-6.35,	1.20
10.10,	2.27,	6.31
11.60,	2.00,	6.14
12.85,	-4.97,	-0.41
13.01,	-2.30,	-0.90
10.07,	4.09,	1.44
8.18,	0.80,	-0.25
8.78,	-1.98,	-1.34
10.25,	1.23,	1.62
8.27,	2.04,	5.40
7.98,	-2.68,	3.77
9.23,	-0.44,	3.29
9.46,	2.63,	6.25
10.04,	-3.74,	0.57
11.20,	-4.47,	-0.69
11.69,	1.73,	0.36
10.31,	1.74,	0.40
9.55,	-2.19,	-1.43
11.47,	-0.04,	-0.15
10.78,	4.04,	5.33
8.50,	-1.23,	4.61
7.53,	-3.29,	0.92
6.80,	2.98,	5.17
6.80,	-0.75,	3.07
8.73,	-4.82,	-0.55
13.06,	-0.45,	2.07
13.07,	1.12,	0.88
11.98,	-1.83,	0.78
12.19,	-2.80,	-1.07
11.14,	4.26,	2.51
7.63,	4.52,	4.88
5.53,	-4.16,	-0.26
6.26,	-1.77,	1.50
7.41,	2.68,	6.21
8.82,	-2.72,	3.57
12.67,	-3.55,	0.72
14.37,	2.01,	3.05
13.16,	-0.20,	0.37
10.80,	-3.89,	-2.02
9.80,	1.67,	-0.29
8.92,	5.51,	2.88
