x,	y,	z
8.07,	2.81,	6.49
8.85,	-2.33,	3.25
11.74,	-3.02,	2.85
12.30,	-1.50,	3.05
9.68,	-2.84,	-0.39
8.90,	-0.76,	-0.24
9.99,	3.64,	0.76
10.32,	1.70,	1.22
10.93,	-4.13,	-0.28
11.38,	-1.46,	1.09
8.90,	5.39,	6.13
6.51,	0.90,	4.23
6.97,	-3.56,	0.21
9.22,	0.87,	3.44
10.75,	-1.52,	1.63
10.78,	-4.77,	-0.57
13.31,	1.04,	1.00
13.45,	4.28,	2.78
10.29,	-2.67,	0.41
9.40,	-3.86,	-1.45
7.81,	5.35,	4.71
5.89,	3.16,	4.98
5.47,	-5.18,	0.57
8.35,	-1.36,	3.14
11.42,	1.77,	5.09
11.61,	-3.38,	2.03
13.33,	-3.59,	-0.39
13.67,	2.34,	1.23
10.43,	2.37,	1.49
8.45,	-1.93,	-1.40
7.74,	0.89,	0.79
7.14,	3.46,	3.29
6.72,	-1.68,	3.26
8.29,	-4.05,	2.53
11.90,	1.84,	5.74
12.44,	1.12,	6.04
11.21,	-6.27,	-0.98
11.21,	-2.22,	-0.65
9.67,	4.90,	1.91
9.19,	1.11,	-0.30
8.67,	-2.62,	-1.61
10.02,	1.28,	1.87
8.32,	1.85,	4.78
7.50,	-2.83,	2.84
10.03,	0.84,	3.07
10.59,	3.59,	6.43
10.57,	-6.31,	-0.69
10.22,	-6.04,	-1.50
10.56,	3.59,	1.72
10.47,	3.70,	1.34
10.66,	-2.77,	-0.80
11.49,	-2.46,	-0.48
10.76,	3.49,	4.80
7.61,	0.16,	4.41
6.38,	-3.20,	0.56
6.64,	2.75,	3.83
8.87,	1.58,	4.24
10.47,	-6.35,	-0.11
12.05,	-3.57,	0.01
13.54,	4.50,	3.12
12.26,	0.94,	1.62
11.08,	-4.88,	-2.05
9.45,	2.68,	1.65
7.27,	5.88,	5.52
5.00,	-5.22,	-0.13
6.52,	-4.05,	0.09
9.02,	6.02,	8.12
10.65,	-0.37,	4.60
12.47,	-6.96,	-0.48
13.92,	-0.96,	2.32
12.35,	2.44,	1.13
9.77,	0.17,	-0.44
8.42,	0.61,	-0.83
7.96,	2.41,	1.76
6.43,	-1.47,	2.13
7.44,	-3.30,	1.57
8.77,	0.83,	3.66
10.39,	2.50,	7.55
11.16,	-4.70,	2.49
11.89,	-4.20,	0.93
11.25,	0.84,	2.34
9.11,	0.93,	-0.38
9.12,	0.14,	-0.88
10.12,	1.35,	0.10
10.08,	0.78,	2.28
9.16,	-2.18,	2.01
9.02,	-0.34,	2.95
8.68,	4.62,	5.38
8.24,	0.61,	4.47
10.09,	-7.37,	-1.23
11.05,	-3.57,	0.06
10.79,	3.48,	1.95
11.02,	1.48,	0.36
12.06,	-1.62,	-0.86
11.86,	0.50,	1.12
9.48,	-0.20,	3.24
