x,	y,	z
12.43,	-2.38,	0.15
11.98,	-0.03,	-0.73
9.64,	3.47,	1.03
7.63,	0.14,	-0.13
8.20,	-2.86,	-0.29
9.60,	0.41,	1.47
8.45,	4.35,	6.45
8.40,	-2.63,	3.26
10.57,	-4.57,	1.60
11.10,	0.39,	4.30
10.12,	-0.99,	2.09
10.29,	-1.45,	-1.33
9.99,	1.95,	0.13
9.11,	0.56,	-0.10
9.29,	-2.22,	-0.45
12.46,	0.65,	1.41
11.93,	3.92,	4.63
8.01,	-1.37,	4.19
7.51,	-3.97,	0.86
7.93,	1.43,	4.52
8.35,	-0.18,	2.94
9.95,	-3.70,	-0.12
11.68,	-0.39,	0.85
12.28,	2.18,	1.59
10.82,	-1.43,	0.93
11.28,	-2.22,	-0.44
11.03,	3.73,	3.09
7.41,	2.09,	4.29
6.40,	-4.17,	0.90
6.66,	-1.15,	2.75
8.18,	3.09,	5.29
10.10,	-1.99,	2.17
12.43,	-4.27,	0.18
14.23,	1.08,	1.19
12.58,	3.10,	1.82
9.02,	-1.94,	-0.12
9.23,	-1.34,	-1.05
8.36,	4.24,	4.71
5.71,	-0.94,	3.16
7.14,	-3.59,	1.05
9.52,	2.03,	6.03
11.32,	-1.20,	3.95
11.64,	-5.29,	0.95
12.90,	0.39,	1.30
12.56,	3.69,	1.41
8.18,	-1.77,	-1.06
7.16,	-2.75,	-2.81
10.40,	5.05,	2.84
9.55,	2.48,	4.20
8.14,	-6.66,	1.17
9.42,	-0.43,	3.00
10.32,	5.32,	7.87
9.54,	-4.80,	1.64
9.59,	-5.52,	-1.51
10.80,	4.13,	3.09
9.87,	2.33,	0.14
8.74,	-4.20,	-1.91
11.68,	-1.24,	-0.93
12.33,	5.80,	4.33
9.90,	-1.34,	3.51
8.44,	-6.05,	-0.75
7.84,	4.44,	5.65
6.98,	3.64,	5.80
7.33,	-7.54,	-1.04
10.34,	-3.99,	-0.29
12.90,	4.77,	3.76
12.05,	-0.26,	1.11
11.06,	-4.59,	-1.77
11.75,	2.67,	1.74
9.05,	3.89,	4.85
7.23,	-4.20,	0.54
7.16,	-0.37,	1.80
7.83,	4.83,	6.09
7.89,	-3.81,	1.97
9.58,	-6.14,	0.42
13.75,	3.85,	3.92
13.74,	3.24,	3.70
11.11,	-5.98,	-3.26
9.84,	-0.86,	-1.52
8.90,	7.74,	4.68
7.68,	-0.44,	1.94
6.80,	-6.87,	-0.82
7.86,	2.89,	4.66
9.10,	3.29,	7.95
10.25,	-7.06,	0.93
12.76,	-2.46,	2.14
12.66,	4.62,	4.80
10.45,	-1.04,	-0.93
8.60,	-3.66,	-2.62
8.34,	2.86,	0.02
9.58,	4.66,	2.83
9.43,	-4.26,	1.06
10.19,	-4.11,	0.81
9.82,	5.95,	7.92
8.73,	1.07,	5.69
9.22,	-7.89,	-1.53
9.46,	-1.83,	1.23
