x,	y,	z
10.03,	4.67,	4.24
9.12,	4.24,	6.87
8.66,	-5.86,	0.77
8.60,	-4.22,	1.75
10.01,	2.56,	3.99
9.47,	-0.39,	0.56
9.61,	-2.90,	-1.38
12.02,	1.51,	0.05
12.72,	2.81,	1.80
11.70,	-4.28,	0.12
11.03,	-2.81,	-0.58
8.07,	7.30,	7.18
5.48,	1.19,	4.41
5.55,	-6.51,	-0.66
7.84,	-0.57,	3.78
11.15,	0.74,	3.41
11.19,	-3.69,	0.82
13.49,	-1.05,	-0.07
13.52,	3.20,	1.44
10.80,	-0.83,	0.32
9.78,	-3.98,	-2.07
7.55,	4.38,	2.68
6.39,	5.47,	5.29
6.91,	-5.15,	1.52
8.97,	-5.23,	2.03
11.36,	2.63,	5.99
11.48,	0.64,	4.34
12.33,	-3.79,	-1.01
12.15,	0.55,	-0.21
9.73,	3.65,	1.55
8.64,	-1.70,	-0.71
8.56,	-2.35,	-0.87
8.93,	4.11,	3.84
7.67,	0.85,	5.72
8.73,	-5.09,	1.92
10.86,	0.00,	5.52
10.62,	1.29,	5.46
9.80,	-4.31,	-0.71
10.10,	-1.02,	-1.08
9.84,	4.09,	1.76
9.44,	-0.23,	-0.76
10.53,	-3.57,	-1.47
11.82,	1.04,	1.43
10.51,	5.30,	5.49
7.85,	-1.67,	3.76
8.90,	-3.43,	0.10
8.44,	1.35,	5.38
8.17,	-2.31,	1.80
9.77,	-3.19,	0.34
10.68,	1.53,	1.69
11.45,	1.94,	1.34
11.36,	-2.55,	0.00
12.68,	-2.34,	-0.60
12.42,	3.44,	3.08
7.31,	1.20,	3.70
5.72,	-4.07,	0.40
6.53,	1.92,	3.40
7.32,	3.97,	6.75
9.43,	-7.14,	0.25
12.42,	-6.10,	-0.60
14.04,	4.93,	3.54
12.85,	2.92,	1.75
10.32,	-4.45,	-2.48
10.55,	-0.52,	-1.02
7.80,	4.38,	3.88
5.40,	-1.29,	2.04
7.84,	-1.92,	1.85
9.80,	2.71,	6.40
9.54,	-3.03,	3.95
10.80,	-5.91,	0.98
13.01,	2.27,	2.51
12.08,	3.61,	2.23
8.95,	-2.16,	-2.08
9.05,	-1.22,	-1.48
9.37,	2.79,	1.92
8.83,	0.65,	2.95
7.99,	-2.67,	2.75
9.93,	1.57,	4.22
9.80,	2.16,	6.90
9.28,	-5.84,	1.88
9.66,	-3.75,	0.38
10.40,	3.60,	2.54
9.52,	2.39,	0.47
9.45,	-3.10,	-1.39
12.45,	-0.58,	-0.86
12.16,	3.77,	4.37
9.22,	-1.53,	2.21
8.64,	-1.46,	2.01
8.45,	4.52,	5.50
7.32,	-0.27,	4.23
7.70,	-8.03,	-0.96
10.32,	-1.92,	1.39
11.62,	4.54,	3.34
10.76,	-0.99,	0.46
12.10,	-3.37,	-1.77
13.18,	2.39,	1.76
10.15,	-0.06,	2.54
