x,	y,	z
12.14,	-1.48,	1.84
12.72,	0.21,	0.53
9.62,	-1.90,	-1.41
8.69,	0.58,	-1.07
10.03,	4.86,	1.08
8.71,	1.14,	4.26
8.37,	-5.52,	1.39
10.31,	0.91,	4.58
9.26,	5.22,	7.46
7.77,	-4.50,	0.73
7.83,	-4.80,	-0.45
11.61,	2.41,	2.96
11.70,	-0.21,	0.50
10.51,	-3.77,	-2.00
12.33,	1.58,	0.14
11.46,	5.14,	4.49
9.79,	-1.78,	2.61
7.54,	-3.04,	0.71
7.89,	4.23,	5.00
6.39,	0.36,	3.76
6.22,	-5.87,	0.13
11.04,	0.14,	2.52
13.71,	2.46,	3.50
12.85,	-4.99,	-1.14
12.68,	-3.38,	-1.71
11.85,	6.38,	3.17
8.75,	3.14,	3.14
6.15,	-5.40,	-1.54
6.16,	-0.13,	1.59
7.61,	4.31,	5.29
7.92,	-2.56,	2.72
10.37,	-5.07,	1.28
13.30,	1.54,	3.68
13.43,	0.38,	2.51
12.18,	-5.77,	-3.18
10.25,	2.55,	-0.55
8.60,	7.05,	3.09
6.73,	-3.22,	-0.53
7.60,	-5.59,	0.07
9.11,	4.29,	6.07
9.24,	4.12,	7.79
9.73,	-6.47,	0.55
10.55,	-3.99,	1.28
11.68,	3.26,	3.68
11.03,	-0.57,	0.51
10.19,	-2.77,	-2.82
10.62,	2.34,	0.30
8.74,	2.61,	2.49
8.47,	-2.41,	1.99
10.03,	-0.40,	2.42
9.91,	3.57,	6.68
8.02,	-0.27,	5.14
7.50,	-4.14,	0.80
8.20,	1.02,	3.60
10.04,	-0.02,	2.04
11.88,	-5.13,	-1.19
12.50,	-0.74,	-1.52
12.97,	6.58,	3.12
10.18,	-0.63,	1.73
10.16,	-5.49,	-1.52
8.47,	4.89,	5.30
6.54,	4.66,	6.09
5.93,	-6.88,	-0.59
8.09,	-3.59,	0.59
10.05,	4.33,	5.79
11.95,	-0.96,	1.90
13.93,	-5.68,	-1.43
14.29,	-0.04,	-0.51
10.50,	4.81,	3.11
8.31,	-1.29,	0.12
7.41,	-1.56,	-0.69
6.75,	4.46,	4.81
6.76,	-1.70,	3.34
8.49,	-5.88,	1.15
11.15,	1.12,	4.75
11.94,	2.23,	5.40
12.68,	-4.21,	-0.90
12.88,	-2.28,	-1.46
10.05,	2.77,	0.32
7.74,	1.05,	-0.20
8.11,	-0.54,	-0.44
8.97,	1.78,	2.87
8.13,	-0.13,	5.19
9.03,	-3.29,	3.57
10.46,	-0.00,	3.98
10.38,	1.08,	4.49
9.36,	-3.32,	0.08
10.84,	-2.17,	-0.78
10.90,	2.57,	0.88
10.26,	1.15,	0.44
9.88,	-3.11,	-0.70
10.58,	0.69,	1.13
9.42,	4.67,	6.44
8.33,	-1.57,	3.07
8.26,	-3.86,	1.22
7.92,	1.30,	3.99
7.60,	1.40,	3.70
8.96,	-2.94,	0.87
13.89,	-2.44,	-0.68
13.53,	1.10,	1.15
11.56,	0.28,	1.40
10.98,	-1.02,	-0.01
9.77,	3.13,	3.67
7.52,	1.60,	4.48
5.69,	-2.98,	0.73
6.68,	-0.35,	2.92
9.18,	-0.22,	3.25
8.61,	-2.62,	2.06
12.83,	-1.25,	1.46
14.77,	1.54,	1.50
12.84,	-2.64,	-0.37
11.04,	-3.68,	-2.92
8.66,	4.79,	2.22
7.18,	4.70,	2.48
6.02,	-4.30,	0.87
7.86,	-3.89,	1.34
10.44,	3.75,	7.16
10.22,	-0.31,	5.39
11.78,	-4.85,	-0.11
12.42,	0.36,	2.03
11.87,	1.89,	0.46
9.61,	-1.96,	-1.51
8.96,	-0.95,	-1.68
9.51,	4.26,	2.03
7.96,	0.44,	4.79
8.35,	-5.50,	0.92
10.29,	1.70,	5.37
9.63,	3.52,	7.02
8.29,	-5.60,	0.14
9.14,	-3.46,	-0.00
11.60,	3.31,	1.91
11.20,	0.20,	0.36
10.71,	-2.95,	-1.72
12.13,	1.30,	0.84
10.47,	3.23,	4.35
8.44,	-1.56,	3.20
8.36,	-0.73,	1.99
8.12,	3.11,	4.79
6.72,	-2.82,	1.93
7.23,	-4.75,	-0.02
10.66,	2.66,	3.75
13.19,	1.67,	2.77
12.90,	-6.10,	-1.83
12.71,	-1.99,	-1.30
10.78,	7.88,	5.19
7.89,	1.30,	2.93
7.06,	-5.84,	-1.15
7.00,	1.54,	3.19
7.44,	3.26,	5.85
8.20,	-5.25,	1.60
10.13,	-3.07,	1.34
12.69,	3.94,	5.09
13.55,	-0.99,	0.41
12.33,	-5.87,	-2.49
11.17,	1.91,	-0.29
8.43,	5.89,	3.24
5.51,	-2.71,	-0.48
6.93,	-3.23,	-0.30
9.22,	2.93,	6.40
9.56,	-1.02,	4.99
10.39,	-4.50,	1.85
11.67,	0.42,	3.14
10.83,	0.73,	1.72
10.18,	-2.45,	-1.56
10.76,	0.57,	-1.12
10.36,	3.28,	0.74
8.31,	-0.21,	2.04
8.98,	-2.47,	1.25
10.10,	3.12,	5.46
9.10,	2.02,	5.99
8.39,	-5.37,	0.93
8.92,	-2.74,	1.81
9.09,	2.00,	3.07
9.85,	-0.25,	1.05
11.80,	-3.01,	-1.59
12.44,	0.52,	-0.58
11.55,	3.09,	3.60
10.21,	-2.55,	1.17
9.18,	0.14,	2.12
7.88,	5.83,	6.63
5.91,	-2.63,	2.16
6.57,	-6.42,	-0.44
9.34,	1.90,	3.89
10.32,	2.40,	4.35
12.63,	-4.10,	-0.62
14.22,	-2.74,	-0.76
12.89,	2.62,	1.40
9.70,	1.41,	1.85
7.76,	-1.24,	0.26
7.64,	2.15,	1.89
7.16,	2.75,	4.76
7.43,	-4.55,	1.74
9.23,	-3.55,	2.42
11.14,	1.98,	5.33
10.89,	-0.71,	2.92
13.07,	-2.42,	-1.06
13.44,	1.22,	0.29
10.61,	0.38,	-0.46
7.96,	-2.51,	-1.23
7.00,	1.31,	0.85
7.70,	5.41,	4.75
7.83,	-2.51,	3.97
9.61,	-7.20,	0.98
11.39,	1.17,	5.14
10.51,	2.29,	5.39
9.79,	-4.17,	-1.67
10.12,	-0.69,	-1.16
11.32,	3.45,	1.16
10.29,	-1.23,	-1.15
9.97,	-1.80,	-0.17
10.72,	3.28,	3.41
8.77,	2.72,	6.15
8.29,	-3.18,	2.75
8.65,	-1.72,	2.47
8.74,	1.06,	4.23
8.06,	-2.55,	1.00
9.37,	-2.39,	0.05
12.69,	2.56,	1.30
12.72,	1.27,	1.57
11.68,	-3.68,	-0.67
11.31,	-0.24,	0.82
8.48,	4.62,	5.12
6.31,	-0.74,	3.07
6.24,	-3.40,	0.84
7.39,	1.80,	4.42
9.01,	0.04,	3.56
10.02,	-4.59,	0.87
13.28,	-1.09,	0.50
14.47,	3.62,	2.47
12.11,	-2.23,	-0.16
10.24,	-3.89,	-2.93
8.11,	6.28,	4.19
6.29,	3.79,	4.54
6.97,	-6.23,	-0.39
8.47,	-2.34,	2.68
10.35,	2.62,	6.36
10.41,	-1.98,	3.24
11.30,	-3.11,	0.83
12.71,	0.97,	1.10
11.26,	0.99,	0.68
9.97,	-2.90,	-2.48
9.19,	0.92,	-0.45
8.19,	5.05,	3.16
7.18,	-1.38,	3.25
8.38,	-4.16,	1.43
11.08,	2.21,	5.89
10.43,	0.19,	5.33
9.19,	-5.75,	-0.68
9.69,	-0.88,	1.08
10.19,	3.53,	1.30
10.76,	-0.07,	-0.49
12.05,	-2.69,	-2.02
11.60,	2.16,	1.06
9.31,	2.64,	5.49
7.94,	-3.82,	1.55
8.72,	0.39,	3.32
7.89,	4.36,	6.46
7.23,	-4.35,	0.79
8.59,	-5.14,	-0.47
10.77,	1.96,	2.76
11.77,	1.60,	1.57
12.98,	-3.08,	-0.80
13.37,	-0.89,	-0.71
10.69,	3.68,	4.15
7.55,	-0.23,	2.26
6.24,	-2.15,	1.09
6.72,	1.77,	3.19
7.64,	-0.00,	4.35
8.54,	-4.76,	1.75
12.13,	-0.53,	2.34
12.71,	3.03,	4.51
12.73,	-3.38,	-1.41
12.45,	-2.84,	-1.93
10.13,	4.40,	1.80
7.31,	2.57,	2.37
5.93,	-3.84,	-0.00
7.92,	-0.12,	2.34
9.10,	2.48,	6.47
9.56,	-3.95,	3.21
11.40,	-3.33,	1.78
11.73,	2.20,	4.22
10.68,	-0.44,	0.22
10.60,	-2.01,	-2.36
10.52,	1.56,	-0.38
9.90,	2.00,	0.17
7.21,	-1.09,	1.33
8.71,	-1.24,	1.82
9.75,	2.94,	6.01
9.44,	0.23,	5.73
9.80,	-5.15,	0.77
9.74,	-2.34,	1.95
8.91,	0.49,	1.51
8.95,	-0.20,	0.52
12.33,	0.88,	-0.60
13.42,	1.25,	0.68
10.73,	-1.19,	1.02
9.64,	-0.91,	1.79
8.80,	3.21,	4.23
7.49,	1.37,	4.73
6.53,	-4.75,	1.28
7.45,	-1.97,	2.14
10.05,	1.90,	3.84
10.05,	-2.11,	1.43
12.25,	-3.16,	-1.33
13.83,	3.04,	1.39
12.26,	1.83,	2.35
10.41,	-4.60,	-0.52
7.63,	0.35,	1.24
6.58,	7.04,	5.64
5.57,	-1.86,	2.32
8.04,	-7.19,	-0.11
10.70,	-0.31,	4.44
11.45,	2.33,	4.68
12.20,	-1.92,	0.64
12.68,	-1.98,	-1.44
12.06,	2.49,	0.94
9.42,	0.48,	0.23
6.99,	-1.98,	-0.60
7.33,	2.49,	2.42
8.23,	2.69,	6.17
8.76,	-4.46,	3.33
10.96,	-2.88,	2.90
11.82,	2.44,	5.98
10.16,	-3.14,	0.40
9.81,	-3.33,	-2.13
10.43,	3.03,	0.42
10.74,	1.69,	0.32
9.40,	-4.47,	-2.72
9.29,	0.83,	1.19
9.78,	6.68,	5.42
8.46,	-1.37,	4.18
8.95,	-6.50,	0.94
9.86,	0.76,	4.40
9.38,	1.56,	4.53
8.06,	-4.69,	-1.66
9.89,	-0.88,	-0.21
11.98,	4.89,	2.37
12.63,	-0.55,	0.82
11.96,	-5.22,	-2.02
11.24,	3.01,	2.40
7.51,	5.05,	6.28
5.99,	-3.79,	0.49
6.95,	-2.68,	2.16
8.22,	1.83,	4.73
9.51,	-1.72,	2.50
10.41,	-4.31,	0.47
13.30,	1.78,	0.71
13.15,	4.48,	3.53
11.85,	-4.11,	-1.54
10.99,	-3.19,	-1.48
8.42,	4.56,	4.30
5.47,	1.36,	3.27
5.65,	-2.51,	1.63
8.63,	1.00,	4.49
10.43,	-2.21,	4.22
10.93,	-6.10,	1.06
12.47,	0.72,	1.49
12.72,	5.24,	2.61
10.27,	-1.51,	-1.13
9.88,	-4.14,	-3.10
8.47,	3.29,	1.66
7.20,	4.82,	4.39
7.79,	-4.18,	1.66
10.38,	-3.27,	2.17
10.83,	3.09,	7.36
10.44,	-1.73,	3.78
10.39,	-5.18,	-0.59
9.80,	-0.28,	0.73
9.52,	3.66,	1.27
10.48,	0.28,	-0.31
11.39,	-2.83,	-2.00
10.46,	2.02,	1.84
8.56,	2.82,	5.40
8.76,	-2.78,	1.54
9.28,	-0.55,	3.46
8.56,	1.08,	5.21
8.17,	-3.45,	0.41
8.87,	-1.53,	0.65
11.08,	1.90,	1.59
11.40,	-0.64,	0.28
13.49,	-2.53,	-0.89
13.89,	1.04,	0.78
9.45,	2.86,	4.39
6.79,	-1.52,	1.94
6.75,	0.14,	2.11
7.13,	2.86,	5.04
7.90,	-4.38,	1.96
9.74,	-5.97,	0.56
12.03,	2.36,	3.61
12.24,	2.81,	3.28
11.89,	-3.70,	-1.71
11.99,	-1.13,	-0.95
10.20,	3.90,	3.02
7.56,	-0.92,	1.29
6.02,	-2.92,	0.02
7.35,	3.93,	4.56
8.74,	1.89,	6.59
10.32,	-6.93,	1.51
12.46,	-3.06,	2.00
12.57,	3.77,	4.44
10.22,	0.21,	-0.38
9.59,	-1.34,	-2.12
10.68,	1.65,	0.27
8.89,	0.30,	0.52
7.13,	-1.36,	1.65
8.55,	1.20,	3.49
10.65,	1.68,	6.08
9.67,	-3.72,	3.93
10.63,	-3.15,	1.94
10.58,	0.42,	3.52
8.72,	-2.18,	-0.78
8.48,	-1.23,	-1.04
11.74,	4.02,	1.21
12.27,	1.59,	1.15
10.03,	-3.73,	0.41
9.64,	0.39,	1.84
8.86,	5.61,	6.31
7.30,	-1.39,	3.01
7.48,	-6.28,	0.01
8.57,	-0.25,	2.70
9.67,	2.18,	2.76
10.33,	-2.11,	0.25
12.55,	-2.49,	-1.29
14.40,	2.88,	1.39
12.03,	0.46,	2.36
9.49,	-4.73,	-1.19
7.40,	3.68,	3.30
6.30,	6.19,	6.55
6.32,	-5.44,	1.08
7.96,	-6.01,	1.25
11.33,	1.40,	4.97
11.41,	-0.13,	3.25
11.82,	-2.72,	-0.66
12.17,	1.07,	0.13
11.22,	2.73,	1.44
9.24,	-2.15,	-0.34
7.55,	-2.08,	-0.29
7.52,	4.22,	3.52
7.22,	1.63,	5.52
8.59,	-5.36,	2.24
12.10,	-1.25,	4.03
12.25,	1.88,	5.84
10.87,	-3.85,	-0.92
9.96,	-1.05,	-1.45
9.50,	5.21,	1.87
10.24,	0.59,	-0.53
9.06,	-5.25,	-1.84
8.93,	1.16,	1.64
8.66,	6.65,	8.46
9.02,	-2.45,	3.51
10.38,	-5.69,	1.55
10.36,	1.12,	4.60
9.47,	-1.30,	1.78
8.84,	-4.11,	-2.20
9.66,	2.48,	0.95
11.01,	4.28,	1.54
11.54,	-3.07,	-0.03
12.35,	-3.57,	-1.13
9.84,	5.76,	5.78
7.60,	3.11,	5.73
6.90,	-5.12,	-0.22
7.13,	-1.89,	2.42
8.82,	0.70,	3.33
9.72,	-2.85,	1.24
11.09,	-3.62,	-0.36
13.12,	2.43,	1.96
12.80,	1.42,	1.95
12.03,	-3.32,	-1.36
10.63,	-0.07,	0.39
6.75,	4.11,	3.79
5.25,	-0.41,	2.66
7.45,	-2.79,	1.57
9.07,	1.10,	5.12
10.86,	-1.48,	3.73
11.60,	-4.50,	1.16
12.93,	0.31,	0.91
11.69,	4.05,	1.69
10.16,	-0.43,	-0.44
10.09,	-3.11,	-2.29
8.22,	1.88,	2.29
6.56,	2.27,	4.40
7.49,	-2.52,	2.11
9.78,	-0.83,	3.72
11.00,	0.01,	5.86
10.91,	-3.95,	2.16
11.05,	-2.49,	0.62
10.65,	1.76,	0.35
8.42,	2.05,	0.67
9.70,	-0.32,	-1.57
11.31,	0.40,	0.92
9.58,	1.55,	2.67
8.35,	0.05,	4.50
9.15,	-0.42,	3.31
10.31,	0.97,	5.11
8.40,	-3.23,	3.03
9.23,	-3.85,	0.06
9.92,	1.03,	1.89
9.59,	1.55,	0.36
9.79,	-0.77,	0.05
13.46,	-0.85,	-0.65
13.15,	1.78,	2.29
9.38,	-0.55,	3.21
7.30,	-2.99,	1.05
6.87,	2.67,	3.84
7.07,	3.30,	4.76
7.53,	-5.47,	0.83
10.64,	-5.31,	-0.02
12.25,	2.07,	3.48
12.21,	0.96,	1.98
11.95,	-2.28,	-1.24
12.16,	1.25,	0.21
9.56,	1.86,	2.26
