x,	y,	z
7.63,	-1.84,	2.25
9.33,	-4.97,	-0.04
12.43,	-0.16,	1.33
14.35,	2.51,	2.59
12.21,	-3.31,	-0.51
10.24,	-1.78,	-0.78
10.00,	6.17,	2.96
7.04,	1.99,	4.28
5.77,	-7.19,	-0.72
7.39,	0.19,	2.79
8.93,	6.54,	8.57
9.89,	-6.23,	1.24
12.51,	-6.80,	-0.82
13.56,	4.58,	4.73
12.33,	1.84,	0.85
8.95,	-3.85,	-2.33
8.20,	-0.10,	-1.33
8.70,	5.47,	3.14
8.01,	0.09,	2.93
8.93,	-5.85,	0.75
9.95,	1.67,	4.87
9.54,	2.35,	7.00
10.09,	-6.25,	0.34
11.11,	-2.00,	0.58
10.87,	4.16,	3.00
9.29,	-0.56,	-1.40
8.77,	-3.13,	-1.91
10.91,	1.55,	0.65
10.49,	3.23,	4.02
10.18,	-2.58,	2.22
10.24,	-1.33,	2.01
8.28,	3.14,	5.78
6.76,	-1.92,	3.27
7.95,	-4.97,	-0.08
10.24,	1.19,	2.16
11.49,	1.83,	2.24
11.94,	-4.14,	-1.53
12.27,	-0.37,	-0.37
11.60,	5.12,	3.85
8.77,	-0.45,	2.32
7.87,	-3.37,	0.56
7.08,	3.41,	4.06
7.05,	2.33,	5.09
7.91,	-7.09,	-0.15
10.26,	-3.02,	1.07
12.62,	5.69,	5.29
13.12,	-0.57,	1.62
12.22,	-6.36,	-3.23
11.30,	2.36,	0.50
7.85,	6.02,	4.23
6.77,	-2.48,	-0.25
7.60,	-2.06,	1.38
7.87,	3.36,	5.49
8.15,	-2.20,	4.34
10.24,	-5.52,	1.43
13.56,	2.12,	4.41
12.98,	1.86,	3.76
11.03,	-3.71,	-2.46
9.92,	0.22,	-0.40
8.25,	3.04,	0.78
7.32,	-0.89,	0.43
9.05,	-1.20,	1.08
10.39,	2.90,	4.70
8.91,	-1.47,	5.44
9.24,	-5.83,	1.56
10.74,	0.15,	3.94
10.44,	1.35,	2.95
9.03,	-2.40,	-0.84
10.14,	-1.03,	-0.82
10.73,	1.78,	0.19
9.69,	0.70,	0.97
10.92,	-1.87,	0.80
10.86,	1.57,	2.66
9.21,	2.84,	5.68
7.44,	-2.90,	1.99
7.24,	-3.19,	1.60
8.45,	1.65,	3.51
9.90,	0.46,	2.71
10.92,	-3.79,	-0.06
13.41,	-0.86,	-0.42
13.10,	3.53,	2.42
9.89,	-1.33,	0.84
9.13,	-1.97,	-0.61
8.16,	4.35,	5.03
6.18,	0.70,	3.79
6.44,	-4.75,	1.30
9.24,	-1.37,	3.35
