x,	y,	z
8.82,	1.67,	1.22
6.47,	-1.48,	0.14
6.93,	0.71,	0.97
8.45,	2.78,	6.53
8.83,	-4.10,	4.34
10.30,	-4.48,	1.83
11.80,	3.00,	6.21
12.26,	0.86,	1.45
11.74,	-2.09,	-1.65
9.86,	-1.65,	-1.73
9.43,	0.28,	-1.63
7.88,	-0.49,	1.45
8.12,	-1.92,	0.40
9.19,	5.24,	5.23
9.71,	4.20,	7.97
10.39,	-7.20,	0.07
11.08,	-5.69,	0.59
9.91,	2.67,	3.42
9.32,	2.34,	0.91
9.79,	-1.58,	-0.46
10.40,	-3.10,	-1.75
11.22,	0.64,	1.53
10.64,	1.07,	2.56
10.11,	2.00,	2.08
8.31,	2.43,	4.96
6.78,	-2.23,	2.20
8.01,	-3.29,	1.60
9.33,	-0.85,	2.33
9.87,	1.02,	2.54
11.82,	-1.24,	1.83
12.88,	-2.69,	-0.96
12.50,	0.31,	1.27
11.13,	0.86,	1.30
9.02,	1.43,	0.85
7.48,	2.10,	2.49
5.62,	-1.08,	2.41
6.86,	-2.63,	2.45
8.77,	-0.33,	4.15
10.98,	0.90,	5.37
12.16,	-2.42,	2.31
13.19,	-2.59,	0.06
12.37,	2.31,	0.33
10.34,	1.80,	0.35
8.00,	-2.04,	-1.74
7.71,	0.17,	0.18
6.61,	2.98,	5.48
7.00,	-1.44,	4.32
10.77,	-2.99,	2.92
11.34,	0.28,	5.82
10.46,	-1.29,	3.64
11.26,	-2.03,	0.42
11.44,	2.13,	0.99
10.15,	-1.04,	-0.49
9.20,	-3.23,	-2.92
9.62,	1.13,	1.12
9.25,	3.72,	3.64
7.68,	0.66,	5.01
9.55,	-2.30,	2.20
11.09,	0.66,	4.14
10.06,	-3.26,	3.10
9.08,	-5.75,	-1.42
9.62,	3.65,	2.37
10.57,	4.20,	2.51
10.37,	-5.25,	-1.88
11.55,	-4.70,	-1.59
12.33,	5.14,	3.19
9.52,	4.93,	4.90
6.45,	-4.31,	0.50
6.57,	-2.61,	0.80
8.23,	3.09,	5.79
8.75,	-2.40,	3.14
10.66,	-4.28,	-0.22
12.75,	1.88,	3.08
13.22,	0.46,	1.21
12.08,	-4.09,	-1.39
11.33,	0.96,	-0.48
9.64,	6.02,	3.67
5.59,	-2.20,	1.95
5.24,	-5.66,	-0.93
8.51,	4.09,	5.91
9.02,	2.30,	6.94
10.49,	-6.22,	1.20
12.74,	-1.69,	2.31
