x,	y,	z
11.50,	-4.55,	-1.92
11.58,	1.86,	0.94
10.83,	4.97,	4.32
10.01,	-2.60,	0.63
8.60,	-2.58,	0.81
7.18,	3.69,	4.65
5.64,	0.32,	3.61
8.23,	-5.29,	0.25
10.68,	-0.42,	2.28
12.61,	2.30,	3.84
13.09,	-2.99,	0.07
12.21,	-2.45,	-1.19
10.89,	3.78,	1.51
7.66,	1.94,	1.76
7.25,	-2.57,	-0.63
8.18,	1.23,	2.62
7.76,	2.60,	5.50
8.69,	-4.90,	2.68
11.05,	-4.12,	1.79
12.63,	2.89,	5.03
11.89,	-0.09,	1.68
10.75,	-2.31,	-1.58
9.78,	1.56,	0.10
7.90,	1.23,	0.61
8.19,	-1.98,	0.19
9.33,	0.46,	2.63
9.46,	3.72,	5.78
8.83,	-2.78,	4.98
9.78,	-6.09,	1.58
10.71,	1.66,	5.02
10.12,	1.13,	3.17
9.99,	-2.22,	-1.63
9.92,	-0.37,	0.17
9.84,	1.13,	-0.84
9.51,	1.06,	1.99
10.89,	-1.54,	1.02
11.32,	1.34,	3.06
9.46,	3.25,	6.19
7.11,	-2.73,	1.79
7.25,	-3.18,	1.75
9.48,	1.09,	2.59
10.24,	0.33,	2.70
11.60,	-3.10,	-0.64
13.00,	-0.71,	-0.12
11.84,	1.49,	1.78
9.94,	-1.16,	0.46
10.00,	1.55,	1.48
9.33,	3.93,	4.08
6.35,	-2.83,	1.68
6.01,	-4.45,	0.91
8.43,	1.69,	4.62
10.59,	1.43,	4.06
12.01,	-3.71,	1.27
13.49,	-3.03,	0.11
12.84,	2.18,	1.54
9.99,	0.81,	0.79
8.65,	-0.66,	-1.36
7.94,	3.47,	2.03
7.61,	0.16,	3.22
7.52,	-5.32,	1.14
9.40,	-1.04,	4.01
10.85,	4.07,	6.67
10.97,	-2.19,	2.97
11.59,	-5.66,	-0.79
11.64,	1.25,	0.69
9.89,	3.16,	0.99
7.86,	-1.23,	-1.50
8.69,	-0.77,	-0.48
9.84,	3.10,	3.52
8.79,	0.38,	5.56
9.28,	-3.72,	2.28
10.64,	0.53,	4.53
9.38,	0.40,	4.50
8.24,	-4.21,	0.58
10.08,	-0.35,	0.47
11.10,	2.82,	1.23
9.83,	-1.94,	-1.25
10.55,	-2.49,	-1.23
11.69,	4.16,	3.12
10.96,	3.25,	4.92
8.05,	-5.14,	1.22
7.80,	-1.64,	1.38
7.10,	5.11,	6.19
7.91,	-2.13,	2.53
10.50,	-5.41,	-0.43
12.22,	0.75,	2.69
12.95,	2.12,	1.73
11.56,	-2.87,	-0.20
10.97,	-0.45,	-1.08
9.98,	6.31,	3.93
7.37,	-0.70,	2.38
6.33,	-7.40,	-1.54
7.81,	2.18,	4.01
7.67,	5.61,	7.19
10.18,	-5.45,	0.59
12.38,	-5.11,	0.21
13.85,	2.21,	2.90
12.68,	0.00,	0.18
9.36,	-1.48,	-1.80
9.14,	3.26,	0.22
7.47,	2.63,	2.96
6.84,	-4.22,	1.32
9.02,	-2.51,	2.17
9.94,	4.01,	6.79
9.46,	-1.18,	4.95
10.60,	-5.59,	0.74
11.81,	0.04,	2.72
10.90,	0.64,	0.95
9.35,	-1.24,	-1.85
8.99,	0.99,	-0.75
9.77,	2.92,	1.49
8.54,	-0.29,	2.69
9.82,	-2.57,	2.09
10.43,	2.73,	4.93
9.31,	1.10,	5.50
8.98,	-6.08,	0.70
9.10,	-2.35,	1.34
9.82,	3.53,	3.05
10.76,	0.64,	0.61
10.89,	-4.29,	-1.93
12.10,	0.70,	-0.42
11.06,	5.87,	4.92
9.22,	-3.12,	1.08
9.07,	-3.87,	-0.54
7.44,	4.86,	6.31
6.01,	0.76,	3.77
7.67,	-5.40,	1.33
10.97,	-1.54,	1.81
12.58,	1.27,	3.46
12.23,	-2.62,	0.19
12.90,	-0.17,	-0.57
11.64,	4.26,	2.50
