x,	y,	z
12.88,	5.21,	5.69
13.58,	-3.95,	-1.09
12.42,	-6.35,	-3.17
10.98,	4.36,	0.99
7.58,	5.09,	2.93
6.20,	-3.40,	-1.85
7.97,	-0.73,	1.34
9.04,	2.34,	6.56
9.22,	-3.49,	3.60
10.56,	-3.18,	2.61
11.29,	1.43,	3.80
10.40,	-0.43,	1.03
10.59,	-2.29,	-1.47
11.05,	1.14,	-0.90
9.86,	2.54,	0.63
8.84,	-1.05,	1.07
9.65,	-1.27,	1.24
10.06,	3.75,	5.85
8.57,	0.52,	5.27
8.09,	-5.09,	0.89
8.73,	-0.98,	3.00
8.63,	1.11,	2.98
10.17,	-2.56,	0.18
12.55,	-2.01,	-1.44
12.85,	3.16,	1.08
11.31,	0.83,	2.60
10.26,	-4.82,	-0.59
8.91,	2.89,	3.60
7.48,	6.30,	7.19
5.73,	-4.95,	0.22
7.00,	-5.19,	0.11
9.15,	3.43,	5.10
10.35,	0.49,	3.44
13.21,	-4.39,	-1.07
15.05,	-0.98,	-0.11
12.60,	3.11,	1.89
9.01,	-0.18,	1.09
7.66,	-0.61,	-0.03
7.59,	3.45,	3.79
6.17,	-1.78,	3.40
7.39,	-5.06,	1.65
10.25,	0.89,	5.08
10.99,	1.47,	5.34
11.46,	-4.20,	0.05
13.21,	-1.72,	-0.82
12.36,	2.01,	0.88
10.34,	-1.02,	-1.70
7.39,	-1.10,	-0.84
7.83,	3.75,	1.49
8.16,	2.53,	5.62
8.15,	-5.04,	2.12
10.76,	-2.43,	3.52
10.92,	3.28,	6.68
9.20,	-3.02,	1.58
9.41,	-5.05,	-1.56
11.38,	3.62,	1.14
11.68,	3.35,	1.29
9.80,	-4.28,	-2.54
10.75,	-1.21,	-0.40
10.13,	6.19,	6.31
8.42,	0.57,	5.28
8.36,	-4.52,	0.51
8.34,	1.21,	4.24
8.01,	-0.25,	3.00
7.80,	-3.95,	0.14
11.04,	-0.32,	0.71
13.41,	2.63,	0.98
12.14,	-1.23,	0.76
12.12,	-3.44,	-0.99
10.91,	3.65,	3.10
8.14,	4.00,	5.03
5.72,	-4.81,	0.34
6.23,	-2.18,	1.24
7.92,	3.66,	6.12
8.62,	-1.87,	2.72
11.21,	-4.82,	0.59
13.19,	0.89,	1.32
13.96,	1.96,	2.14
12.11,	-3.82,	-1.71
9.54,	0.93,	-0.23
7.98,	7.42,	4.41
6.09,	-2.17,	1.93
7.24,	-7.13,	-1.00
9.50,	2.94,	6.51
9.85,	2.91,	7.02
10.44,	-5.59,	0.69
11.31,	-2.78,	1.10
12.60,	3.15,	1.48
11.28,	0.12,	0.08
10.00,	-3.31,	-3.72
9.24,	1.61,	-0.14
7.40,	4.53,	4.19
7.43,	-1.61,	2.73
10.10,	-2.00,	2.13
10.80,	2.82,	6.42
9.41,	-4.07,	2.24
8.83,	-5.83,	-0.62
9.42,	3.08,	2.93
10.28,	3.25,	1.29
11.56,	-3.13,	-1.42
