x,	y,	z
8.98,	-8.06,	0.20
10.16,	-8.21,	-0.77
13.14,	5.61,	4.92
13.33,	4.10,	3.28
12.02,	-5.77,	-3.28
11.08,	-1.54,	-1.99
8.50,	5.52,	4.23
6.22,	-1.37,	1.24
6.52,	-2.56,	0.78
7.91,	4.89,	6.80
9.17,	-0.40,	5.43
10.16,	-7.24,	1.50
12.95,	-1.45,	2.59
13.06,	3.42,	3.54
10.58,	0.25,	-0.71
9.43,	-0.95,	-1.37
8.55,	1.44,	0.05
8.07,	0.12,	1.87
7.84,	-2.25,	1.21
9.22,	2.09,	4.71
9.54,	2.14,	6.96
9.67,	-4.88,	3.05
10.27,	-4.33,	1.34
10.28,	1.06,	3.18
10.32,	1.37,	-0.16
10.57,	-0.29,	-0.58
10.82,	-1.06,	-1.47
10.85,	1.29,	0.99
10.40,	-1.17,	2.03
9.34,	-0.60,	0.61
8.05,	5.64,	7.07
7.82,	0.25,	3.58
8.09,	-7.71,	0.40
9.16,	-3.51,	1.28
10.07,	3.65,	3.91
11.22,	1.17,	1.16
13.07,	-3.41,	-1.53
12.98,	-1.26,	-0.43
10.60,	0.76,	2.90
8.63,	-1.59,	0.56
7.01,	3.10,	3.32
5.69,	4.33,	5.11
6.55,	-3.41,	1.98
9.47,	-5.43,	2.06
11.90,	-0.98,	2.57
12.04,	1.51,	3.50
13.46,	0.17,	0.00
12.95,	-0.41,	-0.39
9.99,	-0.34,	-0.27
7.92,	-0.65,	0.30
7.67,	1.27,	0.84
7.11,	3.66,	4.15
7.02,	-1.54,	4.60
8.62,	-5.10,	2.51
11.42,	0.00,	5.21
12.34,	1.05,	4.58
12.00,	-3.06,	-0.70
11.27,	-0.18,	-1.07
9.28,	3.62,	1.19
7.97,	-0.42,	-0.63
8.83,	-3.36,	-0.61
10.40,	2.38,	2.04
8.51,	4.33,	7.71
8.21,	-3.38,	3.15
10.05,	-5.64,	1.17
10.22,	0.49,	5.15
8.88,	-0.78,	2.50
9.77,	-0.57,	-0.12
11.34,	2.12,	1.08
11.13,	-1.49,	-1.04
10.92,	-3.50,	-0.66
11.43,	1.07,	1.37
11.14,	5.42,	4.12
6.28,	-0.24,	4.47
6.52,	-4.42,	-0.28
8.45,	1.61,	5.06
9.04,	-1.00,	3.27
9.44,	-4.84,	-0.26
11.26,	0.88,	2.10
13.87,	3.36,	1.86
12.33,	-3.18,	0.12
11.28,	-4.68,	-2.13
10.84,	4.30,	2.14
6.59,	5.18,	4.66
4.75,	-4.37,	0.76
7.05,	-1.93,	1.66
9.59,	5.07,	7.74
10.89,	-4.84,	1.64
11.97,	-7.18,	-1.84
13.78,	4.70,	3.90
13.16,	4.18,	1.39
8.94,	-4.32,	-1.78
8.72,	-2.64,	-2.21
8.86,	6.42,	4.02
6.56,	1.87,	4.67
6.82,	-6.91,	0.12
9.31,	0.10,	4.64
10.81,	3.58,	7.76
10.45,	-4.64,	2.00
12.62,	-3.40,	-0.35
11.73,	2.72,	2.33
9.34,	0.76,	-0.94
7.84,	-1.09,	-1.62
10.04,	1.80,	0.81
10.89,	2.21,	2.91
8.09,	-2.54,	3.53
8.71,	-1.66,	2.78
9.78,	4.34,	6.43
8.77,	-1.23,	4.23
8.01,	-7.21,	-1.36
