x,	y,	z
12.20,	-4.32,	-1.13
12.03,	-2.44,	-0.74
10.62,	6.39,	4.21
7.87,	2.33,	3.79
5.43,	-5.65,	-1.33
5.92,	0.58,	2.51
6.85,	4.09,	6.93
9.49,	-4.47,	1.94
13.15,	-5.03,	0.76
13.77,	1.96,	2.93
12.32,	1.35,	1.17
10.90,	-2.62,	-1.97
10.81,	0.66,	0.10
8.66,	2.93,	2.11
6.77,	-2.26,	1.23
7.24,	-1.92,	0.24
7.73,	4.00,	7.39
8.43,	-1.05,	4.83
11.39,	-4.07,	1.97
13.41,	-0.48,	3.20
12.24,	0.13,	0.20
9.18,	-1.59,	-0.64
8.83,	0.61,	-2.42
9.28,	3.62,	1.70
9.36,	-3.09,	0.74
9.70,	-4.50,	0.36
9.98,	6.19,	6.79
8.22,	4.22,	7.13
7.75,	-7.04,	-0.22
9.28,	-2.97,	1.26
11.30,	2.90,	3.06
10.42,	-1.04,	-0.24
10.89,	-3.78,	-1.04
12.49,	0.30,	-0.71
11.44,	3.48,	4.29
9.86,	-2.18,	1.31
8.85,	0.16,	2.03
7.56,	5.34,	6.22
4.71,	-3.09,	2.71
6.22,	-6.31,	0.10
11.60,	2.52,	4.01
11.77,	1.84,	3.88
12.63,	-4.96,	-1.45
13.52,	-2.15,	-0.25
12.40,	3.74,	1.98
9.44,	1.56,	1.90
7.30,	-1.38,	-0.23
7.00,	1.95,	2.14
5.70,	0.84,	4.41
6.49,	-4.06,	2.15
10.96,	-0.22,	3.85
13.58,	3.22,	5.61
13.03,	-1.74,	2.94
12.23,	-5.41,	-2.67
11.48,	3.17,	0.00
9.68,	4.70,	2.07
8.41,	-3.76,	-1.71
8.20,	-2.33,	0.10
8.68,	5.50,	5.48
7.15,	-0.92,	4.62
8.03,	-6.56,	0.79
11.27,	2.84,	5.47
12.62,	3.50,	5.78
11.71,	-6.89,	-3.33
10.46,	-2.57,	-2.30
9.00,	4.20,	1.19
8.93,	0.39,	-1.44
9.66,	-2.80,	0.70
11.12,	0.09,	1.48
9.39,	3.59,	7.32
7.32,	-2.26,	3.56
7.60,	-1.28,	2.26
8.43,	3.23,	5.20
10.37,	-2.39,	0.77
11.01,	-5.71,	-1.62
12.47,	1.37,	0.31
12.68,	3.98,	2.86
11.44,	-3.42,	-0.81
11.10,	-2.23,	-0.17
8.46,	5.90,	5.84
5.78,	0.52,	4.41
5.38,	-5.57,	0.14
6.85,	1.64,	4.18
10.13,	2.36,	4.87
11.71,	-5.51,	0.24
13.22,	-3.77,	-0.19
14.16,	2.96,	1.79
11.52,	1.31,	1.04
9.84,	-2.64,	-1.13
8.19,	2.53,	1.84
6.83,	3.76,	4.60
5.71,	-5.10,	0.07
7.87,	-2.30,	1.65
9.95,	4.77,	7.65
11.55,	-1.15,	4.07
12.94,	-6.18,	-0.17
13.18,	-0.62,	-0.50
10.29,	4.62,	1.51
8.52,	-0.24,	-1.47
9.36,	-1.89,	-0.94
8.81,	1.16,	2.76
7.89,	-0.84,	4.12
8.21,	-2.11,	2.68
9.31,	3.44,	6.23
9.33,	1.78,	5.96
10.80,	-6.49,	-0.02
11.91,	-4.31,	-0.86
10.72,	3.74,	1.47
9.22,	0.80,	0.04
9.99,	-2.91,	-2.63
11.18,	2.02,	1.90
10.12,	1.46,	4.19
9.06,	-3.10,	2.32
8.07,	0.46,	3.21
6.86,	4.20,	5.97
6.85,	-3.43,	1.74
9.94,	-4.81,	-1.50
12.90,	0.66,	2.59
12.19,	-0.49,	-0.24
12.34,	-1.19,	0.31
12.64,	0.67,	0.38
10.39,	2.58,	3.39
7.11,	-0.61,	2.74
5.92,	-0.97,	1.07
5.98,	2.99,	4.70
6.74,	-0.51,	3.36
8.99,	-4.11,	2.11
13.26,	-1.47,	1.66
14.13,	0.98,	2.47
12.76,	-2.06,	-0.51
11.76,	-1.43,	-1.86
9.89,	4.63,	2.56
7.27,	1.26,	2.27
6.49,	-4.60,	-0.44
7.31,	1.09,	2.82
8.66,	4.34,	6.84
8.77,	-3.51,	3.49
11.71,	-4.48,	1.72
13.47,	1.53,	3.91
11.86,	0.83,	-0.46
9.43,	-1.38,	-1.23
8.94,	-0.34,	-1.50
9.36,	2.00,	0.91
8.57,	-2.64,	1.78
9.47,	-2.69,	0.65
9.43,	6.01,	8.03
8.44,	1.21,	5.86
8.11,	-6.49,	0.50
10.66,	-1.29,	1.98
11.73,	1.46,	2.13
10.47,	-2.57,	-1.41
10.26,	-1.46,	-1.33
11.50,	2.59,	0.69
10.63,	0.12,	2.48
9.93,	-3.45,	0.78
9.53,	3.52,	4.34
7.84,	4.29,	6.33
5.03,	-5.76,	0.74
6.66,	-3.72,	0.74
11.25,	4.61,	4.92
12.68,	-1.18,	1.67
12.53,	-6.60,	-2.88
13.29,	2.03,	0.59
11.48,	5.05,	4.07
8.99,	-3.53,	-0.56
7.52,	-0.75,	0.65
7.19,	6.87,	5.22
5.26,	-2.10,	2.92
6.51,	-8.40,	-0.81
11.01,	2.86,	4.62
12.57,	6.05,	6.96
12.70,	-6.40,	-1.53
13.43,	-6.33,	-2.30
11.67,	5.61,	1.74
8.66,	4.79,	2.60
7.12,	-3.93,	-2.37
8.35,	-0.65,	0.98
7.61,	3.26,	6.24
7.28,	-2.93,	4.15
10.10,	-3.07,	2.27
11.69,	3.68,	5.71
11.58,	-1.45,	2.14
11.56,	-6.00,	-3.12
9.83,	2.87,	1.02
9.15,	3.23,	1.04
8.87,	-3.66,	-1.15
10.28,	-1.64,	0.83
10.32,	5.33,	5.98
8.50,	1.11,	6.31
8.16,	-5.36,	1.39
8.01,	0.24,	4.33
8.66,	2.85,	5.27
10.89,	-3.26,	-0.52
11.15,	-4.58,	-1.00
11.65,	1.61,	-0.36
11.34,	3.30,	2.49
11.12,	-3.92,	-0.92
11.34,	-1.76,	0.01
8.66,	6.10,	7.09
6.42,	-0.46,	3.34
5.44,	-4.28,	0.51
7.32,	2.22,	4.36
10.01,	1.30,	3.10
12.27,	-4.03,	0.25
14.44,	-3.08,	-0.77
13.61,	2.97,	1.53
10.56,	0.53,	1.74
9.85,	-2.81,	-2.43
8.05,	4.50,	4.42
6.17,	2.15,	4.23
5.87,	-5.23,	0.46
7.73,	-1.33,	3.17
10.06,	2.60,	4.98
11.07,	-1.04,	3.23
13.92,	-2.99,	0.14
13.73,	-0.52,	0.39
10.98,	-0.04,	-0.48
8.87,	-1.01,	-1.48
7.96,	3.06,	1.11
8.52,	3.49,	3.67
7.59,	-5.30,	2.25
8.51,	-4.79,	1.86
9.85,	6.32,	8.77
9.68,	1.31,	6.46
11.07,	-6.40,	-2.23
11.78,	0.33,	1.65
10.24,	0.98,	-1.01
8.69,	-1.91,	-2.03
9.94,	-0.94,	0.04
11.67,	1.71,	1.38
