x,	y,	z
9.24,	4.97,	6.78
10.10,	2.31,	7.00
10.70,	-7.54,	0.57
11.87,	-2.31,	2.04
12.15,	3.82,	3.25
10.29,	-1.07,	-0.97
9.27,	-1.49,	-1.93
9.48,	3.29,	0.53
8.87,	0.48,	2.37
7.69,	-4.68,	0.81
9.33,	2.80,	4.45
9.54,	6.64,	8.51
9.00,	-5.79,	1.64
9.47,	-7.33,	0.19
10.66,	1.57,	3.14
10.18,	2.47,	0.96
10.08,	-1.44,	-0.57
11.06,	-1.28,	-1.79
11.55,	2.59,	2.41
10.47,	-0.62,	2.64
9.09,	-1.61,	1.02
8.16,	4.80,	5.47
7.10,	1.16,	3.85
7.36,	-6.41,	0.52
8.88,	-3.23,	1.40
10.55,	3.16,	4.25
12.38,	0.41,	1.60
13.39,	-4.21,	-0.96
13.20,	0.01,	-0.03
10.98,	3.90,	3.36
7.48,	-2.25,	-0.05
6.46,	-1.56,	-0.64
6.17,	5.30,	6.02
7.15,	-0.49,	3.65
9.64,	-6.12,	1.13
11.48,	-1.38,	3.49
12.37,	1.38,	3.20
12.90,	-1.80,	0.21
12.10,	0.07,	-1.15
10.47,	3.17,	1.32
7.66,	-1.51,	-0.47
7.08,	-3.45,	-0.80
8.06,	4.51,	4.33
7.79,	3.96,	7.28
10.13,	-6.59,	1.44
11.50,	-3.71,	2.88
11.55,	1.97,	4.92
10.52,	-1.75,	0.20
10.39,	-0.39,	-0.79
10.33,	2.48,	0.54
8.68,	0.04,	-0.10
8.65,	-2.67,	0.40
10.51,	0.94,	1.59
9.03,	5.51,	6.88
8.31,	-1.18,	3.41
9.47,	-4.45,	1.50
9.71,	-1.28,	3.22
9.19,	-0.82,	2.15
9.91,	-0.65,	0.12
11.81,	1.62,	0.23
11.52,	0.16,	0.45
11.52,	-3.11,	-0.62
10.99,	-0.28,	1.19
10.18,	4.72,	3.78
5.74,	0.92,	4.66
5.93,	-4.19,	0.56
8.45,	0.81,	4.44
9.00,	-0.06,	4.49
10.12,	-4.66,	-0.06
11.90,	-0.22,	2.24
14.81,	3.29,	1.97
12.59,	-2.15,	0.62
10.16,	-4.17,	-2.08
9.65,	3.87,	1.95
5.73,	4.09,	4.25
4.70,	-3.91,	0.30
8.37,	-1.51,	3.09
10.24,	2.57,	6.09
11.00,	-3.61,	2.84
11.97,	-4.99,	0.09
13.77,	2.76,	1.84
12.48,	3.42,	0.77
8.24,	-2.43,	-1.55
7.92,	-2.00,	-1.72
8.93,	3.90,	2.65
6.93,	1.65,	4.68
7.79,	-4.47,	1.59
10.30,	0.70,	4.28
11.67,	3.77,	7.65
10.27,	-6.33,	0.29
10.43,	-1.63,	0.34
11.16,	5.13,	2.35
9.67,	-0.28,	-0.67
8.73,	-4.40,	-2.49
10.69,	-0.94,	-0.44
10.53,	4.65,	5.03
7.62,	-3.28,	3.10
8.08,	-2.32,	1.82
9.55,	4.04,	5.34
8.55,	-1.89,	3.62
8.08,	-8.68,	-1.63
10.52,	0.96,	2.20
11.98,	7.20,	3.50
11.49,	-2.75,	-0.18
11.82,	-7.50,	-3.28
12.18,	4.34,	3.15
9.45,	6.59,	6.08
6.07,	-4.27,	-0.58
5.72,	-2.01,	1.20
8.03,	4.78,	5.82
8.54,	-2.29,	3.93
10.27,	-8.15,	-1.68
13.20,	2.24,	2.56
13.84,	4.62,	3.80
12.66,	-5.61,	-2.50
10.74,	-2.09,	-1.12
10.10,	7.25,	4.48
5.92,	-0.91,	1.82
4.71,	-6.52,	-2.24
7.82,	5.22,	6.44
9.84,	4.01,	7.23
10.69,	-9.35,	-0.19
12.37,	-4.82,	0.74
13.42,	6.42,	4.58
11.26,	0.91,	0.48
9.12,	-3.91,	-3.65
8.47,	2.44,	0.28
8.96,	2.62,	2.50
7.73,	-3.76,	0.83
9.01,	-0.25,	3.42
9.84,	5.89,	7.35
9.85,	-3.03,	3.81
10.87,	-8.57,	-1.33
10.18,	0.91,	2.71
10.11,	4.59,	2.29
9.96,	-1.25,	-0.75
10.21,	-3.94,	-1.98
11.53,	2.28,	1.80
10.27,	2.79,	4.99
9.26,	-2.68,	0.57
8.23,	2.09,	4.29
7.27,	2.26,	5.59
7.51,	-5.13,	1.30
9.31,	-3.78,	0.99
11.19,	1.93,	3.08
11.48,	0.73,	1.16
12.15,	-2.47,	-0.68
12.91,	-0.45,	0.40
11.48,	1.34,	2.33
8.13,	-1.26,	1.02
7.49,	1.09,	0.71
5.66,	4.78,	5.28
6.33,	-1.84,	2.71
9.57,	-6.00,	1.27
11.12,	-1.03,	3.66
12.47,	2.47,	3.42
13.08,	-0.82,	1.53
13.33,	-1.85,	-1.81
11.27,	1.56,	0.93
8.04,	0.25,	0.83
7.47,	-1.70,	0.04
6.18,	2.06,	3.25
6.42,	3.07,	5.33
9.24,	-4.07,	3.09
11.59,	-5.07,	1.78
12.80,	0.90,	4.51
11.81,	-0.14,	1.84
10.68,	-0.84,	-1.26
9.88,	1.91,	0.01
7.92,	0.41,	-0.27
8.52,	-2.01,	-0.35
9.77,	0.88,	2.39
9.03,	3.11,	5.99
8.30,	-1.75,	4.13
9.77,	-2.73,	2.46
10.94,	-0.23,	3.47
9.68,	-2.07,	0.97
9.78,	-0.96,	-0.23
10.82,	2.58,	0.78
10.72,	-0.41,	0.34
10.69,	-3.94,	-0.78
11.48,	1.38,	1.97
10.40,	5.37,	5.01
6.32,	-1.55,	3.16
6.24,	-4.20,	1.06
8.12,	1.50,	4.79
9.22,	0.68,	3.90
10.75,	-3.98,	0.70
