x,	y,	z
13.43,	1.66,	1.64
11.12,	-2.88,	-1.82
10.13,	0.69,	-0.71
9.22,	4.89,	2.65
6.22,	-1.92,	1.97
6.47,	-4.65,	0.17
8.58,	3.92,	6.47
8.61,	2.07,	7.17
10.36,	-6.10,	0.98
12.38,	-1.80,	2.51
13.06,	2.73,	2.38
11.03,	-1.68,	-0.78
8.73,	-2.52,	-2.79
8.62,	4.03,	0.05
9.11,	3.22,	3.60
8.49,	-4.89,	0.79
9.77,	-0.54,	3.70
9.28,	6.39,	8.44
7.96,	-3.32,	2.75
9.40,	-7.42,	-1.44
10.95,	2.09,	2.90
11.23,	2.73,	1.97
9.99,	-2.58,	-1.73
11.26,	-1.43,	-0.78
12.53,	2.81,	1.93
10.62,	0.24,	3.58
8.93,	-1.85,	0.89
8.68,	3.86,	4.60
5.85,	-0.20,	4.37
5.51,	-6.76,	-0.31
9.77,	0.36,	3.68
12.11,	2.19,	4.13
12.35,	-4.67,	-1.20
12.54,	-2.99,	-1.08
13.35,	4.67,	2.11
10.79,	2.10,	2.74
7.90,	-4.27,	-1.09
6.97,	1.69,	1.88
5.55,	4.75,	5.40
6.06,	-3.49,	1.91
9.59,	-4.58,	1.64
12.33,	2.41,	4.80
13.28,	0.04,	3.08
12.95,	-5.82,	-1.91
11.56,	1.20,	-0.63
10.26,	6.41,	2.71
7.07,	-1.90,	-0.54
7.30,	-4.84,	-1.15
8.54,	3.96,	5.07
7.76,	3.65,	7.60
8.37,	-6.73,	1.56
10.82,	-2.76,	2.11
11.95,	4.19,	6.02
11.91,	-2.37,	0.06
10.62,	-2.79,	-1.48
10.40,	2.00,	0.61
8.36,	1.86,	0.14
8.17,	-0.71,	1.44
10.81,	0.43,	1.86
9.98,	3.06,	6.51
7.93,	-3.49,	3.24
8.07,	-4.01,	1.39
8.81,	2.11,	4.71
9.69,	0.29,	1.62
10.79,	-4.11,	-0.76
11.26,	-1.30,	-1.47
12.24,	4.07,	2.49
11.46,	-0.80,	1.02
11.77,	-2.94,	-0.63
10.10,	4.61,	4.66
6.50,	2.04,	5.05
5.63,	-5.74,	-0.12
6.81,	-1.22,	2.96
8.48,	4.11,	5.58
11.63,	-2.98,	1.81
12.57,	-6.71,	-1.65
14.05,	1.53,	0.77
12.42,	4.43,	2.46
9.76,	-3.17,	-1.57
9.09,	-1.50,	-1.11
6.66,	5.47,	5.71
5.27,	-0.35,	3.09
7.13,	-4.50,	1.00
9.99,	1.16,	5.01
11.52,	0.75,	4.32
12.71,	-3.23,	1.41
13.84,	-1.64,	-0.12
11.97,	1.66,	0.12
8.73,	0.57,	-0.39
7.95,	-0.73,	-1.61
8.81,	2.30,	2.60
7.63,	0.64,	4.57
7.95,	-4.32,	2.72
9.36,	0.22,	4.30
9.60,	2.42,	6.43
10.45,	-3.48,	0.88
11.61,	-2.54,	0.43
