x,	y,	z
11.75,	-2.09,	-1.82
10.21,	2.64,	0.57
7.81,	2.63,	2.05
7.01,	-3.28,	-0.04
7.63,	-0.51,	1.63
8.13,	3.81,	7.60
7.97,	-2.58,	4.76
11.20,	-4.03,	2.65
12.85,	0.38,	4.55
11.26,	-1.70,	-0.44
9.71,	-1.30,	-1.33
9.36,	3.10,	0.34
9.74,	1.84,	0.33
9.14,	-3.70,	-0.03
11.06,	-1.46,	0.73
9.91,	6.29,	6.63
7.45,	1.60,	5.27
8.07,	-5.73,	0.43
9.71,	-1.35,	2.86
10.44,	-0.49,	2.45
10.59,	-2.85,	-1.20
11.53,	0.56,	0.45
11.96,	2.14,	0.05
11.20,	-1.11,	1.54
10.35,	-3.76,	0.34
9.90,	3.43,	3.82
7.38,	5.47,	6.84
4.44,	-4.79,	0.80
5.52,	-4.68,	0.82
10.41,	3.22,	4.98
11.80,	-0.20,	3.02
12.28,	-5.28,	-1.41
13.63,	0.25,	0.33
12.59,	3.44,	2.43
9.71,	-2.79,	-0.55
8.38,	-0.36,	-0.70
7.48,	6.93,	4.74
5.76,	-0.99,	2.97
6.37,	-7.33,	0.54
10.09,	0.67,	5.33
12.37,	3.96,	6.14
12.37,	-3.50,	0.93
13.21,	-4.56,	-1.17
11.74,	3.29,	0.94
8.92,	2.99,	1.65
7.37,	-2.80,	-2.45
8.96,	1.06,	0.83
7.67,	3.16,	5.80
7.28,	-3.54,	3.47
9.31,	-2.75,	3.61
10.71,	3.08,	6.74
10.76,	-1.94,	2.62
11.16,	-5.78,	-1.58
10.47,	1.31,	0.54
9.89,	3.69,	1.08
9.46,	-1.30,	-1.09
10.52,	-1.97,	-0.39
11.94,	3.64,	3.36
9.16,	2.84,	6.26
7.75,	-4.68,	0.55
7.62,	-0.83,	1.98
8.68,	2.66,	4.92
9.34,	-3.96,	0.45
11.31,	-3.79,	-0.31
12.04,	2.48,	1.57
11.57,	0.38,	1.29
11.83,	-4.64,	-1.98
11.36,	2.67,	1.96
9.42,	6.78,	6.10
5.81,	-4.44,	0.76
5.33,	-5.54,	-0.57
6.93,	5.20,	6.72
8.67,	1.93,	5.35
12.27,	-6.78,	-0.51
13.78,	-2.92,	1.00
13.58,	3.38,	2.08
11.44,	-0.26,	0.95
10.44,	-1.86,	-2.40
9.39,	4.37,	2.38
6.09,	1.25,	3.33
5.59,	-5.51,	0.32
8.16,	-0.62,	4.00
9.47,	4.20,	6.73
10.75,	-1.99,	3.49
12.98,	-4.30,	0.49
13.37,	-0.04,	2.13
11.23,	-0.82,	-0.57
8.44,	0.44,	-1.88
8.46,	4.69,	1.16
9.38,	1.26,	1.77
7.60,	-4.67,	1.77
8.89,	-1.38,	3.03
9.82,	5.90,	7.44
8.72,	-1.74,	4.65
10.01,	-8.02,	-1.82
11.16,	0.74,	3.17
10.72,	2.58,	1.65
9.84,	-1.34,	-1.47
10.23,	-1.21,	-0.63
12.27,	2.32,	1.30
10.32,	0.88,	4.52
9.06,	-3.06,	1.72
8.88,	2.02,	4.19
6.99,	3.89,	6.21
6.18,	-3.90,	0.88
9.04,	-3.79,	1.24
11.95,	-0.81,	1.77
11.88,	-0.60,	0.58
12.14,	-1.16,	0.11
13.29,	0.06,	-0.84
11.30,	2.78,	2.63
8.43,	-0.43,	2.17
6.78,	-1.06,	0.74
6.09,	3.14,	3.81
6.00,	-0.20,	4.06
7.68,	-4.65,	1.91
12.40,	-0.62,	3.28
13.89,	1.02,	3.65
13.06,	-3.63,	-0.98
11.90,	-1.83,	-1.67
10.88,	5.74,	1.77
8.21,	2.52,	2.22
6.77,	-5.66,	-1.38
7.36,	0.06,	1.78
7.78,	5.08,	8.06
7.77,	-3.89,	3.48
10.49,	-3.85,	2.43
12.79,	2.85,	5.90
12.14,	-1.46,	0.42
11.13,	-4.18,	-1.94
9.77,	1.48,	-0.76
8.48,	4.79,	0.82
8.17,	-1.33,	0.85
9.66,	-4.30,	-0.37
9.95,	3.94,	6.38
8.39,	3.78,	7.40
8.30,	-5.28,	1.11
9.59,	-3.02,	1.40
10.27,	1.51,	3.07
10.39,	-2.09,	-0.08
10.70,	-0.88,	-0.96
11.82,	2.87,	1.01
11.70,	-0.61,	1.06
10.82,	-4.16,	0.41
10.09,	3.30,	3.37
8.50,	6.53,	7.20
5.56,	-5.36,	1.01
5.65,	-6.45,	-0.48
9.75,	4.52,	6.10
11.27,	0.55,	3.38
12.36,	-7.41,	-2.88
13.44,	-0.29,	-0.51
12.96,	5.83,	3.60
10.34,	-2.66,	0.20
8.94,	-2.96,	-1.69
7.59,	7.29,	5.43
5.02,	0.96,	3.36
5.77,	-7.25,	-1.12
9.67,	-0.17,	4.72
12.02,	3.87,	5.57
12.67,	-3.25,	1.75
13.57,	-5.69,	-1.99
12.48,	4.26,	0.96
9.44,	4.86,	2.71
7.21,	-4.46,	-2.93
8.20,	-1.35,	-0.08
7.85,	4.74,	6.22
7.12,	-1.26,	4.69
8.89,	-4.44,	2.33
10.60,	1.89,	5.62
11.05,	0.07,	3.96
11.73,	-5.22,	-0.98
11.51,	0.47,	0.19
10.61,	3.26,	1.16
7.91,	-1.60,	-1.71
8.65,	-0.98,	0.02
11.21,	4.20,	4.06
9.01,	0.96,	6.22
8.64,	-5.61,	0.68
8.84,	0.99,	3.72
7.94,	1.75,	5.29
8.83,	-4.99,	-1.58
11.16,	-2.07,	1.42
11.49,	1.78,	0.27
11.53,	1.73,	1.65
11.40,	-2.74,	0.05
12.50,	-0.43,	0.14
10.16,	5.30,	5.72
6.44,	-1.26,	2.40
6.25,	-4.07,	-0.01
6.38,	2.35,	5.14
7.72,	0.69,	4.52
11.48,	-5.25,	0.31
13.11,	-3.15,	0.24
14.28,	2.87,	1.47
11.91,	1.09,	1.08
10.72,	-3.05,	-1.94
9.77,	1.53,	0.81
6.11,	2.93,	4.88
5.16,	-3.10,	0.91
7.72,	0.53,	3.10
9.12,	3.36,	7.13
10.82,	-5.79,	0.89
12.70,	-3.96,	0.75
14.36,	3.30,	2.56
11.96,	0.94,	-0.59
8.50,	-2.26,	-1.83
8.62,	0.70,	-1.45
8.47,	2.75,	3.68
7.39,	-2.55,	2.51
8.60,	-2.19,	3.29
9.56,	4.27,	6.63
8.97,	-0.49,	5.20
10.08,	-6.70,	-0.48
12.00,	-0.06,	1.79
11.48,	3.52,	1.72
9.83,	-0.87,	-0.89
9.39,	-3.39,	-1.62
10.75,	2.99,	1.83
9.79,	4.14,	5.99
9.22,	-3.94,	1.28
8.95,	-1.69,	3.05
7.74,	3.31,	5.93
6.13,	-1.83,	3.62
9.41,	-4.75,	-0.27
11.68,	0.93,	1.81
11.67,	0.15,	0.52
11.45,	-2.95,	-2.12
12.57,	2.18,	1.59
12.62,	3.04,	3.00
8.54,	-2.83,	1.36
7.41,	-0.54,	1.48
6.13,	5.09,	5.01
5.43,	-0.72,	3.43
8.31,	-6.61,	0.15
11.34,	-0.36,	2.69
13.35,	1.73,	3.19
13.69,	-4.07,	-1.09
12.77,	-4.16,	-2.59
11.51,	4.82,	1.84
9.19,	3.37,	2.05
6.22,	-4.22,	-0.30
6.67,	-0.84,	1.41
7.97,	4.82,	6.49
7.96,	-1.91,	4.45
11.03,	-5.79,	0.89
12.76,	1.74,	4.72
13.41,	1.17,	2.29
11.87,	-4.04,	-2.43
9.59,	0.22,	-0.66
8.75,	3.79,	0.78
7.68,	-1.47,	0.89
8.49,	-3.92,	0.20
9.49,	3.92,	6.18
8.41,	3.27,	7.99
8.68,	-6.48,	1.19
9.82,	-3.05,	1.72
10.90,	2.77,	3.55
11.18,	-1.09,	-0.77
10.26,	-1.23,	-0.78
11.18,	1.35,	-0.04
10.39,	0.28,	1.72
9.95,	-2.47,	1.50
10.28,	3.34,	3.82
9.08,	5.33,	7.32
6.35,	-5.51,	1.05
6.49,	-5.67,	0.62
8.79,	3.59,	5.34
10.71,	1.78,	2.85
12.24,	-5.31,	-1.28
12.67,	-2.90,	-1.67
12.86,	5.57,	3.54
10.61,	0.67,	2.59
10.06,	-3.93,	-1.05
8.18,	4.01,	4.36
5.52,	3.08,	4.82
5.10,	-5.49,	0.26
8.56,	-2.99,	1.87
10.62,	4.32,	5.10
12.93,	-1.10,	2.31
13.60,	-6.74,	-2.38
13.19,	0.63,	0.37
11.06,	4.13,	1.78
