x,	y,	z
7.67,	1.67,	4.35
8.18,	-4.81,	-0.11
8.37,	-3.44,	0.72
9.90,	1.98,	0.79
11.13,	3.25,	1.88
12.84,	-1.52,	-0.50
13.38,	-0.57,	0.12
12.01,	3.25,	3.79
10.92,	0.99,	2.88
7.66,	-1.81,	2.97
6.02,	-1.25,	2.94
4.56,	-1.73,	1.87
6.87,	-0.24,	1.78
10.35,	-4.43,	0.82
13.80,	-3.37,	-3.15
13.37,	7.09,	6.91
11.68,	-0.71,	0.55
11.90,	1.95,	1.87
10.74,	4.37,	5.99
7.58,	-4.85,	-0.74
5.07,	-2.01,	2.28
5.39,	1.70,	4.51
6.75,	-3.94,	1.06
10.94,	-1.59,	3.38
12.73,	0.72,	3.01
13.47,	2.89,	2.20
11.68,	-0.03,	1.96
11.23,	1.53,	-1.73
9.16,	4.56,	3.68
9.98,	-5.31,	-2.27
8.48,	-4.62,	1.08
6.87,	3.49,	5.69
6.59,	1.36,	5.19
9.96,	-3.93,	2.51
11.57,	-2.52,	2.34
11.75,	3.29,	1.15
9.39,	1.38,	1.47
9.96,	-2.37,	-3.69
10.82,	3.17,	1.00
11.60,	0.62,	1.49
11.50,	-3.08,	0.96
10.34,	0.90,	4.98
7.88,	1.29,	4.99
6.28,	-2.35,	2.65
7.57,	-2.27,	1.36
8.37,	-2.97,	0.99
10.44,	-1.65,	-1.88
10.60,	3.04,	4.52
12.04,	-2.28,	-1.19
14.57,	1.48,	-1.34
11.57,	3.61,	6.11
10.22,	-5.39,	-1.28
8.81,	3.07,	5.64
6.39,	3.25,	5.40
4.69,	-6.24,	-0.24
5.64,	-2.70,	2.12
10.53,	1.59,	2.35
13.11,	-0.74,	1.01
13.62,	-2.83,	0.26
14.09,	2.63,	0.90
10.92,	6.33,	4.58
8.97,	-2.22,	0.33
9.21,	-3.02,	0.41
7.65,	1.65,	4.49
4.52,	-0.37,	1.97
5.99,	-1.88,	3.94
10.95,	-3.82,	1.29
13.04,	1.01,	2.42
12.02,	2.35,	4.08
11.44,	-3.75,	-1.72
11.46,	4.02,	1.03
9.57,	5.13,	2.75
9.01,	-4.81,	-1.43
9.78,	-3.73,	0.91
8.11,	1.63,	5.82
6.04,	0.06,	5.13
8.71,	-0.27,	4.79
10.55,	-2.56,	2.89
11.73,	-0.33,	-1.36
9.75,	3.01,	3.64
10.20,	-2.54,	-5.13
11.74,	5.62,	0.74
11.62,	-1.27,	1.72
11.05,	-8.55,	-3.52
11.21,	7.66,	8.73
8.56,	3.43,	7.36
6.04,	-6.91,	-1.72
6.63,	0.46,	5.11
8.30,	-1.72,	-0.91
9.12,	-2.96,	0.21
11.82,	-1.65,	-0.50
14.11,	4.05,	0.19
12.68,	2.69,	3.46
11.53,	-4.27,	-0.82
11.13,	3.24,	4.12
9.39,	4.29,	5.81
4.87,	-4.61,	0.02
4.42,	-2.27,	2.77
7.36,	-1.36,	1.37
9.43,	-0.22,	1.44
11.93,	-2.15,	2.31
14.92,	-1.73,	-1.61
13.22,	4.76,	4.28
11.23,	1.66,	0.17
8.25,	0.91,	2.46
9.19,	-0.62,	1.12
7.78,	-2.60,	2.55
5.11,	-1.96,	2.92
6.82,	1.46,	4.93
8.78,	-0.90,	3.70
12.33,	-2.77,	1.99
13.01,	0.81,	2.14
11.40,	3.04,	1.24
11.02,	0.11,	-0.84
9.25,	-1.31,	-0.00
10.03,	0.24,	-0.27
9.74,	1.55,	4.46
8.58,	-3.96,	3.04
7.66,	-0.56,	5.15
8.25,	3.42,	6.42
10.01,	-1.77,	1.46
9.60,	-4.74,	0.35
11.16,	1.15,	-1.75
10.02,	5.31,	2.92
10.51,	-2.34,	-2.30
11.51,	-0.58,	0.49
12.89,	0.69,	2.92
11.26,	-0.56,	1.68
8.18,	0.43,	5.41
6.83,	-2.26,	1.42
6.08,	-1.91,	2.14
7.50,	-0.93,	1.23
8.82,	-2.59,	1.68
12.44,	-1.66,	-1.71
13.34,	5.41,	4.89
12.73,	-2.18,	-0.06
11.83,	2.24,	1.71
10.98,	6.51,	6.94
8.02,	-4.46,	-0.06
5.71,	-3.70,	1.91
4.87,	2.25,	5.00
6.33,	-2.57,	1.24
9.97,	-3.07,	2.52
12.22,	-1.25,	1.98
14.60,	5.67,	3.67
12.25,	-0.32,	3.67
11.84,	-1.36,	-3.84
8.83,	9.09,	7.04
7.75,	-3.40,	-1.43
8.64,	-7.34,	-1.21
7.47,	0.75,	4.57
6.68,	2.42,	4.52
8.77,	-1.31,	4.11
10.96,	-4.40,	2.03
13.81,	1.74,	0.41
11.32,	6.14,	4.12
9.50,	-3.97,	-3.62
11.20,	-0.61,	-3.07
9.53,	2.43,	3.57
9.34,	-4.28,	-0.95
9.33,	1.49,	6.15
8.94,	1.60,	5.97
7.31,	-3.06,	3.39
8.42,	-1.37,	2.57
9.76,	-0.41,	1.68
10.65,	-2.95,	-2.56
10.61,	2.39,	1.68
10.95,	0.30,	0.70
12.29,	3.81,	1.98
10.82,	2.78,	6.94
10.58,	-5.97,	-1.39
9.49,	2.30,	5.36
5.93,	0.32,	2.61
5.66,	-5.27,	-0.99
7.37,	-1.99,	1.91
9.95,	1.06,	0.50
11.70,	1.31,	3.53
12.85,	-3.18,	-0.83
14.05,	4.08,	2.82
11.85,	5.21,	4.15
9.10,	-1.48,	0.53
