x,	y,	z
7.65,	3.58,	7.30
5.44,	-4.19,	0.38
6.12,	-3.80,	0.71
9.01,	-0.29,	0.46
11.42,	1.17,	-0.19
13.89,	0.75,	1.91
15.35,	-2.02,	-1.51
13.80,	5.27,	3.66
10.89,	3.30,	4.96
8.25,	-3.65,	-0.26
6.94,	0.67,	4.31
3.61,	-2.14,	2.60
3.46,	-4.86,	0.74
8.54,	-0.22,	3.24
11.19,	-0.79,	1.39
14.41,	1.07,	1.63
14.98,	1.90,	3.12
14.73,	0.71,	-0.55
11.89,	3.24,	1.99
7.63,	-1.59,	0.65
6.10,	-3.00,	-0.67
5.65,	0.15,	4.37
5.81,	-3.63,	2.80
7.71,	-1.71,	3.74
10.58,	2.05,	5.17
12.56,	0.00,	1.47
12.59,	-0.10,	0.47
13.59,	1.80,	-0.53
12.70,	1.48,	-1.10
8.94,	0.21,	1.16
8.48,	-3.14,	1.04
7.90,	1.05,	3.85
6.86,	2.41,	7.86
7.64,	-5.72,	2.37
8.58,	-3.41,	3.21
9.69,	2.19,	3.16
9.00,	-0.14,	0.52
11.72,	-0.61,	-1.08
14.34,	0.95,	-0.89
13.66,	2.32,	0.05
9.92,	0.97,	3.17
10.11,	-0.80,	1.43
9.61,	3.61,	6.17
6.52,	-3.44,	3.19
4.84,	-5.38,	-0.03
5.56,	2.41,	4.61
8.22,	-1.42,	0.25
10.56,	-4.17,	-1.03
13.70,	2.18,	0.66
16.35,	5.26,	2.24
14.49,	-0.50,	0.57
11.25,	-0.72,	1.87
9.33,	3.81,	4.15
5.87,	-0.46,	2.52
3.57,	-4.40,	1.02
4.54,	-2.74,	2.77
7.45,	-0.44,	2.12
10.58,	-0.17,	3.61
12.88,	-3.56,	0.72
15.76,	3.49,	1.73
14.74,	6.95,	3.62
10.97,	-2.69,	-1.50
8.90,	-3.44,	-1.21
6.81,	2.86,	3.39
5.67,	-0.62,	2.75
5.96,	-5.41,	2.72
7.89,	-1.96,	4.23
10.39,	2.95,	4.75
10.96,	0.55,	3.08
12.34,	-2.56,	-1.92
13.97,	3.47,	-1.15
11.64,	1.78,	0.83
9.83,	-4.20,	-3.74
9.48,	2.95,	4.81
8.89,	0.34,	4.54
6.85,	-3.30,	4.16
6.89,	0.25,	6.55
8.34,	-2.00,	2.86
8.40,	-3.84,	0.76
8.50,	-0.06,	1.22
10.42,	1.65,	0.06
14.23,	2.63,	0.98
14.23,	-1.90,	-0.51
12.25,	0.79,	0.30
11.01,	6.00,	6.19
8.37,	-1.51,	2.52
7.36,	-3.53,	2.80
4.95,	-0.92,	3.89
4.23,	-1.25,	2.00
6.65,	-0.94,	1.64
10.01,	-4.78,	-0.39
13.62,	-2.34,	-3.23
15.24,	8.64,	6.73
14.57,	-2.08,	0.14
13.49,	0.70,	-0.07
10.15,	8.00,	8.94
5.50,	-4.43,	-1.16
4.47,	-3.51,	0.44
5.07,	-0.13,	4.79
6.39,	-4.26,	0.29
9.91,	-0.11,	4.02
12.17,	0.68,	2.93
14.82,	2.10,	1.17
13.23,	2.01,	2.97
13.01,	0.39,	-1.41
10.01,	1.31,	1.67
7.86,	-1.97,	-0.35
6.11,	-1.59,	2.88
6.67,	-0.84,	3.42
7.46,	-1.14,	5.00
9.25,	-1.58,	3.30
10.81,	0.63,	3.34
11.91,	1.01,	-0.06
12.27,	1.17,	-1.43
12.03,	-0.77,	-1.11
11.78,	-1.41,	-2.43
9.59,	5.17,	5.09
9.10,	-1.15,	4.02
8.83,	-4.03,	2.13
7.65,	3.10,	7.91
6.82,	-2.30,	2.16
7.61,	-4.76,	-0.03
8.41,	-1.32,	1.15
10.86,	2.27,	-1.31
11.10,	1.94,	3.55
14.61,	-3.48,	-3.27
14.98,	5.85,	3.70
10.75,	2.88,	5.63
8.75,	-3.74,	-0.96
7.44,	3.77,	6.75
4.99,	-3.16,	1.91
3.93,	-6.81,	-0.47
7.08,	1.51,	4.34
10.50,	-0.03,	0.75
12.62,	-2.57,	0.18
15.00,	0.83,	0.42
15.51,	4.78,	2.52
13.46,	0.96,	1.57
9.09,	-0.67,	2.50
6.39,	0.20,	2.88
4.52,	-0.27,	2.17
4.30,	-1.78,	2.76
7.06,	-4.77,	1.69
10.00,	-2.12,	2.62
12.49,	4.08,	4.25
12.35,	0.39,	2.96
13.79,	-1.80,	-2.18
13.19,	5.46,	1.89
9.99,	-0.31,	-0.18
8.20,	-6.01,	-2.24
7.45,	1.88,	4.56
6.58,	1.04,	5.62
7.16,	-3.75,	3.00
8.79,	-0.48,	5.41
10.86,	-0.44,	1.74
11.20,	0.12,	-0.06
10.63,	-0.06,	-0.07
12.86,	-0.27,	-3.51
12.29,	4.56,	2.74
10.06,	-1.96,	0.96
10.63,	-1.26,	1.14
9.70,	5.54,	8.18
6.88,	-3.85,	3.04
5.99,	-5.67,	1.12
6.64,	1.82,	4.29
8.30,	-1.11,	0.18
9.06,	-2.81,	-0.14
12.03,	0.87,	0.08
15.44,	5.63,	2.35
14.64,	0.98,	1.25
11.77,	-3.03,	0.17
10.36,	3.37,	4.27
6.45,	1.78,	4.62
4.65,	-5.10,	1.13
4.87,	-3.06,	2.62
6.33,	0.11,	3.28
10.17,	-0.87,	1.95
11.78,	-3.34,	0.81
16.09,	2.51,	-0.69
15.90,	7.42,	4.08
11.58,	-4.08,	-1.16
11.37,	-2.02,	-1.96
6.78,	5.28,	6.63
4.30,	-3.17,	0.07
4.08,	-3.09,	3.35
7.02,	-0.64,	4.54
10.53,	-1.08,	2.96
10.80,	-1.11,	4.03
13.01,	0.85,	-0.04
