x,	y,	z
14.53,	5.53,	3.32
11.39,	-2.47,	0.28
11.76,	-0.48,	1.81
9.96,	3.11,	5.55
6.59,	-2.72,	2.14
2.81,	-2.43,	3.00
3.91,	-0.03,	2.90
8.16,	-1.06,	1.33
9.91,	-3.13,	2.05
14.55,	0.32,	-0.76
16.06,	7.57,	4.76
14.01,	-3.61,	-1.41
13.22,	-2.22,	-2.36
9.07,	6.08,	5.86
6.31,	-1.96,	-0.06
4.86,	-3.00,	2.75
4.63,	-1.93,	4.11
7.37,	-0.55,	1.76
9.68,	2.50,	5.78
12.31,	-5.56,	-0.29
14.66,	-0.76,	-1.23
13.80,	7.42,	4.25
11.72,	-2.18,	-2.63
10.60,	-3.75,	-3.80
9.02,	3.07,	2.73
7.56,	0.31,	1.58
6.25,	-2.93,	4.13
7.52,	-2.66,	4.70
8.36,	-1.23,	4.65
9.22,	1.44,	3.49
9.53,	-1.14,	1.89
13.07,	-2.39,	-4.33
13.19,	3.39,	2.32
11.67,	-2.65,	-2.33
11.33,	5.19,	3.24
9.51,	3.52,	6.81
8.81,	-5.74,	0.38
7.21,	0.36,	6.23
5.96,	0.75,	3.23
5.80,	-2.68,	1.41
8.18,	-3.28,	0.22
10.95,	-0.39,	0.14
12.91,	3.59,	1.96
13.84,	1.13,	1.36
14.01,	-0.94,	-0.11
12.63,	3.95,	4.18
9.71,	1.02,	2.58
7.46,	-2.91,	2.04
5.05,	-2.32,	2.15
3.56,	-1.10,	2.72
6.34,	-0.44,	2.02
8.55,	-2.65,	3.29
13.97,	-1.82,	-1.53
15.23,	8.00,	5.71
13.76,	-2.65,	-0.88
14.47,	-3.63,	-4.38
10.57,	5.40,	5.54
6.87,	-1.29,	-0.67
5.07,	-1.81,	2.55
5.90,	-0.82,	3.95
5.96,	-3.65,	2.80
8.23,	0.13,	4.05
11.46,	-0.10,	3.91
13.85,	-2.40,	-1.41
13.24,	3.56,	2.86
12.83,	0.80,	-1.34
10.84,	1.84,	-0.78
8.89,	1.78,	2.57
7.53,	-5.38,	-0.77
7.94,	1.09,	4.25
7.35,	0.36,	6.01
7.67,	-5.39,	2.11
8.93,	-0.60,	3.72
9.33,	2.47,	2.43
10.51,	0.53,	0.45
13.03,	-2.38,	-1.80
14.55,	0.11,	-1.71
12.54,	4.59,	1.79
9.74,	0.73,	3.43
9.03,	-3.64,	1.73
8.21,	1.36,	5.69
5.37,	-1.00,	5.11
4.45,	-1.51,	0.92
6.33,	0.81,	4.37
11.52,	-4.74,	-3.87
12.88,	1.91,	1.34
13.12,	0.78,	1.04
16.24,	0.85,	-1.45
12.59,	3.52,	5.67
10.53,	-3.09,	0.16
7.77,	2.17,	3.92
5.47,	1.39,	4.16
3.81,	-6.31,	-0.29
5.06,	-2.25,	2.13
9.15,	1.02,	3.37
12.19,	-1.31,	1.60
14.01,	-0.03,	2.51
14.87,	2.52,	1.20
13.37,	3.13,	1.73
10.85,	-1.77,	-0.66
8.07,	-0.64,	0.33
6.29,	1.97,	3.55
5.51,	-2.40,	2.62
6.02,	-4.58,	3.76
9.14,	-0.57,	3.94
10.26,	3.51,	5.41
12.06,	-1.56,	1.01
12.48,	-3.45,	-1.96
13.58,	3.49,	-0.40
12.63,	4.06,	-0.46
9.08,	-1.57,	-0.45
9.03,	-1.92,	0.71
8.78,	0.98,	5.45
7.05,	-1.50,	5.44
7.19,	-2.12,	4.22
8.22,	-0.82,	4.19
8.19,	-1.75,	0.05
8.36,	0.91,	1.47
13.04,	0.01,	-0.91
15.75,	0.35,	-1.93
13.52,	1.24,	2.09
11.06,	-1.63,	0.03
10.08,	5.20,	6.05
8.58,	0.89,	5.32
5.28,	-5.25,	1.30
3.00,	-1.02,	5.09
6.06,	0.75,	1.24
8.91,	-1.49,	2.17
12.71,	-6.68,	-3.40
15.63,	4.71,	0.11
14.12,	5.59,	5.37
13.86,	-5.63,	-3.39
11.46,	3.77,	5.38
8.87,	4.20,	4.58
4.82,	-3.46,	-0.13
3.81,	-1.96,	2.72
6.00,	-4.08,	0.86
8.17,	-0.55,	1.16
10.47,	1.22,	5.84
13.13,	-4.43,	-1.08
14.58,	5.33,	3.55
14.14,	5.78,	3.17
10.89,	-4.77,	-3.00
10.18,	-1.32,	-1.01
6.68,	2.31,	4.10
5.29,	-3.27,	1.71
6.88,	-1.11,	5.39
8.13,	-0.93,	5.41
9.58,	-0.11,	3.35
10.51,	1.44,	3.85
12.43,	-1.02,	-2.87
13.51,	2.40,	-0.83
12.02,	-2.23,	-1.85
10.96,	-1.49,	-3.42
9.01,	5.74,	7.40
8.29,	-3.67,	1.53
8.44,	-2.35,	4.30
8.14,	2.52,	6.85
6.91,	-2.35,	0.95
7.09,	-2.92,	1.75
8.74,	-1.70,	-0.66
11.64,	4.15,	0.38
13.29,	4.65,	4.31
14.97,	-6.07,	-4.56
14.22,	2.27,	1.63
10.78,	4.18,	4.11
8.56,	-2.03,	0.83
6.08,	-2.38,	3.10
5.11,	-1.07,	3.33
4.02,	-1.98,	1.25
7.33,	0.65,	2.97
11.96,	-5.70,	-1.34
15.53,	0.23,	-2.44
13.53,	4.69,	5.89
14.22,	-2.02,	-3.29
11.60,	3.53,	4.98
9.77,	-1.09,	1.70
6.12,	-0.88,	1.57
4.66,	1.87,	4.19
5.64,	-4.76,	1.35
7.24,	-4.53,	1.04
10.07,	2.01,	5.50
12.21,	0.90,	2.30
13.47,	1.71,	2.36
12.97,	-0.93,	0.58
13.60,	2.94,	-1.28
10.17,	4.59,	3.49
7.65,	-6.04,	-2.41
6.82,	-1.95,	2.29
6.59,	1.48,	6.00
7.40,	-2.66,	3.39
8.70,	-1.86,	4.65
10.46,	-0.69,	2.62
11.55,	2.06,	0.66
10.50,	0.97,	0.55
13.46,	-2.17,	-3.37
13.47,	2.28,	0.00
9.97,	1.88,	1.98
8.80,	-0.72,	2.49
9.70,	-0.06,	4.25
8.64,	-1.12,	4.19
6.24,	-3.15,	1.86
6.25,	0.72,	2.76
7.22,	-2.53,	0.55
10.33,	-2.50,	-3.24
12.61,	3.47,	4.76
14.79,	-1.92,	-2.29
14.54,	5.90,	4.74
11.73,	1.50,	4.88
9.07,	-1.85,	-0.16
6.78,	3.18,	6.37
4.03,	-4.46,	0.58
3.79,	-4.72,	1.45
7.23,	0.80,	3.52
10.65,	-0.14,	1.75
13.63,	-0.77,	1.91
