x,	y,	z
12.61,	-1.04,	1.16
14.77,	3.99,	2.23
13.11,	-1.55,	-0.10
12.84,	-3.57,	-5.54
9.95,	6.47,	3.45
8.68,	1.17,	0.34
7.80,	-4.17,	1.35
8.33,	-0.10,	5.22
6.98,	-1.85,	5.69
7.00,	-2.75,	3.06
8.09,	1.70,	5.04
9.75,	-2.30,	0.25
13.07,	0.58,	-0.70
12.55,	0.59,	2.20
13.22,	1.44,	-3.10
11.69,	7.44,	6.34
9.98,	-6.26,	-0.56
10.14,	-3.84,	-0.14
6.87,	4.94,	8.47
4.64,	-3.33,	0.62
4.59,	-3.45,	2.19
6.91,	0.25,	2.99
11.63,	1.28,	0.50
13.45,	-0.21,	2.38
16.26,	-2.26,	-2.47
14.73,	5.77,	3.37
11.94,	2.82,	2.67
9.25,	-3.94,	0.06
7.01,	0.32,	2.86
4.36,	1.04,	4.48
3.43,	-3.80,	0.26
6.15,	-1.13,	3.49
10.82,	-2.29,	1.14
13.53,	1.50,	1.22
14.03,	0.42,	3.69
15.03,	-3.82,	-3.68
12.03,	7.62,	5.16
9.48,	2.20,	1.86
7.41,	-5.38,	-3.22
6.83,	0.73,	4.16
5.58,	-0.51,	4.98
5.93,	-4.33,	1.94
8.30,	1.83,	6.09
10.78,	-1.18,	2.34
12.79,	-1.93,	-0.58
14.09,	1.93,	1.25
13.52,	-0.34,	-3.47
10.18,	3.80,	1.55
8.77,	-0.26,	1.02
9.59,	-1.70,	0.26
8.88,	3.39,	6.81
6.90,	-4.21,	3.79
6.80,	-5.61,	2.41
7.68,	2.92,	4.65
8.21,	1.27,	2.28
10.72,	-4.79,	-1.90
14.49,	-0.42,	-1.46
13.98,	3.88,	1.31
11.71,	1.34,	0.92
11.07,	-0.87,	2.48
11.07,	1.01,	2.70
7.37,	-0.17,	4.72
4.66,	-3.55,	1.58
3.91,	-0.82,	3.13
6.29,	-0.33,	1.55
9.40,	-2.06,	1.34
12.46,	-1.71,	0.14
16.71,	4.38,	2.38
15.75,	2.33,	2.05
12.66,	-1.29,	-0.26
10.86,	4.53,	3.13
7.00,	-0.43,	2.37
5.00,	-5.26,	-1.08
3.31,	-0.43,	5.45
5.39,	-1.54,	1.94
9.35,	0.79,	4.61
11.03,	-2.37,	3.89
15.77,	0.54,	-0.67
14.69,	6.98,	5.65
12.49,	-2.90,	-3.76
10.79,	-0.93,	-1.35
8.36,	2.46,	2.08
7.46,	-1.75,	0.69
5.83,	-3.53,	3.57
6.57,	-1.54,	4.94
8.39,	0.30,	4.05
9.49,	1.23,	4.46
11.54,	-3.14,	-0.32
14.41,	-0.34,	-2.66
12.73,	2.82,	0.75
11.08,	-1.58,	-3.34
10.14,	3.12,	2.04
9.59,	1.92,	3.85
8.95,	-4.06,	2.25
7.57,	-0.00,	5.85
6.83,	-0.94,	4.39
6.23,	-4.52,	0.99
7.34,	0.07,	2.30
9.63,	0.31,	1.24
14.83,	0.46,	-0.82
14.65,	0.32,	1.47
13.34,	0.28,	-1.59
11.67,	6.25,	5.63
9.69,	-1.43,	1.53
8.30,	-3.54,	1.78
4.68,	0.09,	4.36
3.09,	-1.41,	2.41
6.16,	-1.36,	1.49
8.32,	-2.77,	2.50
14.10,	-0.10,	-2.19
15.85,	8.93,	6.02
14.29,	-5.90,	-2.16
14.67,	-2.96,	-4.30
10.14,	9.54,	8.57
6.57,	-2.57,	-1.12
5.01,	-4.43,	0.76
5.29,	1.21,	5.36
