x,	y,	z
9.54,	-0.35,	4.03
11.63,	-1.69,	3.63
13.75,	-0.60,	0.98
13.22,	3.71,	1.20
11.26,	1.07,	-0.34
10.79,	-2.60,	-2.93
9.38,	1.02,	1.30
8.84,	1.62,	2.40
7.48,	-2.85,	3.98
7.38,	-3.09,	3.63
7.30,	1.32,	6.59
8.33,	0.45,	3.54
10.94,	-1.72,	2.50
11.66,	-4.17,	-1.14
12.83,	-0.03,	-2.98
9.82,	3.99,	3.56
10.57,	-2.49,	-2.27
11.75,	2.66,	4.05
11.42,	1.49,	5.20
7.82,	-2.95,	2.10
6.43,	0.99,	5.01
5.81,	-0.13,	2.50
6.01,	-3.87,	0.38
10.29,	-1.02,	1.66
11.75,	-0.90,	0.76
13.46,	3.45,	1.04
13.09,	1.69,	3.93
14.89,	-1.73,	-2.40
12.81,	5.46,	5.06
7.84,	-1.46,	1.79
5.64,	-4.86,	-0.40
4.01,	0.89,	4.23
4.26,	-0.46,	1.93
8.63,	-2.14,	2.47
11.63,	-3.63,	1.97
15.46,	3.98,	1.05
13.65,	6.07,	7.08
13.67,	-5.10,	-5.15
12.58,	2.75,	0.70
8.03,	1.79,	2.10
5.84,	-5.26,	-2.43
5.85,	-0.50,	3.87
6.13,	0.03,	4.68
7.82,	-1.60,	3.17
10.37,	1.05,	5.66
13.57,	-3.01,	0.53
13.80,	-0.01,	-1.29
10.70,	3.48,	2.43
10.66,	-2.29,	-3.85
10.72,	3.81,	1.74
8.81,	1.20,	4.12
8.60,	-5.59,	-1.06
8.46,	3.78,	7.24
6.94,	-0.69,	4.87
7.06,	-5.49,	0.49
9.25,	1.41,	4.25
11.56,	0.69,	1.09
11.26,	-2.55,	-0.55
11.86,	-1.43,	-0.90
12.61,	5.20,	1.91
11.54,	3.93,	4.39
11.10,	-5.48,	-0.06
9.71,	-0.39,	3.12
5.79,	1.54,	5.42
4.07,	-3.28,	0.03
5.80,	0.10,	3.56
9.55,	-1.63,	1.33
12.57,	-1.10,	-0.64
12.41,	2.59,	3.84
14.54,	-0.72,	-1.11
14.89,	3.06,	1.56
12.02,	1.01,	2.66
8.47,	-2.99,	-0.71
5.65,	1.59,	4.25
4.36,	-1.35,	2.69
4.04,	-4.04,	0.47
7.39,	1.51,	4.47
12.69,	-1.77,	1.37
14.11,	-1.95,	0.36
13.74,	3.20,	3.46
13.98,	1.94,	-0.84
10.53,	1.15,	1.28
9.06,	-2.21,	-0.98
7.00,	0.99,	1.93
6.34,	0.62,	4.29
5.85,	-5.35,	2.94
6.81,	-2.58,	4.90
10.78,	4.18,	5.96
12.06,	-0.36,	3.58
12.95,	-4.60,	-3.43
12.42,	3.47,	0.54
11.01,	2.84,	-0.78
9.90,	-1.39,	-1.69
9.86,	-1.40,	1.81
10.13,	-0.78,	2.19
7.48,	1.68,	6.32
6.97,	-0.88,	4.74
7.24,	-2.06,	2.82
8.39,	-0.18,	2.44
10.11,	-0.56,	1.54
10.71,	-2.89,	-0.48
13.69,	2.33,	-0.40
13.56,	5.10,	2.93
10.90,	-2.95,	0.27
11.56,	-1.13,	1.18
9.14,	3.08,	6.44
6.00,	-3.35,	2.05
3.35,	-1.11,	2.97
4.39,	2.31,	4.26
9.96,	-2.43,	0.00
12.12,	-4.57,	0.54
14.17,	1.20,	-0.34
14.54,	8.01,	4.64
13.15,	-3.00,	-0.09
13.51,	-4.13,	-2.76
8.94,	6.34,	6.43
5.63,	-0.77,	1.80
4.15,	-4.73,	0.54
4.72,	-0.48,	4.61
7.54,	-0.36,	1.45
10.33,	0.87,	4.61
14.19,	-4.00,	0.29
15.55,	0.09,	-0.77
12.56,	6.94,	3.87
10.98,	-1.03,	-2.17
9.09,	-1.87,	-0.99
8.21,	1.62,	2.39
6.29,	-1.72,	3.22
6.46,	-3.17,	3.58
7.82,	-0.18,	5.88
8.79,	-0.08,	4.89
11.40,	0.75,	2.58
12.42,	-1.66,	1.38
13.22,	0.10,	-4.10
10.52,	4.81,	3.29
10.58,	-2.05,	-3.66
10.91,	2.11,	1.93
9.47,	-1.98,	3.64
