x,	y,	z
9.75,	-3.42,	-0.58
10.59,	-0.39,	0.88
12.73,	3.33,	0.27
13.96,	2.22,	3.15
12.98,	-4.44,	-0.53
11.19,	2.62,	3.33
7.91,	5.39,	7.29
4.60,	-4.57,	-0.42
4.40,	-2.68,	2.35
7.65,	-0.81,	2.09
9.07,	-2.15,	0.95
11.24,	-1.21,	2.00
13.81,	-0.17,	0.04
15.34,	3.92,	3.26
13.38,	-0.70,	1.22
10.71,	1.74,	0.35
8.17,	4.20,	5.55
5.54,	-5.27,	-1.50
4.19,	-2.54,	2.10
6.84,	0.73,	4.24
9.33,	-2.29,	2.16
11.39,	-0.53,	3.58
13.25,	1.53,	3.05
13.04,	0.14,	-0.06
12.83,	1.70,	-0.61
10.15,	0.51,	-0.30
8.79,	-1.40,	-1.92
8.08,	0.19,	3.22
6.91,	-2.96,	3.42
7.57,	-0.74,	4.92
8.24,	2.60,	7.13
10.07,	-3.13,	2.34
10.83,	-4.20,	-0.21
11.03,	2.64,	0.90
10.87,	2.31,	-0.50
11.40,	-0.66,	-0.71
12.32,	-0.51,	-0.59
11.02,	3.39,	3.61
9.40,	-0.47,	4.28
8.37,	-1.29,	2.51
6.81,	2.52,	6.58
6.07,	-2.45,	1.02
6.86,	-2.81,	1.19
9.92,	-1.64,	1.19
11.98,	-1.62,	-1.37
12.65,	3.75,	3.17
12.92,	-0.03,	1.97
13.82,	0.34,	0.51
11.75,	4.63,	5.98
6.90,	-3.06,	0.93
5.18,	-1.90,	0.98
4.46,	2.06,	4.69
6.71,	-3.80,	0.41
9.16,	-4.03,	0.57
11.32,	0.09,	2.72
13.88,	2.26,	0.58
13.47,	0.71,	3.85
14.27,	-3.14,	-2.37
11.07,	6.20,	4.02
8.08,	1.75,	3.30
6.35,	-6.00,	-2.17
5.81,	0.44,	3.66
5.52,	0.22,	3.62
7.69,	-2.81,	2.72
11.74,	-1.34,	4.24
13.67,	0.61,	1.75
12.28,	3.00,	2.84
11.49,	-1.28,	-1.31
11.36,	1.42,	-1.11
9.51,	2.97,	1.77
7.83,	-3.45,	0.58
8.43,	-2.33,	2.01
8.04,	1.54,	6.92
7.04,	-2.12,	4.84
8.83,	-0.43,	3.27
10.85,	0.71,	4.34
10.75,	-4.05,	-3.31
10.53,	1.70,	0.62
11.04,	0.48,	-0.27
13.25,	-0.31,	-2.34
11.77,	2.43,	4.30
10.34,	-3.14,	1.20
9.06,	2.64,	4.08
7.01,	4.16,	7.55
5.14,	-6.51,	-0.90
6.24,	-2.30,	1.54
9.30,	1.37,	2.96
11.04,	-2.59,	-0.98
13.18,	-0.54,	1.27
14.77,	1.58,	0.61
13.14,	3.76,	3.21
11.28,	0.39,	2.60
8.63,	-1.82,	1.24
5.94,	1.31,	3.81
3.10,	-1.31,	2.53
5.22,	-3.22,	1.05
10.42,	-1.23,	3.23
12.00,	-1.94,	1.02
