x,	y,	z
10.22,	-1.24,	3.22
13.94,	-2.21,	-0.35
15.22,	3.73,	1.04
12.09,	1.32,	2.28
11.84,	-2.83,	-4.16
8.36,	2.87,	4.01
7.44,	-1.78,	0.48
5.65,	-1.82,	2.64
6.89,	1.26,	5.60
8.74,	-2.47,	4.03
10.24,	-2.65,	3.41
11.92,	2.44,	3.57
11.66,	0.52,	0.51
11.48,	-0.60,	-1.98
10.76,	1.25,	0.03
10.70,	0.71,	-1.18
9.98,	2.21,	2.46
8.52,	-4.65,	2.71
8.44,	-3.62,	1.62
7.28,	4.99,	8.37
7.72,	-0.09,	3.06
8.91,	-5.77,	0.93
10.46,	-2.21,	-0.02
10.84,	5.10,	2.67
9.98,	-0.41,	1.06
13.97,	-2.14,	-2.26
13.56,	4.95,	4.14
10.73,	-0.42,	2.00
8.41,	-3.11,	1.56
6.56,	1.81,	4.62
4.98,	-0.30,	3.43
5.70,	-2.65,	0.90
8.89,	-0.91,	3.08
11.63,	-3.46,	-1.70
13.26,	2.93,	0.78
13.57,	0.47,	2.49
15.58,	-2.74,	-3.50
11.26,	5.60,	6.03
8.51,	0.66,	2.69
6.18,	-4.19,	-0.74
4.46,	1.19,	3.80
4.76,	-0.19,	3.50
7.94,	-3.96,	0.97
10.27,	-0.85,	3.78
14.01,	2.19,	2.10
13.22,	1.33,	3.47
13.51,	-1.01,	-2.49
12.81,	5.03,	1.15
8.20,	-1.24,	-0.31
7.77,	-5.54,	-2.93
6.73,	1.23,	4.59
6.83,	0.92,	4.29
7.31,	-2.78,	4.97
9.39,	-2.26,	4.04
12.27,	0.92,	3.12
11.83,	1.18,	0.73
10.26,	-1.12,	-0.80
11.59,	-1.07,	-3.02
11.60,	4.52,	1.97
9.84,	0.58,	1.87
9.75,	-3.82,	0.94
9.67,	2.13,	4.90
6.74,	-0.29,	5.73
5.89,	-4.05,	1.25
8.36,	1.29,	4.30
10.14,	-1.25,	1.15
10.50,	-2.28,	-0.44
10.82,	1.14,	1.94
14.03,	3.68,	0.74
13.77,	1.84,	2.42
11.84,	-4.17,	-0.27
10.08,	1.50,	2.71
6.21,	2.22,	5.08
4.28,	-4.13,	0.39
4.87,	-2.20,	3.10
8.46,	0.24,	2.26
11.14,	-1.46,	1.77
11.83,	-3.33,	0.63
15.33,	3.00,	1.24
14.97,	5.28,	3.66
12.00,	-1.79,	-0.49
9.20,	-1.00,	1.13
6.68,	1.27,	2.96
5.23,	-1.81,	1.21
4.37,	-1.92,	3.11
6.65,	-2.01,	3.15
11.55,	0.62,	3.19
12.34,	1.60,	4.64
13.30,	-2.41,	-0.15
13.57,	1.12,	-0.15
11.85,	4.66,	1.40
9.14,	-1.74,	-1.24
8.56,	-1.80,	-0.75
7.99,	2.23,	4.80
6.45,	-3.96,	2.82
7.05,	-1.75,	4.54
9.39,	1.45,	5.75
11.23,	-2.31,	1.76
11.41,	-1.25,	-0.06
10.91,	1.47,	0.24
11.76,	2.35,	-1.32
11.27,	1.40,	0.80
11.67,	-2.45,	-1.27
10.24,	2.48,	3.45
8.71,	0.12,	4.38
7.59,	-2.98,	2.34
5.76,	0.36,	4.58
6.82,	-0.20,	2.26
9.39,	-2.15,	0.89
10.18,	-3.51,	0.29
13.71,	1.79,	-1.08
13.16,	7.38,	4.56
12.62,	-4.71,	-1.03
13.42,	-2.87,	-1.57
9.39,	5.99,	7.76
6.20,	-2.04,	1.34
3.80,	-2.40,	1.90
4.57,	0.82,	4.39
8.84,	-2.60,	-0.12
10.45,	-1.96,	2.63
13.43,	-1.33,	-0.34
15.37,	5.02,	1.91
13.47,	-0.33,	1.97
13.73,	-3.05,	-4.20
8.62,	4.84,	5.86
6.93,	-1.78,	0.66
5.40,	-3.39,	1.17
4.78,	0.49,	4.30
6.93,	-0.61,	3.47
9.94,	-1.63,	3.70
13.03,	-1.40,	2.43
14.44,	1.71,	1.30
12.11,	2.40,	1.61
11.43,	-1.56,	-2.64
10.11,	1.31,	-0.22
8.30,	2.05,	1.84
7.82,	-3.74,	1.87
7.52,	-3.12,	3.51
7.56,	1.72,	6.93
7.55,	-0.14,	4.89
10.49,	-2.14,	1.84
11.50,	-2.08,	1.16
11.74,	1.08,	-1.81
10.03,	3.25,	2.38
11.63,	-2.75,	-2.86
13.54,	2.23,	0.35
10.49,	0.41,	4.49
8.93,	-4.58,	-0.51
7.62,	3.45,	6.80
5.73,	0.85,	4.70
5.83,	-4.29,	0.05
7.74,	-0.29,	3.02
11.40,	-0.90,	-0.53
13.20,	-0.07,	0.04
13.31,	-0.92,	0.96
14.26,	1.20,	-0.41
11.82,	4.49,	5.37
9.81,	-2.34,	1.28
6.47,	-1.63,	1.91
4.35,	2.50,	4.82
4.44,	-2.07,	0.90
7.45,	-2.93,	1.93
12.01,	-2.92,	1.15
13.85,	2.07,	0.43
12.70,	2.20,	5.42
13.32,	-5.19,	-3.33
13.13,	6.70,	3.96
10.05,	4.41,	3.94
6.51,	-6.10,	-2.69
6.15,	-1.31,	2.44
5.75,	-0.35,	3.83
5.53,	-2.61,	2.29
9.94,	0.62,	5.98
13.23,	-1.52,	2.48
13.89,	1.55,	1.31
11.97,	2.74,	2.33
11.28,	-0.68,	-2.69
10.88,	3.85,	0.35
9.07,	0.74,	1.94
8.60,	-4.71,	-1.13
8.98,	3.22,	5.86
6.94,	-1.46,	5.69
6.76,	-5.83,	1.48
8.57,	2.48,	5.77
10.98,	0.56,	1.61
10.87,	-4.72,	-1.93
11.07,	-1.04,	-0.62
12.60,	5.97,	1.76
12.19,	2.89,	2.46
11.43,	-5.31,	-0.11
10.95,	-0.37,	2.10
7.22,	3.81,	6.53
5.35,	-2.75,	1.64
5.16,	-2.61,	2.28
7.19,	-0.04,	2.25
10.34,	0.35,	1.54
11.36,	-1.66,	1.95
15.59,	-0.17,	-1.25
15.27,	5.04,	3.32
11.72,	-0.35,	0.72
10.02,	-1.34,	0.58
7.58,	1.07,	3.27
5.09,	-1.67,	1.87
3.08,	-1.87,	2.61
5.97,	0.05,	2.93
11.61,	-1.13,	2.42
12.77,	-2.93,	1.47
13.63,	2.52,	2.49
13.80,	4.55,	2.93
11.99,	-1.75,	-0.96
11.21,	-1.17,	-0.65
7.64,	2.23,	2.44
6.47,	-1.55,	1.61
6.01,	-4.00,	2.71
5.72,	-2.00,	4.87
9.10,	2.32,	4.50
11.09,	2.07,	5.65
12.82,	-6.17,	-1.53
