x,	y,	z
7.89,	3.07,	4.89
5.64,	-6.52,	-2.41
5.46,	-0.06,	4.08
7.21,	-0.40,	3.07
8.50,	-2.45,	2.57
11.29,	-0.17,	4.94
13.92,	-0.67,	1.38
12.61,	3.02,	2.54
11.17,	0.88,	0.30
10.85,	1.07,	-2.11
9.65,	2.79,	1.63
7.10,	-5.10,	0.35
7.27,	-3.46,	1.91
7.91,	4.47,	8.59
8.43,	-1.03,	4.72
9.37,	-5.10,	2.56
10.61,	0.07,	2.23
10.72,	3.14,	1.64
10.17,	-2.49,	-1.24
12.83,	-0.80,	-2.34
12.34,	5.71,	2.63
9.72,	-0.64,	2.03
9.61,	-4.67,	0.48
8.70,	3.91,	6.75
6.97,	1.25,	5.51
7.10,	-3.72,	0.34
7.51,	-1.06,	3.06
9.46,	-2.46,	-1.48
10.59,	1.33,	0.36
12.42,	0.31,	1.44
15.44,	-2.02,	-2.53
13.41,	4.72,	4.85
10.73,	-0.15,	2.77
7.27,	-1.05,	1.20
5.75,	4.00,	5.82
4.63,	-4.57,	0.52
6.34,	-5.32,	0.29
9.73,	1.06,	3.74
11.76,	-0.11,	0.68
13.14,	0.04,	2.61
14.05,	-0.87,	0.36
13.55,	4.63,	2.08
10.16,	3.00,	3.13
7.62,	-4.51,	-1.58
6.87,	-0.51,	2.02
5.73,	0.73,	3.31
6.00,	-3.27,	2.81
9.64,	-1.60,	4.22
11.46,	1.48,	4.70
12.82,	0.74,	2.95
12.06,	-2.13,	0.03
11.98,	-0.76,	-1.67
11.11,	5.35,	0.85
8.60,	0.42,	0.66
8.80,	-5.40,	-1.39
9.47,	1.39,	3.93
7.01,	0.88,	6.34
7.08,	-3.53,	3.55
10.00,	-0.11,	4.73
10.59,	-1.30,	1.99
9.52,	-1.06,	0.27
9.35,	0.66,	1.34
13.27,	1.69,	-1.48
13.58,	2.79,	0.97
11.29,	-2.32,	-0.11
10.17,	-0.67,	1.57
8.62,	3.67,	6.14
6.48,	-1.15,	4.24
5.43,	-3.01,	2.41
7.05,	-0.07,	2.96
9.17,	-1.68,	0.16
9.66,	-3.33,	0.30
13.97,	1.12,	-0.89
15.36,	6.19,	3.22
13.42,	-3.09,	-0.14
11.79,	-3.89,	-1.11
8.51,	6.32,	6.51
5.13,	0.50,	3.04
4.59,	-3.41,	1.12
5.82,	-1.45,	4.14
10.19,	-1.35,	0.69
10.56,	0.96,	4.09
12.86,	-2.74,	-0.57
14.72,	0.60,	-0.10
12.88,	4.08,	2.73
11.04,	-0.64,	-1.30
8.49,	-0.53,	1.08
7.80,	-0.27,	1.54
5.70,	-1.61,	2.95
5.82,	-0.77,	3.93
9.03,	-0.89,	4.21
10.99,	-0.39,	3.98
12.14,	0.82,	3.17
12.35,	-0.78,	0.31
11.92,	2.02,	-1.30
10.40,	3.03,	0.91
9.29,	-2.87,	-2.27
9.57,	0.63,	1.51
8.87,	-0.82,	4.76
7.81,	-4.28,	2.57
7.86,	2.70,	6.64
8.47,	1.62,	4.51
9.71,	-5.50,	-0.37
10.33,	-2.89,	-0.05
10.68,	4.13,	1.31
11.29,	3.17,	1.57
13.10,	-3.80,	-1.09
13.35,	-0.45,	-0.58
10.30,	3.95,	6.06
8.08,	-2.06,	1.54
5.83,	-0.38,	4.30
5.57,	0.29,	4.13
6.44,	-3.23,	0.86
8.49,	-1.88,	1.89
11.31,	-1.62,	0.09
14.14,	1.72,	-0.84
14.17,	1.09,	3.41
13.81,	-4.05,	-2.61
11.17,	6.63,	6.22
8.25,	2.57,	4.97
4.58,	-5.57,	-1.20
3.89,	0.83,	4.36
7.10,	-0.84,	2.00
9.52,	-3.78,	0.79
11.63,	-1.72,	2.46
14.06,	2.79,	0.78
12.73,	2.37,	4.27
12.25,	-4.20,	-3.39
11.14,	4.42,	2.71
8.60,	2.62,	2.73
7.10,	-5.33,	-1.23
6.68,	-1.54,	3.47
6.49,	0.73,	4.84
7.16,	-0.78,	4.79
11.34,	-1.06,	4.30
12.55,	-1.44,	2.01
12.73,	2.22,	0.51
10.51,	1.87,	0.69
10.69,	-2.05,	-3.26
11.41,	2.63,	0.01
8.93,	-0.22,	3.85
8.85,	-5.55,	-0.45
8.73,	4.20,	8.08
7.05,	1.15,	5.96
7.44,	-3.93,	0.73
8.94,	0.56,	3.78
10.56,	-2.79,	-1.52
10.86,	-0.37,	-0.75
11.02,	1.63,	2.24
14.41,	-0.35,	-1.66
12.97,	2.86,	4.21
10.89,	-1.28,	2.11
8.18,	-0.08,	2.77
6.59,	2.90,	5.32
4.24,	-3.87,	1.01
5.81,	-3.80,	0.99
9.23,	-0.63,	2.60
11.50,	-0.50,	0.04
13.20,	1.23,	2.78
14.75,	-2.18,	-0.29
14.65,	4.21,	1.84
11.01,	5.52,	4.95
7.49,	-4.84,	-1.16
5.72,	-2.12,	0.98
3.97,	1.30,	4.51
5.37,	-2.79,	1.17
9.51,	-2.11,	4.20
12.51,	-1.64,	2.47
12.94,	3.62,	3.91
11.95,	1.14,	3.19
13.22,	-1.22,	-3.48
11.55,	5.15,	2.72
8.53,	-1.98,	-1.57
8.08,	-3.72,	-0.85
7.63,	0.82,	4.51
6.38,	-1.55,	5.07
7.46,	-0.94,	4.18
9.97,	2.52,	6.28
11.95,	-3.75,	-0.03
12.25,	-2.09,	-1.30
10.43,	1.87,	0.74
