x,	y,	z
12.21,	1.15,	-0.35
8.67,	6.04,	6.38
6.37,	-0.75,	2.01
5.46,	-3.63,	0.37
6.53,	1.59,	4.89
8.37,	-3.35,	1.43
8.99,	-3.31,	1.74
11.77,	2.03,	3.71
13.94,	1.96,	0.86
11.67,	-2.06,	1.02
12.46,	-0.91,	-2.87
9.73,	5.14,	4.04
7.96,	-2.87,	-0.27
7.32,	-3.77,	1.11
7.67,	2.95,	6.51
7.74,	-0.71,	4.36
8.87,	-2.57,	4.18
11.11,	-1.21,	3.29
11.48,	-0.38,	0.49
10.02,	2.17,	1.17
9.85,	-0.91,	-1.47
12.11,	0.91,	-1.05
11.79,	2.98,	1.97
8.68,	-2.03,	2.43
9.05,	-1.71,	2.31
9.03,	3.36,	7.01
7.47,	-2.22,	3.41
7.01,	-3.18,	1.12
7.66,	1.30,	3.62
9.91,	-1.70,	-1.25
11.78,	-0.64,	0.04
13.99,	0.59,	0.36
14.12,	2.60,	0.19
11.05,	2.22,	4.76
9.53,	-3.52,	0.86
7.27,	2.97,	4.99
5.71,	1.97,	5.54
5.58,	-6.70,	-0.95
6.61,	-2.49,	2.26
10.09,	1.82,	1.99
12.39,	0.11,	1.27
14.77,	-2.74,	0.12
15.37,	0.21,	-0.00
11.92,	6.17,	4.02
8.85,	0.23,	1.56
6.37,	-3.73,	-0.89
5.94,	1.74,	3.95
6.14,	-1.98,	2.03
8.18,	-3.99,	1.53
9.94,	-1.12,	4.00
11.99,	1.57,	1.71
12.07,	2.30,	4.29
11.85,	-4.09,	-2.03
12.65,	3.87,	0.02
10.39,	5.97,	4.08
8.01,	-6.24,	-3.43
8.49,	-1.17,	1.48
7.64,	1.72,	6.54
6.96,	-4.68,	3.05
9.31,	0.98,	5.53
10.40,	2.26,	5.83
10.63,	-5.17,	-2.25
10.18,	-0.25,	-0.48
10.38,	2.61,	0.29
12.83,	0.99,	-2.42
11.45,	-0.08,	2.82
10.92,	-3.39,	-0.47
9.15,	4.08,	6.34
7.60,	2.84,	6.29
6.91,	-4.82,	0.85
7.26,	-2.39,	2.70
7.75,	0.30,	1.30
8.53,	-0.38,	1.75
12.23,	-3.04,	-1.30
15.50,	2.08,	-0.35
13.37,	2.82,	3.35
11.24,	-3.23,	-0.46
10.14,	3.40,	4.37
7.53,	3.56,	6.06
4.69,	-4.33,	0.06
5.12,	-1.67,	3.41
8.08,	-2.28,	0.96
9.43,	-1.14,	1.11
12.00,	-0.21,	2.76
14.91,	-1.67,	-0.88
14.58,	3.31,	2.86
11.81,	1.01,	1.59
9.03,	0.74,	0.30
6.99,	1.95,	3.08
5.82,	-3.40,	0.72
6.20,	-3.42,	2.88
8.99,	0.98,	3.96
9.93,	0.84,	5.00
10.95,	-2.98,	1.15
12.38,	1.33,	1.40
12.18,	3.24,	0.89
11.26,	-1.91,	-2.24
10.50,	-0.59,	-0.77
9.89,	2.59,	1.81
8.40,	-0.15,	2.55
7.44,	-2.09,	4.03
8.14,	-0.99,	5.15
8.92,	0.09,	4.99
9.47,	-0.27,	2.80
9.78,	-2.34,	1.56
10.77,	-2.15,	-2.96
11.18,	4.81,	1.26
10.87,	-0.67,	0.49
12.92,	-3.39,	-2.90
11.28,	3.79,	6.48
9.50,	-0.64,	2.53
6.85,	-0.25,	3.78
6.72,	2.49,	4.82
7.26,	-4.29,	0.74
7.78,	-4.93,	-0.54
8.88,	2.50,	3.53
11.58,	1.55,	1.04
14.82,	-0.02,	1.31
14.49,	-2.32,	-0.02
12.24,	4.54,	2.44
9.42,	4.85,	6.14
6.39,	-4.87,	-0.63
5.11,	-1.66,	2.55
5.59,	0.75,	3.77
7.11,	-3.37,	0.81
9.55,	-3.25,	1.60
12.60,	-0.22,	1.51
14.63,	3.52,	1.37
12.89,	-1.13,	2.57
12.76,	-4.24,	-3.84
9.68,	6.61,	5.34
7.42,	0.88,	1.56
5.52,	-5.66,	-0.85
7.10,	0.26,	4.43
8.20,	-1.02,	3.64
9.57,	-1.49,	3.09
10.95,	-0.32,	4.23
12.17,	-1.34,	-0.50
11.71,	3.84,	2.19
10.32,	-0.51,	-0.26
11.84,	-0.04,	-3.12
10.40,	5.20,	4.10
8.09,	-5.84,	0.03
8.63,	-3.42,	0.43
8.19,	5.80,	9.88
7.71,	-3.15,	2.56
8.54,	-3.51,	2.49
9.50,	1.92,	3.93
10.34,	-1.05,	-0.74
10.24,	-2.32,	-0.76
12.90,	1.72,	-0.24
13.27,	4.61,	2.41
11.20,	-1.70,	2.26
10.13,	-3.74,	1.01
7.65,	3.81,	5.96
5.37,	1.01,	4.11
6.09,	-3.95,	0.25
7.98,	-1.73,	2.61
9.84,	-1.93,	-0.43
10.96,	2.50,	1.92
13.66,	0.17,	1.39
16.33,	-2.91,	-2.43
13.05,	4.61,	3.67
9.81,	2.97,	3.11
7.26,	-2.52,	0.19
5.66,	0.61,	2.74
4.10,	-2.82,	2.88
6.24,	-4.58,	0.32
10.26,	1.63,	5.30
12.06,	-0.97,	2.21
13.59,	0.60,	2.04
13.19,	2.52,	2.88
13.21,	1.71,	-1.52
9.60,	1.71,	1.96
7.85,	-3.51,	-2.21
7.12,	0.93,	1.83
6.85,	-0.26,	4.78
7.34,	-6.51,	2.41
10.17,	0.54,	4.88
11.50,	5.34,	6.33
10.60,	-4.53,	-0.88
11.19,	-3.87,	-3.35
11.59,	5.57,	1.62
11.07,	1.57,	-0.75
10.07,	-1.87,	0.21
9.94,	-0.25,	2.79
9.37,	0.51,	3.34
7.32,	1.42,	6.16
7.18,	-2.13,	3.26
8.69,	-2.46,	2.28
9.25,	-0.25,	1.37
8.82,	-0.37,	1.65
11.15,	-1.50,	-1.33
13.21,	2.67,	0.56
13.31,	1.07,	1.51
11.46,	-2.66,	0.49
10.74,	2.78,	3.84
8.04,	2.66,	5.55
4.49,	-3.91,	0.94
4.56,	-1.02,	3.10
8.80,	-0.52,	1.95
10.27,	-4.10,	-0.22
11.56,	-0.49,	1.09
14.01,	4.48,	1.89
15.18,	0.81,	1.81
13.38,	-4.74,	-1.44
10.14,	5.00,	3.22
7.67,	5.13,	5.86
4.94,	-6.37,	-2.27
4.50,	-2.60,	2.87
7.40,	-0.38,	2.76
9.61,	-0.22,	2.33
11.72,	-1.57,	3.77
13.79,	-2.59,	-0.66
13.42,	5.59,	2.94
11.94,	3.60,	1.26
9.54,	-3.45,	-2.87
8.82,	-0.39,	0.31
7.28,	0.47,	2.82
5.91,	-2.18,	3.51
8.18,	-0.96,	5.29
9.05,	-0.68,	5.55
10.69,	-0.89,	2.74
10.99,	0.28,	2.03
11.02,	-1.66,	-2.19
12.17,	1.26,	-2.63
10.66,	0.87,	1.58
11.08,	-2.30,	-2.85
9.82,	4.76,	7.28
9.30,	-2.19,	3.71
7.51,	-2.15,	2.92
7.03,	4.89,	6.94
7.55,	-2.69,	1.20
8.21,	-7.16,	-1.51
10.44,	2.07,	1.91
11.45,	4.34,	2.30
12.65,	-1.79,	-0.15
14.16,	-2.02,	-0.19
12.82,	3.82,	3.67
10.09,	1.90,	3.52
6.79,	-2.22,	2.14
5.22,	-0.90,	2.79
4.45,	-0.99,	2.86
6.54,	-1.69,	1.65
10.34,	-3.12,	2.11
12.40,	-3.24,	-0.46
14.20,	6.64,	4.58
13.73,	1.44,	3.79
14.17,	-3.54,	-3.54
10.64,	6.06,	4.93
6.42,	-1.42,	1.33
5.39,	-6.77,	-2.51
5.26,	2.14,	5.33
6.50,	-0.03,	3.91
9.80,	-2.71,	2.59
11.93,	0.10,	4.55
14.12,	1.44,	1.27
12.46,	1.43,	1.59
11.55,	0.21,	-1.92
10.95,	2.47,	-0.84
8.13,	-0.82,	0.98
7.60,	-5.96,	0.27
7.64,	1.95,	5.30
7.25,	4.15,	8.76
7.58,	-2.76,	3.93
9.84,	-3.06,	2.97
11.43,	0.94,	2.97
10.77,	0.74,	-0.22
10.66,	-2.29,	-2.10
12.82,	1.27,	-1.86
12.51,	4.92,	2.88
10.11,	-1.73,	0.91
9.73,	-3.16,	2.21
8.86,	2.88,	5.17
6.30,	0.89,	5.33
5.65,	-2.97,	0.80
7.33,	-0.67,	2.77
10.54,	-2.85,	-1.02
11.37,	-0.16,	0.14
12.24,	1.53,	2.06
14.89,	-0.07,	-0.80
13.25,	2.51,	3.64
11.29,	-0.36,	2.07
7.68,	0.40,	2.41
5.74,	2.28,	3.95
3.70,	-4.32,	1.41
5.46,	-4.46,	0.95
10.25,	2.28,	4.52
11.76,	-1.63,	2.25
13.64,	-0.89,	0.59
13.94,	3.87,	4.13
14.54,	2.19,	-0.52
10.28,	-0.18,	1.55
8.24,	-2.06,	-0.84
6.83,	1.06,	2.63
5.25,	-1.08,	2.20
5.18,	-3.86,	3.01
9.67,	-0.70,	3.59
11.99,	2.60,	5.06
12.81,	-1.07,	1.83
12.37,	-2.44,	-0.74
