x,	y,	z
8.27,	-1.48,	1.55
11.30,	-0.54,	-1.59
12.36,	3.63,	2.64
13.54,	-2.82,	-0.56
14.78,	-0.30,	-1.52
10.30,	4.54,	6.34
7.38,	-2.08,	0.24
6.69,	0.68,	3.87
6.31,	-0.11,	3.47
6.31,	-4.70,	0.78
7.58,	-0.44,	2.64
11.02,	-0.53,	2.12
13.90,	-1.46,	-0.72
13.28,	1.66,	4.18
13.03,	0.31,	-0.97
10.27,	4.00,	3.59
8.42,	-1.99,	0.86
6.92,	-2.27,	0.44
6.84,	2.81,	4.87
7.29,	-2.64,	2.64
8.05,	-4.26,	3.34
10.88,	1.75,	5.08
12.13,	2.25,	3.77
11.97,	-1.41,	0.12
11.59,	-1.50,	-1.14
11.13,	3.74,	-0.48
9.12,	2.90,	1.38
8.24,	-4.39,	0.10
9.22,	-2.45,	2.21
8.70,	2.42,	7.01
7.90,	-1.33,	4.63
9.00,	-1.86,	3.58
9.75,	-1.28,	2.66
9.65,	0.19,	-0.02
9.60,	1.86,	2.31
12.39,	-1.86,	-2.97
13.27,	3.25,	0.02
11.04,	0.48,	2.56
9.75,	-4.74,	-1.01
9.31,	5.09,	6.80
8.07,	1.72,	5.69
5.92,	-6.15,	-0.01
6.05,	-0.34,	3.66
9.09,	0.10,	0.88
10.20,	-3.32,	-0.82
13.19,	-0.82,	0.16
15.35,	3.71,	0.92
13.19,	2.06,	2.63
11.13,	-2.65,	0.57
7.67,	2.21,	3.72
5.92,	3.10,	4.47
5.59,	-1.55,	1.69
6.56,	-4.99,	1.53
8.35,	-2.46,	1.56
10.64,	3.50,	3.60
11.77,	-0.24,	3.38
14.12,	-4.26,	-1.98
13.91,	4.72,	2.97
10.61,	3.53,	1.44
8.50,	-3.70,	-1.42
8.34,	-0.80,	0.73
7.22,	1.42,	4.10
6.54,	-1.24,	3.02
7.62,	-1.28,	5.56
10.60,	-1.93,	2.74
11.16,	1.95,	4.11
10.98,	0.01,	1.40
11.35,	-2.70,	-2.95
11.74,	4.23,	0.72
9.60,	0.77,	0.74
9.14,	-1.91,	-0.80
9.48,	4.00,	6.10
8.68,	-3.39,	3.10
7.95,	-4.18,	3.22
8.79,	2.38,	5.22
8.98,	-0.62,	2.06
9.01,	-3.90,	-0.14
9.53,	-0.62,	0.34
12.34,	4.10,	1.35
12.41,	1.19,	1.21
12.02,	-2.59,	-0.18
11.70,	1.59,	2.63
9.01,	3.00,	4.35
7.00,	-1.84,	2.83
6.59,	-2.57,	2.37
6.46,	-1.34,	2.71
7.92,	0.27,	1.42
9.11,	-0.67,	3.03
14.33,	-2.24,	-3.62
15.50,	5.33,	3.49
12.82,	-2.62,	-0.34
12.14,	-1.29,	-1.77
8.29,	4.58,	6.17
5.26,	-2.88,	-0.06
4.97,	-0.84,	3.28
6.97,	0.24,	3.90
9.73,	-3.33,	0.69
9.97,	-0.68,	3.34
12.67,	0.76,	1.91
13.91,	0.61,	0.68
12.46,	0.35,	0.94
11.29,	0.52,	-0.50
8.62,	2.01,	1.75
8.12,	-1.81,	0.30
6.94,	-2.95,	2.85
6.99,	-0.69,	4.19
8.31,	1.89,	5.76
9.53,	-0.99,	5.04
11.26,	-2.59,	1.46
12.11,	1.96,	2.00
10.31,	1.69,	-0.34
10.42,	-1.32,	-1.80
11.00,	-0.42,	-0.64
10.47,	2.29,	2.04
8.97,	-0.06,	3.29
8.77,	-1.60,	3.48
8.66,	-0.24,	4.42
8.15,	-1.15,	3.60
8.64,	-1.21,	1.40
8.57,	-0.88,	2.55
11.04,	-1.44,	-2.57
11.89,	4.47,	2.74
12.34,	-3.61,	-1.10
13.73,	-0.90,	-2.46
10.69,	5.23,	7.73
8.57,	-4.02,	-0.34
6.33,	0.69,	4.12
5.99,	2.68,	5.25
6.70,	-5.37,	-0.61
7.81,	-3.23,	1.20
10.78,	1.73,	2.11
