x,	y,	z
12.87,	-3.71,	-0.71
14.60,	3.27,	0.65
12.62,	4.25,	2.21
11.66,	-2.42,	-2.32
9.97,	-0.89,	0.72
8.61,	2.71,	2.07
5.22,	-1.69,	3.19
6.39,	-4.36,	2.11
9.04,	-0.62,	4.86
10.27,	1.30,	4.30
10.57,	-1.57,	2.51
11.00,	-3.33,	-1.43
11.58,	5.14,	0.71
10.88,	3.84,	1.89
11.62,	-5.23,	-3.39
12.04,	0.18,	1.70
8.88,	2.01,	4.92
7.21,	-2.01,	3.57
7.32,	-0.22,	4.58
7.94,	-1.47,	3.57
8.12,	-2.92,	0.11
7.89,	0.13,	2.69
11.43,	-0.77,	-2.16
12.69,	3.18,	0.68
12.87,	-0.27,	0.15
13.73,	-0.83,	-1.58
11.89,	3.80,	5.62
10.08,	-0.65,	2.94
5.98,	-1.92,	3.78
4.02,	1.03,	4.10
4.91,	-2.59,	1.55
8.04,	-4.39,	0.02
10.83,	-3.06,	0.54
14.06,	2.94,	-0.10
13.44,	3.92,	4.95
13.78,	-4.48,	-2.99
12.70,	4.29,	4.22
10.13,	3.92,	4.77
5.57,	-3.21,	0.32
4.26,	-0.75,	3.59
6.35,	-2.04,	2.75
7.89,	-3.52,	1.67
10.58,	0.06,	4.11
12.83,	-0.77,	1.30
13.42,	2.94,	2.52
11.22,	1.33,	1.43
12.14,	1.95,	-1.22
10.49,	1.44,	2.26
8.55,	-4.76,	-2.02
6.56,	0.80,	4.02
7.22,	0.90,	4.90
8.14,	-3.70,	3.09
9.81,	-1.98,	3.97
11.15,	1.53,	2.58
10.62,	-0.11,	-0.10
10.52,	-1.51,	-2.81
10.44,	0.90,	-0.14
12.02,	1.16,	-0.62
11.43,	0.78,	4.37
10.11,	-3.69,	2.06
9.16,	-1.03,	2.72
7.12,	2.70,	6.17
7.04,	-4.50,	0.50
7.17,	-4.21,	1.27
8.51,	-1.36,	0.56
10.89,	2.91,	2.06
10.74,	-0.37,	1.41
14.26,	0.24,	-1.69
14.46,	7.01,	4.09
11.11,	-2.93,	1.38
10.69,	-4.68,	-1.40
7.70,	4.79,	7.97
4.32,	-2.21,	1.93
3.92,	-2.98,	1.98
6.98,	0.68,	4.23
11.68,	-3.49,	-1.23
13.36,	-0.67,	1.46
13.48,	2.00,	1.56
14.01,	3.16,	0.55
12.06,	1.98,	2.71
10.35,	-3.32,	0.00
7.05,	0.48,	2.23
4.92,	3.24,	5.04
4.98,	-4.60,	0.95
7.86,	-4.25,	2.55
11.02,	0.25,	3.14
12.70,	2.62,	2.87
12.05,	-2.00,	1.45
12.73,	-2.33,	-2.94
11.27,	7.72,	3.46
10.31,	0.68,	0.55
9.61,	-7.54,	-3.11
8.89,	2.79,	4.04
6.00,	1.16,	5.86
7.10,	-5.09,	1.40
