x,	y,	z
10.43,	3.10,	5.01
8.40,	-1.36,	3.49
5.00,	-2.81,	2.65
3.73,	-1.18,	4.19
6.43,	-0.23,	0.50
8.23,	-1.01,	3.45
14.51,	-5.05,	-4.72
16.71,	5.86,	1.98
13.53,	0.60,	1.94
13.72,	-3.44,	-4.37
10.42,	4.85,	7.02
8.50,	-1.21,	0.45
4.11,	-1.97,	2.57
3.58,	-0.12,	3.44
5.98,	-3.05,	1.35
8.06,	-1.33,	2.27
12.19,	0.28,	3.55
15.55,	-0.19,	-0.15
14.64,	2.21,	3.35
13.11,	-0.42,	-1.89
9.63,	3.67,	2.15
8.14,	-0.42,	1.12
6.88,	-4.14,	0.55
6.23,	-0.47,	4.94
6.62,	0.20,	4.65
7.39,	-1.71,	4.89
10.30,	-1.36,	2.57
11.66,	1.93,	2.11
13.52,	2.27,	0.08
13.30,	-2.10,	-1.83
11.48,	-0.11,	-1.99
10.58,	5.87,	2.74
8.34,	-0.97,	2.43
8.66,	-4.92,	1.30
8.60,	0.64,	6.52
6.88,	-0.89,	4.56
6.72,	-0.57,	2.42
7.19,	-0.75,	3.36
11.70,	-2.15,	-3.78
13.83,	4.88,	2.86
12.51,	-4.02,	-2.21
14.17,	0.15,	-2.83
11.56,	6.12,	8.40
10.01,	-4.66,	-1.26
8.09,	0.55,	4.89
5.76,	2.14,	5.50
3.42,	-5.25,	0.17
5.52,	-2.04,	1.16
8.80,	-0.96,	2.17
13.49,	-1.23,	-2.10
14.91,	2.01,	5.26
14.84,	-3.11,	-2.28
13.29,	8.32,	5.82
9.76,	2.07,	4.84
7.90,	-5.80,	-3.79
5.86,	3.13,	5.58
3.72,	-2.44,	1.16
5.36,	-5.13,	0.46
8.95,	-0.39,	4.88
11.91,	0.79,	2.41
13.75,	2.51,	4.41
14.13,	-2.42,	0.27
14.07,	2.04,	-1.62
10.71,	6.88,	3.34
7.33,	-4.52,	-2.30
7.19,	-4.72,	-0.79
7.38,	1.25,	6.45
5.98,	-2.85,	4.10
7.72,	0.08,	5.71
9.55,	0.47,	5.17
11.16,	-1.72,	-1.47
12.14,	3.03,	1.85
12.55,	-2.49,	-2.73
13.93,	0.25,	-4.55
10.27,	4.71,	5.80
8.76,	-5.95,	-1.13
9.34,	3.78,	5.91
8.50,	5.06,	9.84
5.79,	-8.69,	-1.38
5.75,	-2.25,	3.00
7.40,	3.17,	2.79
9.16,	-2.48,	-0.95
13.83,	-2.77,	-0.98
15.67,	2.43,	-0.31
12.75,	4.78,	3.52
12.06,	-0.13,	1.68
10.78,	0.11,	2.85
9.58,	2.15,	4.72
4.18,	-3.02,	2.24
2.99,	-2.84,	1.65
5.55,	-1.38,	2.74
8.79,	-2.75,	-0.13
11.95,	0.63,	3.07
14.93,	0.15,	1.18
16.36,	1.98,	1.25
13.79,	3.44,	2.35
10.02,	1.03,	0.75
8.37,	-0.47,	0.98
5.86,	-1.13,	1.82
3.85,	-2.65,	3.28
6.12,	-1.69,	2.87
8.49,	0.18,	4.81
11.25,	-1.41,	2.06
12.89,	0.92,	2.75
14.04,	1.15,	-0.04
14.25,	0.38,	-1.22
10.42,	0.54,	-0.62
9.24,	0.88,	-0.21
7.70,	-0.50,	2.02
7.47,	-2.04,	3.43
6.66,	-3.10,	4.79
7.79,	0.48,	4.74
8.67,	0.56,	4.46
9.64,	-4.06,	-0.40
11.67,	0.18,	-0.14
13.36,	3.83,	0.11
11.91,	-0.52,	-0.52
11.62,	-1.19,	-0.39
11.18,	1.51,	3.79
9.88,	0.81,	3.15
7.52,	-0.51,	5.12
6.70,	-2.52,	2.83
5.61,	-2.47,	2.23
6.22,	-0.16,	1.38
8.15,	-0.80,	2.54
12.63,	-3.69,	-2.19
16.09,	4.88,	3.06
13.63,	0.43,	2.15
12.83,	1.00,	-0.17
11.11,	6.73,	7.62
8.11,	-3.82,	0.36
5.62,	-4.30,	1.59
3.08,	1.40,	4.82
4.94,	-1.88,	1.07
8.93,	-3.12,	2.18
10.98,	-3.27,	1.20
16.12,	7.31,	3.27
15.02,	3.68,	5.78
13.85,	-7.99,	-4.38
11.69,	7.72,	4.22
8.39,	8.25,	7.19
5.95,	-9.24,	-5.00
5.61,	-3.01,	2.47
6.08,	0.87,	4.68
7.44,	-1.65,	1.87
9.29,	-1.50,	5.41
12.46,	-2.45,	0.00
13.44,	6.59,	4.28
11.92,	0.29,	1.19
13.03,	-3.12,	-5.35
9.73,	5.25,	4.27
7.83,	-0.89,	0.10
7.51,	-3.13,	2.08
8.27,	0.02,	5.66
7.85,	-1.58,	4.76
8.20,	-0.66,	2.83
8.79,	0.95,	3.67
11.08,	-3.08,	-2.94
12.98,	2.19,	-0.97
11.87,	-1.45,	0.10
13.28,	-0.96,	-4.09
10.52,	6.18,	9.21
10.00,	-5.38,	0.57
8.59,	1.16,	4.88
6.55,	4.49,	7.95
4.88,	-6.09,	-1.35
5.45,	-3.67,	0.72
8.33,	1.61,	1.93
11.95,	1.63,	0.17
14.64,	-0.97,	1.47
16.55,	-2.67,	-2.34
13.06,	6.65,	4.84
10.78,	3.77,	3.94
8.13,	-4.10,	-0.16
6.93,	-0.02,	3.54
3.11,	-2.61,	2.81
4.08,	-3.31,	0.45
8.38,	-0.22,	5.07
10.97,	-4.70,	-0.46
14.28,	6.20,	4.77
13.84,	3.68,	6.13
15.34,	-4.50,	-5.59
11.98,	6.06,	4.56
7.45,	-0.39,	-0.64
6.42,	-4.87,	-2.33
6.37,	0.28,	4.72
6.11,	-3.40,	3.88
8.16,	-1.29,	3.36
9.88,	3.35,	7.35
11.54,	-3.25,	-1.36
12.63,	0.75,	0.00
12.61,	1.26,	-0.45
14.06,	-0.22,	-4.59
9.51,	1.82,	3.37
8.80,	-4.19,	-0.74
8.57,	3.34,	5.31
7.71,	3.60,	8.49
7.03,	-7.07,	0.61
7.28,	-2.11,	4.06
8.87,	1.80,	2.33
8.90,	-1.75,	0.35
12.28,	-2.18,	-1.72
14.90,	2.94,	-0.23
13.21,	2.91,	1.49
11.07,	-0.66,	1.45
11.18,	-0.29,	3.02
9.64,	2.22,	4.66
5.00,	-2.19,	3.53
3.94,	-3.62,	0.84
5.08,	-0.50,	3.06
8.21,	-1.87,	0.02
10.81,	-0.14,	2.00
13.67,	0.65,	1.05
17.28,	3.11,	0.91
14.26,	1.84,	2.26
11.18,	-0.08,	-0.16
9.10,	4.23,	4.11
6.02,	-2.23,	1.25
4.38,	-5.35,	1.02
4.69,	-0.94,	3.76
7.79,	1.04,	3.19
10.86,	-2.83,	2.38
12.49,	-3.73,	-0.31
15.14,	7.11,	3.57
14.39,	4.28,	2.69
10.96,	-5.30,	-4.05
9.79,	1.80,	1.17
6.57,	1.57,	2.81
5.92,	-4.69,	0.07
6.73,	-2.64,	5.61
7.95,	-1.77,	4.68
9.80,	2.18,	4.56
9.81,	0.80,	4.30
11.91,	-3.18,	-3.57
13.34,	3.67,	-0.25
12.69,	0.92,	-0.61
11.54,	-3.80,	-3.54
10.41,	3.46,	4.55
8.83,	0.97,	4.11
7.47,	-2.83,	3.51
7.16,	0.15,	5.42
7.09,	-2.44,	2.10
7.24,	-2.95,	0.70
8.64,	-0.55,	1.46
11.01,	-0.62,	-0.66
14.76,	4.42,	1.93
14.16,	0.27,	1.58
13.10,	0.19,	-0.67
11.41,	5.82,	7.32
8.06,	-3.15,	0.95
6.36,	-2.79,	2.39
3.91,	0.70,	4.64
4.02,	-3.45,	0.94
8.54,	-2.13,	1.79
10.58,	-1.50,	1.66
14.80,	3.05,	-0.09
15.23,	5.43,	5.50
14.31,	-5.41,	-3.88
13.20,	2.51,	0.67
7.93,	4.37,	5.25
5.38,	-5.42,	-1.83
5.37,	-1.02,	4.17
5.64,	-0.38,	4.66
7.71,	-1.58,	1.86
9.84,	0.17,	5.17
13.36,	-2.11,	-1.28
14.43,	4.77,	2.31
12.90,	0.53,	0.28
12.82,	-4.26,	-5.04
9.32,	3.64,	3.85
7.28,	-0.10,	1.18
6.81,	-2.25,	2.42
7.09,	0.70,	6.17
7.62,	-3.88,	4.04
9.12,	-2.35,	2.87
10.24,	2.43,	4.55
10.33,	-1.30,	-1.69
12.13,	0.65,	-2.23
12.35,	-0.14,	-0.46
13.83,	-1.12,	-3.84
9.57,	4.33,	6.50
9.16,	-3.06,	2.04
9.00,	0.25,	4.15
7.42,	3.53,	7.97
6.09,	-5.32,	-0.34
6.38,	-2.72,	1.03
8.58,	-0.42,	1.22
10.96,	-0.57,	-1.53
12.27,	2.32,	3.31
15.39,	-0.22,	-1.03
14.54,	3.67,	2.83
11.14,	2.11,	4.30
8.80,	-2.14,	0.66
7.14,	2.19,	4.84
3.62,	-3.29,	1.94
3.66,	-5.55,	0.47
7.94,	0.62,	3.97
10.67,	-1.27,	1.54
13.59,	-0.09,	0.91
14.32,	2.69,	3.20
15.03,	1.19,	-0.69
13.11,	2.89,	2.03
8.49,	-1.68,	1.01
6.62,	-1.81,	-0.43
5.19,	1.15,	4.82
5.41,	-4.73,	1.53
7.28,	-2.40,	3.23
10.14,	2.96,	5.74
12.46,	-0.61,	1.22
12.30,	-1.61,	0.85
13.99,	3.04,	-0.72
13.57,	4.62,	0.51
9.16,	-3.69,	-1.93
8.87,	-3.21,	-0.98
7.67,	2.75,	5.47
7.02,	-1.23,	4.07
7.21,	-3.61,	4.74
8.66,	-1.35,	4.64
10.10,	0.06,	1.79
9.06,	-0.03,	1.51
10.90,	-0.26,	-1.76
13.51,	2.15,	-0.41
14.44,	1.19,	-0.70
11.63,	-1.00,	0.88
10.83,	0.76,	2.19
9.04,	3.69,	5.86
6.34,	-3.62,	2.87
5.40,	-4.64,	1.29
5.50,	1.00,	3.55
8.03,	-1.30,	0.48
10.47,	-3.55,	-0.66
13.15,	0.87,	-0.17
15.71,	6.53,	3.18
14.96,	0.85,	1.46
12.04,	-2.57,	0.26
10.69,	4.24,	4.59
5.33,	-0.14,	3.20
3.84,	-4.60,	0.06
4.78,	-1.73,	4.02
6.88,	-2.08,	1.43
10.16,	-0.13,	3.91
12.25,	-1.90,	1.77
15.17,	2.38,	0.73
14.35,	5.27,	3.93
11.97,	-1.39,	-1.04
10.30,	-0.81,	0.29
6.86,	1.29,	2.86
5.00,	-2.20,	2.25
6.25,	-1.82,	3.62
7.66,	-1.64,	4.62
10.06,	-0.31,	3.12
10.97,	2.00,	4.31
11.93,	-1.89,	-0.60
12.90,	0.44,	-2.11
12.40,	3.66,	1.76
10.45,	-3.79,	-2.61
10.16,	3.02,	2.35
7.97,	3.30,	6.89
7.71,	-6.30,	0.78
7.41,	-0.02,	6.12
8.42,	0.29,	4.40
8.38,	-5.10,	0.19
8.62,	-0.69,	1.11
10.06,	2.79,	0.30
12.75,	2.25,	1.06
13.91,	-2.40,	-1.21
13.93,	1.53,	0.70
11.06,	4.55,	5.34
8.23,	-1.21,	2.48
6.87,	-1.51,	3.73
5.47,	-1.69,	3.39
4.39,	-3.30,	1.49
7.65,	-0.34,	2.50
9.90,	-2.71,	1.05
14.37,	0.89,	-1.53
14.55,	7.02,	5.29
14.49,	-2.97,	-2.39
13.80,	0.10,	0.26
9.63,	3.34,	5.51
6.10,	-3.03,	0.59
3.88,	0.51,	3.63
4.91,	-0.23,	4.23
7.65,	-5.65,	-0.45
9.80,	-0.44,	3.63
13.13,	0.71,	1.28
14.27,	1.57,	0.47
12.54,	0.04,	1.33
13.40,	0.67,	-2.48
9.43,	2.30,	3.87
7.68,	-4.26,	-1.01
6.07,	-0.58,	3.69
6.60,	2.38,	5.33
7.65,	-3.43,	3.41
8.87,	-3.37,	3.22
11.80,	2.69,	3.23
12.10,	2.20,	1.22
10.88,	-1.67,	-1.78
12.26,	0.25,	-1.62
11.58,	0.91,	0.16
10.14,	-0.05,	0.32
8.30,	-0.13,	4.27
9.14,	-1.68,	3.18
7.72,	-0.29,	5.56
7.34,	-1.54,	3.58
8.32,	-1.47,	2.07
8.22,	-2.15,	0.77
10.49,	2.19,	-0.81
11.12,	3.64,	4.13
14.89,	-2.42,	-4.02
15.59,	4.60,	2.56
10.55,	-2.10,	2.44
9.09,	-3.37,	-1.50
6.57,	4.37,	8.01
5.00,	-3.52,	0.96
4.51,	-7.16,	-0.41
7.16,	1.11,	3.84
10.03,	0.81,	1.91
12.89,	-2.23,	0.15
14.49,	0.07,	0.35
15.09,	5.75,	2.16
12.81,	2.39,	3.32
10.08,	-3.37,	-0.24
7.98,	1.88,	3.68
3.82,	-0.35,	2.72
3.44,	-3.96,	1.08
7.48,	-2.31,	3.22
10.47,	-2.01,	2.44
12.18,	1.12,	3.08
12.54,	2.15,	2.97
13.05,	-0.81,	-0.74
13.13,	2.13,	-0.43
10.68,	2.17,	1.97
8.64,	-3.99,	-0.94
7.28,	1.00,	3.37
6.11,	1.58,	6.88
7.44,	-4.86,	1.60
8.84,	-0.06,	5.42
10.57,	-0.62,	2.56
11.05,	-2.01,	-1.05
10.19,	1.01,	1.16
11.80,	0.12,	-2.94
12.78,	4.08,	1.91
10.65,	-2.44,	1.04
11.05,	-0.49,	0.06
9.15,	7.64,	9.46
7.32,	-5.44,	1.16
7.17,	-6.09,	0.67
6.85,	2.37,	4.94
7.82,	-1.46,	0.03
8.45,	-3.55,	0.06
12.06,	0.68,	-1.21
14.66,	5.76,	3.54
13.94,	-0.64,	0.44
12.41,	-1.66,	1.16
10.72,	4.28,	5.02
6.05,	0.03,	3.78
4.38,	-4.55,	0.88
5.23,	-1.71,	3.65
6.60,	-2.09,	1.58
9.80,	0.00,	2.90
11.81,	-1.39,	1.78
15.56,	2.22,	-0.40
14.87,	5.68,	3.87
11.63,	-2.23,	-0.82
11.39,	-0.04,	0.14
7.99,	2.78,	4.58
4.71,	-4.02,	0.73
3.68,	-1.69,	3.65
6.75,	1.09,	4.79
10.40,	-2.87,	2.47
11.07,	-3.34,	2.82
13.00,	3.87,	1.61
11.99,	5.68,	3.45
11.56,	-3.44,	-3.03
11.27,	-2.26,	-1.41
10.78,	3.84,	1.73
7.40,	0.72,	3.75
6.85,	-4.09,	2.25
7.74,	-0.33,	6.06
9.36,	-0.35,	3.31
9.14,	-0.58,	3.36
10.12,	-3.54,	-0.50
11.73,	-0.89,	-3.19
10.25,	3.38,	1.99
11.84,	-1.25,	-2.30
12.44,	0.84,	1.76
11.99,	2.16,	3.17
8.26,	-0.11,	4.53
7.94,	-0.89,	3.95
7.41,	-0.44,	3.67
6.59,	-2.74,	1.81
6.87,	-1.98,	1.31
8.37,	-0.52,	1.46
12.68,	1.63,	-0.10
13.69,	2.13,	2.61
14.22,	-1.81,	-1.48
13.55,	2.99,	3.04
9.57,	0.70,	3.05
7.04,	-2.57,	1.38
4.68,	0.58,	3.57
4.89,	-0.95,	2.90
7.55,	-4.64,	0.32
9.78,	-1.61,	2.04
13.60,	1.69,	1.04
14.26,	2.81,	1.87
13.23,	-1.67,	-0.20
13.03,	0.64,	-1.10
10.13,	4.81,	4.46
7.83,	-2.70,	0.34
5.74,	-3.53,	1.42
5.27,	1.27,	4.94
6.75,	-0.99,	3.08
