x,	y,	z
12.87,	1.52,	2.97
13.56,	-0.62,	-1.09
12.76,	5.39,	4.48
9.41,	-2.17,	2.38
7.13,	-5.89,	-1.07
3.65,	2.56,	5.78
3.40,	0.41,	1.66
7.16,	-2.38,	2.64
11.24,	-4.36,	1.33
15.12,	2.79,	1.22
13.27,	5.30,	6.50
13.96,	-4.06,	-3.16
13.03,	2.24,	1.58
10.10,	2.62,	2.27
6.54,	-3.97,	-0.62
5.32,	-0.36,	2.67
5.27,	-0.04,	4.27
6.73,	-2.68,	1.24
8.59,	1.28,	5.54
13.44,	-2.46,	0.97
15.22,	-0.13,	-0.10
12.47,	2.91,	1.78
11.72,	0.21,	-2.86
10.14,	2.23,	0.31
8.78,	-1.23,	0.60
7.79,	-2.74,	0.72
7.99,	3.66,	6.64
6.82,	-3.70,	3.79
7.16,	-5.07,	2.03
10.01,	4.27,	5.36
11.32,	0.51,	1.54
12.88,	-4.81,	-3.13
12.14,	0.78,	-0.61
11.63,	4.62,	0.94
11.06,	2.00,	1.58
10.07,	-4.16,	2.45
10.25,	-2.66,	1.56
6.27,	3.59,	7.33
5.12,	-1.75,	1.78
5.42,	-2.81,	2.33
8.40,	-1.35,	1.09
12.09,	2.01,	1.51
12.13,	-0.18,	2.24
14.81,	-0.20,	-0.82
14.43,	4.36,	4.03
12.06,	0.75,	0.93
9.41,	-0.53,	2.77
7.45,	-0.81,	1.47
4.24,	-1.57,	3.23
3.38,	-2.30,	0.52
6.03,	1.91,	4.09
11.55,	-4.29,	0.52
14.96,	-3.05,	-0.86
13.72,	3.90,	4.89
14.24,	1.28,	-0.87
11.59,	1.88,	2.44
10.01,	-1.38,	0.40
7.66,	0.59,	1.45
5.67,	1.60,	4.31
4.95,	-5.40,	1.99
5.96,	-4.58,	2.95
9.66,	4.37,	5.69
11.14,	1.57,	5.25
14.34,	-5.23,	-2.26
14.09,	1.24,	0.71
11.48,	5.09,	-0.05
9.61,	0.71,	-1.12
9.61,	-3.03,	-0.89
9.72,	-0.78,	1.73
7.44,	1.03,	5.36
6.82,	-1.14,	5.37
6.92,	-2.13,	3.92
8.04,	-0.69,	3.08
10.39,	0.70,	1.59
11.48,	-2.02,	0.25
13.87,	-1.13,	-3.48
12.90,	6.13,	2.61
10.70,	-1.71,	0.65
11.46,	-2.32,	-0.42
9.73,	3.01,	7.27
6.83,	-3.48,	2.13
3.79,	-1.22,	3.41
4.76,	2.29,	3.80
6.54,	-1.42,	1.21
10.79,	-4.04,	-0.32
13.46,	0.68,	0.93
14.63,	4.09,	2.00
14.26,	1.21,	1.89
13.26,	-1.54,	0.04
11.55,	4.29,	2.72
6.76,	-0.88,	2.53
4.95,	-5.79,	-1.57
3.54,	-0.42,	4.70
5.52,	-0.09,	1.44
8.89,	0.51,	5.17
12.38,	-4.26,	1.85
15.95,	1.04,	1.28
14.39,	6.87,	4.39
11.77,	-0.57,	-0.98
10.24,	-2.99,	-1.68
9.24,	2.03,	1.96
6.61,	0.09,	2.75
5.36,	-2.97,	2.56
6.44,	-1.17,	5.00
8.39,	-1.50,	3.31
9.66,	0.62,	3.93
12.89,	-0.72,	1.87
14.75,	-2.96,	-2.86
12.12,	3.40,	0.76
9.82,	2.24,	-0.13
9.89,	1.45,	-0.17
9.84,	0.54,	3.52
8.88,	-5.80,	1.62
7.65,	0.37,	5.12
6.99,	2.71,	5.64
5.83,	-4.11,	1.22
8.79,	-2.00,	1.11
11.90,	2.52,	1.40
12.85,	-1.55,	-0.36
13.11,	-2.80,	-1.95
12.84,	3.80,	3.22
12.76,	2.73,	2.27
9.80,	-0.50,	3.89
7.88,	-2.65,	2.76
4.44,	-0.46,	4.17
3.44,	-0.73,	3.11
6.26,	-0.52,	2.55
9.35,	-3.73,	1.52
15.17,	0.48,	-1.92
14.46,	7.27,	7.05
13.75,	-3.48,	-2.54
14.17,	0.57,	0.22
10.67,	2.91,	3.56
7.02,	-2.82,	-0.55
4.90,	-0.44,	2.39
4.96,	-0.03,	3.27
5.46,	-4.26,	1.17
8.14,	0.46,	3.58
12.43,	0.52,	3.55
15.81,	-1.58,	-0.39
13.73,	1.11,	2.27
13.31,	3.02,	-1.36
9.52,	2.69,	1.97
7.94,	-4.24,	-1.33
7.56,	-1.85,	2.00
6.76,	3.39,	5.76
5.66,	-3.05,	4.25
7.44,	-4.83,	2.81
10.03,	1.71,	4.58
11.73,	2.27,	2.17
13.20,	-1.81,	-0.55
13.13,	-3.50,	-3.11
11.53,	4.74,	0.41
9.94,	5.83,	2.36
9.15,	-4.23,	1.16
10.43,	-4.31,	0.90
7.95,	2.80,	7.84
5.70,	-1.96,	3.10
5.34,	-0.31,	3.51
6.69,	-1.08,	2.87
12.14,	-0.70,	-1.78
12.65,	1.62,	3.70
14.07,	-2.58,	-3.62
14.10,	5.67,	2.80
12.46,	0.24,	2.55
10.72,	-4.87,	-1.78
7.86,	3.84,	6.13
5.11,	-0.53,	3.48
2.73,	-5.71,	0.03
5.74,	1.59,	3.59
9.46,	-1.50,	1.94
12.85,	-4.56,	-1.48
14.97,	2.88,	4.67
15.19,	2.69,	0.44
12.26,	3.13,	3.38
10.36,	-2.41,	0.85
8.22,	0.19,	0.45
5.78,	3.53,	5.37
4.35,	-4.94,	0.76
5.12,	-5.64,	2.29
9.63,	2.36,	4.29
10.64,	3.64,	5.47
13.73,	-3.55,	0.08
15.37,	-2.03,	-0.56
13.51,	5.33,	0.39
10.31,	4.29,	0.93
7.84,	-4.66,	-1.69
8.98,	-2.39,	-0.17
7.05,	0.83,	6.02
5.53,	-2.84,	3.71
7.37,	-0.08,	5.70
9.32,	-0.43,	3.74
10.61,	-1.02,	0.68
11.96,	0.80,	1.26
13.79,	-0.87,	-3.50
13.02,	3.29,	-0.70
10.06,	-0.52,	1.01
10.64,	-1.67,	-1.05
10.10,	4.11,	7.54
8.59,	-3.11,	3.05
5.14,	-3.46,	3.46
5.17,	1.85,	4.26
6.16,	-0.44,	1.44
9.08,	-4.29,	0.24
14.96,	-1.30,	-2.22
15.18,	6.07,	3.60
12.73,	-0.57,	-0.05
13.17,	-0.87,	-0.02
11.59,	2.25,	3.71
8.77,	-0.24,	1.42
3.88,	-2.00,	2.65
