x,	y,	z
7.22,	-1.84,	3.01
9.11,	1.95,	5.47
10.67,	-1.14,	3.07
12.75,	-0.43,	1.31
13.01,	2.43,	1.32
11.29,	1.38,	-0.89
9.47,	-0.54,	-0.10
9.23,	-0.59,	-0.55
8.43,	2.35,	3.51
8.27,	-2.07,	3.68
8.92,	-4.00,	3.55
9.11,	0.64,	4.78
9.03,	1.88,	3.79
9.28,	-3.21,	0.48
10.10,	-4.50,	-2.43
11.89,	4.87,	0.95
10.81,	3.21,	2.75
12.44,	-3.62,	-2.69
11.09,	2.30,	3.97
10.07,	0.55,	2.85
8.51,	-1.84,	2.45
7.57,	0.01,	3.51
7.07,	-2.33,	1.65
7.07,	-1.36,	0.65
8.23,	0.71,	3.03
12.41,	-2.35,	-1.49
14.91,	2.40,	0.71
13.00,	-0.23,	1.86
12.35,	-2.45,	-2.14
9.82,	5.94,	6.41
7.55,	0.10,	2.92
5.62,	-4.10,	0.82
5.35,	1.03,	4.96
6.89,	-1.93,	1.51
9.44,	-2.79,	1.71
12.23,	-1.56,	2.05
14.64,	2.25,	0.50
12.75,	1.41,	4.16
12.08,	-4.68,	-3.44
9.44,	6.11,	4.16
7.05,	3.38,	3.36
6.59,	-6.24,	-1.20
8.17,	-2.05,	3.37
8.23,	0.52,	4.53
8.17,	-0.27,	3.75
10.51,	-0.69,	4.21
11.99,	-3.08,	-0.27
12.84,	4.25,	2.00
10.51,	1.35,	1.14
11.21,	-1.29,	-3.68
10.23,	4.11,	3.04
7.88,	-3.37,	1.04
8.20,	-3.50,	1.21
9.60,	4.33,	8.33
8.94,	-2.40,	3.55
8.28,	-3.44,	1.52
8.89,	2.32,	3.68
10.08,	-2.08,	-2.28
11.15,	-1.50,	-1.58
12.45,	0.66,	0.53
13.11,	1.81,	-0.06
10.48,	2.00,	4.97
9.72,	-2.98,	1.71
8.35,	1.81,	4.39
6.89,	2.33,	5.08
6.30,	-4.88,	-0.25
6.55,	-2.86,	1.14
9.60,	0.50,	1.33
12.00,	1.58,	1.03
13.67,	-1.12,	1.51
15.09,	-2.07,	-1.36
12.09,	6.22,	4.75
9.39,	2.55,	3.10
7.14,	-3.83,	-0.09
6.21,	0.16,	2.91
4.97,	-2.18,	2.79
6.12,	-2.68,	1.04
9.75,	0.17,	5.63
12.29,	-3.60,	0.64
13.32,	4.27,	4.89
12.33,	2.47,	3.76
12.87,	-1.28,	-3.42
9.84,	3.35,	2.84
6.99,	-2.16,	-1.44
7.00,	-1.09,	1.00
8.50,	-0.11,	4.65
8.36,	-5.06,	3.37
9.25,	0.59,	4.04
