x,	y,	z
4.48,	-3.26,	0.90
6.65,	0.42,	3.66
10.87,	-2.76,	0.36
14.14,	-0.68,	0.02
13.34,	0.59,	3.44
13.76,	-1.09,	-1.60
11.00,	4.80,	3.95
8.47,	0.67,	1.78
7.04,	-3.25,	-0.36
7.92,	0.29,	2.90
6.73,	-3.31,	2.62
6.68,	-2.71,	2.28
10.15,	3.04,	6.04
12.37,	-1.26,	2.07
12.83,	-1.04,	0.17
12.07,	3.23,	2.02
11.16,	1.06,	-2.18
9.17,	0.56,	-0.46
7.69,	-3.32,	0.48
9.83,	-1.44,	0.41
9.68,	3.71,	7.62
8.55,	-3.82,	4.19
8.41,	-2.25,	2.86
8.82,	3.52,	5.53
9.65,	-2.43,	-0.77
9.45,	-4.82,	-1.16
12.93,	3.25,	-0.67
12.51,	5.82,	3.28
10.75,	-2.67,	-0.61
10.36,	-1.57,	1.70
10.26,	2.37,	4.63
8.73,	0.35,	3.94
6.22,	-3.00,	1.83
6.39,	-1.48,	2.33
7.52,	-1.47,	0.44
9.13,	-0.18,	0.92
12.37,	-1.45,	0.73
15.89,	0.72,	-1.61
13.77,	3.42,	4.17
10.54,	-2.52,	-0.18
9.11,	4.47,	3.85
7.66,	4.43,	6.16
5.79,	-6.63,	-0.51
4.78,	-4.15,	2.46
7.19,	3.24,	3.77
9.27,	0.08,	3.49
13.22,	-6.18,	-0.86
15.59,	1.35,	0.35
12.82,	5.81,	4.97
10.85,	-3.31,	-1.95
8.79,	0.69,	1.70
7.63,	3.52,	3.48
7.39,	-2.70,	1.19
6.85,	-4.74,	2.74
8.24,	-0.76,	3.94
9.28,	3.51,	5.40
11.27,	-0.89,	3.15
11.94,	-5.67,	-1.21
12.83,	4.73,	0.23
10.68,	5.80,	3.12
9.15,	-5.64,	-5.03
9.51,	0.32,	0.44
9.87,	1.49,	4.83
9.03,	-4.86,	1.28
9.06,	1.35,	6.82
8.67,	1.36,	4.96
8.00,	-3.44,	0.52
8.55,	-1.56,	1.32
10.30,	-0.44,	-0.68
12.61,	1.67,	-0.53
12.12,	-0.25,	1.14
12.79,	-1.39,	-2.02
10.18,	5.34,	6.68
9.67,	-0.87,	2.89
8.09,	-2.19,	2.68
7.17,	1.91,	5.38
5.45,	-2.06,	1.53
6.76,	-3.84,	0.54
10.12,	-1.45,	0.86
12.76,	1.13,	0.08
14.33,	2.51,	3.22
14.01,	-2.83,	-0.07
11.97,	3.41,	2.38
8.94,	6.27,	5.81
5.98,	-3.32,	0.19
6.35,	-3.65,	1.17
6.89,	-0.88,	3.29
6.32,	-1.14,	2.14
9.26,	-0.28,	4.56
12.21,	-3.20,	0.91
15.28,	3.29,	2.57
12.52,	3.11,	4.14
11.54,	-1.11,	-2.54
9.67,	2.53,	1.94
6.84,	-2.91,	-0.02
6.91,	-3.34,	0.21
8.22,	1.77,	5.54
8.20,	-1.66,	4.04
8.71,	-1.60,	4.12
11.05,	2.28,	3.98
11.97,	-0.52,	0.21
11.56,	-2.53,	-2.55
10.74,	1.70,	-0.12
10.48,	2.20,	-0.11
9.19,	0.96,	2.10
8.77,	-2.77,	3.46
10.48,	-1.64,	2.33
9.48,	3.88,	7.61
7.83,	-2.21,	1.47
7.39,	-4.20,	0.71
8.88,	-0.77,	0.58
10.17,	2.30,	0.19
10.53,	-1.65,	1.39
13.66,	-3.01,	-3.14
13.41,	6.44,	5.07
10.60,	1.28,	2.74
8.87,	-3.01,	0.79
8.69,	3.37,	5.34
6.14,	-2.33,	2.69
5.11,	-5.59,	-0.27
7.45,	1.68,	4.56
10.14,	-1.53,	0.81
13.09,	-1.03,	0.77
13.51,	1.36,	3.00
14.79,	2.01,	0.14
12.10,	3.25,	3.40
7.95,	-1.14,	0.72
6.21,	-0.74,	1.60
6.49,	0.86,	3.08
6.65,	-3.60,	2.16
7.68,	-3.38,	1.42
9.34,	2.97,	5.04
12.58,	0.43,	2.16
