x,	y,	z
4.24,	-4.06,	0.36
6.66,	1.84,	3.91
9.87,	-2.33,	0.27
12.89,	-1.50,	1.08
14.08,	2.34,	3.06
14.09,	1.05,	0.34
11.75,	2.27,	1.63
8.33,	1.03,	2.24
7.40,	-2.24,	0.08
8.28,	0.09,	2.65
6.62,	-1.99,	3.76
6.90,	-2.49,	1.46
9.24,	2.99,	5.92
11.91,	-2.49,	1.42
12.66,	-3.16,	-0.04
12.13,	3.91,	2.22
11.75,	2.24,	-0.61
8.92,	-0.99,	0.18
8.00,	-2.76,	0.10
9.38,	2.56,	2.92
8.89,	2.93,	6.96
7.78,	-6.19,	2.46
8.65,	-2.23,	4.35
9.90,	3.66,	4.28
9.31,	-1.29,	1.29
10.54,	-4.41,	-3.56
12.26,	3.82,	-0.56
10.73,	1.75,	0.92
10.56,	-2.86,	-2.10
10.74,	2.44,	4.94
11.59,	0.37,	3.24
8.39,	-1.28,	4.51
6.72,	-0.57,	3.78
6.43,	-1.07,	2.42
7.24,	-2.46,	0.70
9.74,	-0.80,	1.55
11.58,	-0.71,	0.45
14.20,	3.21,	1.25
13.46,	2.50,	2.62
10.76,	-2.25,	0.20
10.69,	2.39,	2.73
8.88,	2.15,	4.60
6.28,	-5.82,	0.84
4.87,	-1.34,	2.77
5.44,	3.08,	4.74
10.03,	-3.01,	0.64
11.53,	-5.73,	1.00
15.83,	4.23,	0.69
13.74,	7.27,	6.75
10.69,	-5.23,	-4.34
9.21,	1.26,	0.68
7.96,	3.07,	2.86
7.27,	-4.01,	-0.53
7.37,	-3.76,	2.80
7.62,	0.14,	4.28
9.06,	1.67,	4.35
10.37,	-0.99,	3.63
12.63,	-3.36,	-0.78
13.03,	3.07,	0.25
10.05,	1.70,	1.47
10.17,	-4.12,	-4.22
9.30,	3.43,	3.38
8.80,	1.63,	3.73
8.49,	-4.09,	2.51
9.09,	0.84,	6.27
8.78,	0.31,	4.88
8.42,	-3.85,	1.95
8.82,	-0.38,	1.59
9.62,	1.08,	0.78
11.81,	0.04,	-1.00
11.61,	-0.82,	0.21
12.08,	1.98,	0.11
10.81,	5.15,	5.18
10.12,	-3.40,	1.61
9.48,	-3.04,	2.26
7.24,	2.62,	5.19
5.25,	-0.80,	2.22
6.62,	-3.57,	0.65
9.46,	-2.04,	0.78
13.32,	1.84,	0.82
12.52,	1.48,	2.74
13.91,	-1.33,	-0.85
12.94,	3.88,	2.88
8.89,	1.21,	2.94
7.79,	-2.81,	0.40
6.92,	-0.74,	3.15
5.97,	-1.92,	1.78
5.64,	-0.71,	2.45
8.50,	-0.33,	3.50
13.63,	-3.05,	-0.31
15.06,	1.98,	2.04
12.56,	0.84,	1.63
12.24,	-0.27,	-1.97
7.98,	2.54,	2.65
7.57,	-1.97,	-0.39
7.96,	-1.19,	2.16
8.88,	0.50,	3.80
7.81,	-2.50,	3.68
8.11,	-1.43,	4.19
11.11,	1.70,	3.68
12.10,	0.14,	0.93
11.31,	-1.44,	-0.98
11.02,	0.08,	-0.98
10.81,	2.55,	0.19
9.26,	1.60,	1.38
8.33,	-4.33,	1.70
9.84,	-1.24,	2.17
8.81,	2.82,	8.06
8.23,	-2.82,	2.18
8.52,	-2.03,	3.44
8.88,	-1.22,	1.27
9.45,	1.57,	1.11
9.76,	-0.10,	1.69
12.91,	-2.40,	-2.70
13.57,	4.82,	2.83
10.91,	2.39,	3.38
9.67,	-3.01,	0.28
9.81,	3.29,	4.80
7.55,	-1.35,	3.56
5.46,	-6.25,	-0.56
5.88,	2.59,	4.94
8.67,	0.34,	1.79
12.70,	-3.43,	-0.65
13.55,	-0.76,	1.35
14.52,	4.48,	1.86
12.55,	3.85,	3.73
9.09,	-2.28,	0.91
7.65,	-0.44,	2.45
7.13,	1.21,	3.00
5.65,	-3.68,	1.63
6.49,	-2.91,	1.39
8.48,	2.03,	4.14
12.61,	-0.09,	1.86
13.27,	-3.21,	1.76
13.90,	1.29,	0.57
12.69,	6.31,	2.92
8.19,	-2.23,	-0.93
7.36,	-4.90,	-2.86
8.39,	2.96,	3.91
8.59,	0.22,	3.07
7.72,	-4.22,	3.64
8.85,	-0.83,	4.32
10.20,	2.20,	4.25
11.11,	-0.21,	1.25
11.02,	-2.09,	-0.82
12.25,	0.61,	-2.44
10.91,	3.55,	1.64
9.22,	-2.25,	0.06
8.87,	-0.29,	2.72
9.85,	3.10,	6.03
8.96,	-2.16,	4.14
7.67,	-3.92,	3.40
8.44,	1.20,	3.62
8.32,	-0.40,	2.22
8.72,	-3.63,	-0.88
10.28,	-0.15,	0.97
13.92,	4.91,	1.59
13.27,	0.86,	2.11
11.67,	-3.29,	-1.15
10.70,	4.59,	4.40
7.90,	1.66,	3.82
7.13,	-4.88,	0.48
5.91,	-2.22,	3.11
6.10,	0.49,	2.65
8.29,	0.00,	3.06
10.84,	-4.21,	0.43
16.06,	1.43,	-0.99
14.60,	6.98,	5.47
11.25,	-3.72,	-1.89
10.79,	0.27,	0.16
7.40,	3.00,	4.84
5.94,	-3.67,	-0.65
5.63,	-2.25,	3.33
6.84,	-1.30,	2.69
8.99,	0.47,	3.20
10.68,	-0.02,	4.16
14.27,	-2.67,	-0.28
14.21,	2.53,	1.54
11.43,	2.27,	1.11
10.01,	-1.45,	-2.14
7.47,	0.48,	1.30
8.22,	-0.12,	1.57
8.23,	-3.17,	3.38
8.86,	-1.38,	3.63
8.58,	1.37,	6.13
9.24,	-1.93,	2.35
10.59,	-0.37,	1.47
11.07,	0.84,	0.14
11.56,	1.60,	-0.88
10.61,	-0.10,	0.59
11.64,	-0.12,	-1.26
9.79,	4.57,	5.19
9.12,	-2.97,	1.97
9.26,	-2.77,	2.50
8.61,	1.79,	5.66
7.05,	-1.85,	1.91
7.40,	-2.34,	1.13
8.95,	-1.44,	0.71
11.92,	1.15,	-0.57
12.27,	2.79,	3.01
13.61,	-2.15,	-1.16
13.31,	2.58,	1.86
9.61,	1.57,	3.92
7.40,	-2.62,	0.50
6.76,	0.71,	3.77
6.81,	-0.68,	2.34
6.29,	-4.14,	0.87
8.11,	-0.31,	2.46
12.52,	0.85,	1.48
15.46,	0.19,	0.15
13.51,	-1.82,	1.48
13.07,	1.57,	-0.71
9.41,	5.45,	5.08
7.02,	-3.82,	-0.04
6.06,	-2.67,	1.22
6.73,	2.51,	5.29
7.18,	-2.37,	1.66
7.96,	-2.96,	3.91
12.08,	-0.10,	2.10
13.80,	3.97,	3.05
12.01,	-1.81,	0.14
12.19,	-3.05,	-3.58
10.29,	5.27,	2.90
8.05,	0.36,	0.15
7.48,	-3.60,	1.11
9.18,	0.12,	4.15
8.78,	-1.02,	5.00
8.53,	-1.52,	3.87
9.16,	0.33,	4.28
9.76,	-3.01,	0.31
10.87,	1.35,	-0.38
10.02,	2.05,	2.63
12.64,	-2.02,	-4.24
12.54,	5.39,	2.74
9.76,	-1.80,	2.04
9.32,	-6.03,	-1.25
9.26,	7.16,	8.89
8.17,	0.57,	5.32
6.59,	-6.87,	-1.27
6.51,	1.33,	4.92
